Study ID,Last Run Date,Last Run Time,Last Successful Run Date,Last Successful Run Time,Next Run Date,Next Run Time,Occurrence,Estimated Execution Time,N: File Count,N: Total File Size (MB),Number of Stale Data Files Detected,Problem Detected
EAY191-N4,2024-05-28,00:40:00,2024-05-28,00:40:00,2024-05-29,00:30:00,Daily,00:10:00,68,71.73,0,
NRG-BN001,2024-05-28,01:00:00,2024-05-28,01:00:00,2024-05-29,01:00:00,Daily,00:00:00,61,1011.34,0,
NRG-BN002,2024-05-28,01:30:00,2024-05-28,01:30:00,2024-06-04,01:05:00,Weekly,00:25:00,49,100.96,0,
NRG-BN003,2024-05-28,02:10:00,2024-05-28,02:10:00,2024-05-29,02:10:00,Daily,00:00:00,53,110.59,0,
NRG-BN005,2024-05-28,01:30:00,2024-05-28,01:30:00,2024-05-29,01:15:00,Daily,00:15:00,62,152.05,0,
NRG-BN007,2024-05-28,01:30:00,2024-05-28,01:30:00,2024-05-29,01:20:00,Daily,00:10:00,73,910.11,0,
NRG-BN009,2024-05-28,01:00:00,2024-05-28,01:00:00,2024-05-29,00:55:00,Daily,00:05:00,65,23.14,0,
NRG-BN010,2024-05-28,04:00:00,2024-05-28,04:00:00,2024-05-29,03:59:00,Daily,00:01:00,63,75.85,0,
NRG-BN011,2024-05-27,23:30:00,2024-05-27,23:30:00,2024-05-28,23:24:57,Daily,00:05:03,62,405.68,0,
NRG-BN012,2024-05-28,07:50:00,2024-05-28,07:50:00,2024-05-29,07:45:00,Daily,00:05:00,51,71.63,0,
NRG-BR001,2024-05-28,01:30:00,2024-05-28,01:30:00,2024-06-04,01:25:00,Weekly,00:05:00,45,110.77,0,
NRG-BR002,2024-05-28,02:30:00,2024-05-28,02:30:00,2024-05-29,02:30:00,Daily,00:00:00,55,124.99,0,
NRG-BR003,2024-05-23,01:40:00,2024-05-23,01:40:00,2024-05-30,01:35:00,Weekly,00:05:00,0,,0,
