Study ID,Last Run Date,Last Run Time,Last Successful Run Date,Last Successful Run Time,Next Run Date,Next Run Time,Occurrence,Estimated Execution Time,N: File Count,N: Total File Size (MB),Number of Stale Data Files Detected,Problem Detected
EAY191-N4,2024-06-12,00:40:00,2024-06-12,00:40:00,2024-06-13,00:30:00,Daily,00:10:00,68,77.12,0,
NRG-BN001,2024-06-12,01:10:00,2024-06-12,01:10:00,2024-06-13,01:00:00,Daily,00:10:00,61,1011.47,0,
NRG-BN002,2024-06-11,01:20:00,2024-06-11,01:20:00,2024-06-18,01:05:00,Weekly,00:15:00,0,,0,
NRG-BN003,2024-06-12,02:10:00,2024-06-12,02:10:00,2024-06-13,02:10:00,Daily,00:00:00,53,111.17,0,
NRG-BN005,2024-06-12,01:20:00,2024-06-12,01:20:00,2024-06-13,01:15:00,Daily,00:05:00,62,152.31,0,
NRG-BN007,2024-06-12,01:20:00,2024-06-12,01:20:00,2024-06-13,01:20:00,Daily,00:00:00,73,910.24,0,
NRG-BN009,2024-06-12,01:10:00,2024-06-12,01:10:00,2024-06-13,00:55:00,Daily,00:15:00,65,24.0,0,
NRG-BN010,2024-06-12,04:00:00,2024-06-12,04:00:00,2024-06-13,03:59:00,Daily,00:01:00,63,84.24,0,
NRG-BN011,2024-06-11,23:30:00,2024-06-11,23:30:00,2024-06-12,23:24:57,Daily,00:05:03,62,421.83,0,
NRG-BN012,2024-06-12,07:50:00,2024-06-12,07:50:00,2024-06-13,07:45:00,Daily,00:05:00,51,76.17,0,
NRG-BR001,2024-06-11,01:30:00,2024-06-11,01:30:00,2024-06-18,01:25:00,Weekly,00:05:00,0,,0,
NRG-BR002,2024-06-12,02:30:00,2024-06-12,02:30:00,2024-06-13,02:30:00,Daily,00:00:00,55,125.0,0,
NRG-BR003,2024-06-06,01:40:00,2024-06-06,01:40:00,2024-06-13,01:35:00,Weekly,00:05:00,0,,0,
NRG-BR004,2024-06-12,05:10:00,2024-06-12,05:10:00,2024-06-13,05:10:00,Daily,00:00:00,88,2701.29,0,
NRG-BR005,2024-06-12,01:50:00,2024-06-12,01:50:00,2024-06-13,01:45:00,Daily,00:05:00,35,27.31,0,
NRG-BR007,2024-06-12,01:50:00,2024-06-12,01:50:00,2024-06-13,01:50:00,Daily,00:00:00,76,587.86,0,
NRG-BR008,2024-06-11,23:20:00,2024-06-11,23:20:00,2024-06-12,23:20:00,Daily,00:00:00,70,16.12,0,
NRG-BR009,2024-06-12,00:10:00,2024-06-12,00:10:00,2024-06-13,00:10:00,Daily,00:00:00,62,21.97,0,
NRG-CC003,2024-06-12,02:10:00,2024-06-12,02:10:00,2024-06-13,02:05:00,Daily,00:05:00,82,548.52,0,
NRG-CC004,2024-06-12,02:10:00,2024-06-12,02:10:00,2024-06-13,02:10:00,Daily,00:00:00,43,229.14,0,
NRG-CC005,2024-06-11,21:50:00,2024-06-11,21:50:00,2024-06-12,21:44:52,Daily,00:05:08,54,334.51,0,
NRG-CC007CD,2024-06-12,02:20:00,2024-06-12,02:20:00,2024-06-13,02:15:00,Daily,00:05:00,34,186.43,0,
NRG-CC008,2024-06-12,02:20:00,2024-06-12,02:20:00,2024-06-13,02:20:00,Daily,00:00:00,63,429.49,0,
NRG-CC009,2024-06-12,02:30:00,2024-06-12,02:30:00,2024-06-13,02:25:00,Daily,00:05:00,65,96.57,0,
NRG-CC010,2024-06-11,18:40:00,2024-06-11,18:40:00,2024-06-12,18:35:00,Daily,00:05:00,43,39.71,0,
NRG-CC011,2024-06-12,01:50:00,2024-06-12,01:50:00,2024-06-13,01:44:00,Daily,00:06:00,45,8.78,0,
NRG-DT001,2024-06-12,02:30:00,2024-06-12,02:30:00,2024-06-13,02:30:00,Daily,00:00:00,54,133.56,0,
NRGF-001,2024-06-12,07:50:00,2024-06-12,07:50:00,2024-06-13,07:48:00,Daily,00:02:00,42,1.71,0,
NRG-GI002,2024-06-12,03:40:00,2024-06-12,03:40:00,2024-06-13,03:35:00,Daily,00:05:00,60,1700.23,0,
NRG-GI003,2024-06-12,02:40:00,2024-06-12,02:40:00,2024-06-13,02:40:00,Daily,00:00:00,48,199.88,0,
NRG-GI004,2024-06-12,02:50:00,2024-06-12,02:50:00,2024-06-13,02:50:00,Daily,00:00:00,56,460.61,0,
NRG-GI005,2024-06-08,03:00:00,2024-06-08,03:00:00,2024-06-15,02:55:00,Weekly,00:05:00,0,,0,
NRG-GI006,2024-06-12,03:00:00,2024-06-12,03:00:00,2024-06-13,03:00:00,Daily,00:00:00,73,502.36,0,
NRG-GI007,2024-06-12,04:40:00,2024-06-12,04:40:00,2024-06-13,04:40:00,Daily,00:00:00,51,32.29,0,
NRG-GI008,2024-06-12,03:50:00,2024-06-12,03:50:00,2024-06-13,03:43:00,Daily,00:07:00,61,275.01,0,
NRG-GU002,2024-06-12,03:20:00,2024-06-12,03:20:00,2024-06-13,03:05:00,Daily,00:15:00,49,253.8,0,
NRG-GU003,2024-06-12,03:20:00,2024-06-12,03:20:00,2024-06-13,03:10:00,Daily,00:10:00,47,264.14,0,
NRG-GU005,2024-06-12,03:20:00,2024-06-12,03:20:00,2024-06-13,03:15:00,Daily,00:05:00,54,759.3,0,
NRG-GU006,2024-06-12,03:20:00,2024-06-12,03:20:00,2024-06-13,03:20:00,Daily,00:00:00,50,477.04,0,
NRG-GU007,2024-06-12,03:30:00,2024-06-12,03:30:00,2024-06-13,03:25:00,Daily,00:05:00,44,96.8,0,
NRG-GU008,2024-06-12,03:30:00,2024-06-12,03:30:00,2024-06-13,03:30:00,Daily,00:00:00,59,557.81,0,
NRG-GU009,2024-06-12,04:40:00,2024-06-12,04:40:00,2024-06-13,04:35:00,Daily,00:05:00,81,2744.22,0,
NRG-GU010,2024-06-12,04:50:00,2024-06-12,04:50:00,2024-06-13,04:45:00,Daily,00:05:00,60,1312.01,0,
NRG-GU011,2024-06-12,04:20:00,2024-06-12,04:20:00,2024-06-13,04:15:00,Daily,00:05:00,58,218.89,0,
NRG-GU012,2023-02-15,16:43:51,,,2023-02-15,16:51:56.963000,Daily,,59,35.81,0,
NRG-GU012,2024-06-12,07:50:00,2024-06-12,07:50:00,2024-06-13,07:50:00,Daily,00:00:00,59,35.81,0,
NRG-GU013,2024-06-12,00:40:00,2024-06-12,00:40:00,2024-06-13,00:15:00,Daily,00:25:00,53,19.52,0,
NRG-GY003,2024-06-11,01:20:00,2024-06-11,01:20:00,2024-06-18,00:55:00,Weekly,00:25:00,0,,0,
NRG-GY004,2024-06-11,00:50:00,2024-06-11,00:50:00,2024-06-18,00:50:00,Weekly,00:00:00,0,,0,
NRG-GY005,2024-06-12,01:10:00,2024-06-12,01:10:00,2024-06-13,00:45:00,Daily,00:25:00,67,3185.33,0,
NRG-GY006,2024-06-12,01:40:00,2024-06-12,01:40:00,2024-06-13,01:40:00,Daily,00:00:00,73,1855.13,0,
NRG-GY007,2024-06-12,00:40:00,2024-06-12,00:40:00,2024-06-13,00:35:00,Daily,00:05:00,83,1074.29,0,
NRG-GY009,2024-06-12,00:40:00,2024-06-12,00:40:00,2024-06-13,00:30:00,Daily,00:10:00,77,2967.28,0,
NRG-GY012,2024-06-12,00:40:00,2024-06-12,00:40:00,2024-06-13,00:25:00,Daily,00:15:00,68,1608.27,0,
NRG-GY014,2024-06-12,00:40:00,2024-06-12,00:40:00,2024-06-13,00:20:00,Daily,00:20:00,60,268.23,0,
NRG-GY016,2024-06-12,00:40:00,2024-06-12,00:40:00,2024-06-13,00:15:00,Daily,00:25:00,61,107.2,0,
NRG-GY017,2024-06-12,00:10:00,2024-06-12,00:10:00,2024-06-13,00:10:00,Daily,00:00:00,71,208.2,0,
NRG-GY018,2024-06-12,00:10:00,2024-06-12,00:10:00,2024-06-13,00:05:00,Daily,00:05:00,85,19222.49,0,
NRG-GY019,2024-06-12,00:00:00,2024-06-12,00:00:00,2024-06-13,00:00:00,Daily,00:00:00,58,3071.91,0,
NRG-GY020,2024-06-12,00:40:00,2024-06-12,00:40:00,2024-06-13,00:30:00,Daily,00:10:00,67,520.31,0,
NRG-GY021,2024-06-11,23:50:00,2024-06-11,23:50:00,2024-06-12,23:50:00,Daily,00:00:00,64,333.06,0,
NRG-GY022,2024-06-11,23:50:00,2024-06-11,23:50:00,2024-06-12,23:45:00,Daily,00:05:00,32,129.7,0,
NRG-GY023,2024-06-11,23:40:00,2024-06-11,23:40:00,2024-06-12,23:40:00,Daily,00:00:00,68,417.05,0,
NRG-GY024,2024-06-11,23:30:00,2024-06-11,23:30:00,2024-06-12,23:30:00,Daily,00:00:00,13,0.91,0,
NRG-GY025,2024-06-11,23:40:00,2024-06-11,23:40:00,2024-06-12,23:35:00,Daily,00:05:00,64,77.88,0,
