Study ID,Last Run Date,Last Run Time,Last Successful Run Date,Last Successful Run Time,Next Run Date,Next Run Time,Occurrence,Estimated Execution Time,N: File Count,N: Total File Size (MB),Problem Detected
NRG-BN001,2023-03-16,01:03:51,2023-03-16,01:03:51,2023-03-17,01:00:00,Daily,00:03:51,61.0,919.74,
NRG-BN002,2023-03-14,01:23:51,2023-03-14,01:23:51,2023-03-21,01:05:00,Weekly,00:18:51,,,
NRG-BN003,2023-03-16,01:13:51,2023-03-16,01:13:51,2023-03-17,01:10:00,Daily,00:03:51,51.0,82.39,
NRG-BN005,2023-03-16,01:33:51,2023-03-16,01:33:51,2023-03-17,01:15:00,Daily,00:18:51,62.0,103.6,
NRG-BN007,2023-03-16,01:33:51,2023-03-16,01:33:51,2023-03-17,01:20:00,Daily,00:13:51,73.0,862.31,
NRG-BN009,2023-03-16,01:03:51,2023-03-16,01:03:51,2023-03-17,00:55:00,Daily,00:08:51,65.0,9.59,
NRG-BN010,2023-03-16,04:03:51,2023-03-16,04:03:51,2023-03-17,03:59:00,Daily,00:04:51,63.0,17.77,
NRG-BN011,2023-03-16,00:23:51,2023-03-16,00:23:51,2023-03-16,23:24:57,Daily,23:01:06,62.0,69.5,
NRG-BN012,2023-03-16,07:53:51,2023-03-16,07:53:51,2023-03-17,07:45:00,Daily,00:08:51,51.0,4.51,
NRG-BR001,2023-03-14,01:43:51,2023-03-14,01:43:51,2023-03-21,01:25:00,Weekly,00:18:51,,,
NRG-BR002,2023-03-16,02:33:51,2023-03-16,02:33:51,2023-03-17,02:30:00,Daily,00:03:51,55.0,120.22,
NRG-BR003,2023-03-14,01:43:51,2023-03-14,01:43:51,2023-03-21,01:35:00,Weekly,00:08:51,,,
NRG-BR004,2023-03-16,05:13:51,2023-03-16,05:13:51,2023-03-17,05:10:00,Daily,00:03:51,88.0,2649.25,
NRG-BR005,2023-03-16,01:53:51,2023-03-16,01:53:51,2023-03-17,01:45:00,Daily,00:08:51,33.0,25.09,
NRG-BR007,2023-03-16,01:53:51,2023-03-16,01:53:51,2023-03-17,01:50:00,Daily,00:03:51,72.0,313.67,
NRG-CC003,2023-03-16,02:13:51,2023-03-16,02:13:51,2023-03-17,02:05:00,Daily,00:08:51,82.0,523.9,
NRG-CC004,2023-03-16,02:13:51,2023-03-16,02:13:51,2023-03-17,02:10:00,Daily,00:03:51,43.0,229.14,
NRG-CC005,2023-03-16,04:13:51,2023-03-16,04:13:51,2023-03-17,04:05:00,Daily,00:08:51,46.0,89.98,
NRG-CC007CD,2023-03-16,02:23:51,2023-03-16,02:23:51,2023-03-17,02:15:00,Daily,00:08:51,34.0,161.04,
NRG-CC008,2023-03-16,02:23:51,2023-03-16,02:23:51,2023-03-17,02:20:00,Daily,00:03:51,63.0,202.99,
NRG-CC009,2023-03-16,02:33:51,2023-03-16,02:33:51,2023-03-17,02:25:00,Daily,00:08:51,65.0,44.03,
NRG-CC010,2023-03-15,22:33:51,,,2023-03-16,18:35:00,Daily,,,,
NRG-DT001,2023-03-16,02:33:51,2023-03-16,02:33:51,2023-03-17,02:30:00,Daily,00:03:51,54.0,126.94,
NRG-GI002,2023-03-14,02:43:51,2023-03-14,02:43:51,2023-03-21,02:35:00,Weekly,00:08:51,,,
NRG-GI003,2023-03-16,02:43:51,2023-03-16,02:43:51,2023-03-17,02:40:00,Daily,00:03:51,48.0,146.65,
NRG-GI004,2023-03-16,02:53:51,2023-03-16,02:53:51,2023-03-17,02:50:00,Daily,00:03:51,53.0,381.6,
NRG-GI005,2023-03-14,03:03:51,2023-03-14,03:03:51,2023-03-21,02:55:00,Weekly,00:08:51,,,
NRG-GI006,2023-03-16,03:03:51,2023-03-16,03:03:51,2023-03-17,03:00:00,Daily,00:03:51,73.0,329.01,
NRG-GI007,2023-03-16,04:43:51,2023-03-16,04:43:51,2023-03-17,04:40:00,Daily,00:03:51,51.0,9.45,
NRG-GI008,2023-03-16,03:43:51,2023-03-16,03:43:51,2023-03-17,03:43:00,Daily,00:00:51,60.0,38.41,
NRG-GU002,2023-03-16,03:13:51,2023-03-16,03:13:51,2023-03-17,03:05:00,Daily,00:08:51,49.0,227.26,
NRG-GU003,2023-03-16,03:13:51,2023-03-16,03:13:51,2023-03-17,03:10:00,Daily,00:03:51,47.0,244.09,
NRG-GU005,2023-03-16,03:23:51,2023-03-16,03:23:51,2023-03-17,03:15:00,Daily,00:08:51,54.0,651.84,
NRG-GU006,2023-03-16,03:23:51,2023-03-16,03:23:51,2023-03-17,03:20:00,Daily,00:03:51,50.0,432.28,
NRG-GU007,2023-03-16,03:33:51,2023-03-16,03:33:51,2023-03-17,03:25:00,Daily,00:08:51,44.0,68.51,
NRG-GU008,2023-03-16,03:33:51,2023-03-16,03:33:51,2023-03-17,03:30:00,Daily,00:03:51,59.0,242.36,
