Study ID,Last Run Date,Last Run Time,Last Successful Run Date,Last Successful Run Time,Next Run Date,Next Run Time,Occurrence,Estimated Execution Time,N: File Count,N: Total File Size (MB),Problem Detected
NRG-BN001,2021-10-21,01:03:04,2021-10-21,01:03:04,2021-10-22,01:00:00,Daily,00:03:04,61.0,1015.01,
NRG-BN002,2021-10-19,01:28:30,2021-10-19,01:28:30,2021-10-26,01:05:00,Weekly,00:23:30,,,
NRG-BN003,2021-10-21,01:42:43,2021-10-21,01:42:43,2021-10-22,01:10:00,Daily,00:32:43,51.0,65.84,
NRG-BN005,2021-10-21,01:42:43,2021-10-21,01:42:43,2021-10-22,01:15:00,Daily,00:27:43,62.0,58.13,
NRG-BN007,2021-10-21,01:42:43,2021-10-21,01:42:43,2021-10-22,01:20:00,Daily,00:22:43,73.0,289.56,
NRG-BN009,2021-10-21,01:03:04,2021-10-21,01:03:04,2021-10-22,00:55:00,Daily,00:08:04,65.0,2.55,
NRG-BR001,2021-10-19,01:28:30,2021-10-19,01:28:30,2021-10-26,01:25:00,Weekly,00:03:30,,,
NRG-BR002,2021-10-21,01:42:43,2021-10-21,01:42:43,2021-10-22,01:30:00,Daily,00:12:43,53.0,129.07,
NRG-BR003,2021-10-19,02:36:43,2021-10-19,02:36:43,2021-10-26,01:35:00,Weekly,01:01:43,,,
NRG-BR004,2021-10-21,01:42:43,2021-10-21,01:42:43,2021-10-22,01:40:00,Daily,00:02:43,79.0,1655.08,
NRG-BR005,2021-10-21,02:46:39,2021-10-21,02:46:39,2021-10-22,01:45:00,Daily,01:01:39,33.0,28.24,
NRG-BR007,2021-10-21,02:46:39,2021-10-21,02:46:39,2021-10-22,01:50:00,Daily,00:56:39,72.0,11.4,
NRG-CC003,2021-10-21,02:46:39,2021-10-21,02:46:39,2021-10-22,02:05:00,Daily,00:41:39,82.0,510.07,
NRG-CC004,2021-10-21,02:46:39,2021-10-21,02:46:39,2021-10-22,02:10:00,Daily,00:36:39,43.0,260.24,
NRG-CC007CD,2021-10-21,02:46:39,2021-10-21,02:46:39,2021-10-22,02:15:00,Daily,00:31:39,34.0,109.26,
NRG-CC008,2021-10-21,02:46:39,2021-10-21,02:46:39,2021-10-22,02:20:00,Daily,00:26:39,63.0,51.31,
NRG-CC009,2021-10-21,02:46:39,2021-10-21,02:46:39,2021-10-22,02:25:00,Daily,00:21:39,65.0,4.58,
NRG-DT001,2021-10-21,02:46:39,2021-10-21,02:46:39,2021-10-22,02:30:00,Daily,00:16:39,52.0,117.53,
NRG-GI002,2021-10-19,02:36:43,2021-10-12,03:38:20,2021-10-26,02:35:00,Weekly,01:03:20,,,
NRG-GI003,2021-10-21,02:46:39,2021-10-21,02:46:39,2021-10-22,02:40:00,Daily,00:06:39,48.0,100.44,
NRG-GI004,2021-10-21,04:53:25,2021-10-21,04:53:25,2021-10-22,02:50:00,Daily,02:03:25,53.0,279.91,
NRG-GI005,2021-10-19,05:01:54,2021-10-19,05:01:54,2021-10-26,02:55:00,Weekly,02:06:54,,,
NRG-GI006,2021-10-21,04:53:25,2021-10-21,04:53:25,2021-10-22,03:00:00,Daily,01:53:25,73.0,184.29,
NRG-GU002,2021-10-21,04:53:25,2021-10-21,04:53:25,2021-10-22,03:05:00,Daily,01:48:25,49.0,200.69,
NRG-GU003,2021-10-21,04:53:25,2021-10-21,04:53:25,2021-10-22,03:10:00,Daily,01:43:25,47.0,264.31,
NRG-GU005,2021-10-21,04:53:25,2021-10-21,04:53:25,2021-10-22,03:15:00,Daily,01:38:25,52.0,454.71,
NRG-GU006,2021-10-21,04:53:25,2021-10-21,04:53:25,2021-10-22,03:20:00,Daily,01:33:25,50.0,446.4,
NRG-GU007,2021-10-21,04:53:25,2021-10-21,04:53:25,2021-10-22,03:25:00,Daily,01:28:25,44.0,40.46,
NRG-GU008,2021-10-21,04:53:25,2021-10-21,04:53:25,2021-10-22,03:30:00,Daily,01:23:25,59.0,58.46,
NRG-GU009,2021-10-21,04:53:25,2021-10-21,04:53:25,2021-10-22,03:35:00,Daily,01:18:25,77.0,51.08,
NRG-GY003,2021-10-20,05:03:17,2021-10-20,05:03:17,2021-10-27,03:40:00,Weekly,01:23:17,,,
NRG-GY004,2021-10-19,05:01:54,2021-10-12,06:11:17,2021-10-26,03:45:00,Weekly,02:26:17,,,
NRG-GY005,2021-10-21,04:53:25,2021-10-21,04:53:25,2021-10-22,03:50:00,Daily,01:03:25,67.0,3435.41,
NRG-GY006,2021-10-21,04:53:25,2021-10-20,05:03:17,2021-10-22,03:55:00,Daily,01:08:17,,,[A] Zip file creation process failed
NRG-GY007,2021-10-21,06:50:21,2021-10-20,05:03:17,2021-10-22,04:00:00,Daily,01:03:17,,,[A] Zip file creation process failed
NRG-GY009,2021-10-21,04:53:25,2021-10-20,07:06:21,2021-10-22,04:05:00,Daily,03:01:21,,,[A] Zip file creation process failed
NRG-GY012,2021-10-21,06:50:21,2021-10-20,07:06:21,2021-10-22,04:10:00,Daily,02:56:21,,,[A] Zip file creation process failed
NRG-GY014,2021-10-21,04:53:25,2021-10-20,07:06:21,2021-10-22,04:15:00,Daily,02:51:21,,,[A] Zip file creation process failed
NRG-GY016,2021-10-21,06:50:21,2021-10-20,07:06:21,2021-10-22,04:20:00,Daily,02:46:21,,,[A] Zip file creation process failed
NRG-GY017,2021-10-21,04:53:25,2021-10-20,07:06:21,2021-10-22,04:25:00,Daily,02:41:21,,,[A] Zip file creation process failed
NRG-GY018,2021-10-21,06:50:21,2021-10-20,07:06:21,2021-10-22,04:30:00,Daily,02:36:21,,,[A] Zip file creation process failed
NRG-GY019,2021-10-21,04:53:25,2021-10-20,07:06:21,2021-10-22,04:35:00,Daily,02:31:21,,,[A] Zip file creation process failed
NRG-GY020,2021-10-21,06:50:21,2021-10-20,07:06:21,2021-10-22,04:40:00,Daily,02:26:21,,,[A] Zip file creation process failed
NRG-GY021,2021-10-21,04:53:25,2021-10-20,07:06:21,2021-10-22,04:45:00,Daily,02:21:21,,,[A] Zip file creation process failed
NRG-GY022,2021-10-21,06:50:21,2021-10-20,07:06:21,2021-10-22,04:50:00,Daily,02:16:21,,,[A] Zip file creation process failed
NRG-GY023,2021-10-21,06:50:21,2021-10-21,06:50:21,2021-10-22,04:55:00,Daily,01:55:21,66.0,15.42,
NRG-HN001,2021-10-21,06:50:21,2021-10-21,06:50:21,2021-10-22,05:00:00,Daily,01:50:21,71.0,2501.64,
NRG-HN002,2021-10-19,07:40:44,2021-10-19,07:40:44,2021-10-26,05:05:00,Weekly,02:35:44,,,
NRG-HN003,2021-10-19,07:40:44,2021-10-19,07:40:44,2021-10-26,05:10:00,Weekly,02:30:44,,,
NRG-HN004,2021-10-21,06:50:21,2021-10-21,06:50:21,2021-10-22,05:15:00,Daily,01:35:21,74.0,1325.64,
NRG-HN005,2021-10-21,06:50:21,2021-10-21,06:50:21,2021-10-22,05:20:00,Daily,01:30:21,72.0,642.84,
NRG-HN006,2021-10-20,21:06:16,2021-10-20,21:06:16,2021-10-21,21:04:03,Daily,00:02:13,76.0,40.72,[C] Zip file process has not run yet but files found in N drive
NRG-HN007,2021-10-21,06:50:21,2021-10-21,06:50:21,2021-10-22,05:30:00,Daily,01:20:21,53.0,54.31,
NRG-LU001,2021-10-19,07:40:44,2021-10-12,08:44:18,2021-10-26,05:35:00,Weekly,03:09:18,,,
NRG-LU002,2021-10-20,15:33:14,2021-10-20,15:33:14,2021-10-21,15:30:12,Daily,00:03:02,64.0,546.61,[C] Zip file process has not run yet but files found in N drive
NRG-LU003,2021-10-19,07:40:44,2021-10-19,07:40:44,2021-10-26,05:45:00,Weekly,01:55:44,,,
NRG-LU004,2021-10-21,06:50:21,2021-10-21,06:50:21,2021-10-22,05:50:00,Daily,01:00:21,46.0,115.39,
NRG-LU005,2021-10-21,06:50:21,2021-10-21,06:50:21,2021-10-22,05:55:00,Daily,00:55:21,84.0,1842.4,
NRG-LU006,2021-10-21,06:50:21,2021-10-20,08:59:58,2021-10-22,06:00:00,Daily,02:59:58,,,[A] Zip file creation process failed
NRG-LU007,2021-10-21,08:47:26,2021-10-20,08:59:58,2021-10-22,06:05:00,Daily,02:54:58,,,[A] Zip file creation process failed
