Study ID,Last Run Date,Last Run Time,Last Successful Run Date,Last Successful Run Time,Next Run Date,Next Run Time,Occurrence,Estimated Execution Time,N: File Count,N: Total File Size (MB),Problem Detected
NRG-BN001,2021-12-17,01:49:34,2021-12-17,01:49:34,2021-12-18,01:00:00,Daily,00:49:34,61.0,1027.36,
NRG-BN002,2021-12-14,01:40:37,2021-12-07,01:53:19,2021-12-21,01:05:00,Weekly,00:48:19,,,
NRG-BN003,2021-12-17,01:49:34,2021-12-17,01:49:34,2021-12-18,01:10:00,Daily,00:39:34,51.0,68.11,
NRG-BN005,2021-12-17,01:49:34,2021-12-17,01:49:34,2021-12-18,01:15:00,Daily,00:34:34,62.0,66.31,
NRG-BN007,2021-12-17,01:49:34,2021-12-17,01:49:34,2021-12-18,01:20:00,Daily,00:29:34,73.0,418.24,
NRG-BN009,2021-12-17,01:49:34,2021-12-17,01:49:34,2021-12-18,00:55:00,Daily,00:54:34,65.0,3.31,
NRG-BR001,2021-12-14,01:40:37,2021-12-14,01:40:37,2021-12-21,01:25:00,Weekly,00:15:37,,,
NRG-BR002,2021-12-17,03:52:48,2021-12-17,03:52:48,2021-12-18,02:30:00,Daily,01:22:48,54.0,131.82,
NRG-BR003,2021-12-14,01:40:37,2021-12-14,01:40:37,2021-12-21,01:35:00,Weekly,00:05:37,,,
NRG-BR004,2021-12-17,01:49:34,2021-12-16,01:50:58,2021-12-18,01:40:00,Daily,00:10:58,,,[A] Zip file creation process failed
NRG-BR005,2021-12-17,03:52:48,2021-12-17,03:52:48,2021-12-18,01:45:00,Daily,02:07:48,33.0,28.24,
NRG-BR007,2021-12-17,03:52:48,2021-12-17,03:52:48,2021-12-18,01:50:00,Daily,02:02:48,72.0,27.4,
NRG-CC003,2021-12-17,03:52:48,2021-12-17,03:52:48,2021-12-18,02:05:00,Daily,01:47:48,82.0,522.99,
NRG-CC004,2021-12-17,03:52:48,2021-12-17,03:52:48,2021-12-18,02:10:00,Daily,01:42:48,43.0,260.24,
NRG-CC007CD,2021-12-17,03:52:48,2021-12-17,03:52:48,2021-12-18,02:15:00,Daily,01:37:48,34.0,121.54,
NRG-CC008,2021-12-17,03:52:48,2021-12-17,03:52:48,2021-12-18,02:20:00,Daily,01:32:48,63.0,68.29,
NRG-CC009,2021-12-17,03:52:48,2021-12-17,03:52:48,2021-12-18,02:25:00,Daily,01:27:48,65.0,6.34,
