Study ID,Last Run Date,Last Run Time,Last Successful Run Date,Last Successful Run Time,Next Run Date,Next Run Time,Occurrence,Estimated Execution Time,N: File Count,N: Total File Size (MB),Problem Detected
EAY191-N4,2023-06-08,00:30:00,2023-06-08,00:30:00,2023-06-09,00:30:00,Daily,00:00:00,68.0,1.8,
NRG-BN001,2023-06-08,01:10:00,2023-06-08,01:10:00,2023-06-09,01:00:00,Daily,00:10:00,61.0,1003.61,
NRG-BN002,2023-06-06,01:10:00,2023-06-06,01:10:00,2023-06-13,01:05:00,Weekly,00:05:00,,,
NRG-BN003,2023-06-08,01:10:00,2023-06-08,01:10:00,2023-06-09,01:10:00,Daily,00:00:00,51.0,89.99,
NRG-BN005,2023-06-08,01:20:00,2023-06-08,01:20:00,2023-06-09,01:15:00,Daily,00:05:00,62.0,113.73,
NRG-BN007,2023-06-08,01:20:00,2023-06-08,01:20:00,2023-06-09,01:20:00,Daily,00:00:00,73.0,880.6,
NRG-BN009,2023-06-08,01:10:00,2023-06-08,01:10:00,2023-06-09,00:55:00,Daily,00:15:00,65.0,10.34,
NRG-BN010,2023-06-08,04:00:00,2023-06-08,04:00:00,2023-06-09,03:59:00,Daily,00:01:00,63.0,22.72,
NRG-BN011,2023-06-07,23:30:00,2023-06-07,23:30:00,2023-06-08,23:24:57,Daily,00:05:03,62.0,121.46,
NRG-BN012,2023-06-08,07:50:00,2023-06-08,07:50:00,2023-06-09,07:45:00,Daily,00:05:00,51.0,9.76,
NRG-BR001,2023-06-06,01:30:00,2023-06-06,01:30:00,2023-06-13,01:25:00,Weekly,00:05:00,,,
NRG-BR002,2023-06-08,02:30:00,2023-06-08,02:30:00,2023-06-09,02:30:00,Daily,00:00:00,55.0,121.08,
NRG-BR003,2023-06-06,01:40:00,2023-06-06,01:40:00,2023-06-13,01:35:00,Weekly,00:05:00,,,
NRG-BR004,2023-06-08,05:10:00,2023-06-08,05:10:00,2023-06-09,05:10:00,Daily,00:00:00,88.0,2661.21,
NRG-BR005,2023-06-08,01:50:00,2023-06-08,01:50:00,2023-06-09,01:45:00,Daily,00:05:00,33.0,25.09,
NRG-BR007,2023-06-08,01:50:00,2023-06-08,01:50:00,2023-06-09,01:50:00,Daily,00:00:00,72.0,373.35,
NRG-CC003,2023-06-08,02:10:00,2023-06-08,02:10:00,2023-06-09,02:05:00,Daily,00:05:00,82.0,532.11,
NRG-CC004,2023-06-08,02:10:00,2023-06-08,02:10:00,2023-06-09,02:10:00,Daily,00:00:00,43.0,229.14,
NRG-CC005,2023-06-08,04:10:00,2023-06-08,04:10:00,2023-06-09,04:05:00,Daily,00:05:00,46.0,134.1,
NRG-CC007CD,2023-06-08,02:20:00,2023-06-08,02:20:00,2023-06-09,02:15:00,Daily,00:05:00,34.0,166.51,
NRG-CC008,2023-06-08,02:20:00,2023-06-08,02:20:00,2023-06-09,02:20:00,Daily,00:00:00,63.0,244.3,
NRG-CC009,2023-06-08,02:30:00,2023-06-08,02:30:00,2023-06-09,02:25:00,Daily,00:05:00,65.0,51.3,
NRG-CC010,2023-06-07,18:40:00,2023-06-07,18:40:00,2023-06-08,18:35:00,Daily,00:05:00,43.0,4.26,
NRG-DT001,2023-06-08,02:30:00,2023-06-08,02:30:00,2023-06-09,02:30:00,Daily,00:00:00,54.0,127.75,
