Study ID,Last Run Date,Last Run Time,Last Successful Run Date,Last Successful Run Time,Next Run Date,Next Run Time,Occurrence,Estimated Execution Time,N: File Count,N: Total File Size (MB),Problem Detected
EAY191-N4,2023-06-24,00:30:00,2023-06-24,00:30:00,2023-06-25,00:30:00,Daily,00:00:00,68.0,1.8,
NRG-BN001,2023-06-24,01:00:00,2023-06-24,01:00:00,2023-06-25,01:00:00,Daily,00:00:00,61.0,1004.14,
NRG-BN002,2023-06-20,01:10:00,2023-06-20,01:10:00,2023-06-27,01:05:00,Weekly,00:05:00,,,
NRG-BN003,2023-06-24,01:10:00,2023-06-24,01:10:00,2023-06-25,01:10:00,Daily,00:00:00,51.0,90.39,
NRG-BN005,2023-06-24,01:20:00,2023-06-24,01:20:00,2023-06-25,01:15:00,Daily,00:05:00,62.0,117.92,
NRG-BN007,2023-06-24,01:20:00,2023-06-24,01:20:00,2023-06-25,01:20:00,Daily,00:00:00,73.0,882.1,
NRG-BN009,2023-06-24,01:00:00,2023-06-24,01:00:00,2023-06-25,00:55:00,Daily,00:05:00,65.0,10.17,
NRG-BN010,2023-06-24,04:00:00,2023-06-24,04:00:00,2023-06-25,03:59:00,Daily,00:01:00,63.0,24.85,
NRG-BN011,2023-06-23,23:30:00,2023-06-23,23:30:00,2023-06-24,23:24:57,Daily,00:05:03,62.0,129.82,
NRG-BN012,2023-06-24,07:50:00,2023-06-24,07:50:00,2023-06-25,07:45:00,Daily,00:05:00,51.0,11.46,
NRG-BR001,2023-06-20,01:30:00,2023-06-20,01:30:00,2023-06-27,01:25:00,Weekly,00:05:00,,,
NRG-BR002,2023-06-24,02:30:00,2023-06-24,02:30:00,2023-06-25,02:30:00,Daily,00:00:00,55.0,121.2,
NRG-BR003,2023-06-20,01:40:00,2023-06-20,01:40:00,2023-06-27,01:35:00,Weekly,00:05:00,,,
NRG-BR004,2023-06-24,05:10:00,2023-06-24,05:10:00,2023-06-25,05:10:00,Daily,00:00:00,88.0,2662.1,
NRG-BR005,2023-06-24,01:50:00,2023-06-24,01:50:00,2023-06-25,01:45:00,Daily,00:05:00,33.0,25.09,
NRG-BR007,2023-06-24,01:50:00,2023-06-24,01:50:00,2023-06-25,01:50:00,Daily,00:00:00,72.0,382.37,
NRG-CC003,2023-06-24,02:10:00,2023-06-24,02:10:00,2023-06-25,02:05:00,Daily,00:05:00,82.0,534.03,
NRG-CC004,2023-06-24,02:10:00,2023-06-24,02:10:00,2023-06-25,02:10:00,Daily,00:00:00,43.0,229.14,
NRG-CC005,2023-06-24,04:10:00,2023-06-24,04:10:00,2023-06-25,04:05:00,Daily,00:05:00,46.0,143.65,
NRG-CC007CD,2023-06-24,02:20:00,2023-06-24,02:20:00,2023-06-25,02:15:00,Daily,00:05:00,34.0,168.35,
NRG-CC008,2023-06-24,02:20:00,2023-06-24,02:20:00,2023-06-25,02:20:00,Daily,00:00:00,63.0,250.46,
NRG-CC009,2023-06-24,02:30:00,2023-06-24,02:30:00,2023-06-25,02:25:00,Daily,00:05:00,65.0,51.98,
NRG-CC010,2023-06-23,18:40:00,2023-06-23,18:40:00,2023-06-24,18:35:00,Daily,00:05:00,43.0,4.97,
NRG-DT001,2023-06-24,02:30:00,2023-06-24,02:30:00,2023-06-25,02:30:00,Daily,00:00:00,54.0,129.36,
NRG-GI002,2023-06-20,02:40:00,2023-06-20,02:40:00,2023-06-27,02:35:00,Weekly,00:05:00,,,
NRG-GI003,2023-06-24,02:40:00,2023-06-24,02:40:00,2023-06-25,02:40:00,Daily,00:00:00,48.0,155.64,
NRG-GI004,2023-06-24,02:50:00,2023-06-24,02:50:00,2023-06-25,02:50:00,Daily,00:00:00,56.0,413.16,
NRG-GI005,2023-06-24,03:00:00,2023-06-24,03:00:00,2023-07-01,02:55:00,Weekly,00:05:00,43.0,176.14,
NRG-GI006,2023-06-24,03:00:00,2023-06-24,03:00:00,2023-06-25,03:00:00,Daily,00:00:00,73.0,359.14,
NRG-GI007,2023-06-24,04:40:00,2023-06-24,04:40:00,2023-06-25,04:40:00,Daily,00:00:00,51.0,12.84,
NRG-GI008,2023-06-24,03:50:00,2023-06-24,03:50:00,2023-06-25,03:43:00,Daily,00:07:00,60.0,77.96,
NRG-GU002,2023-06-24,03:10:00,2023-06-24,03:10:00,2023-06-25,03:05:00,Daily,00:05:00,49.0,239.01,
NRG-GU003,2023-06-24,03:10:00,2023-06-24,03:10:00,2023-06-25,03:10:00,Daily,00:00:00,47.0,250.56,
NRG-GU005,2023-06-24,03:20:00,2023-06-24,03:20:00,2023-06-25,03:15:00,Daily,00:05:00,54.0,680.37,
NRG-GU006,2023-06-24,03:20:00,2023-06-24,03:20:00,2023-06-25,03:20:00,Daily,00:00:00,50.0,453.89,
NRG-GU007,2023-06-24,03:30:00,2023-06-24,03:30:00,2023-06-25,03:25:00,Daily,00:05:00,44.0,77.06,
NRG-GU008,2023-06-24,03:30:00,2023-06-24,03:30:00,2023-06-25,03:30:00,Daily,00:00:00,59.0,308.82,
NRG-GU009,2023-06-24,04:40:00,2023-06-24,04:40:00,2023-06-25,04:35:00,Daily,00:05:00,81.0,994.47,
NRG-GU010,2023-06-24,04:50:00,2023-06-24,04:50:00,2023-06-25,04:45:00,Daily,00:05:00,60.0,314.04,
NRG-GU011,2023-06-24,04:20:00,2023-06-24,04:20:00,2023-06-25,04:15:00,Daily,00:05:00,58.0,52.15,
NRG-GU012,2023-02-15,16:43:51,,,2023-02-15,16:51:56.963000,Daily,,59.0,3.32,
NRG-GU012,2023-06-24,07:50:00,2023-06-24,07:50:00,2023-06-25,07:50:00,Daily,00:00:00,59.0,3.32,
NRG-GY003,2023-06-20,01:10:00,2023-06-20,01:10:00,2023-06-27,00:55:00,Weekly,00:15:00,,,
NRG-GY004,2023-06-20,00:50:00,2023-06-20,00:50:00,2023-06-27,00:50:00,Weekly,00:00:00,,,
NRG-GY005,2023-06-24,00:50:00,2023-06-24,00:50:00,2023-06-25,00:45:00,Daily,00:05:00,67.0,3174.04,
NRG-GY006,2023-06-24,00:50:00,2023-06-24,00:50:00,2023-06-25,00:40:00,Daily,00:10:00,71.0,1799.04,
NRG-GY007,2023-06-24,00:50:00,2023-06-24,00:50:00,2023-06-25,00:35:00,Daily,00:15:00,83.0,1064.55,
NRG-GY009,2023-06-24,00:30:00,2023-06-24,00:30:00,2023-06-25,00:30:00,Daily,00:00:00,77.0,2930.96,
NRG-GY012,2023-06-24,00:30:00,2023-06-24,00:30:00,2023-06-25,00:25:00,Daily,00:05:00,68.0,1270.71,
NRG-GY014,2023-06-24,00:30:00,2023-06-24,00:30:00,2023-06-25,00:20:00,Daily,00:10:00,60.0,259.84,
NRG-GY016,2023-06-24,00:30:00,2023-06-24,00:30:00,2023-06-25,00:15:00,Daily,00:15:00,61.0,106.34,
NRG-GY017,2023-06-24,00:10:00,2023-06-24,00:10:00,2023-06-25,00:10:00,Daily,00:00:00,71.0,208.2,
NRG-GY018,2023-06-24,00:10:00,2023-06-24,00:10:00,2023-06-25,00:05:00,Daily,00:05:00,84.0,16413.81,
NRG-GY019,2023-06-24,00:00:00,2023-06-24,00:00:00,2023-06-25,00:00:00,Daily,00:00:00,58.0,1916.52,
NRG-GY020,2023-06-24,00:30:00,2023-06-24,00:30:00,2023-06-25,00:30:00,Daily,00:00:00,67.0,482.91,
NRG-GY021,2023-06-23,23:50:00,2023-06-23,23:50:00,2023-06-24,23:50:00,Daily,00:00:00,64.0,331.82,
NRG-GY022,2023-06-23,23:50:00,2023-06-23,23:50:00,2023-06-24,23:45:00,Daily,00:05:00,32.0,114.45,
NRG-GY023,2023-06-23,23:40:00,2023-06-23,23:40:00,2023-06-24,23:40:00,Daily,00:00:00,66.0,379.78,
NRG-GY024,2023-06-23,23:30:00,2023-06-23,23:30:00,2023-06-24,23:30:00,Daily,00:00:00,13.0,0.51,
NRG-GY025,2023-06-23,23:40:00,2023-06-23,23:40:00,2023-06-24,23:35:00,Daily,00:05:00,64.0,24.5,
NRG-GY026,2023-06-24,01:40:00,2023-06-24,01:40:00,2023-06-25,01:37:00,Daily,00:03:00,72.0,75.78,
NRG-GY027,2023-06-23,23:30:00,2023-06-23,23:30:00,2023-06-24,23:25:00,Daily,00:05:00,68.0,19.94,
