Study ID,Last Run Date,Last Run Time,Last Successful Run Date,Last Successful Run Time,Next Run Date,Next Run Time,Occurrence,Estimated Execution Time,N: File Count,N: Total File Size (MB),Problem Detected
NRG-BN001,2021-11-27,01:10:48,2021-11-27,01:10:48,2021-11-28,01:00:00,Daily,00:10:48,61.0,1020.33,
NRG-BN002,2021-11-23,01:30:55,2021-11-23,01:30:55,2021-11-30,01:05:00,Weekly,00:25:55,,,
NRG-BN003,2021-11-27,01:10:48,2021-11-27,01:10:48,2021-11-28,01:10:00,Daily,00:00:48,51.0,67.37,
NRG-BN005,2021-11-27,03:02:37,2021-11-27,03:02:37,2021-11-28,01:15:00,Daily,01:47:37,62.0,64.69,
NRG-BN007,2021-11-27,03:02:37,2021-11-27,03:02:37,2021-11-28,01:20:00,Daily,01:42:37,73.0,370.61,
NRG-BN009,2021-11-27,01:10:48,2021-11-27,01:10:48,2021-11-28,00:55:00,Daily,00:15:48,65.0,2.79,
NRG-BR001,2021-11-23,03:37:03,2021-11-16,03:55:55,2021-11-30,01:25:00,Weekly,02:30:55,,,
NRG-BR002,2021-11-27,03:02:37,2021-11-27,03:02:37,2021-11-28,02:30:00,Daily,00:32:37,54.0,131.3,
NRG-BR003,2021-11-23,03:37:03,2021-11-23,03:37:03,2021-11-30,01:35:00,Weekly,02:02:03,,,
NRG-BR004,2021-11-27,03:02:37,2021-11-27,03:02:37,2021-11-28,01:40:00,Daily,01:22:37,79.0,1795.82,
NRG-BR005,2021-11-27,03:02:37,2021-11-27,03:02:37,2021-11-28,01:45:00,Daily,01:17:37,33.0,28.24,
NRG-BR007,2021-11-27,03:02:37,2021-11-27,03:02:37,2021-11-28,01:50:00,Daily,01:12:37,72.0,20.05,
NRG-CC003,2021-11-27,03:02:37,2021-11-27,03:02:37,2021-11-28,02:05:00,Daily,00:57:37,82.0,516.91,
NRG-CC004,2021-11-27,03:02:37,2021-11-27,03:02:37,2021-11-28,02:10:00,Daily,00:52:37,43.0,260.24,
NRG-CC007CD,2021-11-27,03:02:37,2021-11-27,03:02:37,2021-11-28,02:15:00,Daily,00:47:37,34.0,116.6,
NRG-CC008,2021-11-27,03:02:37,2021-11-27,03:02:37,2021-11-28,02:20:00,Daily,00:42:37,63.0,59.87,
NRG-CC009,2021-11-27,03:02:37,2021-11-27,03:02:37,2021-11-28,02:25:00,Daily,00:37:37,65.0,6.04,
NRG-DT001,2021-11-27,03:02:37,2021-11-27,03:02:37,2021-11-28,02:30:00,Daily,00:32:37,52.0,122.52,
NRG-GI002,2021-11-23,03:37:03,2021-11-16,06:00:40,2021-11-30,02:35:00,Weekly,03:25:40,,,
