Study ID,Last Run Date,Last Run Time,Last Successful Run Date,Last Successful Run Time,Next Run Date,Next Run Time,Occurrence,Estimated Execution Time,N: File Count,N: Total File Size (MB),Problem Detected
NRG-BN001,2022-12-08,01:13:51,2022-12-08,01:13:51,2022-12-09,01:00:00,Daily,00:13:51,61.0,916.23,
NRG-BN002,2022-12-06,01:23:51,2022-12-06,01:23:51,2022-12-13,01:05:00,Weekly,00:18:51,,,
NRG-BN003,2022-12-08,01:13:51,2022-12-08,01:13:51,2022-12-09,01:10:00,Daily,00:03:51,51.0,77.58,
NRG-BN005,2022-12-08,01:33:51,2022-12-08,01:33:51,2022-12-09,01:15:00,Daily,00:18:51,62.0,90.61,
NRG-BN007,2022-12-08,01:33:51,2022-12-08,01:33:51,2022-12-09,01:20:00,Daily,00:13:51,73.0,809.7,
NRG-BN009,2022-12-08,01:13:51,2022-12-08,01:13:51,2022-12-09,00:55:00,Daily,00:18:51,65.0,7.79,
NRG-BN010,2022-12-08,04:03:51,2022-12-08,04:03:51,2022-12-09,03:59:00,Daily,00:04:51,63.0,10.47,
NRG-BN011,2022-12-07,23:33:51,2022-12-07,23:33:51,2022-12-08,23:24:57,Daily,00:08:54,62.0,26.15,
NRG-BR001,2022-12-06,01:43:51,2022-12-06,01:43:51,2022-12-13,01:25:00,Weekly,00:18:51,,,
NRG-BR002,2022-12-08,02:33:51,2022-12-08,02:33:51,2022-12-09,02:30:00,Daily,00:03:51,55.0,119.04,
NRG-BR003,2022-12-06,01:43:51,2022-12-06,01:43:51,2022-12-13,01:35:00,Weekly,00:08:51,,,
NRG-BR004,2022-12-08,05:13:51,2022-12-08,05:13:51,2022-12-09,05:10:00,Daily,00:03:51,88.0,2628.52,
NRG-BR005,2022-12-08,01:53:51,2022-12-08,01:53:51,2022-12-09,01:45:00,Daily,00:08:51,33.0,25.09,
NRG-BR007,2022-12-08,01:53:51,2022-12-08,01:53:51,2022-12-09,01:50:00,Daily,00:03:51,72.0,230.8,
NRG-CC003,2022-12-08,02:13:51,2022-12-08,02:13:51,2022-12-09,02:05:00,Daily,00:08:51,82.0,509.1,
NRG-CC004,2022-12-08,02:13:51,2022-12-08,02:13:51,2022-12-09,02:10:00,Daily,00:03:51,43.0,229.14,
NRG-CC005,2022-12-08,04:13:51,2022-12-08,04:13:51,2022-12-09,04:05:00,Daily,00:08:51,46.0,53.3,
NRG-CC007CD,2022-12-08,02:23:51,2022-12-08,02:23:51,2022-12-09,02:15:00,Daily,00:08:51,34.0,154.04,
NRG-CC008,2022-12-08,02:23:51,2022-12-08,02:23:51,2022-12-09,02:20:00,Daily,00:03:51,63.0,166.84,
NRG-CC009,2022-12-08,02:33:51,2022-12-08,02:33:51,2022-12-09,02:25:00,Daily,00:08:51,65.0,34.84,
NRG-DT001,2022-12-08,02:33:51,2022-12-08,02:33:51,2022-12-09,02:30:00,Daily,00:03:51,54.0,125.69,
NRG-GI002,2022-12-06,02:43:51,2022-12-06,02:43:51,2022-12-13,02:35:00,Weekly,00:08:51,,,
NRG-GI003,2022-12-08,02:43:51,2022-12-08,02:43:51,2022-12-09,02:40:00,Daily,00:03:51,48.0,131.76,
NRG-GI004,2022-12-08,02:53:51,2022-12-08,02:53:51,2022-12-09,02:50:00,Daily,00:03:51,53.0,360.99,
NRG-GI005,2022-12-06,03:03:51,2022-12-06,03:03:51,2022-12-13,02:55:00,Weekly,00:08:51,,,
NRG-GI006,2022-12-08,03:03:51,2022-12-08,03:03:51,2022-12-09,03:00:00,Daily,00:03:51,73.0,308.29,
NRG-GI007,2022-12-08,04:43:51,2022-12-08,04:43:51,2022-12-09,04:40:00,Daily,00:03:51,51.0,8.67,
