Study ID,Last Run Date,Last Run Time,Last Successful Run Date,Last Successful Run Time,Next Run Date,Next Run Time,Occurrence,Estimated Execution Time,N: File Count,N: Total File Size (MB),Problem Detected
NRG-BN001,2023-04-29,01:00:00,2023-04-29,01:00:00,2023-04-30,01:00:00,Daily,00:00:00,61.0,956.55,
NRG-BN002,2023-04-25,01:10:00,2023-04-25,01:10:00,2023-05-02,01:05:00,Weekly,00:05:00,,,
NRG-BN003,2023-04-29,01:10:00,2023-04-29,01:10:00,2023-04-30,01:10:00,Daily,00:00:00,51.0,86.51,
NRG-BN005,2023-04-29,01:20:00,2023-04-29,01:20:00,2023-04-30,01:15:00,Daily,00:05:00,62.0,109.8,
NRG-BN007,2023-04-29,01:20:00,2023-04-29,01:20:00,2023-04-30,01:20:00,Daily,00:00:00,73.0,873.7,
NRG-BN009,2023-04-29,01:00:00,2023-04-29,01:00:00,2023-04-30,00:55:00,Daily,00:05:00,65.0,9.96,
NRG-BN010,2023-04-29,04:00:00,2023-04-29,04:00:00,2023-04-30,03:59:00,Daily,00:01:00,63.0,20.36,
NRG-BN011,2023-04-28,23:30:00,2023-04-28,23:30:00,2023-04-29,23:24:57,Daily,00:05:03,62.0,100.01,
NRG-BN012,2023-04-29,07:50:00,2023-04-29,07:50:00,2023-04-30,07:45:00,Daily,00:05:00,51.0,6.18,
NRG-BR001,2023-04-25,01:30:00,2023-04-25,01:30:00,2023-05-02,01:25:00,Weekly,00:05:00,,,
NRG-BR002,2023-04-29,02:30:00,2023-04-29,02:30:00,2023-04-30,02:30:00,Daily,00:00:00,55.0,120.6,
NRG-BR003,2023-04-25,01:40:00,2023-04-25,01:40:00,2023-05-02,01:35:00,Weekly,00:05:00,,,
NRG-BR004,2023-04-29,05:10:00,2023-04-29,05:10:00,2023-04-30,05:10:00,Daily,00:00:00,88.0,2654.31,
NRG-BR005,2023-04-29,01:50:00,2023-04-29,01:50:00,2023-04-30,01:45:00,Daily,00:05:00,33.0,25.09,
NRG-BR007,2023-04-29,01:50:00,2023-04-29,01:50:00,2023-04-30,01:50:00,Daily,00:00:00,72.0,352.9,
NRG-CC003,2023-04-29,02:10:00,2023-04-29,02:10:00,2023-04-30,02:05:00,Daily,00:05:00,82.0,530.02,
NRG-CC004,2023-04-29,02:10:00,2023-04-29,02:10:00,2023-04-30,02:10:00,Daily,00:00:00,43.0,229.14,
NRG-CC005,2023-04-29,04:10:00,2023-04-29,04:10:00,2023-04-30,04:05:00,Daily,00:05:00,46.0,114.67,
NRG-CC007CD,2023-04-29,02:20:00,2023-04-29,02:20:00,2023-04-30,02:15:00,Daily,00:05:00,34.0,163.46,
NRG-CC008,2023-04-29,02:20:00,2023-04-29,02:20:00,2023-04-30,02:20:00,Daily,00:00:00,63.0,220.3,
NRG-CC009,2023-04-29,02:30:00,2023-04-29,02:30:00,2023-04-30,02:25:00,Daily,00:05:00,65.0,47.54,
NRG-CC010,2023-04-28,18:40:00,2023-04-28,18:40:00,2023-04-29,18:35:00,Daily,00:05:00,43.0,2.88,
NRG-DT001,2023-04-29,02:30:00,2023-04-29,02:30:00,2023-04-30,02:30:00,Daily,00:00:00,54.0,127.06,
NRG-GI002,2023-04-25,02:40:00,2023-04-25,02:40:00,2023-05-02,02:35:00,Weekly,00:05:00,,,
NRG-GI003,2023-04-29,02:40:00,2023-04-29,02:40:00,2023-04-30,02:40:00,Daily,00:00:00,48.0,148.88,
NRG-GI004,2023-04-29,02:50:00,2023-04-29,02:50:00,2023-04-30,02:50:00,Daily,00:00:00,53.0,403.58,
NRG-GI005,2023-04-25,03:00:00,2023-04-25,03:00:00,2023-05-02,02:55:00,Weekly,00:05:00,,,
NRG-GI006,2023-04-29,03:00:00,2023-04-29,03:00:00,2023-04-30,03:00:00,Daily,00:00:00,73.0,341.18,
NRG-GI007,2023-04-29,04:40:00,2023-04-29,04:40:00,2023-04-30,04:40:00,Daily,00:00:00,51.0,11.02,
NRG-GI008,2023-04-29,03:50:00,2023-04-29,03:50:00,2023-04-30,03:43:00,Daily,00:07:00,60.0,54.88,
NRG-GU002,2023-04-29,03:10:00,2023-04-29,03:10:00,2023-04-30,03:05:00,Daily,00:05:00,49.0,236.04,
NRG-GU003,2023-04-29,03:10:00,2023-04-29,03:10:00,2023-04-30,03:10:00,Daily,00:00:00,47.0,246.77,
NRG-GU005,2023-04-29,03:20:00,2023-04-29,03:20:00,2023-04-30,03:15:00,Daily,00:05:00,54.0,663.64,
NRG-GU006,2023-04-29,03:20:00,2023-04-29,03:20:00,2023-04-30,03:20:00,Daily,00:00:00,50.0,447.99,
NRG-GU007,2023-04-29,03:30:00,2023-04-29,03:30:00,2023-04-30,03:25:00,Daily,00:05:00,44.0,72.28,
NRG-GU008,2023-04-29,03:30:00,2023-04-29,03:30:00,2023-04-30,03:30:00,Daily,00:00:00,59.0,281.66,
NRG-GU009,2023-04-29,04:40:00,2023-04-29,04:40:00,2023-04-30,04:35:00,Daily,00:05:00,81.0,813.59,
NRG-GU010,2023-04-29,04:50:00,2023-04-29,04:50:00,2023-04-30,04:45:00,Daily,00:05:00,60.0,221.77,
NRG-GU011,2023-04-29,04:20:00,2023-04-29,04:20:00,2023-04-30,04:15:00,Daily,00:05:00,58.0,46.97,
NRG-GU012,2023-02-15,16:43:51,,,2023-02-15,16:51:56.963000,Daily,,,,
NRG-GU012,2023-04-29,07:50:00,,,2023-04-30,07:50:00,Daily,,,,
NRG-GY003,2023-04-25,01:10:00,2023-04-25,01:10:00,2023-05-02,00:55:00,Weekly,00:15:00,,,
