Study ID,Last Run Date,Last Run Time,Last Successful Run Date,Last Successful Run Time,Next Run Date,Next Run Time,Occurrence,Estimated Execution Time,N: File Count,N: Total File Size (MB),Problem Detected
NRG-BN001,2023-02-17,01:13:51,2023-02-17,01:13:51,2023-02-18,01:00:00,Daily,00:13:51,61.0,918.38,
NRG-BN002,2023-02-14,01:23:51,2023-02-14,01:23:51,2023-02-21,01:05:00,Weekly,00:18:51,,,
NRG-BN003,2023-02-17,01:13:51,2023-02-17,01:13:51,2023-02-18,01:10:00,Daily,00:03:51,51.0,81.51,
NRG-BN005,2023-02-17,01:33:51,2023-02-17,01:33:51,2023-02-18,01:15:00,Daily,00:18:51,62.0,99.68,
NRG-BN007,2023-02-17,01:33:51,2023-02-17,01:33:51,2023-02-18,01:20:00,Daily,00:13:51,73.0,842.38,
NRG-BN009,2023-02-17,01:13:51,2023-02-17,01:13:51,2023-02-18,00:55:00,Daily,00:18:51,65.0,8.22,
NRG-BN010,2023-02-17,04:03:51,2023-02-17,04:03:51,2023-02-18,03:59:00,Daily,00:04:51,63.0,16.66,
NRG-BN011,2023-02-16,23:27:07,2023-02-16,23:27:07,2023-02-17,23:24:57,Daily,00:02:10,62.0,59.01,
NRG-BN012,2023-02-17,07:53:51,2023-02-17,07:53:51,2023-02-18,07:45:00,Daily,00:08:51,51.0,3.28,
NRG-BR001,2023-02-14,01:43:51,2023-02-14,01:43:51,2023-02-21,01:25:00,Weekly,00:18:51,,,
NRG-BR002,2023-02-17,02:33:51,2023-02-17,02:33:51,2023-02-18,02:30:00,Daily,00:03:51,55.0,119.69,
NRG-BR003,2023-02-14,01:43:51,2023-02-14,01:43:51,2023-02-21,01:35:00,Weekly,00:08:51,,,
NRG-BR004,2023-02-17,05:13:51,2023-02-17,05:13:51,2023-02-18,05:10:00,Daily,00:03:51,88.0,2643.43,
NRG-BR005,2023-02-17,01:53:51,2023-02-17,01:53:51,2023-02-18,01:45:00,Daily,00:08:51,33.0,25.09,
NRG-BR007,2023-02-17,01:53:51,2023-02-17,01:53:51,2023-02-18,01:50:00,Daily,00:03:51,72.0,289.33,
NRG-CC003,2023-02-17,02:13:51,2023-02-17,02:13:51,2023-02-18,02:05:00,Daily,00:08:51,82.0,520.9,
NRG-CC004,2023-02-17,02:13:51,2023-02-17,02:13:51,2023-02-18,02:10:00,Daily,00:03:51,43.0,229.14,
NRG-CC005,2023-02-17,04:13:51,2023-02-17,04:13:51,2023-02-18,04:05:00,Daily,00:08:51,46.0,75.02,
NRG-CC007CD,2023-02-17,02:23:51,2023-02-17,02:23:51,2023-02-18,02:15:00,Daily,00:08:51,34.0,158.93,
NRG-CC008,2023-02-17,02:23:51,2023-02-17,02:23:51,2023-02-18,02:20:00,Daily,00:03:51,63.0,191.71,
NRG-CC009,2023-02-17,02:33:51,2023-02-17,02:33:51,2023-02-18,02:25:00,Daily,00:08:51,65.0,42.74,
NRG-CC010,2023-02-16,18:33:51,,,2023-02-17,18:35:00,Daily,,,,
NRG-DT001,2023-02-17,02:33:51,2023-02-17,02:33:51,2023-02-18,02:30:00,Daily,00:03:51,54.0,126.37,
NRG-GI002,2023-02-14,02:43:51,2023-02-14,02:43:51,2023-02-21,02:35:00,Weekly,00:08:51,,,
NRG-GI003,2023-02-17,02:43:51,2023-02-17,02:43:51,2023-02-18,02:40:00,Daily,00:03:51,48.0,143.84,
NRG-GI004,2023-02-17,02:53:51,2023-02-17,02:53:51,2023-02-18,02:50:00,Daily,00:03:51,53.0,374.39,
NRG-GI005,2023-02-14,03:03:51,2023-02-14,03:03:51,2023-02-21,02:55:00,Weekly,00:08:51,,,
NRG-GI006,2023-02-17,03:03:51,2023-02-17,03:03:51,2023-02-18,03:00:00,Daily,00:03:51,73.0,322.26,
NRG-GI007,2023-02-17,04:43:51,2023-02-17,04:43:51,2023-02-18,04:40:00,Daily,00:03:51,51.0,9.41,
NRG-GI008,2023-02-17,03:43:51,2023-02-17,03:43:51,2023-02-18,03:43:00,Daily,00:00:51,60.0,28.89,
NRG-GU002,2023-02-17,03:13:51,2023-02-17,03:13:51,2023-02-18,03:05:00,Daily,00:08:51,49.0,226.37,
