Study ID,Last Run Date,Last Run Time,Last Successful Run Date,Last Successful Run Time,Next Run Date,Next Run Time,Occurrence,Estimated Execution Time,N: File Count,N: Total File Size (MB),Problem Detected
EAY191-N4,2023-08-15,00:30:00,2023-08-15,00:30:00,2023-08-16,00:30:00,Daily,00:00:00,68.0,5.72,
NRG-BN001,2023-08-15,01:20:00,2023-08-15,01:20:00,2023-08-16,01:00:00,Daily,00:20:00,61.0,1005.72,
NRG-BN002,2023-08-15,01:20:00,2023-08-15,01:20:00,2023-08-22,01:05:00,Weekly,00:15:00,49.0,100.96,
NRG-BN003,2023-08-15,01:20:00,2023-08-15,01:20:00,2023-08-16,01:10:00,Daily,00:10:00,51.0,93.09,
NRG-BN005,2023-08-15,01:20:00,2023-08-15,01:20:00,2023-08-16,01:15:00,Daily,00:05:00,62.0,126.84,
NRG-BN007,2023-08-15,01:20:00,2023-08-15,01:20:00,2023-08-16,01:20:00,Daily,00:00:00,73.0,888.91,
NRG-BN009,2023-08-15,01:20:00,2023-08-15,01:20:00,2023-08-16,00:55:00,Daily,00:25:00,65.0,10.79,
NRG-BN010,2023-08-15,04:00:00,2023-08-15,04:00:00,2023-08-16,03:59:00,Daily,00:01:00,63.0,28.99,
NRG-BN011,2023-08-14,23:30:00,2023-08-14,23:30:00,2023-08-15,23:24:57,Daily,00:05:03,62.0,162.82,
NRG-BN012,2023-08-15,07:50:00,2023-08-15,07:50:00,2023-08-16,07:45:00,Daily,00:05:00,51.0,16.1,
NRG-BR001,2023-08-15,01:30:00,2023-08-15,01:30:00,2023-08-22,01:25:00,Weekly,00:05:00,45.0,110.77,
NRG-BR002,2023-08-15,02:30:00,2023-08-15,02:30:00,2023-08-16,02:30:00,Daily,00:00:00,55.0,121.8,
NRG-BR003,2023-08-15,01:40:00,2023-08-15,01:40:00,2023-08-22,01:35:00,Weekly,00:05:00,44.0,2616.78,
NRG-BR004,2023-08-15,05:10:00,2023-08-15,05:10:00,2023-08-16,05:10:00,Daily,00:00:00,88.0,2668.78,
NRG-BR005,2023-08-15,01:50:00,2023-08-15,01:50:00,2023-08-16,01:45:00,Daily,00:05:00,33.0,25.09,
NRG-BR007,2023-08-15,01:50:00,2023-08-15,01:50:00,2023-08-16,01:50:00,Daily,00:00:00,72.0,409.45,
NRG-CC003,2023-08-15,02:20:00,2023-08-15,02:20:00,2023-08-16,02:05:00,Daily,00:15:00,82.0,536.45,
NRG-CC004,2023-08-15,02:20:00,2023-08-15,02:20:00,2023-08-16,02:10:00,Daily,00:10:00,43.0,229.14,
NRG-CC005,2023-08-15,04:10:00,2023-08-15,04:10:00,2023-08-16,04:05:00,Daily,00:05:00,46.0,171.71,
NRG-CC007CD,2023-08-15,02:20:00,2023-08-15,02:20:00,2023-08-16,02:15:00,Daily,00:05:00,34.0,171.74,
NRG-CC008,2023-08-15,02:20:00,2023-08-15,02:20:00,2023-08-16,02:20:00,Daily,00:00:00,63.0,275.27,
NRG-CC009,2023-08-15,02:30:00,2023-08-15,02:30:00,2023-08-16,02:25:00,Daily,00:05:00,65.0,55.69,
NRG-CC010,2023-08-14,18:40:00,2023-08-14,18:40:00,2023-08-15,18:35:00,Daily,00:05:00,43.0,8.65,
NRG-DT001,2023-08-15,02:30:00,2023-08-15,02:30:00,2023-08-16,02:30:00,Daily,00:00:00,54.0,129.51,
NRG-GI002,2023-08-15,02:40:00,2023-08-15,02:40:00,2023-08-22,02:35:00,Weekly,00:05:00,59.0,1697.57,
NRG-GI003,2023-08-15,02:40:00,2023-08-15,02:40:00,2023-08-16,02:40:00,Daily,00:00:00,48.0,160.15,
NRG-GI004,2023-08-15,02:50:00,2023-08-15,02:50:00,2023-08-16,02:50:00,Daily,00:00:00,56.0,420.57,
NRG-GI005,2023-08-12,03:00:00,2023-08-12,03:00:00,2023-08-19,02:55:00,Weekly,00:05:00,,,
NRG-GI006,2023-08-15,03:00:00,2023-08-15,03:00:00,2023-08-16,03:00:00,Daily,00:00:00,73.0,374.57,
NRG-GI007,2023-08-15,04:40:00,2023-08-15,04:40:00,2023-08-16,04:40:00,Daily,00:00:00,51.0,14.38,
NRG-GI008,2023-08-15,03:50:00,2023-08-15,03:50:00,2023-08-16,03:43:00,Daily,00:07:00,60.0,99.36,
NRG-GU002,2023-08-15,03:10:00,2023-08-15,03:10:00,2023-08-16,03:05:00,Daily,00:05:00,49.0,241.35,
NRG-GU003,2023-08-15,03:10:00,2023-08-15,03:10:00,2023-08-16,03:10:00,Daily,00:00:00,47.0,254.57,
NRG-GU005,2023-08-15,03:20:00,2023-08-15,03:20:00,2023-08-16,03:15:00,Daily,00:05:00,54.0,693.79,
NRG-GU006,2023-08-15,03:20:00,2023-08-15,03:20:00,2023-08-16,03:20:00,Daily,00:00:00,50.0,458.54,
NRG-GU007,2023-08-15,03:30:00,2023-08-15,03:30:00,2023-08-16,03:25:00,Daily,00:05:00,44.0,79.2,
NRG-GU008,2023-08-15,03:30:00,2023-08-15,03:30:00,2023-08-16,03:30:00,Daily,00:00:00,59.0,331.6,
NRG-GU009,2023-08-15,04:40:00,2023-08-15,04:40:00,2023-08-16,04:35:00,Daily,00:05:00,81.0,1173.01,
NRG-GU010,2023-08-15,04:50:00,2023-08-15,04:50:00,2023-08-16,04:45:00,Daily,00:05:00,60.0,390.46,
NRG-GU011,2023-08-15,04:20:00,2023-08-15,04:20:00,2023-08-16,04:15:00,Daily,00:05:00,58.0,58.99,
NRG-GU012,2023-02-15,16:43:51,,,2023-02-15,16:51:56.963000,Daily,,59.0,4.59,
NRG-GU012,2023-08-15,07:50:00,2023-08-15,07:50:00,2023-08-16,07:50:00,Daily,00:00:00,59.0,4.59,
NRG-GY003,2023-08-15,01:20:00,2023-08-15,01:20:00,2023-08-22,00:55:00,Weekly,00:25:00,49.0,492.2,
NRG-GY004,2023-08-15,00:50:00,2023-08-15,00:50:00,2023-08-22,00:50:00,Weekly,00:00:00,69.0,4976.35,
NRG-GY005,2023-08-15,00:50:00,2023-08-15,00:50:00,2023-08-16,00:45:00,Daily,00:05:00,67.0,3176.46,
NRG-GY006,2023-08-15,00:50:00,2023-08-15,00:50:00,2023-08-16,00:40:00,Daily,00:10:00,71.0,1805.21,
NRG-GY007,2023-08-15,00:50:00,2023-08-15,00:50:00,2023-08-16,00:35:00,Daily,00:15:00,83.0,1066.5,
NRG-GY009,2023-08-15,00:30:00,2023-08-15,00:30:00,2023-08-16,00:30:00,Daily,00:00:00,77.0,2939.96,
NRG-GY012,2023-08-15,00:30:00,2023-08-15,00:30:00,2023-08-16,00:25:00,Daily,00:05:00,68.0,1368.05,
