Study ID,Last Run Date,Last Run Time,Last Successful Run Date,Last Successful Run Time,Next Run Date,Next Run Time,Occurrence,Estimated Execution Time,N: File Count,N: Total File Size (MB),Problem Detected
EAY191-N4,2023-08-08,00:30:00,2023-08-08,00:30:00,2023-08-09,00:30:00,Daily,00:00:00,68.0,3.94,
NRG-BN001,2023-08-08,01:20:00,2023-08-08,01:20:00,2023-08-09,01:00:00,Daily,00:20:00,61.0,1005.59,
NRG-BN002,2023-08-08,01:20:00,2023-08-08,01:20:00,2023-08-15,01:05:00,Weekly,00:15:00,49.0,100.96,
NRG-BN003,2023-08-08,01:20:00,2023-08-08,01:20:00,2023-08-09,01:10:00,Daily,00:10:00,51.0,92.0,
NRG-BN005,2023-08-08,01:20:00,2023-08-08,01:20:00,2023-08-09,01:15:00,Daily,00:05:00,62.0,126.56,
NRG-BN007,2023-08-08,01:20:00,2023-08-08,01:20:00,2023-08-09,01:20:00,Daily,00:00:00,73.0,887.79,
NRG-BN009,2023-08-08,01:20:00,2023-08-08,01:20:00,2023-08-09,00:55:00,Daily,00:25:00,65.0,10.79,
NRG-BN010,2023-08-08,04:00:00,2023-08-08,04:00:00,2023-08-09,03:59:00,Daily,00:01:00,63.0,28.46,
NRG-BN011,2023-08-07,23:30:00,2023-08-07,23:30:00,2023-08-08,23:24:57,Daily,00:05:03,62.0,160.13,
NRG-BN012,2023-08-08,07:50:00,2023-08-08,07:50:00,2023-08-09,07:45:00,Daily,00:05:00,51.0,14.44,
NRG-BR001,2023-08-08,01:30:00,2023-08-08,01:30:00,2023-08-15,01:25:00,Weekly,00:05:00,45.0,110.77,
NRG-BR002,2023-08-08,02:30:00,2023-08-08,02:30:00,2023-08-09,02:30:00,Daily,00:00:00,55.0,121.74,
NRG-BR003,2023-08-08,01:40:00,2023-08-08,01:40:00,2023-08-15,01:35:00,Weekly,00:05:00,44.0,2616.58,
NRG-BR004,2023-08-08,05:10:00,2023-08-08,05:10:00,2023-08-09,05:10:00,Daily,00:00:00,88.0,2668.53,
NRG-BR005,2023-08-08,01:50:00,2023-08-08,01:50:00,2023-08-09,01:45:00,Daily,00:05:00,33.0,25.09,
NRG-BR007,2023-08-08,01:50:00,2023-08-08,01:50:00,2023-08-09,01:50:00,Daily,00:00:00,72.0,406.35,
NRG-CC003,2023-08-08,02:20:00,2023-08-08,02:20:00,2023-08-09,02:05:00,Daily,00:15:00,82.0,536.32,
NRG-CC004,2023-08-08,02:20:00,2023-08-08,02:20:00,2023-08-09,02:10:00,Daily,00:10:00,43.0,229.14,
NRG-CC005,2023-08-08,04:10:00,2023-08-08,04:10:00,2023-08-09,04:05:00,Daily,00:05:00,46.0,167.6,
NRG-CC007CD,2023-08-08,02:20:00,2023-08-08,02:20:00,2023-08-09,02:15:00,Daily,00:05:00,34.0,171.21,
NRG-CC008,2023-08-08,02:20:00,2023-08-08,02:20:00,2023-08-09,02:20:00,Daily,00:00:00,63.0,272.69,
NRG-CC009,2023-08-08,02:30:00,2023-08-08,02:30:00,2023-08-09,02:25:00,Daily,00:05:00,65.0,55.2,
NRG-CC010,2023-08-07,18:40:00,2023-08-07,18:40:00,2023-08-08,18:35:00,Daily,00:05:00,43.0,8.07,
NRG-DT001,2023-08-08,02:30:00,2023-08-08,02:30:00,2023-08-09,02:30:00,Daily,00:00:00,54.0,129.5,
NRG-GI002,2023-08-08,02:40:00,2023-08-08,02:40:00,2023-08-15,02:35:00,Weekly,00:05:00,59.0,1697.56,
NRG-GI003,2023-08-08,02:40:00,2023-08-08,02:40:00,2023-08-09,02:40:00,Daily,00:00:00,48.0,158.95,
NRG-GI004,2023-08-08,02:50:00,2023-08-08,02:50:00,2023-08-09,02:50:00,Daily,00:00:00,56.0,419.69,
NRG-GI005,2023-08-05,03:00:00,2023-08-05,03:00:00,2023-08-12,02:55:00,Weekly,00:05:00,,,
NRG-GI006,2023-08-08,03:00:00,2023-08-08,03:00:00,2023-08-09,03:00:00,Daily,00:00:00,73.0,371.37,
