Study ID,Last Run Date,Last Run Time,Last Successful Run Date,Last Successful Run Time,Next Run Date,Next Run Time,Occurrence,Estimated Execution Time,N: File Count,N: Total File Size (MB),Problem Detected
NRG-BN001,2022-07-26,01:23:51,2022-07-26,01:23:51,2022-07-27,01:00:00,Daily,00:23:51,61.0,900.05,
NRG-BN002,2022-07-26,01:23:51,2022-07-26,01:23:51,2022-08-02,01:05:00,Weekly,00:18:51,49.0,116.36,
NRG-BN003,2022-07-26,01:23:51,2022-07-26,01:23:51,2022-07-27,01:10:00,Daily,00:13:51,51.0,88.08,
NRG-BN005,2022-07-26,01:23:51,2022-07-26,01:23:51,2022-07-27,01:15:00,Daily,00:08:51,62.0,101.5,
NRG-BN007,2022-07-26,01:23:51,2022-07-26,01:23:51,2022-07-27,01:20:00,Daily,00:03:51,73.0,696.41,
NRG-BN009,2022-07-26,01:23:51,2022-07-26,01:23:51,2022-07-27,00:55:00,Daily,00:28:51,65.0,33.57,
NRG-BN010,2022-07-26,04:03:51,2022-07-26,04:03:51,2022-07-27,03:59:00,Daily,00:04:51,63.0,32.68,
NRG-BN011,2022-07-25,23:33:51,2022-07-25,23:33:51,2022-07-26,23:24:57,Daily,00:08:54,62.0,33.41,
NRG-BR001,2022-07-26,01:43:51,2022-07-26,01:43:51,2022-08-02,01:25:00,Weekly,00:18:51,45.0,125.08,
NRG-BR002,2022-07-26,02:33:51,2022-07-26,02:33:51,2022-07-27,02:30:00,Daily,00:03:51,55.0,134.98,
NRG-BR003,2022-07-26,01:43:51,2022-07-26,01:43:51,2022-08-02,01:35:00,Weekly,00:08:51,44.0,2608.66,
NRG-BR004,2022-07-26,01:43:51,2022-07-26,01:43:51,2022-07-27,01:40:00,Daily,00:03:51,85.0,2616.87,
NRG-BR005,2022-07-26,01:53:51,2022-07-26,01:53:51,2022-07-27,01:45:00,Daily,00:08:51,33.0,36.59,
NRG-BR007,2022-07-26,01:53:51,2022-07-26,01:53:51,2022-07-27,01:50:00,Daily,00:03:51,72.0,165.22,
NRG-CC003,2022-07-26,02:13:51,2022-07-26,02:13:51,2022-07-27,02:05:00,Daily,00:08:51,82.0,505.43,
NRG-CC004,2022-07-26,02:13:51,2022-07-26,02:13:51,2022-07-27,02:10:00,Daily,00:03:51,43.0,235.03,
NRG-CC005,2022-07-26,04:13:51,2022-07-26,04:13:51,2022-07-27,04:05:00,Daily,00:08:51,46.0,36.23,
NRG-CC007CD,2022-07-26,02:23:51,2022-07-26,02:23:51,2022-07-27,02:15:00,Daily,00:08:51,34.0,149.83,
NRG-CC008,2022-07-26,02:23:51,2022-07-26,02:23:51,2022-07-27,02:20:00,Daily,00:03:51,63.0,139.79,
NRG-CC009,2022-07-26,02:33:51,2022-07-26,02:33:51,2022-07-27,02:25:00,Daily,00:08:51,65.0,46.35,
NRG-DT001,2022-07-26,02:33:51,2022-07-26,02:33:51,2022-07-27,02:30:00,Daily,00:03:51,52.0,132.6,
NRG-GI002,2022-07-26,02:43:51,2022-07-26,02:43:51,2022-08-02,02:35:00,Weekly,00:08:51,59.0,1670.06,
NRG-GI003,2022-07-26,02:43:51,2022-07-26,02:43:51,2022-07-27,02:40:00,Daily,00:03:51,48.0,126.99,
NRG-GI004,2022-07-26,02:53:51,2022-07-26,02:53:51,2022-07-27,02:50:00,Daily,00:03:51,53.0,346.51,
