Study ID,Last Run Date,Last Run Time,Last Successful Run Date,Last Successful Run Time,Next Run Date,Next Run Time,Occurrence,Estimated Execution Time,N: File Count,N: Total File Size (MB),Problem Detected
NRG-BN001,2022-11-22,01:23:51,2022-11-22,01:23:51,2022-11-23,01:00:00,Daily,00:23:51,61.0,915.53,
NRG-BN002,2022-11-22,01:23:51,2022-11-22,01:23:51,2022-11-29,01:05:00,Weekly,00:18:51,49.0,100.91,
NRG-BN003,2022-11-22,01:23:51,2022-11-22,01:23:51,2022-11-23,01:10:00,Daily,00:13:51,51.0,77.1,
NRG-BN005,2022-11-22,01:23:51,2022-11-22,01:23:51,2022-11-23,01:15:00,Daily,00:08:51,62.0,87.42,
NRG-BN007,2022-11-22,01:23:51,2022-11-22,01:23:51,2022-11-23,01:20:00,Daily,00:03:51,73.0,796.21,
NRG-BN009,2022-11-22,01:23:51,2022-11-22,01:23:51,2022-11-23,00:55:00,Daily,00:28:51,65.0,7.63,
NRG-BN010,2022-11-22,04:03:51,2022-11-22,04:03:51,2022-11-23,03:59:00,Daily,00:04:51,63.0,8.79,
NRG-BN011,2022-11-21,23:33:51,2022-11-21,23:33:51,2022-11-22,23:24:57,Daily,00:08:54,26.0,9.36,
NRG-BR001,2022-11-22,01:43:51,2022-11-22,01:43:51,2022-11-29,01:25:00,Weekly,00:18:51,45.0,110.77,
NRG-BR002,2022-11-22,02:33:51,2022-11-22,02:33:51,2022-11-23,02:30:00,Daily,00:03:51,55.0,118.86,
NRG-BR003,2022-11-22,01:43:51,2022-11-22,01:43:51,2022-11-29,01:35:00,Weekly,00:08:51,44.0,2609.44,
NRG-BR004,2022-11-22,05:13:51,2022-11-22,05:13:51,2022-11-23,05:10:00,Daily,00:03:51,88.0,2626.88,
NRG-BR005,2022-11-22,01:53:51,2022-11-22,01:53:51,2022-11-23,01:45:00,Daily,00:08:51,33.0,25.07,
NRG-BR007,2022-11-22,01:53:51,2022-11-22,01:53:51,2022-11-23,01:50:00,Daily,00:03:51,72.0,221.03,
NRG-CC003,2022-11-22,02:13:51,2022-11-22,02:13:51,2022-11-23,02:05:00,Daily,00:08:51,82.0,506.89,
NRG-CC004,2022-11-22,02:13:51,2022-11-22,02:13:51,2022-11-23,02:10:00,Daily,00:03:51,43.0,229.14,
NRG-CC005,2022-11-22,04:13:51,2022-11-22,04:13:51,2022-11-23,04:05:00,Daily,00:08:51,46.0,49.58,
NRG-CC007CD,2022-11-22,02:23:51,2022-11-22,02:23:51,2022-11-23,02:15:00,Daily,00:08:51,34.0,152.38,
NRG-CC008,2022-11-22,02:23:51,2022-11-22,02:23:51,2022-11-23,02:20:00,Daily,00:03:51,63.0,161.87,
NRG-CC009,2022-11-22,02:33:51,2022-11-22,02:33:51,2022-11-23,02:25:00,Daily,00:08:51,65.0,31.99,
NRG-DT001,2022-11-22,02:33:51,2022-11-22,02:33:51,2022-11-23,02:30:00,Daily,00:03:51,54.0,119.84,
NRG-GI002,2022-11-22,02:43:51,2022-11-22,02:43:51,2022-11-29,02:35:00,Weekly,00:08:51,59.0,1695.97,
NRG-GI003,2022-11-22,02:43:51,2022-11-22,02:43:51,2022-11-23,02:40:00,Daily,00:03:51,48.0,131.24,
NRG-GI004,2022-11-22,02:53:51,2022-11-22,02:53:51,2022-11-23,02:50:00,Daily,00:03:51,53.0,357.05,
NRG-GI005,2022-11-22,03:03:51,2022-11-22,03:03:51,2022-11-29,02:55:00,Weekly,00:08:51,41.0,119.9,
NRG-GI006,2022-11-22,03:03:51,2022-11-22,03:03:51,2022-11-23,03:00:00,Daily,00:03:51,73.0,303.75,
NRG-GI007,2022-11-22,04:43:51,2022-11-22,04:43:51,2022-11-23,04:40:00,Daily,00:03:51,51.0,8.31,
NRG-GI008,2022-11-22,03:43:51,2022-11-22,03:43:51,2022-11-23,03:43:00,Daily,00:00:51,60.0,11.63,
NRG-GU002,2022-11-22,03:13:51,2022-11-22,03:13:51,2022-11-23,03:05:00,Daily,00:08:51,49.0,219.44,
NRG-GU003,2022-11-22,03:13:51,2022-11-22,03:13:51,2022-11-23,03:10:00,Daily,00:03:51,47.0,238.34,
