Study ID,Last Run Date,Last Run Time,Last Successful Run Date,Last Successful Run Time,Next Run Date,Next Run Time,Occurrence,Estimated Execution Time,N: File Count,N: Total File Size (MB),Number of Stale Data Files Detected,Problem Detected
EAY191-N4,2024-04-30,00:30:00,2024-04-30,00:30:00,2024-05-01,00:30:00,Daily,00:00:00,68,62.74,0,
NRG-BN001,2024-04-30,01:10:00,2024-04-30,01:10:00,2024-05-01,01:00:00,Daily,00:10:00,61,1010.67,0,
NRG-BN002,2024-04-30,01:10:00,2024-04-30,01:10:00,2024-05-07,01:05:00,Weekly,00:05:00,49,100.96,0,
NRG-BN003,2024-04-30,02:10:00,2024-04-30,02:10:00,2024-05-01,02:10:00,Daily,00:00:00,53,109.98,0,
NRG-BN005,2024-04-30,01:20:00,2024-04-30,01:20:00,2024-05-01,01:15:00,Daily,00:05:00,62,151.44,0,
NRG-BN007,2024-04-30,01:20:00,2024-04-30,01:20:00,2024-05-01,01:20:00,Daily,00:00:00,73,909.77,0,
NRG-BN009,2024-04-30,01:10:00,2024-04-30,01:10:00,2024-05-01,00:55:00,Daily,00:15:00,65,21.93,0,
NRG-BN010,2024-04-30,04:00:00,2024-04-30,04:00:00,2024-05-01,03:59:00,Daily,00:01:00,63,61.27,0,
NRG-BN011,2024-04-29,23:30:00,2024-04-29,23:30:00,2024-04-30,23:24:57,Daily,00:05:03,62,374.89,0,
NRG-BN012,2024-04-30,07:50:00,2024-04-30,07:50:00,2024-05-01,07:45:00,Daily,00:05:00,51,60.22,0,
NRG-BR001,2024-04-30,01:30:00,2024-04-30,01:30:00,2024-05-07,01:25:00,Weekly,00:05:00,45,110.77,0,
NRG-BR002,2024-04-30,02:30:00,2024-04-30,02:30:00,2024-05-01,02:30:00,Daily,00:00:00,55,124.27,0,
NRG-BR003,2024-04-25,02:40:00,2024-04-25,02:40:00,2024-05-02,02:35:00,Weekly,00:05:00,0,,0,
NRG-BR004,2024-04-30,05:10:00,2024-04-30,05:10:00,2024-05-01,05:10:00,Daily,00:00:00,88,2698.84,0,
NRG-BR005,2024-04-30,01:50:00,2024-04-30,01:50:00,2024-05-01,01:45:00,Daily,00:05:00,35,27.31,0,
NRG-BR007,2024-04-30,01:50:00,2024-04-30,01:50:00,2024-05-01,01:50:00,Daily,00:00:00,76,558.33,0,
NRG-BR008,2024-04-29,23:20:00,2024-04-29,23:20:00,2024-04-30,23:20:00,Daily,00:00:00,70,12.4,0,
NRG-BR009,2024-04-30,00:10:00,2024-04-30,00:10:00,2024-05-01,00:10:00,Daily,00:00:00,62,15.82,0,
NRG-CC003,2024-04-30,02:10:00,2024-04-30,02:10:00,2024-05-01,02:05:00,Daily,00:05:00,82,546.9,0,
NRG-CC004,2024-04-30,02:10:00,2024-04-30,02:10:00,2024-05-01,02:10:00,Daily,00:00:00,43,229.14,0,
NRG-CC005,2024-04-29,21:50:00,2024-04-29,21:50:00,2024-04-30,21:44:52,Daily,00:05:08,54,303.26,0,
NRG-CC007CD,2024-04-30,02:20:00,2024-04-30,02:20:00,2024-05-01,02:15:00,Daily,00:05:00,34,185.24,0,
NRG-CC008,2024-04-30,02:20:00,2024-04-30,02:20:00,2024-05-01,02:20:00,Daily,00:00:00,63,411.83,0,
NRG-CC009,2024-04-30,02:30:00,2024-04-30,02:30:00,2024-05-01,02:25:00,Daily,00:05:00,65,90.47,0,
NRG-CC010,2024-04-29,18:40:00,2024-04-29,18:40:00,2024-04-30,18:35:00,Daily,00:05:00,43,34.62,0,
NRG-CC011,2024-04-30,01:50:00,2024-04-30,01:50:00,2024-05-01,01:44:00,Daily,00:06:00,45,3.21,0,
NRG-DT001,2024-04-30,02:30:00,2024-04-30,02:30:00,2024-05-01,02:30:00,Daily,00:00:00,54,133.56,0,
NRGF-001,2024-04-30,07:50:00,2024-04-30,07:50:00,2024-05-01,07:48:00,Daily,00:02:00,42,1.4,0,
NRG-GI002,2024-04-30,03:40:00,2024-04-30,03:40:00,2024-05-01,03:35:00,Daily,00:05:00,60,1700.23,0,
NRG-GI003,2024-04-30,02:40:00,2024-04-30,02:40:00,2024-05-01,02:40:00,Daily,00:00:00,48,197.5,0,
NRG-GI004,2024-04-30,02:50:00,2024-04-30,02:50:00,2024-05-01,02:50:00,Daily,00:00:00,56,454.85,0,
NRG-GI005,2024-04-27,03:00:00,2024-04-27,03:00:00,2024-05-04,02:55:00,Weekly,00:05:00,0,,0,
NRG-GI006,2024-04-30,03:00:00,2024-04-30,03:00:00,2024-05-01,03:00:00,Daily,00:00:00,73,484.66,0,
NRG-GI007,2024-04-30,04:40:00,2024-04-30,04:40:00,2024-05-01,04:40:00,Daily,00:00:00,51,31.32,0,
NRG-GI008,2024-04-30,03:50:00,2024-04-30,03:50:00,2024-05-01,03:43:00,Daily,00:07:00,61,239.93,0,
NRG-GU002,2024-04-30,03:10:00,2024-04-30,03:10:00,2024-05-01,03:05:00,Daily,00:05:00,49,252.76,0,
NRG-GU003,2024-04-30,03:10:00,2024-04-30,03:10:00,2024-05-01,03:10:00,Daily,00:00:00,47,262.79,0,
