Study ID,Last Run Date,Last Run Time,Last Successful Run Date,Last Successful Run Time,Next Run Date,Next Run Time,Occurrence,Estimated Execution Time,N: File Count,N: Total File Size (MB),Number of Stale Data Files Detected,Problem Detected
EAY191-N4,2023-12-07,00:30:00,2023-12-07,00:30:00,2023-12-08,00:30:00,Daily,00:00:00,68,26.54,0,
NRG-BN001,2023-12-07,01:10:00,2023-12-07,01:10:00,2023-12-08,01:00:00,Daily,00:10:00,61,1008.83,0,
NRG-BN002,2023-12-05,01:20:00,2023-12-05,01:20:00,2023-12-12,01:05:00,Weekly,00:15:00,0,,0,
NRG-BN003,2023-12-07,02:10:00,2023-12-07,02:10:00,2023-12-08,02:10:00,Daily,00:00:00,53,102.47,0,
NRG-BN005,2023-12-07,01:20:00,2023-12-07,01:20:00,2023-12-08,01:15:00,Daily,00:05:00,62,138.52,0,
NRG-BN007,2023-12-07,01:20:00,2023-12-07,01:20:00,2023-12-08,01:20:00,Daily,00:00:00,73,899.61,0,
NRG-BN009,2023-12-07,01:10:00,2023-12-07,01:10:00,2023-12-08,00:55:00,Daily,00:15:00,65,15.78,0,
NRG-BN010,2023-12-07,04:00:00,2023-12-07,04:00:00,2023-12-08,03:59:00,Daily,00:01:00,63,38.11,0,
NRG-BN011,2023-12-06,23:30:00,2023-12-06,23:30:00,2023-12-07,23:24:57,Daily,00:05:03,62,237.85,0,
NRG-BN012,2023-12-07,07:50:00,2023-12-07,07:50:00,2023-12-08,07:45:00,Daily,00:05:00,51,29.94,0,
NRG-BR001,2023-12-05,01:30:00,2023-12-05,01:30:00,2023-12-12,01:25:00,Weekly,00:05:00,0,,0,
NRG-BR002,2023-12-07,02:30:00,2023-12-07,02:30:00,2023-12-08,02:30:00,Daily,00:00:00,55,123.39,0,
NRG-BR003,2023-12-05,01:40:00,2023-12-05,01:40:00,2023-12-12,01:35:00,Weekly,00:05:00,0,,0,
NRG-BR004,2023-12-07,05:10:00,2023-12-07,05:10:00,2023-12-08,05:10:00,Daily,00:00:00,88,2676.7,0,
NRG-BR005,2023-12-07,01:50:00,2023-12-07,01:50:00,2023-12-08,01:45:00,Daily,00:05:00,35,27.31,0,
NRG-BR007,2023-12-07,01:50:00,2023-12-07,01:50:00,2023-12-08,01:50:00,Daily,00:00:00,72,472.07,0,
NRG-BR008,2023-12-06,23:20:00,2023-12-06,23:20:00,2023-12-07,23:20:00,Daily,00:00:00,70,4.91,0,
NRG-CC003,2023-12-07,02:10:00,2023-12-07,02:10:00,2023-12-08,02:05:00,Daily,00:05:00,82,541.25,0,
NRG-CC004,2023-12-07,02:10:00,2023-12-07,02:10:00,2023-12-08,02:10:00,Daily,00:00:00,43,229.14,0,
NRG-CC005,2023-12-07,04:10:00,2023-12-07,04:10:00,2023-12-08,04:05:00,Daily,00:05:00,46,222.75,0,
NRG-CC007CD,2023-12-07,02:20:00,2023-12-07,02:20:00,2023-12-08,02:15:00,Daily,00:05:00,34,180.15,0,
NRG-CC008,2023-12-07,02:20:00,2023-12-07,02:20:00,2023-12-08,02:20:00,Daily,00:00:00,63,343.23,0,
NRG-CC009,2023-12-07,02:30:00,2023-12-07,02:30:00,2023-12-08,02:25:00,Daily,00:05:00,65,71.8,0,
NRG-CC010,2023-12-06,18:40:00,2023-12-06,18:40:00,2023-12-07,18:35:00,Daily,00:05:00,43,16.22,0,
NRG-DT001,2023-12-07,02:30:00,2023-12-07,02:30:00,2023-12-08,02:30:00,Daily,00:00:00,54,130.13,0,
NRG-GI002,2023-12-05,02:40:00,2023-12-05,02:40:00,2023-12-12,02:35:00,Weekly,00:05:00,0,,0,
NRG-GI003,2023-12-07,02:40:00,2023-12-07,02:40:00,2023-12-08,02:40:00,Daily,00:00:00,48,175.15,0,
NRG-GI004,2023-12-07,02:50:00,2023-12-07,02:50:00,2023-12-08,02:50:00,Daily,00:00:00,56,436.39,0,
NRG-GI005,2023-12-02,03:00:00,2023-12-02,03:00:00,2023-12-09,02:55:00,Weekly,00:05:00,0,,0,
NRG-GI006,2023-12-07,03:00:00,2023-12-07,03:00:00,2023-12-08,03:00:00,Daily,00:00:00,73,425.31,0,
NRG-GI007,2023-12-07,04:40:00,2023-12-07,04:40:00,2023-12-08,04:40:00,Daily,00:00:00,51,20.19,0,
NRG-GI008,2023-12-07,03:50:00,2023-12-05,03:50:00,2023-12-08,03:43:00,Daily,00:07:00,0,,0,[A] [G] Zip file creation process failed
NRG-GU002,2023-12-07,03:10:00,2023-12-07,03:10:00,2023-12-08,03:05:00,Daily,00:05:00,49,247.26,0,
NRG-GU003,2023-12-07,03:10:00,2023-12-07,03:10:00,2023-12-08,03:10:00,Daily,00:00:00,47,258.46,0,
NRG-GU005,2023-12-07,03:20:00,2023-12-07,03:20:00,2023-12-08,03:15:00,Daily,00:05:00,54,720.77,0,
NRG-GU006,2023-12-07,03:20:00,2023-12-07,03:20:00,2023-12-08,03:20:00,Daily,00:00:00,50,466.37,0,
NRG-GU007,2023-12-07,03:30:00,2023-12-07,03:30:00,2023-12-08,03:25:00,Daily,00:05:00,44,87.14,0,
NRG-GU008,2023-12-07,03:30:00,2023-12-07,03:30:00,2023-12-08,03:30:00,Daily,00:00:00,59,393.48,0,
NRG-GU009,2023-12-07,04:40:00,2023-12-07,04:40:00,2023-12-08,04:35:00,Daily,00:05:00,81,1676.69,0,
NRG-GU010,2023-12-07,04:50:00,2023-12-07,04:50:00,2023-12-08,04:45:00,Daily,00:05:00,60,739.02,0,
NRG-GU011,2023-12-07,04:20:00,2023-12-07,04:20:00,2023-12-08,04:15:00,Daily,00:05:00,58,99.16,0,
NRG-GU012,2023-02-15,16:43:51,,,2023-02-15,16:51:56.963000,Daily,,59,8.41,0,
NRG-GU012,2023-12-07,07:50:00,2023-12-07,07:50:00,2023-12-08,07:50:00,Daily,00:00:00,59,8.41,0,
NRG-GY003,2023-12-05,01:20:00,2023-12-05,01:20:00,2023-12-12,00:55:00,Weekly,00:25:00,0,,0,
NRG-GY004,2023-12-05,00:50:00,2023-12-05,00:50:00,2023-12-12,00:50:00,Weekly,00:00:00,0,,0,
NRG-GY005,2023-12-07,00:50:00,2023-12-07,00:50:00,2023-12-08,00:45:00,Daily,00:05:00,67,3179.96,0,
