Study ID,Last Run Date,Last Run Time,Last Successful Run Date,Last Successful Run Time,Next Run Date,Next Run Time,Occurrence,Estimated Execution Time,N: File Count,N: Total File Size (MB),Number of Stale Data Files Detected,Problem Detected
EAY191-N4,2024-04-02,00:40:00,2024-04-02,00:40:00,2024-04-03,00:30:00,Daily,00:10:00,68,54.14,0,
NRG-BN001,2024-04-02,01:10:00,2024-04-02,01:10:00,2024-04-03,01:00:00,Daily,00:10:00,61,1010.27,0,
NRG-BN002,2024-04-02,01:10:00,2024-04-02,01:10:00,2024-04-09,01:05:00,Weekly,00:05:00,49,100.96,0,
NRG-BN003,2024-04-02,02:10:00,2024-04-02,02:10:00,2024-04-03,02:10:00,Daily,00:00:00,53,108.86,0,
NRG-BN005,2024-04-02,01:40:00,2024-04-02,01:40:00,2024-04-03,01:15:00,Daily,00:25:00,62,149.03,0,
NRG-BN007,2024-04-02,01:40:00,2024-04-02,01:40:00,2024-04-03,01:20:00,Daily,00:20:00,73,907.78,0,
NRG-BN009,2024-04-02,01:10:00,2024-04-02,01:10:00,2024-04-03,00:55:00,Daily,00:15:00,65,20.53,0,
NRG-BN010,2024-04-02,04:00:00,2024-04-02,04:00:00,2024-04-03,03:59:00,Daily,00:01:00,63,50.24,0,
NRG-BN011,2024-04-01,23:30:00,2024-04-01,23:30:00,2024-04-02,23:24:57,Daily,00:05:03,62,344.63,0,
NRG-BN012,2024-04-02,07:50:00,2024-04-02,07:50:00,2024-04-03,07:45:00,Daily,00:05:00,51,52.36,0,
NRG-BR001,2024-04-02,01:40:00,2024-04-02,01:40:00,2024-04-09,01:25:00,Weekly,00:15:00,45,110.77,0,
NRG-BR002,2024-04-02,02:30:00,2024-04-02,02:30:00,2024-04-03,02:30:00,Daily,00:00:00,55,123.98,0,
NRG-BR003,2024-03-28,02:40:00,2024-03-28,02:40:00,2024-04-04,02:35:00,Weekly,00:05:00,0,,0,
NRG-BR004,2024-04-02,05:10:00,2024-04-02,05:10:00,2024-04-03,05:10:00,Daily,00:00:00,88,2694.24,0,
NRG-BR005,2024-04-02,02:00:00,2024-04-02,02:00:00,2024-04-03,01:45:00,Daily,00:15:00,35,27.31,0,
NRG-BR007,2024-04-02,02:00:00,2024-04-02,02:00:00,2024-04-03,01:50:00,Daily,00:10:00,72,542.93,0,
NRG-BR008,2024-04-01,23:20:00,2024-04-01,23:20:00,2024-04-02,23:20:00,Daily,00:00:00,70,10.84,0,
NRG-BR009,2024-04-02,00:10:00,2024-04-02,00:10:00,2024-04-03,00:10:00,Daily,00:00:00,62,11.62,0,
NRG-CC003,2024-04-02,02:10:00,2024-04-02,02:10:00,2024-04-03,02:05:00,Daily,00:05:00,82,546.14,0,
NRG-CC004,2024-04-02,02:10:00,2024-04-02,02:10:00,2024-04-03,02:10:00,Daily,00:00:00,43,229.14,0,
NRG-CC005,2024-04-02,04:10:00,2024-04-02,04:10:00,2024-04-03,04:05:00,Daily,00:05:00,46,279.68,0,
NRG-CC007CD,2024-04-02,02:20:00,2024-04-02,02:20:00,2024-04-03,02:15:00,Daily,00:05:00,34,184.12,0,
NRG-CC008,2024-04-02,02:20:00,2024-04-02,02:20:00,2024-04-03,02:20:00,Daily,00:00:00,63,401.82,0,
NRG-CC009,2024-04-02,02:30:00,2024-04-02,02:30:00,2024-04-03,02:25:00,Daily,00:05:00,65,85.69,0,
NRG-CC010,2024-04-01,18:40:00,2024-04-01,18:40:00,2024-04-02,18:35:00,Daily,00:05:00,43,30.62,0,
NRG-DT001,2024-04-02,02:30:00,2024-04-02,02:30:00,2024-04-03,02:30:00,Daily,00:00:00,54,132.87,0,
NRGF-001,2024-04-02,07:50:00,2024-04-02,07:50:00,2024-04-03,07:48:00,Daily,00:02:00,42,1.4,0,
NRG-GI002,2024-04-02,03:40:00,2024-04-02,03:40:00,2024-04-03,03:35:00,Daily,00:05:00,60,1700.23,0,
NRG-GI003,2024-04-02,02:40:00,2024-04-02,02:40:00,2024-04-03,02:40:00,Daily,00:00:00,48,192.36,0,
NRG-GI004,2024-04-02,02:50:00,2024-04-02,02:50:00,2024-04-03,02:50:00,Daily,00:00:00,56,450.8,0,
NRG-GI005,2024-03-30,03:00:00,2024-03-30,03:00:00,2024-04-06,02:55:00,Weekly,00:05:00,0,,0,
NRG-GI006,2024-04-02,03:10:00,2024-04-02,03:10:00,2024-04-03,03:00:00,Daily,00:10:00,73,474.1,0,
NRG-GI007,2024-04-02,04:40:00,2024-04-02,04:40:00,2024-04-03,04:40:00,Daily,00:00:00,51,27.46,0,
NRG-GI008,2024-04-02,03:50:00,2024-04-02,03:50:00,2024-04-03,03:43:00,Daily,00:07:00,61,217.45,0,
NRG-GU002,2024-04-02,03:10:00,2024-04-02,03:10:00,2024-04-03,03:05:00,Daily,00:05:00,49,251.79,0,
NRG-GU003,2024-04-02,03:10:00,2024-04-02,03:10:00,2024-04-03,03:10:00,Daily,00:00:00,47,261.86,0,
NRG-GU005,2024-04-02,03:30:00,2024-04-02,03:30:00,2024-04-03,03:15:00,Daily,00:15:00,54,746.48,0,
NRG-GU006,2024-04-02,03:30:00,2024-04-02,03:30:00,2024-04-03,03:20:00,Daily,00:10:00,50,473.52,0,
NRG-GU007,2024-04-02,03:30:00,2024-04-02,03:30:00,2024-04-03,03:25:00,Daily,00:05:00,44,92.65,0,
NRG-GU008,2024-04-02,03:30:00,2024-04-02,03:30:00,2024-04-03,03:30:00,Daily,00:00:00,59,464.78,0,
NRG-GU009,2024-04-02,04:40:00,2024-04-02,04:40:00,2024-04-03,04:35:00,Daily,00:05:00,81,2302.39,0,
NRG-GU010,2024-04-02,04:50:00,2024-04-02,04:50:00,2024-04-03,04:45:00,Daily,00:05:00,60,1060.84,0,
NRG-GU011,2024-04-02,04:20:00,2024-04-02,04:20:00,2024-04-03,04:15:00,Daily,00:05:00,58,169.6,0,
NRG-GU012,2023-02-15,16:43:51,,,2023-02-15,16:51:56.963000,Daily,,59,21.65,0,
NRG-GU012,2024-04-02,07:50:00,2024-04-02,07:50:00,2024-04-03,07:50:00,Daily,00:00:00,59,21.65,0,
NRG-GU013,2024-04-02,00:40:00,2024-04-02,00:40:00,2024-04-03,00:15:00,Daily,00:25:00,53,5.59,0,
NRG-GY003,2024-04-02,01:10:00,2024-04-02,01:10:00,2024-04-09,00:55:00,Weekly,00:15:00,49,492.34,0,
NRG-GY004,2024-04-02,01:10:00,2024-04-02,01:10:00,2024-04-09,00:50:00,Weekly,00:20:00,69,5001.74,0,
NRG-GY005,2024-04-02,01:10:00,2024-04-02,01:10:00,2024-04-03,00:45:00,Daily,00:25:00,67,3183.63,0,
NRG-GY006,2024-04-02,01:40:00,2024-04-02,01:40:00,2024-04-03,01:40:00,Daily,00:00:00,73,1849.53,0,
NRG-GY007,2024-04-02,00:40:00,2024-04-02,00:40:00,2024-04-03,00:35:00,Daily,00:05:00,83,1072.13,0,
NRG-GY009,2024-04-02,00:40:00,2024-04-02,00:40:00,2024-04-03,00:30:00,Daily,00:10:00,77,2963.8,0,
NRG-GY012,2024-04-02,00:40:00,2024-04-02,00:40:00,2024-04-03,00:25:00,Daily,00:15:00,68,1583.3,0,
NRG-GY014,2024-04-02,00:40:00,2024-04-02,00:40:00,2024-04-03,00:20:00,Daily,00:20:00,60,267.48,0,
NRG-GY016,2024-04-02,00:40:00,2024-04-02,00:40:00,2024-04-03,00:15:00,Daily,00:25:00,61,106.89,0,
NRG-GY017,2024-04-02,00:10:00,2024-04-02,00:10:00,2024-04-03,00:10:00,Daily,00:00:00,71,208.2,0,
NRG-GY018,2024-04-02,00:10:00,2024-04-02,00:10:00,2024-04-03,00:05:00,Daily,00:05:00,85,18868.07,0,
NRG-GY019,2024-04-02,00:00:00,2024-04-02,00:00:00,2024-04-03,00:00:00,Daily,00:00:00,58,2807.16,0,
NRG-GY020,2024-04-02,00:40:00,2024-04-02,00:40:00,2024-04-03,00:30:00,Daily,00:10:00,67,515.03,0,
NRG-GY021,2024-04-01,23:50:00,2024-04-01,23:50:00,2024-04-02,23:50:00,Daily,00:00:00,64,333.0,0,
NRG-GY022,2024-04-01,23:50:00,2024-04-01,23:50:00,2024-04-02,23:45:00,Daily,00:05:00,32,125.6,0,
NRG-GY023,2024-04-01,23:40:00,2024-04-01,23:40:00,2024-04-02,23:40:00,Daily,00:00:00,68,411.73,0,
NRG-GY024,2024-04-01,23:30:00,2024-04-01,23:30:00,2024-04-02,23:30:00,Daily,00:00:00,13,0.78,0,
NRG-GY025,2024-04-01,23:40:00,2024-04-01,23:40:00,2024-04-02,23:35:00,Daily,00:05:00,64,63.67,0,
NRG-GY026,2024-04-02,01:40:00,2024-04-02,01:40:00,2024-04-03,01:37:00,Daily,00:03:00,72,406.32,0,
NRG-GY027,2024-04-01,23:30:00,2024-04-01,23:30:00,2024-04-02,23:25:00,Daily,00:05:00,68,38.96,0,
NRG-GY028,2024-04-02,03:30:00,2024-04-02,03:30:00,2024-04-03,03:15:00,Daily,00:15:00,64,16.85,0,
NRG-GY031,2024-04-02,00:40:00,2024-04-01,00:30:00,2024-04-03,00:20:00,Daily,00:10:00,0,,0,[A] Zip file creation process failed
NRG-GY033,2024-04-02,00:40:00,2024-04-02,00:40:00,2024-04-03,00:32:00,Daily,00:08:00,59,3.61,0,
NRG-HN001,2024-04-02,05:00:00,2024-04-02,05:00:00,2024-04-03,05:00:00,Daily,00:00:00,71,2645.58,0,
NRG-HN002,2024-03-29,06:20:00,2024-03-29,06:20:00,2024-04-05,06:05:00,Weekly,00:15:00,0,,0,
NRG-HN003,2024-04-02,05:10:00,2024-04-02,05:10:00,2024-04-09,05:10:00,Weekly,00:00:00,45,187.98,0,
NRG-HN004,2024-04-02,05:20:00,2024-04-02,05:20:00,2024-04-03,05:15:00,Daily,00:05:00,74,1464.21,0,
NRG-HN005,2024-04-02,05:20:00,2024-04-02,05:20:00,2024-04-03,05:20:00,Daily,00:00:00,72,1574.38,0,
NRG-HN006,2024-04-02,06:30:00,2024-04-02,06:30:00,2024-04-03,06:25:00,Daily,00:05:00,77,249.17,0,
NRG-HN007,2024-04-02,05:30:00,2024-04-02,05:30:00,2024-04-03,05:30:00,Daily,00:00:00,53,72.84,0,
NRG-HN008,2024-04-02,04:50:00,2024-04-02,04:50:00,2024-04-03,04:50:00,Daily,00:00:00,53,43.26,0,
NRG-HN009,2024-04-02,05:00:00,2024-04-02,05:00:00,2024-04-03,04:55:00,Daily,00:05:00,55,806.16,0,
