Study ID,Last Run Date,Last Run Time,Last Successful Run Date,Last Successful Run Time,Next Run Date,Next Run Time,Occurrence,Estimated Execution Time,N: File Count,N: Total File Size (MB),Number of Stale Data Files Detected,Problem Detected
EAY191-N4,2023-10-19,00:30:00,2023-10-19,00:30:00,2023-10-20,00:30:00,Daily,00:00:00,68,16.32,0,
NRG-BN001,2023-10-19,01:10:00,2023-10-19,01:10:00,2023-10-20,01:00:00,Daily,00:10:00,61,1007.71,0,
NRG-BN002,2023-10-17,01:20:00,2023-10-17,01:20:00,2023-10-24,01:05:00,Weekly,00:15:00,0,,0,
NRG-BN003,2023-10-19,01:10:00,2023-10-19,01:10:00,2023-10-20,01:10:00,Daily,00:00:00,51,96.96,0,
NRG-BN005,2023-10-19,01:20:00,2023-10-19,01:20:00,2023-10-20,01:15:00,Daily,00:05:00,62,133.54,0,
NRG-BN007,2023-10-19,01:20:00,2023-10-19,01:20:00,2023-10-20,01:20:00,Daily,00:00:00,73,894.83,0,
NRG-BN009,2023-10-19,01:10:00,2023-10-19,01:10:00,2023-10-20,00:55:00,Daily,00:15:00,65,15.54,0,
NRG-BN010,2023-10-19,04:00:00,2023-10-19,04:00:00,2023-10-20,03:59:00,Daily,00:01:00,63,36.07,0,
NRG-BN011,2023-10-18,23:30:00,2023-10-18,23:30:00,2023-10-19,23:24:57,Daily,00:05:03,62,196.83,0,
NRG-BN012,2023-10-19,07:50:00,2023-10-19,07:50:00,2023-10-20,07:45:00,Daily,00:05:00,51,23.34,0,
NRG-BR001,2023-10-17,01:30:00,2023-10-17,01:30:00,2023-10-24,01:25:00,Weekly,00:05:00,0,,0,
NRG-BR002,2023-10-19,02:30:00,2023-10-19,02:30:00,2023-10-20,02:30:00,Daily,00:00:00,55,123.12,0,
NRG-BR003,2023-10-17,01:40:00,2023-10-17,01:40:00,2023-10-24,01:35:00,Weekly,00:05:00,0,,0,
NRG-BR004,2023-10-19,05:10:00,2023-10-19,05:10:00,2023-10-20,05:10:00,Daily,00:00:00,88,2674.56,0,
NRG-BR005,2023-10-19,01:50:00,2023-10-19,01:50:00,2023-10-20,01:45:00,Daily,00:05:00,35,27.31,0,
NRG-BR007,2023-10-19,01:50:00,2023-10-19,01:50:00,2023-10-20,01:50:00,Daily,00:00:00,72,445.55,0,
NRG-CC003,2023-10-19,02:10:00,2023-10-19,02:10:00,2023-10-20,02:05:00,Daily,00:05:00,82,538.5,0,
NRG-CC004,2023-10-19,02:10:00,2023-10-19,02:10:00,2023-10-20,02:10:00,Daily,00:00:00,43,229.14,0,
NRG-CC005,2023-10-19,04:10:00,2023-10-19,04:10:00,2023-10-20,04:05:00,Daily,00:05:00,46,202.64,0,
NRG-CC007CD,2023-10-19,02:20:00,2023-10-19,02:20:00,2023-10-20,02:15:00,Daily,00:05:00,34,177.21,0,
NRG-CC008,2023-10-19,02:20:00,2023-10-19,02:20:00,2023-10-20,02:20:00,Daily,00:00:00,63,310.57,0,
NRG-CC009,2023-10-19,02:30:00,2023-10-19,02:30:00,2023-10-20,02:25:00,Daily,00:05:00,65,59.63,0,
NRG-CC010,2023-10-18,18:40:00,2023-10-18,18:40:00,2023-10-19,18:35:00,Daily,00:05:00,43,13.06,0,
NRG-DT001,2023-10-19,02:30:00,2023-10-19,02:30:00,2023-10-20,02:30:00,Daily,00:00:00,54,129.96,0,
NRG-GI002,2023-10-17,02:40:00,2023-10-17,02:40:00,2023-10-24,02:35:00,Weekly,00:05:00,0,,0,
NRG-GI003,2023-10-19,02:40:00,2023-10-19,02:40:00,2023-10-20,02:40:00,Daily,00:00:00,48,166.26,0,
NRG-GI004,2023-10-19,02:50:00,2023-10-19,02:50:00,2023-10-20,02:50:00,Daily,00:00:00,56,429.38,0,
NRG-GI005,2023-10-14,03:00:00,2023-10-14,03:00:00,2023-10-21,02:55:00,Weekly,00:05:00,0,,0,
NRG-GI006,2023-10-19,03:00:00,2023-10-19,03:00:00,2023-10-20,03:00:00,Daily,00:00:00,73,407.88,0,
NRG-GI007,2023-10-19,04:40:00,2023-10-19,04:40:00,2023-10-20,04:40:00,Daily,00:00:00,51,15.76,0,
NRG-GI008,2023-10-19,03:50:00,2023-10-19,03:50:00,2023-10-20,03:43:00,Daily,00:07:00,60,122.87,0,
NRG-GU002,2023-10-19,03:10:00,2023-10-19,03:10:00,2023-10-20,03:05:00,Daily,00:05:00,49,243.89,0,
NRG-GU003,2023-10-19,03:10:00,2023-10-19,03:10:00,2023-10-20,03:10:00,Daily,00:00:00,47,257.96,0,
NRG-GU005,2023-10-19,03:20:00,2023-10-19,03:20:00,2023-10-20,03:15:00,Daily,00:05:00,54,708.52,0,
NRG-GU006,2023-10-19,03:20:00,2023-10-19,03:20:00,2023-10-20,03:20:00,Daily,00:00:00,50,462.76,0,
NRG-GU007,2023-10-19,03:30:00,2023-10-19,03:30:00,2023-10-20,03:25:00,Daily,00:05:00,44,83.88,0,
NRG-GU008,2023-10-19,03:30:00,2023-10-19,03:30:00,2023-10-20,03:30:00,Daily,00:00:00,59,368.22,0,
NRG-GU009,2023-10-19,04:40:00,2023-10-19,04:40:00,2023-10-20,04:35:00,Daily,00:05:00,81,1456.46,0,
NRG-GU010,2023-10-19,04:50:00,2023-10-19,04:50:00,2023-10-20,04:45:00,Daily,00:05:00,60,529.0,0,
NRG-GU011,2023-10-19,04:20:00,2023-10-19,04:20:00,2023-10-20,04:15:00,Daily,00:05:00,58,79.77,0,
NRG-GU012,2023-02-15,16:43:51,,,2023-02-15,16:51:56.963000,Daily,,59,6.6,0,
NRG-GU012,2023-10-19,07:50:00,2023-10-19,07:50:00,2023-10-20,07:50:00,Daily,00:00:00,59,6.6,0,
NRG-GY003,2023-10-17,01:20:00,2023-10-17,01:20:00,2023-10-24,00:55:00,Weekly,00:25:00,0,,0,
NRG-GY004,2023-10-17,00:50:00,2023-10-17,00:50:00,2023-10-24,00:50:00,Weekly,00:00:00,0,,0,
NRG-GY005,2023-10-19,00:50:00,2023-10-19,00:50:00,2023-10-20,00:45:00,Daily,00:05:00,67,3178.8,0,
NRG-GY006,2023-10-19,00:50:00,2023-10-19,00:50:00,2023-10-20,00:40:00,Daily,00:10:00,71,1821.6,0,
