Study ID,Last Run Date,Last Run Time,Last Successful Run Date,Last Successful Run Time,Next Run Date,Next Run Time,Occurrence,Estimated Execution Time,N: File Count,N: Total File Size (MB),Problem Detected
NRG-BN001,2021-12-01,02:00:18,2021-12-01,02:00:18,2021-12-02,01:00:00,Daily,01:00:18,61.0,1021.09,
NRG-BN002,2021-11-30,02:02:16,2021-11-30,02:02:16,2021-12-07,01:05:00,Weekly,00:57:16,,,
NRG-BN003,2021-12-01,02:00:18,2021-12-01,02:00:18,2021-12-02,01:10:00,Daily,00:50:18,51.0,67.37,
NRG-BN005,2021-12-01,02:00:18,2021-12-01,02:00:18,2021-12-02,01:15:00,Daily,00:45:18,62.0,64.95,
NRG-BN007,2021-12-01,02:00:18,2021-12-01,02:00:18,2021-12-02,01:20:00,Daily,00:40:18,73.0,378.17,
NRG-BN009,2021-12-01,02:00:18,2021-12-01,02:00:18,2021-12-02,00:55:00,Daily,01:05:18,65.0,2.79,
NRG-BR001,2021-11-30,04:03:37,2021-11-30,04:03:37,2021-12-07,01:25:00,Weekly,02:38:37,,,
NRG-BR002,2021-12-01,04:20:54,2021-12-01,04:20:54,2021-12-02,02:30:00,Daily,01:50:54,54.0,131.34,
NRG-BR003,2021-11-30,04:03:37,2021-11-30,04:03:37,2021-12-07,01:35:00,Weekly,02:28:37,,,
NRG-BR004,2021-12-01,02:00:18,2021-12-01,02:00:18,2021-12-02,01:40:00,Daily,00:20:18,79.0,1800.58,
NRG-BR005,2021-12-01,02:00:18,2021-12-01,02:00:18,2021-12-02,01:45:00,Daily,00:15:18,33.0,28.24,
NRG-BR007,2021-12-01,02:00:18,2021-11-30,04:03:37,2021-12-02,01:50:00,Daily,02:13:37,,,[A] Zip file creation process failed
NRG-CC003,2021-12-01,04:20:54,2021-12-01,04:20:54,2021-12-02,02:05:00,Daily,02:15:54,82.0,518.27,
NRG-CC004,2021-12-01,04:20:54,2021-12-01,04:20:54,2021-12-02,02:10:00,Daily,02:10:54,43.0,260.24,
NRG-CC007CD,2021-12-01,04:20:54,2021-12-01,04:20:54,2021-12-02,02:15:00,Daily,02:05:54,34.0,117.67,
