Study ID,Last Run Date,Last Run Time,Last Successful Run Date,Last Successful Run Time,Next Run Date,Next Run Time,Occurrence,Estimated Execution Time,N: File Count,N: Total File Size (MB),Problem Detected
NRG-BN001,2021-11-07,04:35:20,2021-11-07,04:35:20,2021-11-08,01:00:00,Daily,03:35:20,61.0,1018.6,
NRG-BN002,2021-11-02,01:16:37,2021-11-02,01:16:37,2021-11-09,01:05:00,Weekly,00:11:37,,,
NRG-BN003,2021-11-07,04:35:20,2021-11-07,04:35:20,2021-11-08,01:10:00,Daily,03:25:20,51.0,66.71,
NRG-BN005,2021-11-07,04:35:20,2021-11-07,04:35:20,2021-11-08,01:15:00,Daily,03:20:20,62.0,59.38,
NRG-BN007,2021-11-07,04:35:20,2021-11-07,04:35:20,2021-11-08,01:20:00,Daily,03:15:20,73.0,313.85,
NRG-BN009,2021-11-07,04:35:20,2021-11-07,04:35:20,2021-11-08,00:55:00,Daily,03:40:20,65.0,2.62,
NRG-BR001,2021-11-02,03:22:15,2021-11-02,03:22:15,2021-11-09,01:25:00,Weekly,01:57:15,,,
NRG-BR002,2021-11-07,04:35:20,2021-11-07,04:35:20,2021-11-08,01:30:00,Daily,03:05:20,53.0,129.95,
NRG-BR003,2021-11-02,03:22:15,2021-11-02,03:22:15,2021-11-09,01:35:00,Weekly,01:47:15,,,
NRG-BR004,2021-11-07,04:35:20,2021-11-07,04:35:20,2021-11-08,01:40:00,Daily,02:55:20,79.0,1727.89,
NRG-BR005,2021-11-07,04:35:20,2021-11-07,04:35:20,2021-11-08,01:45:00,Daily,02:50:20,33.0,28.24,
NRG-BR007,2021-11-07,04:35:20,2021-11-06,03:29:14,2021-11-08,01:50:00,Daily,01:39:14,,,[A] Zip file creation process failed
NRG-CC003,2021-11-07,06:35:51,2021-11-07,06:35:51,2021-11-08,02:05:00,Daily,04:30:51,82.0,512.97,
NRG-CC004,2021-11-07,06:35:51,2021-11-07,06:35:51,2021-11-08,02:10:00,Daily,04:25:51,43.0,260.24,
NRG-CC007CD,2021-11-07,06:35:51,2021-11-07,06:35:51,2021-11-08,02:15:00,Daily,04:20:51,34.0,112.77,
NRG-CC008,2021-11-07,06:35:51,2021-11-07,06:35:51,2021-11-08,02:20:00,Daily,04:15:51,63.0,53.84,
NRG-CC009,2021-11-07,06:35:51,2021-11-07,06:35:51,2021-11-08,02:25:00,Daily,04:10:51,65.0,5.21,
NRG-DT001,2021-11-07,06:35:51,2021-11-07,06:35:51,2021-11-08,02:30:00,Daily,04:05:51,52.0,120.59,
NRG-GI002,2021-11-02,05:17:13,2021-11-02,05:17:13,2021-11-09,02:35:00,Weekly,02:42:13,,,
NRG-GI003,2021-11-07,06:35:51,2021-11-07,06:35:51,2021-11-08,02:40:00,Daily,03:55:51,48.0,107.25,
NRG-GI004,2021-11-07,06:35:51,2021-11-07,06:35:51,2021-11-08,02:50:00,Daily,03:45:51,53.0,283.41,
NRG-GI005,2021-11-02,05:17:13,2021-11-02,05:17:13,2021-11-09,02:55:00,Weekly,02:22:13,,,
NRG-GI006,2021-11-07,06:35:51,2021-11-07,06:35:51,2021-11-08,03:00:00,Daily,03:35:51,73.0,196.36,
NRG-GU002,2021-11-07,06:35:51,2021-11-07,06:35:51,2021-11-08,03:05:00,Daily,03:30:51,49.0,203.17,
NRG-GU003,2021-11-07,06:35:51,2021-11-07,06:35:51,2021-11-08,03:10:00,Daily,03:25:51,47.0,264.67,
NRG-GU005,2021-11-07,06:35:51,2021-11-05,03:44:20,2021-11-08,03:15:00,Daily,00:29:20,,,[A] [G] Zip file creation process failed
NRG-GU006,2021-11-07,08:29:38,2021-11-05,06:27:21,2021-11-08,03:20:00,Daily,03:07:21,,,[A] [G] Zip file creation process failed
NRG-GU007,2021-11-07,08:29:38,2021-11-07,08:29:38,2021-11-08,03:25:00,Daily,05:04:38,44.0,41.87,
NRG-GU008,2021-11-07,08:29:38,2021-11-07,08:29:38,2021-11-08,03:30:00,Daily,04:59:38,59.0,60.13,
NRG-GU009,2021-11-07,08:29:38,2021-11-07,08:29:38,2021-11-08,03:35:00,Daily,04:54:38,77.0,53.91,
