Study ID,Last Run Date,Last Run Time,Last Successful Run Date,Last Successful Run Time,Next Run Date,Next Run Time,Occurrence,Estimated Execution Time,N: File Count,N: Total File Size (MB),Number of Stale Data Files Detected,Problem Detected
EAY191-N4,2023-10-25,00:30:00,2023-10-25,00:30:00,2023-10-26,00:30:00,Daily,00:00:00,68,16.39,0,
NRG-BN001,2023-10-25,01:10:00,2023-10-25,01:10:00,2023-10-26,01:00:00,Daily,00:10:00,61,1007.98,0,
NRG-BN002,2023-10-24,01:20:00,2023-10-24,01:20:00,2023-10-31,01:05:00,Weekly,00:15:00,0,,0,
NRG-BN003,2023-10-25,01:10:00,2023-10-25,01:10:00,2023-10-26,01:10:00,Daily,00:00:00,51,97.18,0,
NRG-BN005,2023-10-25,01:20:00,2023-10-25,01:20:00,2023-10-26,01:15:00,Daily,00:05:00,62,134.43,0,
NRG-BN007,2023-10-25,01:20:00,2023-10-25,01:20:00,2023-10-26,01:20:00,Daily,00:00:00,73,895.18,0,
NRG-BN009,2023-10-25,01:10:00,2023-10-25,01:10:00,2023-10-26,00:55:00,Daily,00:15:00,65,15.57,0,
NRG-BN010,2023-10-25,04:00:00,2023-10-25,04:00:00,2023-10-26,03:59:00,Daily,00:01:00,63,36.52,0,
NRG-BN011,2023-10-24,23:30:00,2023-10-24,23:30:00,2023-10-25,23:24:57,Daily,00:05:03,62,204.75,0,
NRG-BN012,2023-10-25,07:50:00,2023-10-25,07:50:00,2023-10-26,07:45:00,Daily,00:05:00,51,23.72,0,
NRG-BR001,2023-10-24,01:30:00,2023-10-24,01:30:00,2023-10-31,01:25:00,Weekly,00:05:00,0,,0,
NRG-BR002,2023-10-25,02:30:00,2023-10-25,02:30:00,2023-10-26,02:30:00,Daily,00:00:00,55,123.12,0,
NRG-BR003,2023-10-24,01:40:00,2023-10-24,01:40:00,2023-10-31,01:35:00,Weekly,00:05:00,0,,0,
NRG-BR004,2023-10-25,05:10:00,2023-10-25,05:10:00,2023-10-26,05:10:00,Daily,00:00:00,88,2674.84,0,
NRG-BR005,2023-10-25,01:50:00,2023-10-25,01:50:00,2023-10-26,01:45:00,Daily,00:05:00,35,27.31,0,
NRG-BR007,2023-10-25,01:50:00,2023-10-25,01:50:00,2023-10-26,01:50:00,Daily,00:00:00,72,449.0,0,
NRG-BR008,2023-10-24,23:20:00,2023-10-24,23:20:00,2023-10-25,23:20:00,Daily,00:00:00,70,3.05,0,
NRG-CC003,2023-10-25,02:10:00,2023-10-25,02:10:00,2023-10-26,02:05:00,Daily,00:05:00,82,538.65,0,
NRG-CC004,2023-10-25,02:10:00,2023-10-25,02:10:00,2023-10-26,02:10:00,Daily,00:00:00,43,229.14,0,
NRG-CC005,2023-10-25,04:10:00,2023-10-25,04:10:00,2023-10-26,04:05:00,Daily,00:05:00,46,204.33,0,
NRG-CC007CD,2023-10-25,02:20:00,2023-10-25,02:20:00,2023-10-26,02:15:00,Daily,00:05:00,34,177.38,0,
NRG-CC008,2023-10-25,02:20:00,2023-10-25,02:20:00,2023-10-26,02:20:00,Daily,00:00:00,63,315.13,0,
NRG-CC009,2023-10-25,02:30:00,2023-10-25,02:30:00,2023-10-26,02:25:00,Daily,00:05:00,65,62.56,0,
NRG-CC010,2023-10-24,18:40:00,2023-10-24,18:40:00,2023-10-25,18:35:00,Daily,00:05:00,43,13.14,0,
NRG-DT001,2023-10-25,02:30:00,2023-10-25,02:30:00,2023-10-26,02:30:00,Daily,00:00:00,54,130.09,0,
NRG-GI002,2023-10-24,02:40:00,2023-10-24,02:40:00,2023-10-31,02:35:00,Weekly,00:05:00,0,,0,
NRG-GI003,2023-10-25,02:40:00,2023-10-25,02:40:00,2023-10-26,02:40:00,Daily,00:00:00,48,166.8,0,
NRG-GI004,2023-10-25,02:50:00,2023-10-25,02:50:00,2023-10-26,02:50:00,Daily,00:00:00,56,432.45,0,
