Study ID,Last Run Date,Last Run Time,Last Successful Run Date,Last Successful Run Time,Next Run Date,Next Run Time,Occurrence,Estimated Execution Time,N: File Count,N: Total File Size (MB),Problem Detected
NRG-BN001,2022-06-15,01:13:51,2022-06-15,01:13:51,2022-06-16,01:00:00,Daily,00:13:51,61.0,894.73,
NRG-BN002,2022-06-14,01:23:51,2022-06-14,01:23:51,2022-06-21,01:05:00,Weekly,00:18:51,,,
NRG-BN003,2022-06-15,01:13:51,2022-06-15,01:13:51,2022-06-16,01:10:00,Daily,00:03:51,51.0,85.6,
NRG-BN005,2022-06-15,01:23:51,2022-06-15,01:23:51,2022-06-16,01:15:00,Daily,00:08:51,62.0,96.87,
NRG-BN007,2022-06-15,01:23:51,2022-06-15,01:23:51,2022-06-16,01:20:00,Daily,00:03:51,73.0,658.84,
NRG-BN009,2022-06-15,01:13:51,2022-06-15,01:13:51,2022-06-16,00:55:00,Daily,00:18:51,65.0,33.07,
NRG-BN010,2022-06-15,04:03:51,2022-06-15,04:03:51,2022-06-16,03:59:00,Daily,00:04:51,63.0,32.43,
NRG-BN011,2022-06-14,23:33:51,2022-06-14,23:33:51,2022-06-15,23:24:57,Daily,00:08:54,62.0,30.91,
NRG-BR001,2022-06-14,01:43:51,2022-06-14,01:43:51,2022-06-21,01:25:00,Weekly,00:18:51,,,
NRG-BR002,2022-06-15,02:33:51,2022-06-15,02:33:51,2022-06-16,02:30:00,Daily,00:03:51,55.0,134.48,
NRG-BR003,2022-06-14,01:43:51,2022-06-14,01:43:51,2022-06-21,01:35:00,Weekly,00:08:51,,,
NRG-BR004,2022-06-15,01:43:51,2022-06-15,01:43:51,2022-06-16,01:40:00,Daily,00:03:51,85.0,2583.01,
NRG-BR005,2022-06-15,01:53:51,2022-06-15,01:53:51,2022-06-16,01:45:00,Daily,00:08:51,33.0,36.59,
NRG-BR007,2022-06-15,01:53:51,2022-06-15,01:53:51,2022-06-16,01:50:00,Daily,00:03:51,72.0,131.82,
NRG-CC003,2022-06-15,02:13:51,2022-06-15,02:13:51,2022-06-16,02:05:00,Daily,00:08:51,82.0,499.52,
NRG-CC004,2022-06-15,02:13:51,2022-06-15,02:13:51,2022-06-16,02:10:00,Daily,00:03:51,43.0,235.03,
NRG-CC005,2022-06-15,04:13:51,2022-06-15,04:13:51,2022-06-16,04:05:00,Daily,00:08:51,46.0,29.77,
NRG-CC007CD,2022-06-15,02:23:51,2022-06-15,02:23:51,2022-06-16,02:15:00,Daily,00:08:51,34.0,144.11,
NRG-CC008,2022-06-15,02:23:51,2022-06-15,02:23:51,2022-06-16,02:20:00,Daily,00:03:51,63.0,129.71,
NRG-CC009,2022-06-15,02:33:51,2022-06-15,02:33:51,2022-06-16,02:25:00,Daily,00:08:51,65.0,42.21,
NRG-DT001,2022-06-15,02:33:51,2022-06-15,02:33:51,2022-06-16,02:30:00,Daily,00:03:51,52.0,132.11,
NRG-GI002,2022-06-14,02:43:51,2022-06-14,02:43:51,2022-06-21,02:35:00,Weekly,00:08:51,,,
NRG-GI003,2022-06-15,02:43:51,2022-06-15,02:43:51,2022-06-16,02:40:00,Daily,00:03:51,48.0,125.51,
NRG-GI004,2022-06-15,02:53:51,2022-06-15,02:53:51,2022-06-16,02:50:00,Daily,00:03:51,53.0,340.35,
NRG-GI005,2022-06-14,03:03:51,2022-06-14,03:03:51,2022-06-21,02:55:00,Weekly,00:08:51,,,
NRG-GI006,2022-06-15,03:03:51,2022-06-15,03:03:51,2022-06-16,03:00:00,Daily,00:03:51,73.0,278.65,
NRG-GI007,2022-06-15,04:43:51,2022-06-15,04:43:51,2022-06-16,04:40:00,Daily,00:03:51,51.0,27.69,
NRG-GU002,2022-06-15,03:13:51,2022-06-15,03:13:51,2022-06-16,03:05:00,Daily,00:08:51,49.0,218.53,
NRG-GU003,2022-06-15,03:13:51,2022-06-15,03:13:51,2022-06-16,03:10:00,Daily,00:03:51,47.0,245.17,
NRG-GU005,2022-06-15,03:23:51,2022-06-15,03:23:51,2022-06-16,03:15:00,Daily,00:08:51,52.0,542.68,
NRG-GU006,2022-06-15,03:23:51,2022-06-15,03:23:51,2022-06-16,03:20:00,Daily,00:03:51,50.0,408.37,
NRG-GU007,2022-06-15,03:33:51,2022-06-15,03:33:51,2022-06-16,03:25:00,Daily,00:08:51,44.0,66.92,
NRG-GU008,2022-06-15,03:33:51,2022-06-15,03:33:51,2022-06-16,03:30:00,Daily,00:03:51,59.0,132.6,
NRG-GU009,2022-06-15,03:43:51,2022-06-15,03:43:51,2022-06-16,03:35:00,Daily,00:08:51,77.0,174.65,
NRG-GU010,2022-06-15,04:53:51,2022-06-15,04:53:51,2022-06-16,04:45:00,Daily,00:08:51,60.0,39.95,
NRG-GU011,2022-06-15,04:23:51,2022-06-15,04:23:51,2022-06-16,04:15:00,Daily,00:08:51,58.0,37.26,
NRG-GY003,2022-06-14,01:23:51,2022-06-14,01:23:51,2022-06-21,00:55:00,Weekly,00:28:51,,,
NRG-GY004,2022-06-14,00:53:51,2022-06-14,00:53:51,2022-06-21,00:50:00,Weekly,00:03:51,,,
NRG-GY005,2022-06-15,00:53:51,2022-06-15,00:53:51,2022-06-16,00:45:00,Daily,00:08:51,67.0,3044.27,
NRG-GY006,2022-06-15,00:53:51,2022-06-15,00:53:51,2022-06-16,00:40:00,Daily,00:13:51,71.0,1565.8,
NRG-GY007,2022-06-15,00:53:51,2022-06-15,00:53:51,2022-06-16,00:35:00,Daily,00:18:51,83.0,1047.32,
NRG-GY009,2022-06-15,00:33:51,2022-06-15,00:33:51,2022-06-16,00:30:00,Daily,00:03:51,77.0,2703.53,
NRG-GY012,2022-06-15,00:33:51,2022-06-15,00:33:51,2022-06-16,00:25:00,Daily,00:08:51,61.0,788.18,
NRG-GY014,2022-06-15,00:23:51,2022-06-15,00:23:51,2022-06-16,00:20:00,Daily,00:03:51,60.0,221.91,
NRG-GY016,2022-06-15,00:23:51,2022-06-15,00:23:51,2022-06-16,00:15:00,Daily,00:08:51,61.0,128.21,
NRG-GY017,2022-06-15,00:13:51,2022-06-15,00:13:51,2022-06-16,00:10:00,Daily,00:03:51,71.0,231.76,
NRG-GY018,2022-06-15,01:13:51,2022-06-15,01:13:51,2022-06-16,01:05:00,Daily,00:08:51,79.0,2561.9,
NRG-GY019,2022-06-15,00:03:51,2022-06-15,00:03:51,2022-06-16,00:00:00,Daily,00:03:51,58.0,970.61,
NRG-GY020,2022-06-15,00:33:51,2022-06-15,00:33:51,2022-06-16,00:30:00,Daily,00:03:51,67.0,314.86,
NRG-GY021,2022-06-14,23:53:51,2022-06-14,23:53:51,2022-06-15,23:50:00,Daily,00:03:51,64.0,332.75,
NRG-GY022,2022-06-14,23:53:51,2022-06-14,23:53:51,2022-06-15,23:45:00,Daily,00:08:51,32.0,108.22,
NRG-GY023,2022-06-14,23:43:51,2022-06-14,23:43:51,2022-06-15,23:40:00,Daily,00:03:51,66.0,138.36,
NRG-GY024,2022-06-14,14:03:51,2022-06-14,14:03:51,2022-06-15,13:57:52,Daily,00:05:59,13.0,5.95,
NRG-HN001,2022-06-15,05:03:51,2022-06-15,05:03:51,2022-06-16,05:00:00,Daily,00:03:51,71.0,2168.85,
NRG-HN002,2022-06-10,06:13:51,2022-06-10,06:13:51,2022-06-17,06:05:00,Weekly,00:08:51,,,
