Study ID,Last Run Date,Last Run Time,Last Successful Run Date,Last Successful Run Time,Next Run Date,Next Run Time,Occurrence,Estimated Execution Time,N: File Count,N: Total File Size (MB),Problem Detected
NRG-BN001,2021-12-04,01:28:18,2021-12-04,01:28:18,2021-12-05,01:00:00,Daily,00:28:18,61.0,1022.82,
NRG-BN002,2021-11-30,02:02:16,2021-11-30,02:02:16,2021-12-07,01:05:00,Weekly,00:57:16,,,
NRG-BN003,2021-12-04,01:28:18,2021-12-04,01:28:18,2021-12-05,01:10:00,Daily,00:18:18,51.0,67.5,
NRG-BN005,2021-12-04,01:28:18,2021-12-04,01:28:18,2021-12-05,01:15:00,Daily,00:13:18,62.0,65.1,
NRG-BN007,2021-12-04,01:28:18,2021-12-04,01:28:18,2021-12-05,01:20:00,Daily,00:08:18,73.0,391.8,
NRG-BN009,2021-12-04,01:28:18,2021-12-04,01:28:18,2021-12-05,00:55:00,Daily,00:33:18,65.0,2.97,
NRG-BR001,2021-11-30,04:03:37,2021-11-30,04:03:37,2021-12-07,01:25:00,Weekly,02:38:37,,,
NRG-BR002,2021-12-04,03:35:10,2021-12-04,03:35:10,2021-12-05,02:30:00,Daily,01:05:10,54.0,131.43,
NRG-BR003,2021-11-30,04:03:37,2021-11-30,04:03:37,2021-12-07,01:35:00,Weekly,02:28:37,,,
NRG-BR004,2021-12-04,03:35:10,2021-12-04,03:35:10,2021-12-05,01:40:00,Daily,01:55:10,79.0,1820.71,
NRG-BR005,2021-12-04,03:35:10,2021-12-04,03:35:10,2021-12-05,01:45:00,Daily,01:50:10,33.0,28.24,
NRG-BR007,2021-12-04,03:35:10,2021-12-04,03:35:10,2021-12-05,01:50:00,Daily,01:45:10,72.0,21.24,
NRG-CC003,2021-12-04,03:35:10,2021-12-04,03:35:10,2021-12-05,02:05:00,Daily,01:30:10,82.0,519.03,
NRG-CC004,2021-12-04,03:35:10,2021-12-04,03:35:10,2021-12-05,02:10:00,Daily,01:25:10,43.0,260.24,
NRG-CC007CD,2021-12-04,03:35:10,2021-12-04,03:35:10,2021-12-05,02:15:00,Daily,01:20:10,34.0,118.89,
NRG-CC008,2021-12-04,03:35:10,2021-12-04,03:35:10,2021-12-05,02:20:00,Daily,01:15:10,63.0,63.9,
NRG-CC009,2021-12-04,03:35:10,2021-12-04,03:35:10,2021-12-05,02:25:00,Daily,01:10:10,65.0,6.19,
NRG-DT001,2021-12-04,03:35:10,2021-12-04,03:35:10,2021-12-05,02:30:00,Daily,01:05:10,52.0,122.75,
NRG-GI002,2021-11-30,06:05:25,2021-11-30,06:05:25,2021-12-07,02:35:00,Weekly,03:30:25,,,
NRG-GI003,2021-12-04,03:35:10,2021-12-04,03:35:10,2021-12-05,02:40:00,Daily,00:55:10,48.0,108.78,
NRG-GI004,2021-12-04,05:42:14,2021-12-04,05:42:14,2021-12-05,02:50:00,Daily,02:52:14,54.0,289.18,
NRG-GI005,2021-11-30,06:05:25,2021-11-30,06:05:25,2021-12-07,02:55:00,Weekly,03:10:25,,,
NRG-GI006,2021-12-04,05:42:14,2021-12-04,05:42:14,2021-12-05,03:00:00,Daily,02:42:14,73.0,204.01,
NRG-GU002,2021-12-04,05:42:14,2021-12-04,05:42:14,2021-12-05,03:05:00,Daily,02:37:14,49.0,206.26,
NRG-GU003,2021-12-04,05:42:14,2021-12-04,05:42:14,2021-12-05,03:10:00,Daily,02:32:14,47.0,264.91,
NRG-GU005,2021-12-04,05:42:14,2021-12-04,05:42:14,2021-12-05,03:15:00,Daily,02:27:14,52.0,497.11,
NRG-GU006,2021-12-04,05:42:14,2021-12-04,05:42:14,2021-12-05,03:20:00,Daily,02:22:14,50.0,452.94,
NRG-GU007,2021-12-04,05:42:14,2021-12-04,05:42:14,2021-12-05,03:25:00,Daily,02:17:14,44.0,42.51,
NRG-GU008,2021-12-04,05:42:14,2021-12-04,05:42:14,2021-12-05,03:30:00,Daily,02:12:14,59.0,65.95,
NRG-GU009,2021-12-04,05:42:14,2021-12-04,05:42:14,2021-12-05,03:35:00,Daily,02:07:14,77.0,57.25,
NRG-GY003,2021-11-30,02:02:16,2021-11-30,02:02:16,2021-12-07,00:55:00,Weekly,01:07:16,,,
NRG-GY004,2021-11-30,02:02:16,2021-11-30,02:02:16,2021-12-07,00:50:00,Weekly,01:12:16,,,
NRG-GY005,2021-12-04,01:28:18,2021-12-04,01:28:18,2021-12-05,00:45:00,Daily,00:43:18,67.0,3467.57,
NRG-GY006,2021-12-04,01:28:18,2021-12-04,01:28:18,2021-12-05,00:40:00,Daily,00:48:18,55.0,1442.81,
NRG-GY007,2021-12-04,01:28:18,2021-12-04,01:28:18,2021-12-05,00:35:00,Daily,00:53:18,83.0,1185.76,
NRG-GY009,2021-12-04,01:28:18,2021-12-04,01:28:18,2021-12-05,00:30:00,Daily,00:58:18,77.0,2788.92,
NRG-GY012,2021-12-04,01:28:18,2021-12-04,01:28:18,2021-12-05,00:25:00,Daily,01:03:18,61.0,748.11,
NRG-GY014,2021-12-04,01:28:18,2021-12-04,01:28:18,2021-12-05,00:20:00,Daily,01:08:18,60.0,192.21,
NRG-GY016,2021-12-04,00:19:29,2021-12-04,00:19:29,2021-12-05,00:15:00,Daily,00:04:29,61.0,115.6,
NRG-GY017,2021-12-04,00:19:29,2021-12-04,00:19:29,2021-12-05,00:10:00,Daily,00:09:29,71.0,232.32,
NRG-GY018,2021-12-04,00:19:29,2021-12-04,00:19:29,2021-12-05,00:05:00,Daily,00:14:29,77.0,1679.33,
NRG-GY019,2021-12-04,00:19:29,2021-12-04,00:19:29,2021-12-05,00:00:00,Daily,00:19:29,58.0,631.49,
NRG-GY020,2021-12-04,00:19:29,2021-12-04,00:19:29,2021-12-04,23:55:00,Daily,23:35:31,67.0,204.46,
NRG-GY021,2021-12-04,00:19:29,2021-12-04,00:19:29,2021-12-04,23:50:00,Daily,23:30:31,64.0,311.07,
NRG-GY022,2021-12-03,23:48:51,2021-12-03,23:48:51,2021-12-04,23:45:00,Daily,00:03:51,32.0,97.81,
NRG-GY023,2021-12-03,23:48:51,2021-12-03,23:48:51,2021-12-04,23:40:00,Daily,00:08:51,66.0,31.62,
NRG-HN001,2021-12-04,05:42:14,2021-12-03,06:59:42,2021-12-05,05:00:00,Daily,01:59:42,,,[A] Zip file creation process failed
NRG-HN002,2021-12-03,06:59:42,2021-12-03,06:59:42,2021-12-10,06:05:00,Weekly,00:54:42,,,
NRG-HN003,2021-11-30,06:05:25,2021-11-16,08:43:42,2021-12-07,05:10:00,Weekly,03:33:42,,,
NRG-HN004,2021-12-04,07:40:10,2021-12-03,06:59:42,2021-12-05,05:15:00,Daily,01:44:42,,,[A] Zip file creation process failed
NRG-HN005,2021-12-04,05:42:14,2021-12-03,06:59:42,2021-12-05,05:20:00,Daily,01:39:42,,,[A] Zip file creation process failed
NRG-HN006,2021-12-03,21:14:51,2021-12-03,21:14:51,2021-12-04,21:04:03,Daily,00:10:48,76.0,48.46,
NRG-HN007,2021-12-04,07:40:10,2021-12-03,06:59:42,2021-12-05,05:30:00,Daily,01:29:42,,,[A] Zip file creation process failed
NRG-LU001,2021-11-30,06:05:25,2021-11-16,08:43:42,2021-12-07,05:35:00,Weekly,03:08:42,,,
NRG-LU002,2021-12-03,15:37:59,2021-12-03,15:37:59,2021-12-04,15:30:12,Daily,00:07:47,64.0,647.29,
NRG-LU003,2021-11-30,08:09:56,2021-11-23,07:41:33,2021-12-07,05:45:00,Weekly,01:56:33,,,
NRG-LU004,2021-12-04,07:40:10,2021-12-04,07:40:10,2021-12-05,05:50:00,Daily,01:50:10,46.0,118.7,
NRG-LU005,2021-12-04,07:40:10,2021-12-04,07:40:10,2021-12-05,05:55:00,Daily,01:45:10,84.0,2070.31,
NRG-LU006,2021-12-04,07:40:10,2021-12-04,07:40:10,2021-12-05,06:00:00,Daily,01:40:10,56.0,12.49,
NRG-LU007,2021-12-04,07:40:10,2021-12-04,07:40:10,2021-12-05,06:05:00,Daily,01:35:10,53.0,30.0,
