Study ID,Last Run Date,Last Run Time,Last Successful Run Date,Last Successful Run Time,Next Run Date,Next Run Time,Occurrence,Estimated Execution Time,N: File Count,N: Total File Size (MB),Number of Stale Data Files Detected,Problem Detected
EAY191-N4,2023-11-28,00:40:00,2023-11-28,00:40:00,2023-11-29,00:30:00,Daily,00:10:00,68,23.01,0,
NRG-BN001,2023-11-28,01:00:00,2023-11-28,01:00:00,2023-11-29,01:00:00,Daily,00:00:00,61,1008.8,0,
NRG-BN002,2023-11-28,01:20:00,2023-11-28,01:20:00,2023-12-05,01:05:00,Weekly,00:15:00,49,100.96,0,
NRG-BN003,2023-11-28,02:10:00,2023-11-28,02:10:00,2023-11-29,02:10:00,Daily,00:00:00,53,101.11,0,
NRG-BN005,2023-11-28,01:20:00,2023-11-28,01:20:00,2023-11-29,01:15:00,Daily,00:05:00,62,137.64,0,
NRG-BN007,2023-11-28,01:20:00,2023-11-28,01:20:00,2023-11-29,01:20:00,Daily,00:00:00,73,898.79,0,
NRG-BN009,2023-11-28,01:00:00,2023-11-28,01:00:00,2023-11-29,00:55:00,Daily,00:05:00,65,15.78,0,
NRG-BN010,2023-11-28,04:00:00,2023-11-28,04:00:00,2023-11-29,03:59:00,Daily,00:01:00,63,38.11,0,
NRG-BN011,2023-11-27,23:30:00,2023-11-27,23:30:00,2023-11-28,23:24:57,Daily,00:05:03,62,230.29,0,
NRG-BN012,2023-11-28,07:50:00,2023-11-28,07:50:00,2023-11-29,07:45:00,Daily,00:05:00,51,28.84,0,
NRG-BR001,2023-11-28,01:30:00,2023-11-28,01:30:00,2023-12-05,01:25:00,Weekly,00:05:00,45,110.77,0,
NRG-BR002,2023-11-28,02:30:00,2023-11-28,02:30:00,2023-11-29,02:30:00,Daily,00:00:00,55,123.34,0,
NRG-BR003,2023-11-28,01:40:00,2023-11-28,01:40:00,2023-12-05,01:35:00,Weekly,00:05:00,44,2619.01,0,
NRG-BR004,2023-11-28,05:10:00,2023-11-28,05:10:00,2023-11-29,05:10:00,Daily,00:00:00,88,2676.31,0,
NRG-BR005,2023-11-28,01:50:00,2023-11-28,01:50:00,2023-11-29,01:45:00,Daily,00:05:00,35,27.31,0,
NRG-BR007,2023-11-28,01:50:00,2023-11-28,01:50:00,2023-11-29,01:50:00,Daily,00:00:00,72,465.93,0,
NRG-BR008,2023-11-27,23:20:00,2023-11-27,23:20:00,2023-11-28,23:20:00,Daily,00:00:00,70,4.14,0,
NRG-CC003,2023-11-28,02:10:00,2023-11-28,02:10:00,2023-11-29,02:05:00,Daily,00:05:00,82,540.8,0,
NRG-CC004,2023-11-28,02:10:00,2023-11-28,02:10:00,2023-11-29,02:10:00,Daily,00:00:00,43,229.14,0,
NRG-CC005,2023-11-28,04:10:00,2023-11-28,04:10:00,2023-11-29,04:05:00,Daily,00:05:00,46,220.33,0,
NRG-CC007CD,2023-11-28,02:20:00,2023-11-28,02:20:00,2023-11-29,02:15:00,Daily,00:05:00,34,179.68,0,
NRG-CC008,2023-11-28,02:20:00,2023-11-28,02:20:00,2023-11-29,02:20:00,Daily,00:00:00,63,336.49,0,
NRG-CC009,2023-11-28,02:30:00,2023-11-28,02:30:00,2023-11-29,02:25:00,Daily,00:05:00,65,70.94,0,
NRG-CC010,2023-11-27,18:40:00,2023-11-27,18:40:00,2023-11-28,18:35:00,Daily,00:05:00,43,16.08,0,
NRG-DT001,2023-11-28,02:30:00,2023-11-28,02:30:00,2023-11-29,02:30:00,Daily,00:00:00,54,130.13,0,
NRG-GI002,2023-11-28,02:40:00,2023-11-28,02:40:00,2023-12-05,02:35:00,Weekly,00:05:00,59,1700.15,0,
NRG-GI003,2023-11-28,02:40:00,2023-11-28,02:40:00,2023-11-29,02:40:00,Daily,00:00:00,48,174.38,0,
NRG-GI004,2023-11-28,02:50:00,2023-11-28,02:50:00,2023-11-29,02:50:00,Daily,00:00:00,56,435.98,0,
NRG-GI005,2023-11-25,03:00:00,2023-11-25,03:00:00,2023-12-02,02:55:00,Weekly,00:05:00,0,,0,
NRG-GI006,2023-11-28,03:00:00,2023-11-28,03:00:00,2023-11-29,03:00:00,Daily,00:00:00,73,421.46,0,
NRG-GI007,2023-11-28,04:40:00,2023-11-28,04:40:00,2023-11-29,04:40:00,Daily,00:00:00,51,17.5,0,
NRG-GI008,2023-11-28,03:50:00,2023-11-28,03:50:00,2023-11-29,03:43:00,Daily,00:07:00,61,137.79,0,
NRG-GU002,2023-11-28,03:10:00,2023-11-28,03:10:00,2023-11-29,03:05:00,Daily,00:05:00,49,246.86,0,
NRG-GU003,2023-11-28,03:10:00,2023-11-28,03:10:00,2023-11-29,03:10:00,Daily,00:00:00,47,258.38,0,
NRG-GU005,2023-11-28,03:20:00,2023-11-28,03:20:00,2023-11-29,03:15:00,Daily,00:05:00,54,715.37,0,
NRG-GU006,2023-11-28,03:20:00,2023-11-28,03:20:00,2023-11-29,03:20:00,Daily,00:00:00,50,464.97,0,
NRG-GU007,2023-11-28,03:30:00,2023-11-28,03:30:00,2023-11-29,03:25:00,Daily,00:05:00,44,86.72,0,
NRG-GU008,2023-11-28,03:30:00,2023-11-28,03:30:00,2023-11-29,03:30:00,Daily,00:00:00,59,389.24,0,
NRG-GU009,2023-11-28,04:40:00,2023-11-28,04:40:00,2023-11-29,04:35:00,Daily,00:05:00,81,1624.23,0,
NRG-GU010,2023-11-28,04:50:00,2023-11-28,04:50:00,2023-11-29,04:45:00,Daily,00:05:00,60,718.47,0,
NRG-GU011,2023-11-28,04:20:00,2023-11-28,04:20:00,2023-11-29,04:15:00,Daily,00:05:00,58,93.91,0,
NRG-GU012,2023-02-15,16:43:51,,,2023-02-15,16:51:56.963000,Daily,,59,7.31,0,
NRG-GU012,2023-11-28,07:50:00,2023-11-28,07:50:00,2023-11-29,07:50:00,Daily,00:00:00,59,7.31,0,
NRG-GY003,2023-11-28,01:00:00,2023-11-28,01:00:00,2023-12-05,00:55:00,Weekly,00:05:00,49,492.25,0,
NRG-GY004,2023-11-28,01:00:00,2023-11-28,01:00:00,2023-12-05,00:50:00,Weekly,00:10:00,69,4988.71,0,
NRG-GY005,2023-11-28,01:00:00,2023-11-28,01:00:00,2023-11-29,00:45:00,Daily,00:15:00,67,3179.9,0,
NRG-GY006,2023-11-28,00:40:00,2023-11-28,00:40:00,2023-11-29,00:40:00,Daily,00:00:00,71,1826.46,0,
NRG-GY007,2023-11-28,00:40:00,2023-11-28,00:40:00,2023-11-29,00:35:00,Daily,00:05:00,83,1068.65,0,
NRG-GY009,2023-11-28,00:40:00,2023-11-28,00:40:00,2023-11-29,00:30:00,Daily,00:10:00,77,2954.52,0,
NRG-GY012,2023-11-28,00:40:00,2023-11-28,00:40:00,2023-11-29,00:25:00,Daily,00:15:00,68,1489.84,0,
NRG-GY014,2023-11-28,00:40:00,2023-11-28,00:40:00,2023-11-29,00:20:00,Daily,00:20:00,60,265.41,0,
NRG-GY016,2023-11-28,00:40:00,2023-11-28,00:40:00,2023-11-29,00:15:00,Daily,00:25:00,61,106.8,0,
NRG-GY017,2023-11-28,00:10:00,2023-11-28,00:10:00,2023-11-29,00:10:00,Daily,00:00:00,71,208.2,0,
NRG-GY018,2023-11-28,00:10:00,2023-11-28,00:10:00,2023-11-29,00:05:00,Daily,00:05:00,85,18173.81,0,
NRG-GY019,2023-11-28,00:00:00,2023-11-28,00:00:00,2023-11-29,00:00:00,Daily,00:00:00,58,2356.87,0,
NRG-GY020,2023-11-28,00:40:00,2023-11-28,00:40:00,2023-11-29,00:30:00,Daily,00:10:00,67,506.52,0,
NRG-GY021,2023-11-27,23:50:00,2023-11-27,23:50:00,2023-11-28,23:50:00,Daily,00:00:00,64,332.45,0,
NRG-GY022,2023-11-27,23:50:00,2023-11-27,23:50:00,2023-11-28,23:45:00,Daily,00:05:00,32,121.0,0,
NRG-GY023,2023-11-27,23:40:00,2023-11-27,23:40:00,2023-11-28,23:40:00,Daily,00:00:00,68,402.86,0,
NRG-GY024,2023-11-27,23:30:00,2023-11-27,23:30:00,2023-11-28,23:30:00,Daily,00:00:00,13,0.64,0,
NRG-GY025,2023-11-27,23:40:00,2023-11-27,23:40:00,2023-11-28,23:35:00,Daily,00:05:00,64,48.18,0,
NRG-GY026,2023-11-28,01:40:00,2023-11-28,01:40:00,2023-11-29,01:37:00,Daily,00:03:00,72,220.74,0,
NRG-GY027,2023-11-27,23:30:00,2023-11-27,23:30:00,2023-11-28,23:25:00,Daily,00:05:00,68,34.78,0,
NRG-GY028,2023-11-28,03:20:00,2023-11-28,03:20:00,2023-11-29,03:15:00,Daily,00:05:00,64,14.67,0,
NRG-HN001,2023-11-28,05:00:00,2023-11-28,05:00:00,2023-11-29,05:00:00,Daily,00:00:00,71,2589.43,0,
NRG-HN002,2023-11-24,06:20:00,2023-11-24,06:20:00,2023-12-01,06:05:00,Weekly,00:15:00,0,,0,
NRG-HN003,2023-11-28,05:10:00,2023-11-28,05:10:00,2023-12-05,05:10:00,Weekly,00:00:00,45,187.98,0,
NRG-HN004,2023-11-28,05:20:00,2023-11-28,05:20:00,2023-11-29,05:15:00,Daily,00:05:00,74,1455.75,0,
NRG-HN005,2023-11-28,05:20:00,2023-11-28,05:20:00,2023-11-29,05:20:00,Daily,00:00:00,72,1478.99,0,
NRG-HN006,2023-11-27,21:10:00,2023-11-27,21:10:00,2023-11-28,21:04:03,Daily,00:05:57,76,214.97,0,
NRG-HN007,2023-11-28,05:30:00,2023-11-28,05:30:00,2023-11-29,05:30:00,Daily,00:00:00,53,72.84,0,
NRG-HN008,2023-11-28,04:50:00,2023-11-28,04:50:00,2023-11-29,04:50:00,Daily,00:00:00,53,36.14,0,
NRG-HN009,2023-11-28,05:00:00,2023-11-28,05:00:00,2023-11-29,04:55:00,Daily,00:05:00,55,561.59,0,
NRG-HN010,2023-11-28,07:00:00,2023-11-28,07:00:00,2023-11-29,06:55:00,Daily,00:05:00,42,6.05,0,
NRG-LU001,2023-11-28,05:40:00,2023-11-28,05:40:00,2023-12-05,05:35:00,Weekly,00:05:00,59,363.62,0,
NRG-LU002,2023-11-27,15:30:00,2023-11-27,15:30:00,2023-11-28,15:30:12,Daily,00:00:12,64,800.77,0,
NRG-LU003,2023-11-28,05:50:00,2023-11-28,05:50:00,2023-12-05,05:45:00,Weekly,00:05:00,43,83.23,0,
NRG-LU004,2023-11-28,05:50:00,2023-11-28,05:50:00,2023-11-29,05:50:00,Daily,00:00:00,46,136.15,0,
NRG-LU005,2023-11-28,06:00:00,2023-11-28,06:00:00,2023-11-29,05:55:00,Daily,00:05:00,84,4060.2,0,
NRG-LU006,2023-11-28,06:00:00,2023-11-28,06:00:00,2023-11-29,06:00:00,Daily,00:00:00,56,33.13,0,
NRG-LU007,2023-11-28,06:20:00,2023-11-28,06:20:00,2023-11-29,06:05:00,Daily,00:15:00,53,191.99,0,
NRG-LU008,2023-11-27,15:50:00,2023-11-27,15:50:00,2023-11-28,15:48:00,Daily,00:02:00,67,17.49,0,
NSABP-B-55,2023-11-28,02:00:00,2023-11-28,02:00:00,2023-11-29,01:57:00,Daily,00:03:00,117,2149.05,0,
RTOG-0534,2023-11-28,02:00:00,2023-11-28,02:00:00,2023-11-29,02:00:00,Daily,00:00:00,21,65.06,0,
RTOG-0724,2023-11-28,02:10:00,2023-11-28,02:10:00,2023-11-29,02:03:00,Daily,00:07:00,22,9.09,0,
RTOG-0815,2023-11-28,02:10:00,2023-11-28,02:10:00,2023-11-29,02:05:00,Daily,00:05:00,21,51.0,0,
RTOG-0848,2023-11-28,02:10:00,2023-11-28,02:10:00,2023-11-29,02:07:00,Daily,00:03:00,21,7.96,0,
RTOG-0920,2023-11-28,02:10:00,2023-11-28,02:10:00,2023-11-29,02:09:00,Daily,00:01:00,23,29.99,0,
RTOG-0924,2023-11-28,02:20:00,2023-11-28,02:20:00,2023-11-29,02:11:00,Daily,00:09:00,22,102.44,0,
RTOG-1005,2023-11-28,02:20:00,2023-11-28,02:20:00,2023-11-29,02:15:00,Daily,00:05:00,21,92.18,0,
RTOG-1008,2023-11-28,02:20:00,2023-11-28,02:20:00,2023-11-29,02:13:00,Daily,00:07:00,23,9.58,0,
RTOG-1016,2023-11-28,02:20:00,2023-11-28,02:20:00,2023-11-29,02:17:00,Daily,00:03:00,20,40.67,0,
RTOG-1112,2023-11-28,06:20:00,2023-11-28,06:20:00,2023-11-29,06:10:00,Daily,00:10:00,52,618.57,0,
RTOG-1115,2023-11-28,06:20:00,2023-11-28,06:20:00,2023-12-05,06:15:00,Weekly,00:05:00,53,480.05,0,
RTOG-1216,2023-11-28,06:20:00,2023-11-28,06:20:00,2023-11-29,06:20:00,Daily,00:00:00,77,1291.63,0,
RTOG-1308,2023-11-28,06:30:00,2023-11-28,06:30:00,2023-11-29,06:25:00,Daily,00:05:00,86,908.31,0,
S1418-E-01,2023-11-28,06:30:00,2023-11-28,06:30:00,2023-11-29,06:30:00,Daily,00:00:00,21,341.35,0,
S1914-E-01,2023-11-28,06:40:00,2023-11-28,06:40:00,2023-11-29,06:35:00,Daily,00:05:00,15,42.7,0,
