Study ID,Last Run Date,Last Run Time,Last Successful Run Date,Last Successful Run Time,Next Run Date,Next Run Time,Occurrence,Estimated Execution Time,N: File Count,N: Total File Size (MB),Number of Stale Data Files Detected,Problem Detected
EAY191-N4,2023-12-09,00:30:00,2023-12-09,00:30:00,2023-12-10,00:30:00,Daily,00:00:00,68,27.37,0,
NRG-BN001,2023-12-09,01:00:00,2023-12-09,01:00:00,2023-12-10,01:00:00,Daily,00:00:00,61,1008.83,0,
NRG-BN002,2023-12-05,01:20:00,2023-12-05,01:20:00,2023-12-12,01:05:00,Weekly,00:15:00,0,,0,
NRG-BN003,2023-12-09,02:20:00,2023-12-09,02:20:00,2023-12-10,02:10:00,Daily,00:10:00,53,103.31,0,
NRG-BN005,2023-12-09,01:20:00,2023-12-09,01:20:00,2023-12-10,01:15:00,Daily,00:05:00,62,138.63,0,
NRG-BN007,2023-12-09,01:20:00,2023-12-09,01:20:00,2023-12-10,01:20:00,Daily,00:00:00,73,900.75,0,
NRG-BN009,2023-12-09,01:00:00,2023-12-09,01:00:00,2023-12-10,00:55:00,Daily,00:05:00,65,15.79,0,
NRG-BN010,2023-12-09,04:00:00,2023-12-09,04:00:00,2023-12-10,03:59:00,Daily,00:01:00,63,38.35,0,
NRG-BN011,2023-12-08,23:30:00,2023-12-08,23:30:00,2023-12-09,23:24:57,Daily,00:05:03,62,238.78,0,
NRG-BN012,2023-12-09,07:50:00,2023-12-09,07:50:00,2023-12-10,07:45:00,Daily,00:05:00,51,30.18,0,
NRG-BR001,2023-12-05,01:30:00,2023-12-05,01:30:00,2023-12-12,01:25:00,Weekly,00:05:00,0,,0,
NRG-BR002,2023-12-09,02:30:00,2023-12-09,02:30:00,2023-12-10,02:30:00,Daily,00:00:00,55,123.39,0,
NRG-BR003,2023-12-05,01:40:00,2023-12-05,01:40:00,2023-12-12,01:35:00,Weekly,00:05:00,0,,0,
NRG-BR004,2023-12-09,05:10:00,2023-12-09,05:10:00,2023-12-10,05:10:00,Daily,00:00:00,88,2676.87,0,
NRG-BR005,2023-12-09,01:50:00,2023-12-09,01:50:00,2023-12-10,01:45:00,Daily,00:05:00,35,27.31,0,
NRG-BR007,2023-12-09,01:50:00,2023-12-09,01:50:00,2023-12-10,01:50:00,Daily,00:00:00,72,474.9,0,
NRG-BR008,2023-12-08,23:20:00,2023-12-06,23:20:00,2023-12-09,23:20:00,Daily,00:00:00,0,,0,
NRG-CC003,2023-12-09,02:20:00,2023-12-09,02:20:00,2023-12-10,02:05:00,Daily,00:15:00,82,541.29,0,
