Study ID,Last Run Date,Last Run Time,Last Successful Run Date,Last Successful Run Time,Next Run Date,Next Run Time,Occurrence,Estimated Execution Time,N: File Count,N: Total File Size (MB),Number of Stale Data Files Detected,Problem Detected
EAY191-N4,2024-05-26,00:40:00,2024-05-26,00:40:00,2024-05-27,00:30:00,Daily,00:10:00,68,71.73,68,[D] Stale data detected
NRG-BN001,2024-05-26,01:00:00,2024-05-26,01:00:00,2024-05-27,01:00:00,Daily,00:00:00,61,1011.34,61,[D] Stale data detected
NRG-BN002,2024-05-21,01:30:00,2024-05-21,01:30:00,2024-05-28,01:05:00,Weekly,00:25:00,0,,0,
NRG-BN003,2024-05-26,02:10:00,2024-05-26,02:10:00,2024-05-27,02:10:00,Daily,00:00:00,53,110.59,53,[D] Stale data detected
NRG-BN005,2024-05-26,01:20:00,2024-05-26,01:20:00,2024-05-27,01:15:00,Daily,00:05:00,62,152.05,62,[D] Stale data detected
NRG-BN007,2024-05-26,01:20:00,2024-05-26,01:20:00,2024-05-27,01:20:00,Daily,00:00:00,73,910.11,73,[D] Stale data detected
NRG-BN009,2024-05-26,01:00:00,2024-05-26,01:00:00,2024-05-27,00:55:00,Daily,00:05:00,65,23.14,65,[D] Stale data detected
NRG-BN010,2024-05-26,04:00:00,2024-05-26,04:00:00,2024-05-27,03:59:00,Daily,00:01:00,63,75.85,63,[D] Stale data detected
NRG-BN011,2024-05-25,23:30:00,2024-05-25,23:30:00,2024-05-26,23:24:57,Daily,00:05:03,62,405.43,62,[D] Stale data detected
NRG-BN012,2024-05-26,07:50:00,2024-05-26,07:50:00,2024-05-27,07:45:00,Daily,00:05:00,51,71.63,51,[D] Stale data detected
NRG-BR001,2024-05-21,01:30:00,2024-05-21,01:30:00,2024-05-28,01:25:00,Weekly,00:05:00,0,,0,
NRG-BR002,2024-05-26,02:30:00,2024-05-26,02:30:00,2024-05-27,02:30:00,Daily,00:00:00,55,124.99,55,[D] Stale data detected
NRG-BR003,2024-05-23,01:40:00,2024-05-23,01:40:00,2024-05-30,01:35:00,Weekly,00:05:00,0,,0,
NRG-BR004,2024-05-26,05:10:00,2024-05-26,05:10:00,2024-05-27,05:10:00,Daily,00:00:00,88,2700.16,88,[D] Stale data detected
