Study ID,Last Run Date,Last Run Time,Last Successful Run Date,Last Successful Run Time,Next Run Date,Next Run Time,Occurrence,Estimated Execution Time,N: File Count,N: Total File Size (MB),Number of Stale Data Files Detected,Problem Detected
EAY191-N4,2024-01-02,00:40:00,2024-01-02,00:40:00,2024-01-03,00:30:00,Daily,00:10:00,68,30.76,0,
NRG-BN001,2024-01-02,01:00:00,2024-01-02,01:00:00,2024-01-03,01:00:00,Daily,00:00:00,61,1009.12,0,
NRG-BN002,2024-01-02,01:30:00,2024-01-02,01:30:00,2024-01-09,01:05:00,Weekly,00:25:00,49,100.96,0,
NRG-BN003,2024-01-02,02:20:00,2024-01-02,02:20:00,2024-01-03,02:10:00,Daily,00:10:00,53,103.82,0,
NRG-BN005,2024-01-02,01:30:00,2024-01-02,01:30:00,2024-01-03,01:15:00,Daily,00:15:00,62,139.59,0,
NRG-BN007,2024-01-02,01:30:00,2024-01-02,01:30:00,2024-01-03,01:20:00,Daily,00:10:00,73,901.56,0,
NRG-BN009,2024-01-02,01:00:00,2024-01-02,01:00:00,2024-01-03,00:55:00,Daily,00:05:00,65,17.26,0,
NRG-BN010,2024-01-02,04:00:00,2024-01-02,04:00:00,2024-01-03,03:59:00,Daily,00:01:00,63,39.55,0,
NRG-BN011,2024-01-01,23:30:00,2024-01-01,23:30:00,2024-01-02,23:24:57,Daily,00:05:03,62,252.02,0,
NRG-BN012,2024-01-02,07:50:00,2024-01-02,07:50:00,2024-01-03,07:45:00,Daily,00:05:00,51,31.97,0,
NRG-BR001,2024-01-02,01:30:00,2024-01-02,01:30:00,2024-01-09,01:25:00,Weekly,00:05:00,45,110.77,0,
NRG-BR002,2024-01-02,02:40:00,2024-01-02,02:40:00,2024-01-03,02:30:00,Daily,00:10:00,55,123.64,0,
NRG-BR003,2024-01-02,01:40:00,2024-01-02,01:40:00,2024-01-09,01:35:00,Weekly,00:05:00,44,2619.78,0,
NRG-BR004,2024-01-02,05:10:00,2024-01-02,05:10:00,2024-01-03,05:10:00,Daily,00:00:00,88,2677.88,0,
NRG-BR005,2024-01-02,01:50:00,2024-01-02,01:50:00,2024-01-03,01:45:00,Daily,00:05:00,35,27.31,0,
NRG-BR007,2024-01-02,01:50:00,2024-01-02,01:50:00,2024-01-03,01:50:00,Daily,00:00:00,72,484.73,0,
NRG-BR008,2024-01-01,23:20:00,2024-01-01,23:20:00,2024-01-02,23:20:00,Daily,00:00:00,70,5.99,0,
NRG-CC003,2024-01-02,02:20:00,2024-01-02,02:20:00,2024-01-03,02:05:00,Daily,00:15:00,82,542.03,0,
NRG-CC004,2024-01-02,02:20:00,2024-01-02,02:20:00,2024-01-03,02:10:00,Daily,00:10:00,43,229.14,0,
NRG-CC005,2024-01-02,04:10:00,2024-01-02,04:10:00,2024-01-03,04:05:00,Daily,00:05:00,46,230.55,0,
NRG-CC007CD,2024-01-02,02:20:00,2024-01-02,02:20:00,2024-01-03,02:15:00,Daily,00:05:00,34,181.45,0,
NRG-CC008,2024-01-02,02:20:00,2024-01-02,02:20:00,2024-01-03,02:20:00,Daily,00:00:00,63,355.43,0,
NRG-CC009,2024-01-02,02:40:00,2024-01-02,02:40:00,2024-01-03,02:25:00,Daily,00:15:00,65,73.79,0,
NRG-CC010,2024-01-01,18:40:00,2024-01-01,18:40:00,2024-01-02,18:35:00,Daily,00:05:00,43,18.76,0,
NRG-DT001,2024-01-02,02:40:00,2024-01-02,02:40:00,2024-01-03,02:30:00,Daily,00:10:00,54,130.24,0,
NRG-GI002,2024-01-02,02:40:00,2024-01-02,02:40:00,2024-01-09,02:35:00,Weekly,00:05:00,59,1700.2,0,
NRG-GI003,2024-01-02,02:40:00,2024-01-02,02:40:00,2024-01-03,02:40:00,Daily,00:00:00,48,179.05,0,
NRG-GI004,2024-01-02,02:50:00,2024-01-02,02:50:00,2024-01-03,02:50:00,Daily,00:00:00,56,439.5,0,
NRG-GI005,2023-12-30,03:00:00,2023-12-30,03:00:00,2024-01-06,02:55:00,Weekly,00:05:00,0,,0,
NRG-GI006,2024-01-02,03:00:00,2024-01-02,03:00:00,2024-01-03,03:00:00,Daily,00:00:00,73,437.9,0,
NRG-GI007,2024-01-02,04:40:00,2024-01-02,04:40:00,2024-01-03,04:40:00,Daily,00:00:00,51,23.26,0,
NRG-GI008,2024-01-02,03:50:00,2024-01-02,03:50:00,2024-01-03,03:43:00,Daily,00:07:00,60,154.15,0,
NRG-GU002,2024-01-02,03:10:00,2024-01-02,03:10:00,2024-01-03,03:05:00,Daily,00:05:00,49,248.34,0,
NRG-GU003,2024-01-02,03:10:00,2024-01-02,03:10:00,2024-01-03,03:10:00,Daily,00:00:00,47,258.93,0,
NRG-GU005,2024-01-02,03:20:00,2024-01-02,03:20:00,2024-01-03,03:15:00,Daily,00:05:00,54,725.92,0,
NRG-GU006,2024-01-02,03:20:00,2024-01-02,03:20:00,2024-01-03,03:20:00,Daily,00:00:00,50,467.65,0,
NRG-GU007,2024-01-02,03:30:00,2024-01-02,03:30:00,2024-01-03,03:25:00,Daily,00:05:00,44,89.02,0,
NRG-GU008,2024-01-02,03:30:00,2024-01-02,03:30:00,2024-01-03,03:30:00,Daily,00:00:00,59,405.09,0,
NRG-GU009,2024-01-02,04:40:00,2024-01-02,04:40:00,2024-01-03,04:35:00,Daily,00:05:00,81,1786.26,0,
NRG-GU010,2024-01-02,04:50:00,2024-01-02,04:50:00,2024-01-03,04:45:00,Daily,00:05:00,60,791.29,0,
NRG-GU011,2024-01-02,04:20:00,2024-01-02,04:20:00,2024-01-03,04:15:00,Daily,00:05:00,58,102.12,0,
NRG-GU012,2023-02-15,16:43:51,,,2023-02-15,16:51:56.963000,Daily,,59,10.61,0,
NRG-GU012,2024-01-02,07:50:00,2024-01-02,07:50:00,2024-01-03,07:50:00,Daily,00:00:00,59,10.61,0,
NRG-GY003,2024-01-02,01:00:00,2024-01-02,01:00:00,2024-01-09,00:55:00,Weekly,00:05:00,49,492.25,0,
NRG-GY004,2024-01-02,01:00:00,2024-01-02,01:00:00,2024-01-09,00:50:00,Weekly,00:10:00,69,4991.16,0,
