Study ID,Last Run Date,Last Run Time,Last Successful Run Date,Last Successful Run Time,Next Run Date,Next Run Time,Occurrence,Estimated Execution Time,N: File Count,N: Total File Size (MB),Number of Stale Data Files Detected,Problem Detected
EAY191-N4,2024-06-22,00:30:00,2024-06-22,00:30:00,2024-06-23,00:30:00,Daily,00:00:00,68,81.75,0,
NRG-BN001,2024-06-22,01:00:00,2024-06-22,01:00:00,2024-06-23,01:00:00,Daily,00:00:00,61,1011.54,0,
NRG-BN002,2024-06-18,01:30:00,2024-06-18,01:30:00,2024-06-25,01:05:00,Weekly,00:25:00,0,,0,
NRG-BN003,2024-06-22,02:10:00,2024-06-22,02:10:00,2024-06-23,02:10:00,Daily,00:00:00,53,111.34,0,
NRG-BN005,2024-06-22,01:20:00,2024-06-22,01:20:00,2024-06-23,01:15:00,Daily,00:05:00,62,153.25,0,
NRG-BN007,2024-06-22,01:20:00,2024-06-22,01:20:00,2024-06-23,01:20:00,Daily,00:00:00,73,910.64,0,
NRG-BN009,2024-06-22,01:00:00,2024-06-22,01:00:00,2024-06-23,00:55:00,Daily,00:05:00,65,24.19,0,
NRG-BN010,2024-06-22,04:00:00,2024-06-22,04:00:00,2024-06-23,03:59:00,Daily,00:01:00,63,87.22,0,
NRG-BN011,2024-06-21,23:30:00,2024-06-21,23:30:00,2024-06-22,23:24:57,Daily,00:05:03,62,438.26,0,
NRG-BN012,2024-06-22,07:50:00,2024-06-22,07:50:00,2024-06-23,07:45:00,Daily,00:05:00,51,78.94,0,
NRG-BR001,2024-06-18,01:30:00,2024-06-18,01:30:00,2024-06-25,01:25:00,Weekly,00:05:00,0,,0,
NRG-BR002,2024-06-22,02:30:00,2024-06-22,02:30:00,2024-06-23,02:30:00,Daily,00:00:00,55,125.05,0,
NRG-BR003,2024-06-20,01:40:00,2024-06-20,01:40:00,2024-06-27,01:35:00,Weekly,00:05:00,0,,0,
NRG-BR004,2024-06-22,05:10:00,2024-06-22,05:10:00,2024-06-23,05:10:00,Daily,00:00:00,88,2704.53,0,
NRG-BR005,2024-06-22,01:50:00,2024-06-22,01:50:00,2024-06-23,01:45:00,Daily,00:05:00,35,27.31,0,
NRG-BR007,2024-06-22,01:50:00,2024-06-22,01:50:00,2024-06-23,01:50:00,Daily,00:00:00,76,594.13,0,
NRG-BR008,2024-06-21,23:20:00,2024-06-21,23:20:00,2024-06-22,23:20:00,Daily,00:00:00,70,16.62,0,
NRG-BR009,2024-06-22,00:10:00,2024-06-22,00:10:00,2024-06-23,00:10:00,Daily,00:00:00,62,24.15,0,
