Study ID,Last Run Date,Last Run Time,Last Successful Run Date,Last Successful Run Time,Next Run Date,Next Run Time,Occurrence,Estimated Execution Time,N: File Count,N: Total File Size (MB),Number of Stale Data Files Detected,Problem Detected
EAY191-N4,2024-04-24,00:40:00,2024-04-24,00:40:00,2024-04-25,00:30:00,Daily,00:10:00,68,61.98,0,
NRG-BN001,2024-04-24,01:10:00,2024-04-24,01:10:00,2024-04-25,01:00:00,Daily,00:10:00,61,1010.67,0,
NRG-BN002,2024-04-23,01:30:00,2024-04-23,01:30:00,2024-04-30,01:05:00,Weekly,00:25:00,0,,0,
NRG-BN003,2024-04-24,02:10:00,2024-04-24,02:10:00,2024-04-25,02:10:00,Daily,00:00:00,53,109.87,0,
NRG-BN005,2024-04-24,01:30:00,2024-04-24,01:30:00,2024-04-25,01:15:00,Daily,00:15:00,62,151.25,0,
NRG-BN007,2024-04-24,01:30:00,2024-04-24,01:30:00,2024-04-25,01:20:00,Daily,00:10:00,73,909.72,0,
NRG-BN009,2024-04-24,01:10:00,2024-04-24,01:10:00,2024-04-25,00:55:00,Daily,00:15:00,65,21.89,0,
NRG-BN010,2024-04-24,04:00:00,2024-04-24,04:00:00,2024-04-25,03:59:00,Daily,00:01:00,63,58.64,0,
NRG-BN011,2024-04-23,23:30:00,2024-04-23,23:30:00,2024-04-24,23:24:57,Daily,00:05:03,62,370.64,0,
NRG-BN012,2024-04-24,07:50:00,2024-04-24,07:50:00,2024-04-25,07:45:00,Daily,00:05:00,51,58.58,0,
NRG-BR001,2024-04-23,01:30:00,2024-04-23,01:30:00,2024-04-30,01:25:00,Weekly,00:05:00,0,,0,
NRG-BR002,2024-04-24,02:30:00,2024-04-24,02:30:00,2024-04-25,02:30:00,Daily,00:00:00,55,124.19,0,
NRG-BR003,2024-04-18,02:40:00,2024-04-18,02:40:00,2024-04-25,02:35:00,Weekly,00:05:00,0,,0,
NRG-BR004,2024-04-24,05:10:00,2024-04-24,05:10:00,2024-04-25,05:10:00,Daily,00:00:00,88,2696.96,0,
NRG-BR005,2024-04-24,01:50:00,2024-04-24,01:50:00,2024-04-25,01:45:00,Daily,00:05:00,35,27.31,0,
NRG-BR007,2024-04-24,01:50:00,2024-04-24,01:50:00,2024-04-25,01:50:00,Daily,00:00:00,76,555.34,0,
NRG-BR008,2024-04-23,23:20:00,2024-04-23,23:20:00,2024-04-24,23:20:00,Daily,00:00:00,70,12.24,0,
NRG-BR009,2024-04-24,00:10:00,2024-04-24,00:10:00,2024-04-25,00:10:00,Daily,00:00:00,62,14.86,0,
NRG-CC003,2024-04-24,02:10:00,2024-04-24,02:10:00,2024-04-25,02:05:00,Daily,00:05:00,82,546.83,0,
NRG-CC004,2024-04-24,02:10:00,2024-04-24,02:10:00,2024-04-25,02:10:00,Daily,00:00:00,43,229.14,0,
NRG-CC005,2024-04-23,21:50:00,2024-04-23,21:50:00,2024-04-24,21:44:52,Daily,00:05:08,54,299.96,0,
NRG-CC007CD,2024-04-24,02:20:00,2024-04-24,02:20:00,2024-04-25,02:15:00,Daily,00:05:00,34,185.04,0,
NRG-CC008,2024-04-24,02:20:00,2024-04-24,02:20:00,2024-04-25,02:20:00,Daily,00:00:00,63,410.05,0,
NRG-CC009,2024-04-24,02:30:00,2024-04-24,02:30:00,2024-04-25,02:25:00,Daily,00:05:00,65,89.75,0,
NRG-CC010,2024-04-23,18:40:00,2024-04-23,18:40:00,2024-04-24,18:35:00,Daily,00:05:00,43,34.16,0,
NRG-CC011,2024-04-24,01:50:00,2024-04-24,01:50:00,2024-04-25,01:44:00,Daily,00:06:00,45,2.67,0,
NRG-DT001,2024-04-24,02:30:00,2024-04-24,02:30:00,2024-04-25,02:30:00,Daily,00:00:00,54,133.56,0,
NRGF-001,2024-04-24,07:50:00,2024-04-24,07:50:00,2024-04-25,07:48:00,Daily,00:02:00,42,1.4,0,
NRG-GI002,2024-04-24,03:40:00,2024-04-24,03:40:00,2024-04-25,03:35:00,Daily,00:05:00,60,1700.23,0,
NRG-GI003,2024-04-24,02:40:00,2024-04-24,02:40:00,2024-04-25,02:40:00,Daily,00:00:00,48,196.3,0,
NRG-GI004,2024-04-24,02:50:00,2024-04-24,02:50:00,2024-04-25,02:50:00,Daily,00:00:00,56,453.85,0,
NRG-GI005,2024-04-20,03:00:00,2024-04-20,03:00:00,2024-04-27,02:55:00,Weekly,00:05:00,0,,0,
NRG-GI006,2024-04-24,03:00:00,2024-04-24,03:00:00,2024-04-25,03:00:00,Daily,00:00:00,73,483.56,0,
NRG-GI007,2024-04-24,04:40:00,2024-04-24,04:40:00,2024-04-25,04:40:00,Daily,00:00:00,51,29.86,0,
NRG-GI008,2024-04-24,03:50:00,2024-04-24,03:50:00,2024-04-25,03:43:00,Daily,00:07:00,61,233.35,0,
NRG-GU002,2024-04-24,03:20:00,2024-04-24,03:20:00,2024-04-25,03:05:00,Daily,00:15:00,49,252.56,0,
NRG-GU003,2024-04-24,03:20:00,2024-04-24,03:20:00,2024-04-25,03:10:00,Daily,00:10:00,47,262.67,0,
NRG-GU005,2024-04-24,03:20:00,2024-04-24,03:20:00,2024-04-25,03:15:00,Daily,00:05:00,54,751.24,0,
