Study ID,Last Run Date,Last Run Time,Last Successful Run Date,Last Successful Run Time,Next Run Date,Next Run Time,Occurrence,Estimated Execution Time,N: File Count,N: Total File Size (MB),Problem Detected
NRG-BN001,2023-03-10,01:13:51,2023-03-10,01:13:51,2023-03-11,01:00:00,Daily,00:13:51,61.0,919.54,
NRG-BN002,2023-03-07,01:13:51,2023-03-07,01:13:51,2023-03-14,01:05:00,Weekly,00:08:51,,,
NRG-BN003,2023-03-10,01:13:51,2023-03-10,01:13:51,2023-03-11,01:10:00,Daily,00:03:51,51.0,82.07,
NRG-BN005,2023-03-10,01:33:51,2023-03-10,01:33:51,2023-03-11,01:15:00,Daily,00:18:51,62.0,103.17,
NRG-BN007,2023-03-10,01:33:51,2023-03-10,01:33:51,2023-03-11,01:20:00,Daily,00:13:51,73.0,860.31,
NRG-BN009,2023-03-10,01:13:51,2023-03-10,01:13:51,2023-03-11,00:55:00,Daily,00:18:51,65.0,9.45,
NRG-BN010,2023-03-10,04:03:51,2023-03-10,04:03:51,2023-03-11,03:59:00,Daily,00:04:51,63.0,17.33,
NRG-BN011,2023-03-09,23:33:51,2023-03-09,23:33:51,2023-03-10,23:24:57,Daily,00:08:54,62.0,67.45,
NRG-BN012,2023-03-10,07:53:51,2023-03-10,07:53:51,2023-03-11,07:45:00,Daily,00:08:51,51.0,4.43,
NRG-BR001,2023-03-07,01:33:51,2023-03-07,01:33:51,2023-03-14,01:25:00,Weekly,00:08:51,,,
NRG-BR002,2023-03-10,02:33:51,2023-03-10,02:33:51,2023-03-11,02:30:00,Daily,00:03:51,55.0,119.96,
NRG-BR003,2023-03-07,01:43:51,2023-03-07,01:43:51,2023-03-14,01:35:00,Weekly,00:08:51,,,
NRG-BR004,2023-03-10,05:13:51,2023-03-10,05:13:51,2023-03-11,05:10:00,Daily,00:03:51,88.0,2647.53,
NRG-BR005,2023-03-10,01:53:51,2023-03-10,01:53:51,2023-03-11,01:45:00,Daily,00:08:51,33.0,25.09,
NRG-BR007,2023-03-10,01:53:51,2023-03-10,01:53:51,2023-03-11,01:50:00,Daily,00:03:51,72.0,309.89,
