Study ID,Last Run Date,Last Run Time,Last Successful Run Date,Last Successful Run Time,Next Run Date,Next Run Time,Occurrence,Estimated Execution Time,N: File Count,N: Total File Size (MB),Number of Stale Data Files Detected,Problem Detected
EAY191-N4,2024-06-07,00:30:00,2024-06-07,00:30:00,2024-06-08,00:30:00,Daily,00:00:00,68,74.92,0,
NRG-BN001,2024-06-07,01:00:00,2024-06-07,01:00:00,2024-06-08,01:00:00,Daily,00:00:00,61,1011.47,0,
NRG-BN002,2024-06-04,01:30:00,2024-06-04,01:30:00,2024-06-11,01:05:00,Weekly,00:25:00,0,,0,
NRG-BN003,2024-06-07,02:10:00,2024-06-07,02:10:00,2024-06-08,02:10:00,Daily,00:00:00,53,110.93,0,
NRG-BN005,2024-06-07,01:20:00,2024-06-07,01:20:00,2024-06-08,01:15:00,Daily,00:05:00,62,152.17,0,
NRG-BN007,2024-06-07,01:20:00,2024-06-07,01:20:00,2024-06-08,01:20:00,Daily,00:00:00,73,910.24,0,
NRG-BN009,2024-06-07,01:00:00,2024-06-07,01:00:00,2024-06-08,00:55:00,Daily,00:05:00,65,23.81,0,
NRG-BN010,2024-06-07,04:00:00,2024-06-07,04:00:00,2024-06-08,03:59:00,Daily,00:01:00,63,83.0,0,
NRG-BN011,2024-06-06,23:30:00,2024-06-06,23:30:00,2024-06-07,23:24:57,Daily,00:05:03,62,417.77,0,
NRG-BN012,2024-06-07,07:50:00,2024-06-07,07:50:00,2024-06-08,07:45:00,Daily,00:05:00,51,75.33,0,
NRG-BR001,2024-06-04,01:30:00,2024-06-04,01:30:00,2024-06-11,01:25:00,Weekly,00:05:00,0,,0,
NRG-BR002,2024-06-07,02:30:00,2024-06-07,02:30:00,2024-06-08,02:30:00,Daily,00:00:00,55,124.99,0,
NRG-BR003,2024-06-06,01:40:00,2024-06-06,01:40:00,2024-06-13,01:35:00,Weekly,00:05:00,0,,0,
NRG-BR004,2024-06-07,05:10:00,2024-06-07,05:10:00,2024-06-08,05:10:00,Daily,00:00:00,88,2700.79,0,
NRG-BR005,2024-06-07,01:50:00,2024-06-07,01:50:00,2024-06-08,01:45:00,Daily,00:05:00,35,27.31,0,
NRG-BR007,2024-06-07,01:50:00,2024-06-07,01:50:00,2024-06-08,01:50:00,Daily,00:00:00,76,585.4,0,
NRG-BR008,2024-06-06,23:20:00,2024-06-06,23:20:00,2024-06-07,23:20:00,Daily,00:00:00,70,15.95,0,
NRG-BR009,2024-06-07,00:10:00,2024-06-07,00:10:00,2024-06-08,00:10:00,Daily,00:00:00,62,21.01,0,
NRG-CC003,2024-06-07,02:10:00,2024-06-07,02:10:00,2024-06-08,02:05:00,Daily,00:05:00,82,548.46,0,
NRG-CC004,2024-06-07,02:10:00,2024-06-07,02:10:00,2024-06-08,02:10:00,Daily,00:00:00,43,229.14,0,
NRG-CC005,2024-06-06,21:50:00,2024-06-06,21:50:00,2024-06-07,21:44:52,Daily,00:05:08,54,331.24,0,
NRG-CC007CD,2024-06-07,02:20:00,2024-06-07,02:20:00,2024-06-08,02:15:00,Daily,00:05:00,34,186.35,0,
NRG-CC008,2024-06-07,02:20:00,2024-06-07,02:20:00,2024-06-08,02:20:00,Daily,00:00:00,63,428.21,0,
NRG-CC009,2024-06-07,02:30:00,2024-06-07,02:30:00,2024-06-08,02:25:00,Daily,00:05:00,65,95.66,0,
NRG-CC010,2024-06-06,18:40:00,2024-06-06,18:40:00,2024-06-07,18:35:00,Daily,00:05:00,43,39.35,0,
NRG-CC011,2024-06-07,01:50:00,2024-06-07,01:50:00,2024-06-08,01:44:00,Daily,00:06:00,45,8.14,0,
NRG-DT001,2024-06-07,02:30:00,2024-06-07,02:30:00,2024-06-08,02:30:00,Daily,00:00:00,54,133.56,0,
NRGF-001,2024-06-07,07:50:00,2024-06-07,07:50:00,2024-06-08,07:48:00,Daily,00:02:00,42,1.71,0,
NRG-GI002,2024-06-07,03:40:00,2024-06-07,03:40:00,2024-06-08,03:35:00,Daily,00:05:00,60,1700.23,0,
NRG-GI003,2024-06-07,02:40:00,2024-06-07,02:40:00,2024-06-08,02:40:00,Daily,00:00:00,48,199.88,0,
NRG-GI004,2024-06-07,02:50:00,2024-06-06,02:50:00,2024-06-08,02:50:00,Daily,00:00:00,0,,0,[A] Zip file creation process failed
NRG-GI005,2024-06-01,03:00:00,2024-06-01,03:00:00,2024-06-08,02:55:00,Weekly,00:05:00,0,,0,
NRG-GI006,2024-06-07,03:00:00,2024-06-07,03:00:00,2024-06-08,03:00:00,Daily,00:00:00,73,501.05,0,
NRG-GI007,2024-06-07,04:40:00,2024-06-07,04:40:00,2024-06-08,04:40:00,Daily,00:00:00,51,32.28,0,
NRG-GI008,2024-06-07,03:50:00,2024-06-07,03:50:00,2024-06-08,03:43:00,Daily,00:07:00,61,272.39,0,
NRG-GU002,2024-06-07,03:20:00,2024-06-07,03:20:00,2024-06-08,03:05:00,Daily,00:15:00,49,253.67,0,
NRG-GU003,2024-06-07,03:20:00,2024-06-07,03:20:00,2024-06-08,03:10:00,Daily,00:10:00,47,263.84,0,
NRG-GU005,2024-06-07,03:20:00,2024-06-07,03:20:00,2024-06-08,03:15:00,Daily,00:05:00,54,758.32,0,
NRG-GU006,2024-06-07,03:20:00,2024-06-07,03:20:00,2024-06-08,03:20:00,Daily,00:00:00,50,476.81,0,
NRG-GU007,2024-06-07,03:30:00,2024-06-07,03:30:00,2024-06-08,03:25:00,Daily,00:05:00,44,96.74,0,
NRG-GU008,2024-06-07,03:30:00,2024-06-07,03:30:00,2024-06-08,03:30:00,Daily,00:00:00,59,555.34,0,
NRG-GU009,2024-06-07,04:40:00,2024-06-07,04:40:00,2024-06-08,04:35:00,Daily,00:05:00,81,2716.82,0,
NRG-GU010,2024-06-07,04:50:00,2024-06-07,04:50:00,2024-06-08,04:45:00,Daily,00:05:00,60,1292.9,0,
NRG-GU011,2024-06-07,04:20:00,2024-06-07,04:20:00,2024-06-08,04:15:00,Daily,00:05:00,58,218.86,0,
NRG-GU012,2023-02-15,16:43:51,,,2023-02-15,16:51:56.963000,Daily,,59,34.03,0,
NRG-GU012,2024-06-07,07:50:00,2024-06-07,07:50:00,2024-06-08,07:50:00,Daily,00:00:00,59,34.03,0,
NRG-GU013,2024-06-07,00:30:00,2024-06-07,00:30:00,2024-06-08,00:15:00,Daily,00:15:00,53,19.43,0,
NRG-GY003,2024-06-04,01:00:00,2024-06-04,01:00:00,2024-06-11,00:55:00,Weekly,00:05:00,0,,0,
NRG-GY004,2024-06-04,01:00:00,2024-06-04,01:00:00,2024-06-11,00:50:00,Weekly,00:10:00,0,,0,
NRG-GY005,2024-06-07,00:50:00,2024-06-07,00:50:00,2024-06-08,00:45:00,Daily,00:05:00,67,3185.33,0,
NRG-GY006,2024-06-07,01:40:00,2024-06-07,01:40:00,2024-06-08,01:40:00,Daily,00:00:00,73,1854.48,0,
NRG-GY007,2024-06-07,00:50:00,2024-06-07,00:50:00,2024-06-08,00:35:00,Daily,00:15:00,83,1074.25,0,
NRG-GY009,2024-06-07,00:30:00,2024-06-07,00:30:00,2024-06-08,00:30:00,Daily,00:00:00,77,2966.81,0,
NRG-GY012,2024-06-07,00:30:00,2024-06-07,00:30:00,2024-06-08,00:25:00,Daily,00:05:00,68,1607.61,0,
NRG-GY014,2024-06-07,00:30:00,2024-06-07,00:30:00,2024-06-08,00:20:00,Daily,00:10:00,60,268.23,0,
NRG-GY016,2024-06-07,00:30:00,2024-06-07,00:30:00,2024-06-08,00:15:00,Daily,00:15:00,61,107.2,0,
NRG-GY017,2024-06-07,00:10:00,2024-06-07,00:10:00,2024-06-08,00:10:00,Daily,00:00:00,71,208.2,0,
NRG-GY018,2024-06-07,00:10:00,2024-06-07,00:10:00,2024-06-08,00:05:00,Daily,00:05:00,85,19205.12,0,
NRG-GY019,2024-06-07,00:00:00,2024-06-07,00:00:00,2024-06-08,00:00:00,Daily,00:00:00,58,3056.21,0,
NRG-GY020,2024-06-07,00:30:00,2024-06-07,00:30:00,2024-06-08,00:30:00,Daily,00:00:00,67,520.13,0,
NRG-GY021,2024-06-06,23:50:00,2024-06-06,23:50:00,2024-06-07,23:50:00,Daily,00:00:00,64,333.06,0,
NRG-GY022,2024-06-06,23:50:00,2024-06-06,23:50:00,2024-06-07,23:45:00,Daily,00:05:00,32,129.08,0,
NRG-GY023,2024-06-06,23:40:00,2024-06-06,23:40:00,2024-06-07,23:40:00,Daily,00:00:00,68,416.36,0,
NRG-GY024,2024-06-06,23:30:00,2024-06-06,23:30:00,2024-06-07,23:30:00,Daily,00:00:00,13,0.91,0,
NRG-GY025,2024-06-06,23:40:00,2024-06-06,23:40:00,2024-06-07,23:35:00,Daily,00:05:00,64,76.07,0,
NRG-GY026,2024-06-07,01:40:00,2024-06-07,01:40:00,2024-06-08,01:37:00,Daily,00:03:00,72,522.59,0,
NRG-GY027,2024-06-06,23:30:00,2024-06-06,23:30:00,2024-06-07,23:25:00,Daily,00:05:00,68,46.48,0,
NRG-GY028,2024-06-07,03:20:00,2024-06-07,03:20:00,2024-06-08,03:15:00,Daily,00:05:00,64,22.85,0,
NRG-GY031,2024-06-07,00:30:00,2024-06-07,00:30:00,2024-06-08,00:20:00,Daily,00:10:00,68,21.24,0,
NRG-GY033,2024-06-07,00:50:00,2024-06-07,00:50:00,2024-06-08,00:32:00,Daily,00:18:00,59,14.79,0,
NRG-HN001,2024-06-07,05:00:00,2024-06-07,05:00:00,2024-06-08,05:00:00,Daily,00:00:00,71,2670.48,0,
NRG-HN002,2024-06-07,06:10:00,2024-06-07,06:10:00,2024-06-14,06:05:00,Weekly,00:05:00,68,1411.23,0,
NRG-HN003,2024-06-04,05:10:00,2024-06-04,05:10:00,2024-06-11,05:10:00,Weekly,00:00:00,0,,0,
NRG-HN004,2024-06-07,05:20:00,2024-06-07,05:20:00,2024-06-08,05:15:00,Daily,00:05:00,74,1468.58,0,
NRG-HN005,2024-06-07,05:20:00,2024-06-07,05:20:00,2024-06-08,05:20:00,Daily,00:00:00,72,1603.81,0,
NRG-HN006,2024-06-07,06:30:00,2024-06-07,06:30:00,2024-06-08,06:25:00,Daily,00:05:00,77,276.27,0,
NRG-HN007,2024-06-07,05:30:00,2024-06-07,05:30:00,2024-06-08,05:30:00,Daily,00:00:00,53,72.84,0,
NRG-HN008,2024-06-07,04:50:00,2024-06-07,04:50:00,2024-06-08,04:50:00,Daily,00:00:00,53,50.51,0,
NRG-HN009,2024-06-07,05:00:00,2024-06-07,05:00:00,2024-06-08,04:55:00,Daily,00:05:00,55,943.2,0,
NRG-HN010,2024-06-07,07:00:00,2024-06-07,07:00:00,2024-06-08,06:55:00,Daily,00:05:00,42,23.45,0,
NRG-LU001,2024-06-04,05:40:00,2024-06-04,05:40:00,2024-06-11,05:35:00,Weekly,00:05:00,0,,0,
NRG-LU002,2024-06-06,15:30:00,2024-06-06,15:30:00,2024-06-07,15:30:12,Daily,00:00:12,64,828.99,0,
