Study ID,Last Run Date,Last Run Time,Last Successful Run Date,Last Successful Run Time,Next Run Date,Next Run Time,Occurrence,Estimated Execution Time,N: File Count,N: Total File Size (MB),Problem Detected
NRG-BN001,2023-03-28,01:03:51,2023-03-28,01:03:51,2023-03-29,01:00:00,Daily,00:03:51,61.0,919.79,
NRG-BN002,2023-03-28,01:23:51,2023-03-28,01:23:51,2023-04-04,01:05:00,Weekly,00:18:51,49.0,100.96,
NRG-BN003,2023-03-28,01:23:51,2023-03-28,01:23:51,2023-03-29,01:10:00,Daily,00:13:51,51.0,85.05,
NRG-BN005,2023-03-28,01:23:51,2023-03-28,01:23:51,2023-03-29,01:15:00,Daily,00:08:51,62.0,106.77,
NRG-BN007,2023-03-28,01:23:51,2023-03-28,01:23:51,2023-03-29,01:20:00,Daily,00:03:51,73.0,866.39,
NRG-BN009,2023-03-28,01:03:51,2023-03-28,01:03:51,2023-03-29,00:55:00,Daily,00:08:51,65.0,9.74,
NRG-BN010,2023-03-28,04:03:51,2023-03-28,04:03:51,2023-03-29,03:59:00,Daily,00:04:51,63.0,18.81,
NRG-BN011,2023-03-27,23:43:51,2023-03-27,23:43:51,2023-03-28,23:24:57,Daily,00:18:54,62.0,78.99,
NRG-BN012,2023-03-28,07:53:51,2023-03-28,07:53:51,2023-03-29,07:45:00,Daily,00:08:51,51.0,5.0,
NRG-BR001,2023-03-28,01:33:51,2023-03-28,01:33:51,2023-04-04,01:25:00,Weekly,00:08:51,45.0,110.77,
NRG-BR002,2023-03-28,02:33:51,2023-03-28,02:33:51,2023-03-29,02:30:00,Daily,00:03:51,55.0,120.26,
NRG-BR003,2023-03-28,01:43:51,2023-03-28,01:43:51,2023-04-04,01:35:00,Weekly,00:08:51,44.0,2613.19,
NRG-BR004,2023-03-28,05:13:51,2023-03-28,05:13:51,2023-03-29,05:10:00,Daily,00:03:51,88.0,2650.98,
NRG-BR005,2023-03-28,01:53:51,2023-03-28,01:53:51,2023-03-29,01:45:00,Daily,00:08:51,33.0,25.09,
NRG-BR007,2023-03-28,01:53:51,2023-03-28,01:53:51,2023-03-29,01:50:00,Daily,00:03:51,72.0,324.62,
NRG-CC003,2023-03-28,02:13:51,2023-03-28,02:13:51,2023-03-29,02:05:00,Daily,00:08:51,82.0,526.94,
NRG-CC004,2023-03-28,02:13:51,2023-03-28,02:13:51,2023-03-29,02:10:00,Daily,00:03:51,43.0,229.14,
NRG-CC005,2023-03-28,04:13:51,2023-03-28,04:13:51,2023-03-29,04:05:00,Daily,00:08:51,46.0,96.73,
NRG-CC007CD,2023-03-28,02:23:51,2023-03-28,02:23:51,2023-03-29,02:15:00,Daily,00:08:51,34.0,161.58,
NRG-CC008,2023-03-28,02:23:51,2023-03-28,02:23:51,2023-03-29,02:20:00,Daily,00:03:51,63.0,206.6,
NRG-CC009,2023-03-28,02:33:51,2023-03-28,02:33:51,2023-03-29,02:25:00,Daily,00:08:51,65.0,44.92,
NRG-CC010,2023-03-27,18:33:51,2023-03-27,18:33:51,2023-03-28,18:35:00,Daily,00:01:09,43.0,2.41,
NRG-DT001,2023-03-28,02:33:51,2023-03-28,02:33:51,2023-03-29,02:30:00,Daily,00:03:51,54.0,126.99,
NRG-GI002,2023-03-28,02:43:51,2023-03-28,02:43:51,2023-04-04,02:35:00,Weekly,00:08:51,59.0,1696.7,
NRG-GI003,2023-03-28,02:43:51,2023-03-28,02:43:51,2023-03-29,02:40:00,Daily,00:03:51,48.0,147.74,
NRG-GI004,2023-03-28,02:53:51,2023-03-28,02:53:51,2023-03-29,02:50:00,Daily,00:03:51,53.0,383.55,
NRG-GI005,2023-03-28,03:03:51,2023-03-28,03:03:51,2023-04-04,02:55:00,Weekly,00:08:51,41.0,153.84,
NRG-GI006,2023-03-28,03:03:51,2023-03-28,03:03:51,2023-03-29,03:00:00,Daily,00:03:51,73.0,329.75,
NRG-GI007,2023-03-28,04:43:51,2023-03-28,04:43:51,2023-03-29,04:40:00,Daily,00:03:51,51.0,9.97,
NRG-GI008,2023-03-28,03:43:51,2023-03-28,03:43:51,2023-03-29,03:43:00,Daily,00:00:51,60.0,41.79,
NRG-GU002,2023-03-28,03:13:51,2023-03-28,03:13:51,2023-03-29,03:05:00,Daily,00:08:51,49.0,228.12,
NRG-GU003,2023-03-28,03:13:51,2023-03-28,03:13:51,2023-03-29,03:10:00,Daily,00:03:51,47.0,244.85,
NRG-GU005,2023-03-28,03:23:51,2023-03-28,03:23:51,2023-03-29,03:15:00,Daily,00:08:51,54.0,655.58,
NRG-GU006,2023-03-28,03:23:51,2023-03-28,03:23:51,2023-03-29,03:20:00,Daily,00:03:51,50.0,433.23,
NRG-GU007,2023-03-28,03:33:51,2023-03-28,03:33:51,2023-03-29,03:25:00,Daily,00:08:51,44.0,70.3,
NRG-GU008,2023-03-28,03:33:51,2023-03-28,03:33:51,2023-03-29,03:30:00,Daily,00:03:51,59.0,245.07,
NRG-GU009,2023-03-28,04:43:51,2023-03-28,04:43:51,2023-03-29,04:35:00,Daily,00:08:51,81.0,652.01,
NRG-GU010,2023-03-28,04:53:51,2023-03-28,04:53:51,2023-03-29,04:45:00,Daily,00:08:51,60.0,183.66,
NRG-GU011,2023-03-28,04:23:51,2023-03-28,04:23:51,2023-03-29,04:15:00,Daily,00:08:51,58.0,42.48,
NRG-GU012,2023-02-15,16:43:51,,,2023-02-15,16:51:56.963000,Daily,,,,
NRG-GU012,2023-03-28,07:53:51,,,2023-03-29,07:50:00,Daily,,,,
NRG-GY003,2023-03-28,01:03:51,2023-03-28,01:03:51,2023-04-04,00:55:00,Weekly,00:08:51,49.0,492.05,
NRG-GY004,2023-03-28,01:03:51,2023-03-28,01:03:51,2023-04-04,00:50:00,Weekly,00:13:51,69.0,4961.68,
NRG-GY005,2023-03-28,01:03:51,2023-03-28,01:03:51,2023-03-29,00:45:00,Daily,00:18:51,67.0,3165.62,
NRG-GY006,2023-03-28,00:43:51,2023-03-28,00:43:51,2023-03-29,00:40:00,Daily,00:03:51,71.0,1784.8,
NRG-GY007,2023-03-28,00:43:51,2023-03-28,00:43:51,2023-03-29,00:35:00,Daily,00:08:51,83.0,1060.93,
NRG-GY009,2023-03-28,00:43:51,2023-03-28,00:43:51,2023-03-29,00:30:00,Daily,00:13:51,77.0,2909.64,
NRG-GY012,2023-03-28,00:43:51,2023-03-28,00:43:51,2023-03-29,00:25:00,Daily,00:18:51,61.0,1064.1,
NRG-GY014,2023-03-28,00:43:51,2023-03-28,00:43:51,2023-03-29,00:20:00,Daily,00:23:51,60.0,254.06,
