Study ID,Last Run Date,Last Run Time,Last Successful Run Date,Last Successful Run Time,Next Run Date,Next Run Time,Occurrence,Estimated Execution Time,N: File Count,N: Total File Size (MB),Number of Stale Data Files Detected,Problem Detected
EAY191-N4,2024-06-21,00:40:00,2024-06-21,00:40:00,2024-06-22,00:30:00,Daily,00:10:00,68,81.75,0,
NRG-BN001,2024-06-21,01:10:00,2024-06-21,01:10:00,2024-06-22,01:00:00,Daily,00:10:00,61,1011.54,0,
NRG-BN002,2024-06-18,01:30:00,2024-06-18,01:30:00,2024-06-25,01:05:00,Weekly,00:25:00,0,,0,
NRG-BN003,2024-06-21,02:10:00,2024-06-21,02:10:00,2024-06-22,02:10:00,Daily,00:00:00,53,111.27,0,
NRG-BN005,2024-06-21,01:20:00,2024-06-21,01:20:00,2024-06-22,01:15:00,Daily,00:05:00,62,153.03,0,
NRG-BN007,2024-06-21,01:20:00,2024-06-21,01:20:00,2024-06-22,01:20:00,Daily,00:00:00,73,910.64,0,
NRG-BN009,2024-06-21,01:10:00,2024-06-21,01:10:00,2024-06-22,00:55:00,Daily,00:15:00,65,24.19,0,
NRG-BN010,2024-06-21,04:00:00,2024-06-21,04:00:00,2024-06-22,03:59:00,Daily,00:01:00,63,85.75,0,
NRG-BN011,2024-06-20,23:30:00,2024-06-20,23:30:00,2024-06-21,23:24:57,Daily,00:05:03,62,438.05,0,
NRG-BN012,2024-06-21,07:50:00,2024-06-21,07:50:00,2024-06-22,07:45:00,Daily,00:05:00,51,78.94,0,
NRG-BR001,2024-06-18,01:30:00,2024-06-18,01:30:00,2024-06-25,01:25:00,Weekly,00:05:00,0,,0,
NRG-BR002,2024-06-21,02:30:00,2024-06-21,02:30:00,2024-06-22,02:30:00,Daily,00:00:00,55,125.05,0,
NRG-BR003,2024-06-20,01:40:00,2024-06-20,01:40:00,2024-06-27,01:35:00,Weekly,00:05:00,0,,0,
NRG-BR004,2024-06-21,05:10:00,2024-06-21,05:10:00,2024-06-22,05:10:00,Daily,00:00:00,2,2.42,0,
NRG-BR005,2024-06-21,01:50:00,2024-06-21,01:50:00,2024-06-22,01:45:00,Daily,00:05:00,35,27.31,0,
NRG-BR007,2024-06-21,01:50:00,2024-06-21,01:50:00,2024-06-22,01:50:00,Daily,00:00:00,76,593.47,0,
NRG-BR008,2024-06-20,23:20:00,2024-06-20,23:20:00,2024-06-21,23:20:00,Daily,00:00:00,70,16.61,0,
NRG-BR009,2024-06-21,00:10:00,2024-06-21,00:10:00,2024-06-22,00:10:00,Daily,00:00:00,62,23.79,0,
NRG-CC003,2024-06-21,02:10:00,2024-06-21,02:10:00,2024-06-22,02:05:00,Daily,00:05:00,82,549.07,0,
NRG-CC004,2024-06-21,02:10:00,2024-06-21,02:10:00,2024-06-22,02:10:00,Daily,00:00:00,43,229.14,0,
NRG-CC005,2024-06-20,21:50:00,2024-06-20,21:50:00,2024-06-21,21:44:52,Daily,00:05:08,54,341.23,0,
NRG-CC007CD,2024-06-21,02:20:00,2024-06-21,02:20:00,2024-06-22,02:15:00,Daily,00:05:00,34,186.71,0,
NRG-CC008,2024-06-21,02:20:00,2024-06-21,02:20:00,2024-06-22,02:20:00,Daily,00:00:00,63,435.32,0,
NRG-CC009,2024-06-21,02:30:00,2024-06-21,02:30:00,2024-06-22,02:25:00,Daily,00:05:00,65,98.08,0,
NRG-CC010,2024-06-20,18:40:00,2024-06-20,18:40:00,2024-06-21,18:35:00,Daily,00:05:00,24,25.1,0,
NRG-CC011,2024-06-21,01:50:00,2024-06-21,01:50:00,2024-06-22,01:44:00,Daily,00:06:00,45,10.25,0,
NRG-DT001,2024-06-21,02:30:00,2024-06-21,02:30:00,2024-06-22,02:30:00,Daily,00:00:00,54,133.57,0,
NRGF-001,2024-06-21,07:50:00,2024-06-21,07:50:00,2024-06-22,07:48:00,Daily,00:02:00,42,1.82,0,
NRG-GI002,2024-06-21,03:40:00,2024-06-21,03:40:00,2024-06-22,03:35:00,Daily,00:05:00,60,1700.23,0,
NRG-GI003,2024-06-21,02:40:00,2024-06-21,02:40:00,2024-06-22,02:40:00,Daily,00:00:00,48,199.97,0,
NRG-GI004,2024-06-21,02:50:00,2024-06-21,02:50:00,2024-06-22,02:50:00,Daily,00:00:00,56,461.62,0,
NRG-GI005,2024-06-15,03:00:00,2024-06-15,03:00:00,2024-06-22,02:55:00,Weekly,00:05:00,0,,0,
NRG-GI006,2024-06-21,03:00:00,2024-06-21,03:00:00,2024-06-22,03:00:00,Daily,00:00:00,73,507.01,0,
NRG-GI007,2024-06-21,04:40:00,2024-06-21,04:40:00,2024-06-22,04:40:00,Daily,00:00:00,51,33.02,0,
NRG-GI008,2024-06-21,03:50:00,2024-06-21,03:50:00,2024-06-22,03:43:00,Daily,00:07:00,61,282.4,0,
NRG-GU002,2024-06-21,03:20:00,2024-06-21,03:20:00,2024-06-22,03:05:00,Daily,00:15:00,49,254.18,0,
NRG-GU003,2024-06-21,03:20:00,2024-06-21,03:20:00,2024-06-22,03:10:00,Daily,00:10:00,47,264.24,0,
NRG-GU005,2024-06-21,03:20:00,2024-06-21,03:20:00,2024-06-22,03:15:00,Daily,00:05:00,54,760.41,0,
NRG-GU006,2024-06-21,03:20:00,2024-06-21,03:20:00,2024-06-22,03:20:00,Daily,00:00:00,50,477.38,0,
NRG-GU007,2024-06-21,03:30:00,2024-06-21,03:30:00,2024-06-22,03:25:00,Daily,00:05:00,44,98.56,0,
NRG-GU008,2024-06-21,03:30:00,2024-06-21,03:30:00,2024-06-22,03:30:00,Daily,00:00:00,59,565.75,0,
NRG-GU009,2024-06-21,04:40:00,2024-06-21,04:40:00,2024-06-22,04:35:00,Daily,00:05:00,81,2805.35,0,
NRG-GU010,2024-06-21,04:50:00,2024-06-21,04:50:00,2024-06-22,04:45:00,Daily,00:05:00,60,1348.27,0,
NRG-GU011,2024-06-21,04:20:00,2024-06-21,04:20:00,2024-06-22,04:15:00,Daily,00:05:00,58,220.44,0,
NRG-GU012,2023-02-15,16:43:51,,,2023-02-15,16:51:56.963000,Daily,,59,40.66,0,
NRG-GU012,2024-06-21,07:50:00,2024-06-21,07:50:00,2024-06-22,07:50:00,Daily,00:00:00,59,40.66,0,
NRG-GU013,2024-06-21,00:40:00,2024-06-21,00:40:00,2024-06-22,00:15:00,Daily,00:25:00,53,21.98,0,
NRG-GY003,2024-06-18,01:00:00,2024-06-18,01:00:00,2024-06-25,00:55:00,Weekly,00:05:00,0,,0,
NRG-GY004,2024-06-18,01:00:00,2024-06-18,01:00:00,2024-06-25,00:50:00,Weekly,00:10:00,0,,0,
NRG-GY005,2024-06-21,01:10:00,2024-06-21,01:10:00,2024-06-22,00:45:00,Daily,00:25:00,67,3185.97,0,
NRG-GY006,2024-06-21,01:40:00,2024-06-21,01:40:00,2024-06-22,01:40:00,Daily,00:00:00,73,1855.46,0,
NRG-GY007,2024-06-21,00:40:00,2024-06-21,00:40:00,2024-06-22,00:35:00,Daily,00:05:00,83,1074.44,0,
NRG-GY009,2024-06-21,00:40:00,2024-06-21,00:40:00,2024-06-22,00:30:00,Daily,00:10:00,77,2969.28,0,
NRG-GY012,2024-06-21,00:40:00,2024-06-21,00:40:00,2024-06-22,00:25:00,Daily,00:15:00,68,1613.08,0,
NRG-GY014,2024-06-21,00:40:00,2024-06-21,00:40:00,2024-06-22,00:20:00,Daily,00:20:00,60,268.3,0,
NRG-GY016,2024-06-21,00:40:00,2024-06-21,00:40:00,2024-06-22,00:15:00,Daily,00:25:00,61,107.2,0,
NRG-GY017,2024-06-21,00:10:00,2024-06-21,00:10:00,2024-06-22,00:10:00,Daily,00:00:00,71,208.2,0,
NRG-GY018,2024-06-21,00:10:00,2024-06-21,00:10:00,2024-06-22,00:05:00,Daily,00:05:00,85,19267.48,0,
NRG-GY019,2024-06-21,00:00:00,2024-06-21,00:00:00,2024-06-22,00:00:00,Daily,00:00:00,58,3109.25,0,
NRG-GY020,2024-06-21,00:40:00,2024-06-21,00:40:00,2024-06-22,00:30:00,Daily,00:10:00,67,520.56,0,
NRG-GY021,2024-06-20,23:50:00,2024-06-20,23:50:00,2024-06-21,23:50:00,Daily,00:00:00,64,333.08,0,
NRG-GY022,2024-06-20,23:50:00,2024-06-20,23:50:00,2024-06-21,23:45:00,Daily,00:05:00,32,130.18,0,
NRG-GY023,2024-06-20,23:40:00,2024-06-20,23:40:00,2024-06-21,23:40:00,Daily,00:00:00,68,417.1,0,
NRG-GY024,2024-06-20,23:30:00,2024-06-20,23:30:00,2024-06-21,23:30:00,Daily,00:00:00,13,0.91,0,
NRG-GY025,2024-06-20,23:40:00,2024-06-20,23:40:00,2024-06-21,23:35:00,Daily,00:05:00,64,79.14,0,
NRG-GY026,2024-06-21,01:40:00,2024-06-21,01:40:00,2024-06-22,01:37:00,Daily,00:03:00,72,541.98,0,
NRG-GY027,2024-06-20,23:30:00,2024-06-20,23:30:00,2024-06-21,23:25:00,Daily,00:05:00,68,48.03,0,
NRG-GY028,2024-06-21,03:20:00,2024-06-21,03:20:00,2024-06-22,03:15:00,Daily,00:05:00,64,25.99,0,
NRG-GY031,2024-06-21,00:40:00,2024-06-21,00:40:00,2024-06-22,00:20:00,Daily,00:20:00,68,21.32,0,
NRG-GY033,2024-06-21,00:40:00,2024-06-21,00:40:00,2024-06-22,00:32:00,Daily,00:08:00,59,17.16,0,
NRG-HN001,2024-06-21,05:00:00,2024-06-21,05:00:00,2024-06-22,05:00:00,Daily,00:00:00,71,2673.25,0,
NRG-HN002,2024-06-21,06:10:00,2024-06-21,06:10:00,2024-06-28,06:05:00,Weekly,00:05:00,68,1412.06,0,
NRG-HN003,2024-06-18,05:20:00,2024-06-18,05:20:00,2024-06-25,05:10:00,Weekly,00:10:00,0,,0,
NRG-HN004,2024-06-21,05:20:00,2024-06-21,05:20:00,2024-06-22,05:15:00,Daily,00:05:00,74,1469.24,0,
NRG-HN005,2024-06-21,05:20:00,2024-06-21,05:20:00,2024-06-22,05:20:00,Daily,00:00:00,72,1608.05,0,
NRG-HN006,2024-06-21,06:30:00,2024-06-21,06:30:00,2024-06-22,06:25:00,Daily,00:05:00,77,279.59,0,
