Study ID,Last Run Date,Last Run Time,Last Successful Run Date,Last Successful Run Time,Next Run Date,Next Run Time,Occurrence,Estimated Execution Time,N: File Count,N: Total File Size (MB),Problem Detected
NRG-BN001,2021-11-14,02:15:04,2021-11-13,02:55:19,2021-11-15,01:00:00,Daily,01:55:19,,,[A] Zip file creation process failed
NRG-BN002,2021-11-09,01:58:39,2021-11-09,01:58:39,2021-11-16,01:05:00,Weekly,00:53:39,,,
NRG-BN003,2021-11-14,02:15:04,2021-11-14,02:15:04,2021-11-15,01:10:00,Daily,01:05:04,51.0,67.16,
NRG-BN005,2021-11-14,02:15:04,2021-11-14,02:15:04,2021-11-15,01:15:00,Daily,01:00:04,62.0,64.25,
NRG-BN007,2021-11-14,05:30:39,2021-11-14,05:30:39,2021-11-15,01:20:00,Daily,04:10:39,16.0,59.56,
NRG-BN009,2021-11-14,02:15:04,2021-11-13,02:55:19,2021-11-15,00:55:00,Daily,02:00:19,,,[A] Zip file creation process failed
NRG-BR001,2021-11-09,01:58:39,2021-11-02,03:22:15,2021-11-16,01:25:00,Weekly,01:57:15,,,
NRG-BR002,2021-11-14,05:30:39,2021-11-14,05:30:39,2021-11-15,01:30:00,Daily,04:00:39,53.0,130.55,
NRG-BR003,2021-11-09,01:58:39,2021-11-02,03:22:15,2021-11-16,01:35:00,Weekly,01:47:15,,,
NRG-BR004,2021-11-14,05:30:39,2021-11-14,05:30:39,2021-11-15,01:40:00,Daily,03:50:39,79.0,1752.44,
NRG-BR005,2021-11-14,05:30:39,2021-11-14,05:30:39,2021-11-15,01:45:00,Daily,03:45:39,33.0,28.24,
NRG-BR007,2021-11-14,05:30:39,2021-11-14,05:30:39,2021-11-15,01:50:00,Daily,03:40:39,72.0,17.17,
NRG-CC003,2021-11-14,05:30:39,2021-11-14,05:30:39,2021-11-15,02:05:00,Daily,03:25:39,82.0,513.91,
NRG-CC004,2021-11-14,05:30:39,2021-11-14,05:30:39,2021-11-15,02:10:00,Daily,03:20:39,43.0,260.24,
NRG-CC007CD,2021-11-14,05:30:39,2021-11-14,05:30:39,2021-11-15,02:15:00,Daily,03:15:39,34.0,114.39,
NRG-CC008,2021-11-14,05:30:39,2021-11-14,05:30:39,2021-11-15,02:20:00,Daily,03:10:39,63.0,56.12,
NRG-CC009,2021-11-14,05:30:39,2021-11-14,05:30:39,2021-11-15,02:25:00,Daily,03:05:39,65.0,5.87,
NRG-DT001,2021-11-14,05:30:39,2021-11-13,05:00:18,2021-11-15,02:30:00,Daily,02:30:18,,,[A] Zip file creation process failed
NRG-GI002,2021-11-09,04:16:20,2021-11-02,05:17:13,2021-11-16,02:35:00,Weekly,02:42:13,,,
NRG-GI003,2021-11-14,07:29:22,2021-11-13,05:00:18,2021-11-15,02:40:00,Daily,02:20:18,,,[A] Zip file creation process failed
NRG-GI004,2021-11-14,07:29:22,2021-11-14,07:29:22,2021-11-15,02:50:00,Daily,04:39:22,53.0,284.34,
NRG-GI005,2021-11-09,04:16:20,2021-11-09,04:16:20,2021-11-16,02:55:00,Weekly,01:21:20,,,
NRG-GI006,2021-11-14,07:29:22,2021-11-14,07:29:22,2021-11-15,03:00:00,Daily,04:29:22,73.0,196.81,
