Study ID,Last Run Date,Last Run Time,Last Successful Run Date,Last Successful Run Time,Next Run Date,Next Run Time,Occurrence,Estimated Execution Time,N: File Count,N: Total File Size (MB),Problem Detected
NRG-BN001,2022-08-27,01:13:51,2022-08-27,01:13:51,2022-08-28,01:00:00,Daily,00:13:51,61.0,902.54,
NRG-BN002,2022-08-23,01:23:51,2022-08-23,01:23:51,2022-08-30,01:05:00,Weekly,00:18:51,,,
NRG-BN003,2022-08-27,01:13:51,2022-08-27,01:13:51,2022-08-28,01:10:00,Daily,00:03:51,51.0,89.32,
NRG-BN005,2022-08-27,01:33:51,2022-08-27,01:33:51,2022-08-28,01:15:00,Daily,00:18:51,62.0,102.6,
NRG-BN007,2022-08-27,01:33:51,2022-08-27,01:33:51,2022-08-28,01:20:00,Daily,00:13:51,73.0,724.92,
NRG-BN009,2022-08-27,01:13:51,2022-08-27,01:13:51,2022-08-28,00:55:00,Daily,00:18:51,65.0,33.57,
NRG-BN010,2022-08-27,04:03:51,2022-08-27,04:03:51,2022-08-28,03:59:00,Daily,00:04:51,63.0,33.43,
NRG-BN011,2022-08-26,23:33:51,2022-08-26,23:33:51,2022-08-27,23:24:57,Daily,00:08:54,62.0,35.41,
NRG-BR001,2022-08-23,01:43:51,2022-08-23,01:43:51,2022-08-30,01:25:00,Weekly,00:18:51,,,
NRG-BR002,2022-08-27,02:33:51,2022-08-27,02:33:51,2022-08-28,02:30:00,Daily,00:03:51,55.0,135.23,
NRG-BR003,2022-08-23,01:43:51,2022-08-23,01:43:51,2022-08-30,01:35:00,Weekly,00:08:51,,,
NRG-BR004,2022-08-27,01:43:51,2022-08-27,01:43:51,2022-08-28,01:40:00,Daily,00:03:51,85.0,2625.73,
NRG-BR005,2022-08-27,01:53:51,2022-08-27,01:53:51,2022-08-28,01:45:00,Daily,00:08:51,33.0,36.59,
NRG-BR007,2022-08-27,01:53:51,2022-08-27,01:53:51,2022-08-28,01:50:00,Daily,00:03:51,72.0,186.68,
NRG-CC003,2022-08-27,02:13:51,2022-08-27,02:13:51,2022-08-28,02:05:00,Daily,00:08:51,82.0,509.38,
NRG-CC004,2022-08-27,02:13:51,2022-08-27,02:13:51,2022-08-28,02:10:00,Daily,00:03:51,43.0,235.03,
NRG-CC005,2022-08-27,04:13:51,2022-08-27,04:13:51,2022-08-28,04:05:00,Daily,00:08:51,46.0,44.67,
NRG-CC007CD,2022-08-27,02:23:51,2022-08-27,02:23:51,2022-08-28,02:15:00,Daily,00:08:51,34.0,152.82,
NRG-CC008,2022-08-27,02:23:51,2022-08-27,02:23:51,2022-08-28,02:20:00,Daily,00:03:51,63.0,145.18,
NRG-CC009,2022-08-27,02:33:51,2022-08-27,02:33:51,2022-08-28,02:25:00,Daily,00:08:51,65.0,47.32,
NRG-DT001,2022-08-27,02:33:51,2022-08-27,02:33:51,2022-08-28,02:30:00,Daily,00:03:51,52.0,132.85,
NRG-GI002,2022-08-23,02:43:51,2022-08-23,02:43:51,2022-08-30,02:35:00,Weekly,00:08:51,,,
NRG-GI003,2022-08-27,02:43:51,2022-08-27,02:43:51,2022-08-28,02:40:00,Daily,00:03:51,48.0,131.24,
NRG-GI004,2022-08-27,02:53:51,2022-08-27,02:53:51,2022-08-28,02:50:00,Daily,00:03:51,53.0,354.65,
NRG-GI005,2022-08-23,03:03:51,2022-08-23,03:03:51,2022-08-30,02:55:00,Weekly,00:08:51,,,
NRG-GI006,2022-08-27,03:03:51,2022-08-27,03:03:51,2022-08-28,03:00:00,Daily,00:03:51,73.0,296.22,
NRG-GI007,2022-08-27,04:43:51,2022-08-27,04:43:51,2022-08-28,04:40:00,Daily,00:03:51,51.0,27.69,
NRG-GU002,2022-08-27,03:13:51,2022-08-27,03:13:51,2022-08-28,03:05:00,Daily,00:08:51,49.0,223.22,
NRG-GU003,2022-08-27,03:13:51,2022-08-27,03:13:51,2022-08-28,03:10:00,Daily,00:03:51,47.0,247.88,
NRG-GU005,2022-08-27,03:23:51,2022-08-27,03:23:51,2022-08-28,03:15:00,Daily,00:08:51,54.0,590.59,
NRG-GU006,2022-08-27,03:23:51,2022-08-27,03:23:51,2022-08-28,03:20:00,Daily,00:03:51,50.0,414.3,
NRG-GU007,2022-08-27,03:33:51,2022-08-27,03:33:51,2022-08-28,03:25:00,Daily,00:08:51,44.0,70.17,
NRG-GU008,2022-08-27,03:33:51,2022-08-27,03:33:51,2022-08-28,03:30:00,Daily,00:03:51,59.0,160.51,
NRG-GU009,2022-08-27,03:43:51,2022-08-27,03:43:51,2022-08-28,03:35:00,Daily,00:08:51,77.0,263.84,
NRG-GU010,2022-08-27,04:43:51,2022-08-27,04:43:51,2022-08-28,04:45:00,Daily,00:01:09,60.0,60.64,
NRG-GU011,2022-08-27,04:23:51,2022-08-27,04:23:51,2022-08-28,04:15:00,Daily,00:08:51,58.0,39.99,
NRG-GY003,2022-08-23,01:23:51,2022-08-23,01:23:51,2022-08-30,00:55:00,Weekly,00:28:51,,,
NRG-GY004,2022-08-23,00:53:51,2022-08-23,00:53:51,2022-08-30,00:50:00,Weekly,00:03:51,,,
NRG-GY005,2022-08-27,00:53:51,2022-08-27,00:53:51,2022-08-28,00:45:00,Daily,00:08:51,67.0,3061.41,
NRG-GY006,2022-08-27,00:53:51,2022-08-27,00:53:51,2022-08-28,00:40:00,Daily,00:13:51,71.0,1600.58,
NRG-GY007,2022-08-27,00:53:51,2022-08-27,00:53:51,2022-08-28,00:35:00,Daily,00:18:51,83.0,1051.81,
NRG-GY009,2022-08-27,00:33:51,2022-08-27,00:33:51,2022-08-28,00:30:00,Daily,00:03:51,77.0,2755.12,
NRG-GY012,2022-08-27,00:33:51,2022-08-27,00:33:51,2022-08-28,00:25:00,Daily,00:08:51,61.0,829.35,
NRG-GY014,2022-08-27,00:23:51,2022-08-27,00:23:51,2022-08-28,00:20:00,Daily,00:03:51,60.0,243.0,
NRG-GY016,2022-08-27,00:23:51,2022-08-27,00:23:51,2022-08-28,00:15:00,Daily,00:08:51,61.0,128.21,
NRG-GY017,2022-08-27,00:13:51,2022-08-27,00:13:51,2022-08-28,00:10:00,Daily,00:03:51,71.0,231.76,
NRG-GY018,2022-08-27,01:13:51,2022-08-27,01:13:51,2022-08-28,01:05:00,Daily,00:08:51,79.0,3048.97,
NRG-GY019,2022-08-27,00:13:51,2022-08-27,00:13:51,2022-08-28,00:00:00,Daily,00:13:51,58.0,1122.32,
NRG-GY020,2022-08-27,00:33:51,2022-08-27,00:33:51,2022-08-28,00:30:00,Daily,00:03:51,67.0,370.74,
NRG-GY021,2022-08-27,00:13:51,2022-08-27,00:13:51,2022-08-27,23:50:00,Daily,23:36:09,64.0,337.44,
NRG-GY022,2022-08-27,00:13:51,2022-08-27,00:13:51,2022-08-27,23:45:00,Daily,23:31:09,32.0,110.22,
NRG-GY023,2022-08-27,00:13:51,2022-08-27,00:13:51,2022-08-27,23:40:00,Daily,23:26:09,66.0,185.79,
NRG-GY024,2022-08-26,23:33:51,2022-08-26,23:33:51,2022-08-27,23:30:00,Daily,00:03:51,13.0,5.95,
NRG-GY025,2022-08-26,23:33:51,2022-08-26,23:33:51,2022-08-27,23:35:00,Daily,00:01:09,64.0,32.78,
NRG-HN001,2022-08-27,05:03:51,2022-08-27,05:03:51,2022-08-28,05:00:00,Daily,00:03:51,71.0,2214.29,
NRG-HN002,2022-08-26,06:23:51,2022-08-26,06:23:51,2022-09-02,06:05:00,Weekly,00:18:51,,,
NRG-HN003,2022-08-23,05:13:51,2022-08-23,05:13:51,2022-08-30,05:10:00,Weekly,00:03:51,,,
NRG-HN004,2022-08-27,05:23:51,2022-08-27,05:23:51,2022-08-28,05:15:00,Daily,00:08:51,74.0,1394.05,
NRG-HN005,2022-08-27,05:23:51,2022-08-27,05:23:51,2022-08-28,05:20:00,Daily,00:03:51,72.0,978.53,
NRG-HN006,2022-08-26,21:03:51,2022-08-26,21:03:51,2022-08-27,21:04:03,Daily,00:00:12,76.0,128.86,
NRG-HN007,2022-08-27,05:43:51,2022-08-27,05:43:51,2022-08-28,05:30:00,Daily,00:13:51,53.0,84.22,
NRG-HN008,2022-08-27,04:53:51,2022-08-27,04:53:51,2022-08-28,04:50:00,Daily,00:03:51,53.0,33.0,
NRG-HN009,2022-08-27,05:03:51,2022-08-27,05:03:51,2022-08-28,04:55:00,Daily,00:08:51,55.0,95.71,
NRG-LU001,2022-08-23,05:43:51,2022-08-23,05:43:51,2022-08-30,05:35:00,Weekly,00:08:51,,,
NRG-LU002,2022-08-26,15:33:51,2022-08-26,15:33:51,2022-08-27,15:30:12,Daily,00:03:39,64.0,689.03,
NRG-LU003,2022-08-23,05:53:51,2022-08-23,05:53:51,2022-08-30,05:45:00,Weekly,00:08:51,,,
NRG-LU004,2022-08-27,05:53:51,2022-08-27,05:53:51,2022-08-28,05:50:00,Daily,00:03:51,46.0,140.79,
NRG-LU005,2022-08-27,06:03:51,2022-08-27,06:03:51,2022-08-28,05:55:00,Daily,00:08:51,84.0,3174.05,
NRG-LU006,2022-08-27,06:03:51,2022-08-27,06:03:51,2022-08-28,06:00:00,Daily,00:03:51,56.0,40.25,
NRG-LU007,2022-08-27,06:23:51,2022-08-27,06:23:51,2022-08-28,06:05:00,Daily,00:18:51,53.0,111.03,
NSABP-B-55,2022-08-27,02:03:51,2022-08-27,02:03:51,2022-08-28,01:57:00,Daily,00:06:51,117.0,2124.53,
RTOG-1112,2022-08-27,06:23:51,2022-08-27,06:23:51,2022-08-28,06:10:00,Daily,00:13:51,52.0,605.7,
RTOG-1115,2022-08-23,06:23:51,2022-08-23,06:23:51,2022-08-30,06:15:00,Weekly,00:08:51,,,
RTOG-1216,2022-08-27,06:23:51,2022-08-27,06:23:51,2022-08-28,06:20:00,Daily,00:03:51,77.0,931.76,
RTOG-1308,2022-08-27,06:33:51,2022-08-27,06:33:51,2022-08-28,06:25:00,Daily,00:08:51,86.0,730.81,
S1418-E-01,2022-08-27,06:33:51,2022-08-27,06:33:51,2022-08-28,06:30:00,Daily,00:03:51,21.0,333.56,
S1914-E-01,2022-08-27,06:33:51,2022-08-27,06:33:51,2022-08-28,06:35:00,Daily,00:01:09,15.0,19.12,
