Study ID,Last Run Date,Last Run Time,Last Successful Run Date,Last Successful Run Time,Next Run Date,Next Run Time,Occurrence,Estimated Execution Time,N: File Count,N: Total File Size (MB),Number of Stale Data Files Detected,Problem Detected
EAY191-N4,2024-04-06,00:30:00,2024-04-06,00:30:00,2024-04-07,00:30:00,Daily,00:00:00,68,54.77,0,
NRG-BN001,2024-04-06,01:00:00,2024-04-06,01:00:00,2024-04-07,01:00:00,Daily,00:00:00,61,1010.29,0,
NRG-BN002,2024-04-02,01:10:00,2024-04-02,01:10:00,2024-04-09,01:05:00,Weekly,00:05:00,0,,0,
NRG-BN003,2024-04-06,02:10:00,2024-04-06,02:10:00,2024-04-07,02:10:00,Daily,00:00:00,53,109.08,0,
NRG-BN005,2024-04-06,01:20:00,2024-04-06,01:20:00,2024-04-07,01:15:00,Daily,00:05:00,62,149.27,0,
NRG-BN007,2024-04-06,01:20:00,2024-04-06,01:20:00,2024-04-07,01:20:00,Daily,00:00:00,73,908.32,0,
NRG-BN009,2024-04-06,01:00:00,2024-04-06,01:00:00,2024-04-07,00:55:00,Daily,00:05:00,65,20.98,0,
NRG-BN010,2024-04-06,04:00:00,2024-04-06,04:00:00,2024-04-07,03:59:00,Daily,00:01:00,63,53.74,0,
NRG-BN011,2024-04-05,23:30:00,2024-04-05,23:30:00,2024-04-06,23:24:57,Daily,00:05:03,62,349.19,0,
NRG-BN012,2024-04-06,07:50:00,2024-04-06,07:50:00,2024-04-07,07:45:00,Daily,00:05:00,51,54.48,0,
NRG-BR001,2024-04-02,01:40:00,2024-04-02,01:40:00,2024-04-09,01:25:00,Weekly,00:15:00,0,,0,
NRG-BR002,2024-04-06,02:30:00,2024-04-06,02:30:00,2024-04-07,02:30:00,Daily,00:00:00,55,124.05,0,
NRG-BR003,2024-04-04,02:40:00,2024-04-04,02:40:00,2024-04-11,02:35:00,Weekly,00:05:00,0,,0,
NRG-BR004,2024-04-06,05:10:00,2024-04-06,05:10:00,2024-04-07,05:10:00,Daily,00:00:00,88,2694.65,0,
NRG-BR005,2024-04-06,01:50:00,2024-04-06,01:50:00,2024-04-07,01:45:00,Daily,00:05:00,35,27.31,0,
NRG-BR007,2024-04-06,01:50:00,2024-04-06,01:50:00,2024-04-07,01:50:00,Daily,00:00:00,72,545.98,0,
NRG-BR008,2024-04-05,23:20:00,2024-04-05,23:20:00,2024-04-06,23:20:00,Daily,00:00:00,70,11.84,0,
NRG-BR009,2024-04-06,00:10:00,2024-04-06,00:10:00,2024-04-07,00:10:00,Daily,00:00:00,62,11.94,0,
NRG-CC003,2024-04-06,02:10:00,2024-04-06,02:10:00,2024-04-07,02:05:00,Daily,00:05:00,82,546.43,0,
NRG-CC004,2024-04-06,02:10:00,2024-04-06,02:10:00,2024-04-07,02:10:00,Daily,00:00:00,43,229.14,0,
NRG-CC005,2024-04-05,21:50:00,2024-04-05,21:50:00,2024-04-06,21:44:52,Daily,00:05:08,54,288.7,0,
NRG-CC007CD,2024-04-06,02:20:00,2024-04-06,02:20:00,2024-04-07,02:15:00,Daily,00:05:00,34,184.16,0,
NRG-CC008,2024-04-06,02:20:00,2024-04-06,02:20:00,2024-04-07,02:20:00,Daily,00:00:00,63,404.02,0,
NRG-CC009,2024-04-06,02:30:00,2024-04-06,02:30:00,2024-04-07,02:25:00,Daily,00:05:00,65,87.51,0,
NRG-CC010,2024-04-05,18:40:00,2024-04-05,18:40:00,2024-04-06,18:35:00,Daily,00:05:00,43,31.23,0,
NRG-CC011,2024-04-06,01:50:00,2024-04-06,01:50:00,2024-04-07,01:44:00,Daily,00:06:00,45,1.11,0,
NRG-DT001,2024-04-06,02:30:00,2024-04-06,02:30:00,2024-04-07,02:30:00,Daily,00:00:00,54,132.93,0,
NRGF-001,2024-04-06,07:50:00,2024-04-06,07:50:00,2024-04-07,07:48:00,Daily,00:02:00,42,1.4,0,
NRG-GI002,2024-04-06,03:40:00,2024-04-06,03:40:00,2024-04-07,03:35:00,Daily,00:05:00,60,1700.23,0,
NRG-GI003,2024-04-06,02:40:00,2024-04-06,02:40:00,2024-04-07,02:40:00,Daily,00:00:00,48,192.62,0,
NRG-GI004,2024-04-06,02:50:00,2024-04-06,02:50:00,2024-04-07,02:50:00,Daily,00:00:00,56,450.9,0,
NRG-GI005,2024-04-06,03:00:00,2024-04-06,03:00:00,2024-04-13,02:55:00,Weekly,00:05:00,43,208.78,0,
NRG-GI006,2024-04-06,03:00:00,2024-04-06,03:00:00,2024-04-07,03:00:00,Daily,00:00:00,73,476.17,0,
NRG-GI007,2024-04-06,04:40:00,2024-04-06,04:40:00,2024-04-07,04:40:00,Daily,00:00:00,51,28.88,0,
NRG-GI008,2024-04-06,03:50:00,2024-04-06,03:50:00,2024-04-07,03:43:00,Daily,00:07:00,61,221.11,0,
NRG-GU002,2024-04-06,03:20:00,2024-04-06,03:20:00,2024-04-07,03:05:00,Daily,00:15:00,49,252.02,0,
NRG-GU003,2024-04-06,03:20:00,2024-04-06,03:20:00,2024-04-07,03:10:00,Daily,00:10:00,47,262.07,0,
NRG-GU005,2024-04-06,03:20:00,2024-04-06,03:20:00,2024-04-07,03:15:00,Daily,00:05:00,54,748.23,0,
NRG-GU006,2024-04-06,03:20:00,2024-04-06,03:20:00,2024-04-07,03:20:00,Daily,00:00:00,50,473.62,0,
NRG-GU007,2024-04-06,03:30:00,2024-04-06,03:30:00,2024-04-07,03:25:00,Daily,00:05:00,44,92.7,0,
NRG-GU008,2024-04-06,03:30:00,2024-04-06,03:30:00,2024-04-07,03:30:00,Daily,00:00:00,59,467.54,0,
NRG-GU009,2024-04-06,04:40:00,2024-04-06,04:40:00,2024-04-07,04:35:00,Daily,00:05:00,81,2334.72,0,
NRG-GU010,2024-04-06,04:50:00,2024-04-06,04:50:00,2024-04-07,04:45:00,Daily,00:05:00,60,1072.23,0,
NRG-GU011,2024-04-06,04:20:00,2024-04-06,04:20:00,2024-04-07,04:15:00,Daily,00:05:00,58,170.6,0,
NRG-GU012,2023-02-15,16:43:51,,,2023-02-15,16:51:56.963000,Daily,,59,21.87,0,
NRG-GU012,2024-04-06,07:50:00,2024-04-06,07:50:00,2024-04-07,07:50:00,Daily,00:00:00,59,21.87,0,
NRG-GU013,2024-04-06,00:30:00,2024-04-06,00:30:00,2024-04-07,00:15:00,Daily,00:15:00,53,5.69,0,
NRG-GY003,2024-04-02,01:10:00,2024-04-02,01:10:00,2024-04-09,00:55:00,Weekly,00:15:00,0,,0,
NRG-GY004,2024-04-02,01:10:00,2024-04-02,01:10:00,2024-04-09,00:50:00,Weekly,00:20:00,0,,0,
NRG-GY005,2024-04-06,00:50:00,2024-04-06,00:50:00,2024-04-07,00:45:00,Daily,00:05:00,67,3183.63,0,
NRG-GY006,2024-04-06,01:40:00,2024-04-06,01:40:00,2024-04-07,01:40:00,Daily,00:00:00,73,1849.95,0,
NRG-GY007,2024-04-06,00:50:00,2024-04-06,00:50:00,2024-04-07,00:35:00,Daily,00:15:00,83,1072.13,0,
NRG-GY009,2024-04-06,00:30:00,2024-04-06,00:30:00,2024-04-07,00:30:00,Daily,00:00:00,77,2964.05,0,
NRG-GY012,2024-04-06,00:30:00,2024-04-06,00:30:00,2024-04-07,00:25:00,Daily,00:05:00,68,1585.26,0,
NRG-GY014,2024-04-06,00:30:00,2024-04-06,00:30:00,2024-04-07,00:20:00,Daily,00:10:00,60,267.5,0,
NRG-GY016,2024-04-06,00:30:00,2024-04-06,00:30:00,2024-04-07,00:15:00,Daily,00:15:00,61,107.0,0,
NRG-GY017,2024-04-06,00:10:00,2024-04-06,00:10:00,2024-04-07,00:10:00,Daily,00:00:00,71,208.2,0,
NRG-GY018,2024-04-06,00:10:00,2024-04-06,00:10:00,2024-04-07,00:05:00,Daily,00:05:00,85,18892.28,0,
NRG-GY019,2024-04-06,00:00:00,2024-04-06,00:00:00,2024-04-07,00:00:00,Daily,00:00:00,58,2820.0,0,
