Study ID,Last Run Date,Last Run Time,Last Successful Run Date,Last Successful Run Time,Next Run Date,Next Run Time,Occurrence,Estimated Execution Time,N: File Count,N: Total File Size (MB),Problem Detected
NRG-BN001,2021-11-16,02:00:02,2021-11-16,02:00:02,2021-11-17,01:00:00,Daily,01:00:02,61.0,1020.11,
NRG-BN002,2021-11-16,02:00:02,2021-11-16,02:00:02,2021-11-23,01:05:00,Weekly,00:55:02,49.0,119.95,
NRG-BN003,2021-11-16,02:00:02,2021-11-16,02:00:02,2021-11-17,01:10:00,Daily,00:50:02,51.0,67.22,
NRG-BN005,2021-11-16,03:55:55,2021-11-16,03:55:55,2021-11-17,01:15:00,Daily,02:40:55,62.0,64.3,
NRG-BN007,2021-11-16,03:55:55,2021-11-16,03:55:55,2021-11-17,01:20:00,Daily,02:35:55,73.0,342.17,
NRG-BN009,2021-11-16,02:00:02,2021-11-16,02:00:02,2021-11-17,00:55:00,Daily,01:05:02,65.0,2.79,
NRG-BR001,2021-11-16,03:55:55,2021-11-16,03:55:55,2021-11-23,01:25:00,Weekly,02:30:55,45.0,140.98,
NRG-BR002,2021-11-16,03:55:55,2021-11-16,03:55:55,2021-11-17,01:30:00,Daily,02:25:55,53.0,130.68,
NRG-BR003,2021-11-16,03:55:55,2021-11-16,03:55:55,2021-11-23,01:35:00,Weekly,02:20:55,44.0,3344.87,
NRG-BR004,2021-11-16,03:55:55,2021-11-16,03:55:55,2021-11-17,01:40:00,Daily,02:15:55,79.0,1757.26,
NRG-BR005,2021-11-16,03:55:55,2021-11-16,03:55:55,2021-11-17,01:45:00,Daily,02:10:55,33.0,28.24,
NRG-BR007,2021-11-16,03:55:55,2021-11-16,03:55:55,2021-11-17,01:50:00,Daily,02:05:55,72.0,17.32,
NRG-CC003,2021-11-16,06:00:40,2021-11-16,06:00:40,2021-11-17,02:05:00,Daily,03:55:40,82.0,514.25,
NRG-CC004,2021-11-16,06:00:40,2021-11-16,06:00:40,2021-11-17,02:10:00,Daily,03:50:40,43.0,260.24,
NRG-CC007CD,2021-11-16,06:00:40,2021-11-16,06:00:40,2021-11-17,02:15:00,Daily,03:45:40,34.0,114.54,
NRG-CC008,2021-11-16,06:00:40,2021-11-16,06:00:40,2021-11-17,02:20:00,Daily,03:40:40,63.0,56.46,
NRG-CC009,2021-11-16,06:00:40,2021-11-16,06:00:40,2021-11-17,02:25:00,Daily,03:35:40,65.0,5.87,
NRG-DT001,2021-11-16,06:00:40,2021-11-16,06:00:40,2021-11-17,02:30:00,Daily,03:30:40,52.0,120.73,
NRG-GI002,2021-11-16,06:00:40,2021-11-16,06:00:40,2021-11-23,02:35:00,Weekly,03:25:40,59.0,2223.65,
NRG-GI003,2021-11-16,06:00:40,2021-11-16,06:00:40,2021-11-17,02:40:00,Daily,03:20:40,48.0,108.18,
NRG-GI004,2021-11-16,06:00:40,2021-11-16,06:00:40,2021-11-17,02:50:00,Daily,03:10:40,53.0,284.76,
NRG-GI005,2021-11-16,06:00:40,2021-11-16,06:00:40,2021-11-23,02:55:00,Weekly,03:05:40,41.0,55.98,
NRG-GI006,2021-11-16,06:00:40,2021-11-16,06:00:40,2021-11-17,03:00:00,Daily,03:00:40,73.0,197.31,
NRG-GU002,2021-11-16,06:00:40,2021-11-16,06:00:40,2021-11-17,03:05:00,Daily,02:55:40,49.0,203.95,
NRG-GU003,2021-11-16,06:00:40,2021-11-16,06:00:40,2021-11-17,03:10:00,Daily,02:50:40,47.0,264.74,
NRG-GU005,2021-11-16,06:00:40,2021-11-15,06:36:08,2021-11-17,03:15:00,Daily,03:21:08,,,[A] Zip file creation process failed
NRG-GU006,2021-11-16,06:00:40,2021-11-16,06:00:40,2021-11-17,03:20:00,Daily,02:40:40,50.0,450.08,
NRG-GU007,2021-11-16,06:00:40,2021-11-16,06:00:40,2021-11-17,03:25:00,Daily,02:35:40,44.0,42.51,
NRG-GU008,2021-11-16,08:43:42,2021-11-16,08:43:42,2021-11-17,03:30:00,Daily,05:13:42,59.0,61.89,
NRG-GU009,2021-11-16,08:43:42,2021-11-16,08:43:42,2021-11-17,03:35:00,Daily,05:08:42,77.0,54.22,
NRG-GY003,2021-11-16,02:00:02,2021-11-16,02:00:02,2021-11-23,00:55:00,Weekly,01:05:02,49.0,557.27,
NRG-GY004,2021-11-16,02:00:02,2021-11-16,02:00:02,2021-11-23,00:50:00,Weekly,01:10:02,69.0,5657.37,
NRG-GY005,2021-11-16,02:00:02,2021-11-16,02:00:02,2021-11-17,00:45:00,Daily,01:15:02,67.0,3452.58,
NRG-GY006,2021-11-16,02:00:02,2021-11-16,02:00:02,2021-11-17,00:40:00,Daily,01:20:02,71.0,1548.75,
NRG-GY007,2021-11-16,02:00:02,2021-11-16,02:00:02,2021-11-17,00:35:00,Daily,01:25:02,83.0,1183.63,
NRG-GY009,2021-11-16,00:33:03,2021-11-16,00:33:03,2021-11-17,00:30:00,Daily,00:03:03,77.0,2749.45,
NRG-GY012,2021-11-16,00:33:03,2021-11-16,00:33:03,2021-11-17,00:25:00,Daily,00:08:03,61.0,742.16,
NRG-GY014,2021-11-16,00:33:03,2021-11-16,00:33:03,2021-11-17,00:20:00,Daily,00:13:03,60.0,192.16,
NRG-GY016,2021-11-16,00:33:03,2021-11-16,00:33:03,2021-11-17,00:15:00,Daily,00:18:03,61.0,115.6,
NRG-GY017,2021-11-16,00:33:03,2021-11-16,00:33:03,2021-11-17,00:10:00,Daily,00:23:03,71.0,231.89,
NRG-GY018,2021-11-16,00:33:03,2021-11-16,00:33:03,2021-11-17,00:05:00,Daily,00:28:03,77.0,1566.71,
NRG-GY019,2021-11-16,00:33:03,2021-11-16,00:33:03,2021-11-17,00:00:00,Daily,00:33:03,58.0,612.79,
NRG-GY020,2021-11-15,23:56:59,2021-11-15,23:56:59,2021-11-16,23:55:00,Daily,00:01:59,67.0,192.33,
NRG-GY021,2021-11-15,23:56:59,2021-11-15,23:56:59,2021-11-16,23:50:00,Daily,00:06:59,64.0,308.96,
NRG-GY022,2021-11-15,23:56:59,2021-11-15,23:56:59,2021-11-16,23:45:00,Daily,00:11:59,32.0,96.9,
NRG-GY023,2021-11-15,23:44:45,2021-11-15,23:44:45,2021-11-16,23:40:00,Daily,00:04:45,66.0,24.88,
NRG-HN001,2021-11-16,08:43:42,2021-11-16,08:43:42,2021-11-17,05:00:00,Daily,03:43:42,71.0,2527.15,
NRG-HN002,2021-11-12,07:05:54,2021-11-12,07:05:54,2021-11-19,06:05:00,Weekly,01:00:54,,,
NRG-HN003,2021-11-16,08:43:42,2021-11-16,08:43:42,2021-11-23,05:10:00,Weekly,03:33:42,45.0,233.87,
NRG-HN004,2021-11-16,08:43:42,2021-11-16,08:43:42,2021-11-17,05:15:00,Daily,03:28:42,74.0,1345.16,
NRG-HN005,2021-11-16,08:43:42,2021-11-16,08:43:42,2021-11-17,05:20:00,Daily,03:23:42,72.0,668.53,
NRG-HN006,2021-11-15,21:11:11,2021-11-15,21:11:11,2021-11-16,21:04:03,Daily,00:07:08,76.0,47.35,
NRG-HN007,2021-11-16,08:43:42,2021-11-16,08:43:42,2021-11-17,05:30:00,Daily,03:13:42,53.0,56.67,
NRG-LU001,2021-11-16,08:43:42,2021-11-16,08:43:42,2021-11-23,05:35:00,Weekly,03:08:42,59.0,392.73,
NRG-LU002,2021-11-15,15:37:08,2021-11-15,15:37:08,2021-11-16,15:30:12,Daily,00:06:56,64.0,628.96,
NRG-LU003,2021-11-16,08:43:42,2021-11-16,08:43:42,2021-11-23,05:45:00,Weekly,02:58:42,43.0,53.33,
NRG-LU004,2021-11-16,08:43:42,2021-11-16,08:43:42,2021-11-17,05:50:00,Daily,02:53:42,46.0,118.17,
NRG-LU005,2021-11-16,08:43:42,2021-11-16,08:43:42,2021-11-17,05:55:00,Daily,02:48:42,84.0,1996.16,
NRG-LU006,2021-11-16,08:43:42,2021-11-16,08:43:42,2021-11-17,06:00:00,Daily,02:43:42,56.0,12.25,
NRG-LU007,2021-11-16,08:43:42,2021-11-16,08:43:42,2021-11-17,06:05:00,Daily,02:38:42,53.0,25.44,
NSABP-B-55,2021-11-16,03:55:55,2021-11-16,03:55:55,2021-11-17,01:57:00,Daily,01:58:55,117.0,2092.3,
RTOG-1112,2021-11-16,08:43:42,2021-11-16,08:43:42,2021-11-17,06:10:00,Daily,02:33:42,52.0,716.22,
RTOG-1115,2021-11-16,08:43:42,2021-11-16,08:43:42,2021-11-23,06:15:00,Weekly,02:28:42,53.0,517.37,
RTOG-1216,2021-11-16,08:43:42,2021-11-14,09:28:40,2021-11-17,06:20:00,Daily,03:08:40,,,[A] [G] Zip file creation process failed
RTOG-1308,2021-11-16,08:43:42,2021-11-14,09:28:40,2021-11-17,06:25:00,Daily,03:03:40,,,[A] [G] Zip file creation process failed
S1418-E-01,2021-11-16,08:43:42,2021-11-16,08:43:42,2021-11-17,06:30:00,Daily,02:13:42,21.0,360.38,
S1914-E-01,2021-11-16,08:43:42,2021-11-16,08:43:42,2021-11-17,06:35:00,Daily,02:08:42,15.0,5.01,
