Study ID,Last Run Date,Last Run Time,Last Successful Run Date,Last Successful Run Time,Next Run Date,Next Run Time,Occurrence,Estimated Execution Time,N: File Count,N: Total File Size (MB),Number of Stale Data Files Detected,Problem Detected
EAY191-N4,2024-02-10,00:40:00,2024-02-10,00:40:00,2024-02-11,00:30:00,Daily,00:10:00,68,39.63,0,
NRG-BN001,2024-02-10,01:00:00,2024-02-10,01:00:00,2024-02-11,01:00:00,Daily,00:00:00,61,1009.89,0,
NRG-BN002,2024-02-06,01:10:00,2024-02-06,01:10:00,2024-02-13,01:05:00,Weekly,00:05:00,0,,0,
NRG-BN003,2024-02-10,02:20:00,2024-02-10,02:20:00,2024-02-11,02:10:00,Daily,00:10:00,53,105.79,0,
NRG-BN005,2024-02-10,01:20:00,2024-02-10,01:20:00,2024-02-11,01:15:00,Daily,00:05:00,62,142.42,0,
NRG-BN007,2024-02-10,01:20:00,2024-02-10,01:20:00,2024-02-11,01:20:00,Daily,00:00:00,73,904.62,0,
NRG-BN009,2024-02-10,01:00:00,2024-02-10,01:00:00,2024-02-11,00:55:00,Daily,00:05:00,65,18.43,0,
NRG-BN010,2024-02-10,04:00:00,2024-02-10,04:00:00,2024-02-11,03:59:00,Daily,00:01:00,63,42.29,0,
NRG-BN011,2024-02-09,23:30:00,2024-02-09,23:30:00,2024-02-10,23:24:57,Daily,00:05:03,62,292.08,0,
NRG-BN012,2024-02-10,07:50:00,2024-02-10,07:50:00,2024-02-11,07:45:00,Daily,00:05:00,51,40.35,0,
NRG-BR001,2024-02-06,01:30:00,2024-02-06,01:30:00,2024-02-13,01:25:00,Weekly,00:05:00,0,,0,
NRG-BR002,2024-02-10,02:40:00,2024-02-10,02:40:00,2024-02-11,02:30:00,Daily,00:10:00,55,123.8,0,
NRG-BR003,2024-02-08,02:40:00,2024-02-08,02:40:00,2024-02-15,02:35:00,Weekly,00:05:00,0,,0,
NRG-BR004,2024-02-10,05:10:00,2024-02-10,05:10:00,2024-02-11,05:10:00,Daily,00:00:00,88,2682.01,0,
NRG-BR005,2024-02-10,01:50:00,2024-02-10,01:50:00,2024-02-11,01:45:00,Daily,00:05:00,35,27.31,0,
NRG-BR007,2024-02-10,01:50:00,2024-02-10,01:50:00,2024-02-11,01:50:00,Daily,00:00:00,72,509.45,0,
NRG-BR008,2024-02-09,23:20:00,2024-02-09,23:20:00,2024-02-10,23:20:00,Daily,00:00:00,70,8.27,0,
NRG-BR009,2024-02-10,00:10:00,2024-02-10,00:10:00,2024-02-11,00:10:00,Daily,00:00:00,62,5.65,0,
NRG-CC003,2024-02-10,02:20:00,2024-02-10,02:20:00,2024-02-11,02:05:00,Daily,00:15:00,82,544.07,0,
NRG-CC004,2024-02-10,02:20:00,2024-02-10,02:20:00,2024-02-11,02:10:00,Daily,00:10:00,43,229.14,0,
NRG-CC005,2024-02-10,04:10:00,2024-02-10,04:10:00,2024-02-11,04:05:00,Daily,00:05:00,46,249.44,0,
NRG-CC007CD,2024-02-10,02:20:00,2024-02-10,02:20:00,2024-02-11,02:15:00,Daily,00:05:00,34,182.59,0,
NRG-CC008,2024-02-10,02:20:00,2024-02-10,02:20:00,2024-02-11,02:20:00,Daily,00:00:00,63,376.28,0,
NRG-CC009,2024-02-10,02:40:00,2024-02-10,02:40:00,2024-02-11,02:25:00,Daily,00:15:00,65,77.87,0,
NRG-CC010,2024-02-09,18:40:00,2024-02-09,18:40:00,2024-02-10,18:35:00,Daily,00:05:00,43,23.38,0,
NRG-DT001,2024-02-10,02:40:00,2024-02-10,02:40:00,2024-02-11,02:30:00,Daily,00:10:00,54,130.98,0,
NRGF-001,2024-02-10,07:50:00,2024-02-10,07:50:00,2024-02-11,07:48:00,Daily,00:02:00,42,0.76,0,
NRG-GI002,2024-02-06,02:40:00,2024-02-06,02:40:00,2024-02-13,02:35:00,Weekly,00:05:00,0,,0,
NRG-GI003,2024-02-10,02:40:00,2024-02-10,02:40:00,2024-02-11,02:40:00,Daily,00:00:00,48,182.67,0,
NRG-GI004,2024-02-10,02:50:00,2024-02-10,02:50:00,2024-02-11,02:50:00,Daily,00:00:00,56,444.48,0,
NRG-GI005,2024-02-10,03:00:00,2024-02-10,03:00:00,2024-02-17,02:55:00,Weekly,00:05:00,43,203.8,0,
NRG-GI006,2024-02-10,03:00:00,2024-02-10,03:00:00,2024-02-11,03:00:00,Daily,00:00:00,73,453.79,0,
NRG-GI007,2024-02-10,04:40:00,2024-02-10,04:40:00,2024-02-11,04:40:00,Daily,00:00:00,51,24.51,0,
NRG-GI008,2024-02-10,03:50:00,2024-02-10,03:50:00,2024-02-11,03:43:00,Daily,00:07:00,61,177.42,0,
NRG-GU002,2024-02-10,03:10:00,2024-02-10,03:10:00,2024-02-11,03:05:00,Daily,00:05:00,49,250.28,0,
NRG-GU003,2024-02-10,03:10:00,2024-02-10,03:10:00,2024-02-11,03:10:00,Daily,00:00:00,47,259.84,0,
NRG-GU005,2024-02-10,03:20:00,2024-02-10,03:20:00,2024-02-11,03:15:00,Daily,00:05:00,54,734.57,0,
NRG-GU006,2024-02-10,03:20:00,2024-02-10,03:20:00,2024-02-11,03:20:00,Daily,00:00:00,50,470.4,0,
NRG-GU007,2024-02-10,03:30:00,2024-02-10,03:30:00,2024-02-11,03:25:00,Daily,00:05:00,44,90.62,0,
NRG-GU008,2024-02-10,03:30:00,2024-02-10,03:30:00,2024-02-11,03:30:00,Daily,00:00:00,59,431.53,0,
NRG-GU009,2024-02-10,04:40:00,2024-02-10,04:40:00,2024-02-11,04:35:00,Daily,00:05:00,81,2007.77,0,
NRG-GU010,2024-02-10,04:50:00,2024-02-10,04:50:00,2024-02-11,04:45:00,Daily,00:05:00,60,918.46,0,
NRG-GU011,2024-02-10,04:30:00,2024-02-10,04:30:00,2024-02-11,04:15:00,Daily,00:15:00,58,134.65,0,
NRG-GU012,2023-02-15,16:43:51,,,2023-02-15,16:51:56.963000,Daily,,59,15.05,0,
NRG-GU012,2024-02-10,07:50:00,2024-02-10,07:50:00,2024-02-11,07:50:00,Daily,00:00:00,59,15.05,0,
NRG-GU013,2024-02-10,00:40:00,2024-02-10,00:40:00,2024-02-11,00:15:00,Daily,00:25:00,53,3.82,0,
NRG-GY003,2024-02-06,01:10:00,2024-02-06,01:10:00,2024-02-13,00:55:00,Weekly,00:15:00,0,,0,
NRG-GY004,2024-02-06,00:50:00,2024-02-06,00:50:00,2024-02-13,00:50:00,Weekly,00:00:00,0,,0,
NRG-GY005,2024-02-10,01:00:00,2024-02-10,01:00:00,2024-02-11,00:45:00,Daily,00:15:00,67,3182.23,0,
