Study ID,Last Run Date,Last Run Time,Last Successful Run Date,Last Successful Run Time,Next Run Date,Next Run Time,Occurrence,Estimated Execution Time,N: File Count,N: Total File Size (MB),Problem Detected
NRG-BN001,2023-01-27,01:13:51,2023-01-27,01:13:51,2023-01-28,01:00:00,Daily,00:13:51,61.0,917.17,
NRG-BN002,2023-01-24,01:23:51,2023-01-24,01:23:51,2023-01-31,01:05:00,Weekly,00:18:51,,,
NRG-BN003,2023-01-27,01:13:51,2023-01-27,01:13:51,2023-01-28,01:10:00,Daily,00:03:51,51.0,79.49,
NRG-BN005,2023-01-27,01:33:51,2023-01-27,01:33:51,2023-01-28,01:15:00,Daily,00:18:51,62.0,96.08,
NRG-BN007,2023-01-27,01:33:51,2023-01-27,01:33:51,2023-01-28,01:20:00,Daily,00:13:51,73.0,834.24,
NRG-BN009,2023-01-27,01:13:51,2023-01-27,01:13:51,2023-01-28,00:55:00,Daily,00:18:51,65.0,7.91,
NRG-BN010,2023-01-27,04:03:51,2023-01-27,04:03:51,2023-01-28,03:59:00,Daily,00:04:51,63.0,15.08,
NRG-BN011,2023-01-26,23:23:51,2023-01-26,23:23:51,2023-01-27,23:24:57,Daily,00:01:06,62.0,47.82,
NRG-BN012,2023-01-27,07:53:51,2023-01-27,07:53:51,2023-01-28,07:45:00,Daily,00:08:51,51.0,2.13,
NRG-BR001,2023-01-24,01:43:51,2023-01-24,01:43:51,2023-01-31,01:25:00,Weekly,00:18:51,,,
NRG-BR002,2023-01-27,02:33:51,2023-01-27,02:33:51,2023-01-28,02:30:00,Daily,00:03:51,55.0,119.43,
NRG-BR003,2023-01-24,01:43:51,2023-01-24,01:43:51,2023-01-31,01:35:00,Weekly,00:08:51,,,
NRG-BR004,2023-01-27,05:13:51,2023-01-27,05:13:51,2023-01-28,05:10:00,Daily,00:03:51,88.0,2634.59,
NRG-BR005,2023-01-27,01:53:51,2023-01-27,01:53:51,2023-01-28,01:45:00,Daily,00:08:51,33.0,25.09,
NRG-BR007,2023-01-27,01:53:51,2023-01-27,01:53:51,2023-01-28,01:50:00,Daily,00:03:51,72.0,269.85,
NRG-CC003,2023-01-27,02:13:51,2023-01-27,02:13:51,2023-01-28,02:05:00,Daily,00:08:51,82.0,518.77,
NRG-CC004,2023-01-27,02:13:51,2023-01-27,02:13:51,2023-01-28,02:10:00,Daily,00:03:51,43.0,229.14,
NRG-CC005,2023-01-27,04:13:51,2023-01-27,04:13:51,2023-01-28,04:05:00,Daily,00:08:51,46.0,66.27,
NRG-CC007CD,2023-01-27,02:13:51,2023-01-27,02:13:51,2023-01-28,02:15:00,Daily,00:01:09,34.0,157.45,
NRG-CC008,2023-01-27,02:23:51,2023-01-27,02:23:51,2023-01-28,02:20:00,Daily,00:03:51,63.0,184.05,
NRG-CC009,2023-01-27,02:33:51,2023-01-27,02:33:51,2023-01-28,02:25:00,Daily,00:08:51,65.0,40.3,
NRG-CC010,2023-01-26,18:33:52,,,2023-01-27,18:35:00,Daily,,,,
NRG-DT001,2023-01-27,02:33:51,2023-01-27,02:33:51,2023-01-28,02:30:00,Daily,00:03:51,54.0,125.97,
NRG-GI002,2023-01-24,02:43:51,2023-01-24,02:43:51,2023-01-31,02:35:00,Weekly,00:08:51,,,
NRG-GI003,2023-01-27,02:43:51,2023-01-27,02:43:51,2023-01-28,02:40:00,Daily,00:03:51,48.0,141.66,
NRG-GI004,2023-01-27,02:53:51,2023-01-27,02:53:51,2023-01-28,02:50:00,Daily,00:03:51,53.0,370.17,
NRG-GI005,2023-01-24,03:03:51,2023-01-24,03:03:51,2023-01-31,02:55:00,Weekly,00:08:51,,,
NRG-GI006,2023-01-27,03:03:51,2023-01-27,03:03:51,2023-01-28,03:00:00,Daily,00:03:51,73.0,317.57,
NRG-GI007,2023-01-27,04:43:51,2023-01-27,04:43:51,2023-01-28,04:40:00,Daily,00:03:51,51.0,9.32,
NRG-GI008,2023-01-27,03:43:51,2023-01-27,03:43:51,2023-01-28,03:43:00,Daily,00:00:51,60.0,23.37,
NRG-GU002,2023-01-27,03:13:51,2023-01-27,03:13:51,2023-01-28,03:05:00,Daily,00:08:51,49.0,224.97,
NRG-GU003,2023-01-27,03:13:51,2023-01-27,03:13:51,2023-01-28,03:10:00,Daily,00:03:51,47.0,239.61,
NRG-GU005,2023-01-27,03:23:51,2023-01-27,03:23:51,2023-01-28,03:15:00,Daily,00:08:51,54.0,639.8,
NRG-GU006,2023-01-27,03:23:51,2023-01-27,03:23:51,2023-01-28,03:20:00,Daily,00:03:51,50.0,427.25,
NRG-GU007,2023-01-27,03:33:51,2023-01-27,03:33:51,2023-01-28,03:25:00,Daily,00:08:51,44.0,65.12,
NRG-GU008,2023-01-27,03:33:51,2023-01-27,03:33:51,2023-01-28,03:30:00,Daily,00:03:51,59.0,217.42,
NRG-GU009,2023-01-27,04:43:51,2023-01-27,04:43:51,2023-01-28,04:35:00,Daily,00:08:51,81.0,514.18,
NRG-GU010,2023-01-27,04:53:51,2023-01-27,04:53:51,2023-01-28,04:45:00,Daily,00:08:51,60.0,127.5,
NRG-GU011,2023-01-27,04:23:51,2023-01-27,04:23:51,2023-01-28,04:15:00,Daily,00:08:51,58.0,30.25,
NRG-GY003,2023-01-24,01:23:51,2023-01-24,01:23:51,2023-01-31,00:55:00,Weekly,00:28:51,,,
NRG-GY004,2023-01-24,00:53:51,2023-01-24,00:53:51,2023-01-31,00:50:00,Weekly,00:03:51,,,
NRG-GY005,2023-01-27,00:53:51,2023-01-27,00:53:51,2023-01-28,00:45:00,Daily,00:08:51,67.0,3159.04,
NRG-GY006,2023-01-27,00:53:51,2023-01-27,00:53:51,2023-01-28,00:40:00,Daily,00:13:51,71.0,1764.6,
NRG-GY007,2023-01-27,00:53:51,2023-01-27,00:53:51,2023-01-28,00:35:00,Daily,00:18:51,83.0,1057.87,
NRG-GY009,2023-01-27,00:33:51,2023-01-27,00:33:51,2023-01-28,00:30:00,Daily,00:03:51,77.0,2892.73,
NRG-GY012,2023-01-27,00:33:51,2023-01-27,00:33:51,2023-01-28,00:25:00,Daily,00:08:51,61.0,975.15,
NRG-GY014,2023-01-27,00:23:51,2023-01-27,00:23:51,2023-01-28,00:20:00,Daily,00:03:51,60.0,248.23,
NRG-GY016,2023-01-27,00:23:51,2023-01-27,00:23:51,2023-01-28,00:15:00,Daily,00:08:51,61.0,106.24,
NRG-GY017,2023-01-27,00:13:51,2023-01-27,00:13:51,2023-01-28,00:10:00,Daily,00:03:51,71.0,208.18,
NRG-GY018,2023-01-27,01:13:51,2023-01-27,01:13:51,2023-01-28,01:05:00,Daily,00:08:51,79.0,4229.33,
NRG-GY019,2023-01-27,00:13:51,2023-01-27,00:13:51,2023-01-28,00:00:00,Daily,00:13:51,58.0,1476.01,
NRG-GY020,2023-01-27,00:33:51,2023-01-27,00:33:51,2023-01-28,00:30:00,Daily,00:03:51,67.0,430.45,
NRG-GY021,2023-01-27,00:13:51,2023-01-27,00:13:51,2023-01-27,23:50:00,Daily,23:36:09,64.0,329.3,
NRG-GY022,2023-01-26,23:43:51,2023-01-26,23:43:51,2023-01-27,23:45:00,Daily,00:01:09,32.0,108.04,
NRG-GY023,2023-01-26,23:43:51,2023-01-26,23:43:51,2023-01-27,23:40:00,Daily,00:03:51,66.0,289.81,
NRG-GY024,2023-01-26,23:43:51,2023-01-26,23:43:51,2023-01-27,23:30:00,Daily,00:13:51,13.0,0.36,
NRG-GY025,2023-01-26,23:43:51,2023-01-26,23:43:51,2023-01-27,23:35:00,Daily,00:08:51,64.0,8.54,
NRG-GY026,2023-01-27,01:43:51,2023-01-27,01:43:51,2023-01-28,01:37:00,Daily,00:06:51,73.0,8.47,
NRG-GY027,2023-01-26,23:23:51,2023-01-26,23:23:51,2023-01-27,23:25:00,Daily,00:01:09,68.0,6.52,
NRG-HN001,2023-01-27,05:03:51,2023-01-27,05:03:51,2023-01-28,05:00:00,Daily,00:03:51,71.0,2400.24,
NRG-HN002,2023-01-27,06:23:51,2023-01-27,06:23:51,2023-02-03,06:05:00,Weekly,00:18:51,68.0,1381.46,
NRG-HN003,2023-01-24,05:13:51,2023-01-24,05:13:51,2023-01-31,05:10:00,Weekly,00:03:51,,,
NRG-HN004,2023-01-27,05:23:51,2023-01-27,05:23:51,2023-01-28,05:15:00,Daily,00:08:51,74.0,1417.54,
NRG-HN005,2023-01-27,05:23:51,2023-01-27,05:23:51,2023-01-28,05:20:00,Daily,00:03:51,72.0,1129.87,
NRG-HN006,2023-01-26,21:03:51,2023-01-26,21:03:51,2023-01-27,21:04:03,Daily,00:00:12,76.0,139.96,
NRG-HN007,2023-01-27,05:33:51,2023-01-27,05:33:51,2023-01-28,05:30:00,Daily,00:03:51,53.0,71.15,
NRG-HN008,2023-01-27,04:53:51,2023-01-27,04:53:51,2023-01-28,04:50:00,Daily,00:03:51,53.0,28.71,
NRG-HN009,2023-01-27,05:03:51,2023-01-27,05:03:51,2023-01-28,04:55:00,Daily,00:08:51,55.0,182.44,
NRG-LU001,2023-01-24,05:43:51,2023-01-24,05:43:51,2023-01-31,05:35:00,Weekly,00:08:51,,,
NRG-LU002,2023-01-26,15:33:51,2023-01-26,15:33:51,2023-01-27,15:30:12,Daily,00:03:39,64.0,739.45,
NRG-LU003,2023-01-24,05:53:51,2023-01-24,05:53:51,2023-01-31,05:45:00,Weekly,00:08:51,,,
NRG-LU004,2023-01-27,05:53:51,2023-01-27,05:53:51,2023-01-28,05:50:00,Daily,00:03:51,46.0,130.23,
NRG-LU005,2023-01-27,06:03:51,2023-01-27,06:03:51,2023-01-28,05:55:00,Daily,00:08:51,84.0,3589.53,
NRG-LU006,2023-01-27,06:03:51,2023-01-27,06:03:51,2023-01-28,06:00:00,Daily,00:03:51,56.0,20.88,
NRG-LU007,2023-01-27,06:23:51,2023-01-27,06:23:51,2023-01-28,06:05:00,Daily,00:18:51,53.0,109.44,
NSABP-B-55,2023-01-27,02:03:51,2023-01-27,02:03:51,2023-01-28,01:57:00,Daily,00:06:51,117.0,2111.56,
RTOG-1112,2023-01-27,06:23:51,2023-01-27,06:23:51,2023-01-28,06:10:00,Daily,00:13:51,52.0,612.18,
RTOG-1115,2023-01-24,06:23:51,2023-01-24,06:23:51,2023-01-31,06:15:00,Weekly,00:08:51,,,
RTOG-1216,2023-01-27,06:23:51,2023-01-27,06:23:51,2023-01-28,06:20:00,Daily,00:03:51,77.0,1034.31,
RTOG-1308,2023-01-27,06:33:51,2023-01-27,06:33:51,2023-01-28,06:25:00,Daily,00:08:51,86.0,774.58,
S1418-E-01,2023-01-27,06:33:51,2023-01-27,06:33:51,2023-01-28,06:30:00,Daily,00:03:51,21.0,338.02,
S1914-E-01,2023-01-27,06:43:51,2023-01-27,06:43:51,2023-01-28,06:35:00,Daily,00:08:51,15.0,21.76,
