Study ID,Last Run Date,Last Run Time,Last Successful Run Date,Last Successful Run Time,Next Run Date,Next Run Time,Occurrence,Estimated Execution Time,N: File Count,N: Total File Size (MB),Number of Stale Data Files Detected,Problem Detected
EAY191-N4,2024-02-19,00:40:00,2024-02-19,00:40:00,2024-02-20,00:30:00,Daily,00:10:00,68,41.84,0,
NRG-BN001,2024-02-19,01:00:00,2024-02-19,01:00:00,2024-02-20,01:00:00,Daily,00:00:00,61,1009.97,0,
NRG-BN002,2024-02-13,01:30:00,2024-02-13,01:30:00,2024-02-20,01:05:00,Weekly,00:25:00,0,,0,
NRG-BN003,2024-02-19,02:20:00,2024-02-19,02:20:00,2024-02-20,02:10:00,Daily,00:10:00,53,106.2,0,
NRG-BN005,2024-02-19,01:20:00,2024-02-19,01:20:00,2024-02-20,01:15:00,Daily,00:05:00,62,142.79,0,
NRG-BN007,2024-02-19,01:20:00,2024-02-19,01:20:00,2024-02-20,01:20:00,Daily,00:00:00,73,904.75,0,
NRG-BN009,2024-02-19,01:00:00,2024-02-19,01:00:00,2024-02-20,00:55:00,Daily,00:05:00,65,18.54,0,
NRG-BN010,2024-02-19,04:00:00,2024-02-19,04:00:00,2024-02-20,03:59:00,Daily,00:01:00,63,42.76,0,
NRG-BN011,2024-02-18,23:30:00,2024-02-18,23:30:00,2024-02-19,23:24:57,Daily,00:05:03,62,297.77,0,
NRG-BN012,2024-02-19,07:50:00,2024-02-19,07:50:00,2024-02-20,07:45:00,Daily,00:05:00,51,42.76,0,
NRG-BR001,2024-02-13,01:30:00,2024-02-13,01:30:00,2024-02-20,01:25:00,Weekly,00:05:00,0,,0,
NRG-BR002,2024-02-19,02:30:00,2024-02-19,02:30:00,2024-02-20,02:30:00,Daily,00:00:00,55,123.8,0,
NRG-BR003,2024-02-15,02:40:00,2024-02-15,02:40:00,2024-02-22,02:35:00,Weekly,00:05:00,0,,0,
NRG-BR004,2024-02-19,05:10:00,2024-02-19,05:10:00,2024-02-20,05:10:00,Daily,00:00:00,88,2683.74,0,
NRG-BR005,2024-02-19,01:50:00,2024-02-19,01:50:00,2024-02-20,01:45:00,Daily,00:05:00,35,27.31,0,
NRG-BR007,2024-02-19,01:50:00,2024-02-19,01:50:00,2024-02-20,01:50:00,Daily,00:00:00,72,513.14,0,
NRG-BR008,2024-02-18,23:20:00,2024-02-18,23:20:00,2024-02-19,23:20:00,Daily,00:00:00,70,9.03,0,
NRG-BR009,2024-02-19,00:10:00,2024-02-19,00:10:00,2024-02-20,00:10:00,Daily,00:00:00,62,6.72,0,
NRG-CC003,2024-02-19,02:20:00,2024-02-19,02:20:00,2024-02-20,02:05:00,Daily,00:15:00,82,544.17,0,
NRG-CC004,2024-02-19,02:20:00,2024-02-19,02:20:00,2024-02-20,02:10:00,Daily,00:10:00,43,229.14,0,
NRG-CC005,2024-02-19,04:10:00,2024-02-19,04:10:00,2024-02-20,04:05:00,Daily,00:05:00,46,252.32,0,
NRG-CC007CD,2024-02-19,02:20:00,2024-02-19,02:20:00,2024-02-20,02:15:00,Daily,00:05:00,34,182.83,0,
NRG-CC008,2024-02-19,02:20:00,2024-02-19,02:20:00,2024-02-20,02:20:00,Daily,00:00:00,63,381.62,0,
NRG-CC009,2024-02-19,02:30:00,2024-02-19,02:30:00,2024-02-20,02:25:00,Daily,00:05:00,65,79.44,0,
NRG-CC010,2024-02-18,18:40:00,2024-02-18,18:40:00,2024-02-19,18:35:00,Daily,00:05:00,43,24.77,0,
NRG-DT001,2024-02-19,02:30:00,2024-02-19,02:30:00,2024-02-20,02:30:00,Daily,00:00:00,54,131.97,0,
NRGF-001,2024-02-19,07:50:00,2024-02-19,07:50:00,2024-02-20,07:48:00,Daily,00:02:00,42,0.76,0,
NRG-GI002,2024-02-19,03:40:00,2024-02-19,03:40:00,2024-02-20,03:35:00,Daily,00:05:00,60,1700.23,0,
NRG-GI003,2024-02-19,02:40:00,2024-02-19,02:40:00,2024-02-20,02:40:00,Daily,00:00:00,48,183.62,0,
NRG-GI004,2024-02-19,02:50:00,2024-02-19,02:50:00,2024-02-20,02:50:00,Daily,00:00:00,56,445.0,0,
NRG-GI005,2024-02-17,03:00:00,2024-02-17,03:00:00,2024-02-24,02:55:00,Weekly,00:05:00,0,,0,
NRG-GI006,2024-02-19,03:00:00,2024-02-19,03:00:00,2024-02-20,03:00:00,Daily,00:00:00,73,454.74,0,
NRG-GI007,2024-02-19,04:40:00,2024-02-19,04:40:00,2024-02-20,04:40:00,Daily,00:00:00,51,24.99,0,
NRG-GI008,2024-02-19,03:50:00,2024-02-19,03:50:00,2024-02-20,03:43:00,Daily,00:07:00,61,183.13,0,
NRG-GU002,2024-02-19,03:10:00,2024-02-19,03:10:00,2024-02-20,03:05:00,Daily,00:05:00,49,250.52,0,
NRG-GU003,2024-02-19,03:10:00,2024-02-19,03:10:00,2024-02-20,03:10:00,Daily,00:00:00,47,260.44,0,
NRG-GU005,2024-02-19,03:20:00,2024-02-19,03:20:00,2024-02-20,03:15:00,Daily,00:05:00,54,735.83,0,
NRG-GU006,2024-02-19,03:20:00,2024-02-19,03:20:00,2024-02-20,03:20:00,Daily,00:00:00,50,470.92,0,
NRG-GU007,2024-02-19,03:30:00,2024-02-19,03:30:00,2024-02-20,03:25:00,Daily,00:05:00,44,91.1,0,
NRG-GU008,2024-02-19,03:30:00,2024-02-19,03:30:00,2024-02-20,03:30:00,Daily,00:00:00,59,435.77,0,
NRG-GU009,2024-02-19,04:40:00,2024-02-19,04:40:00,2024-02-20,04:35:00,Daily,00:05:00,81,2042.75,0,
NRG-GU010,2024-02-19,04:50:00,2024-02-19,04:50:00,2024-02-20,04:45:00,Daily,00:05:00,60,931.84,0,
NRG-GU011,2024-02-19,04:20:00,2024-02-19,04:20:00,2024-02-20,04:15:00,Daily,00:05:00,58,142.15,0,
NRG-GU012,2023-02-15,16:43:51,,,2023-02-15,16:51:56.963000,Daily,,59,16.11,0,
NRG-GU012,2024-02-19,07:50:00,2024-02-19,07:50:00,2024-02-20,07:50:00,Daily,00:00:00,59,16.11,0,
NRG-GU013,2024-02-19,00:40:00,2024-02-19,00:40:00,2024-02-20,00:15:00,Daily,00:25:00,53,4.2,0,
NRG-GY003,2024-02-13,01:00:00,2024-02-13,01:00:00,2024-02-20,00:55:00,Weekly,00:05:00,0,,0,
NRG-GY004,2024-02-13,01:00:00,2024-02-13,01:00:00,2024-02-20,00:50:00,Weekly,00:10:00,0,,0,
NRG-GY005,2024-02-19,01:00:00,2024-02-19,01:00:00,2024-02-20,00:45:00,Daily,00:15:00,67,3182.72,0,
NRG-GY006,2024-02-19,01:40:00,2024-02-19,01:40:00,2024-02-20,01:40:00,Daily,00:00:00,73,1845.82,0,
NRG-GY007,2024-02-19,00:40:00,2024-02-19,00:40:00,2024-02-20,00:35:00,Daily,00:05:00,83,1071.56,0,
NRG-GY009,2024-02-19,00:40:00,2024-02-19,00:40:00,2024-02-20,00:30:00,Daily,00:10:00,77,2961.75,0,
NRG-GY012,2024-02-19,00:40:00,2024-02-19,00:40:00,2024-02-20,00:25:00,Daily,00:15:00,68,1554.87,0,
NRG-GY014,2024-02-19,00:40:00,2024-02-19,00:40:00,2024-02-20,00:20:00,Daily,00:20:00,60,266.96,0,
NRG-GY016,2024-02-19,00:40:00,2024-02-19,00:40:00,2024-02-20,00:15:00,Daily,00:25:00,61,106.89,0,
NRG-GY017,2024-02-19,00:10:00,2024-02-19,00:10:00,2024-02-20,00:10:00,Daily,00:00:00,71,208.2,0,
NRG-GY018,2024-02-19,00:10:00,2024-02-19,00:10:00,2024-02-20,00:05:00,Daily,00:05:00,85,18666.43,0,
NRG-GY019,2024-02-19,00:00:00,2024-02-19,00:00:00,2024-02-20,00:00:00,Daily,00:00:00,58,2639.47,0,
NRG-GY020,2024-02-19,00:40:00,2024-02-19,00:40:00,2024-02-20,00:30:00,Daily,00:10:00,67,512.29,0,
NRG-GY021,2024-02-18,23:50:00,2024-02-18,23:50:00,2024-02-19,23:50:00,Daily,00:00:00,64,332.76,0,
NRG-GY022,2024-02-18,23:50:00,2024-02-18,23:50:00,2024-02-19,23:45:00,Daily,00:05:00,32,124.73,0,
NRG-GY023,2024-02-18,23:40:00,2024-02-18,23:40:00,2024-02-19,23:40:00,Daily,00:00:00,68,409.44,0,
NRG-GY024,2024-02-18,23:30:00,2024-02-18,23:30:00,2024-02-19,23:30:00,Daily,00:00:00,13,0.78,0,
NRG-GY025,2024-02-18,23:40:00,2024-02-18,23:40:00,2024-02-19,23:35:00,Daily,00:05:00,64,58.83,0,
NRG-GY026,2024-02-19,01:40:00,2024-02-19,01:40:00,2024-02-20,01:37:00,Daily,00:03:00,72,329.38,0,
NRG-GY027,2024-02-18,23:30:00,2024-02-18,23:30:00,2024-02-19,23:25:00,Daily,00:05:00,68,36.24,0,
NRG-GY028,2024-02-19,03:20:00,2024-02-19,03:20:00,2024-02-20,03:15:00,Daily,00:05:00,64,16.16,0,
NRG-GY031,2024-02-19,00:40:00,2024-02-19,00:40:00,2024-02-20,00:20:00,Daily,00:20:00,68,6.53,0,
NRG-HN001,2024-02-19,05:00:00,2024-02-19,05:00:00,2024-02-20,05:00:00,Daily,00:00:00,71,2633.91,0,
NRG-HN002,2024-02-16,06:20:00,2024-02-16,06:20:00,2024-02-23,06:05:00,Weekly,00:15:00,0,,0,
NRG-HN003,2024-02-13,05:10:00,2024-02-13,05:10:00,2024-02-20,05:10:00,Weekly,00:00:00,0,,0,
