Study ID,Last Run Date,Last Run Time,Last Successful Run Date,Last Successful Run Time,Next Run Date,Next Run Time,Occurrence,Estimated Execution Time,N: File Count,N: Total File Size (MB),Problem Detected
NRG-BN001,2022-11-17,01:13:51,2022-11-17,01:13:51,2022-11-18,01:00:00,Daily,00:13:51,61.0,915.05,
NRG-BN002,2022-11-15,01:23:51,2022-11-15,01:23:51,2022-11-22,01:05:00,Weekly,00:18:51,,,
NRG-BN003,2022-11-17,01:13:51,2022-11-17,01:13:51,2022-11-18,01:10:00,Daily,00:03:51,51.0,77.02,
NRG-BN005,2022-11-17,01:33:51,2022-11-17,01:33:51,2022-11-18,01:15:00,Daily,00:18:51,62.0,86.93,
NRG-BN007,2022-11-17,01:33:51,2022-11-17,01:33:51,2022-11-18,01:20:00,Daily,00:13:51,73.0,792.58,
NRG-BN009,2022-11-17,01:13:51,2022-11-17,01:13:51,2022-11-18,00:55:00,Daily,00:18:51,65.0,7.63,
NRG-BN010,2022-11-17,04:03:51,2022-11-17,04:03:51,2022-11-18,03:59:00,Daily,00:04:51,63.0,8.74,
NRG-BN011,2022-11-16,23:33:51,2022-11-16,23:33:51,2022-11-17,23:24:57,Daily,00:08:54,62.0,21.69,
NRG-BR001,2022-11-15,01:43:51,2022-11-15,01:43:51,2022-11-22,01:25:00,Weekly,00:18:51,,,
NRG-BR002,2022-11-17,02:33:51,2022-11-17,02:33:51,2022-11-18,02:30:00,Daily,00:03:51,55.0,118.69,
NRG-BR003,2022-11-15,01:43:51,2022-11-15,01:43:51,2022-11-22,01:35:00,Weekly,00:08:51,,,
NRG-BR004,2022-11-17,05:13:51,2022-11-17,05:13:51,2022-11-18,05:10:00,Daily,00:03:51,88.0,2626.49,
NRG-BR005,2022-11-17,01:53:51,2022-11-17,01:53:51,2022-11-18,01:45:00,Daily,00:08:51,33.0,25.07,
NRG-BR007,2022-11-17,01:53:51,2022-11-17,01:53:51,2022-11-18,01:50:00,Daily,00:03:51,72.0,218.43,
NRG-CC003,2022-11-17,02:13:51,2022-11-17,02:13:51,2022-11-18,02:05:00,Daily,00:08:51,82.0,506.41,
NRG-CC004,2022-11-17,02:13:51,2022-11-17,02:13:51,2022-11-18,02:10:00,Daily,00:03:51,43.0,229.14,
