Study ID,Last Run Date,Last Run Time,Last Successful Run Date,Last Successful Run Time,Next Run Date,Next Run Time,Occurrence,Estimated Execution Time,N: File Count,N: Total File Size (MB),Problem Detected
NRG-BN001,2022-10-23,01:13:51,2022-10-23,01:13:51,2022-10-24,01:00:00,Daily,00:13:51,62.0,915.26,
NRG-BN002,2022-10-18,01:23:51,2022-10-18,01:23:51,2022-10-25,01:05:00,Weekly,00:18:51,,,
NRG-BN003,2022-10-23,01:13:51,2022-10-23,01:13:51,2022-10-24,01:10:00,Daily,00:03:51,52.0,77.11,
NRG-BN005,2022-10-23,01:33:51,2022-10-23,01:33:51,2022-10-24,01:15:00,Daily,00:18:51,63.0,87.1,
NRG-BN007,2022-10-23,01:33:51,2022-10-23,01:33:51,2022-10-24,01:20:00,Daily,00:13:51,74.0,794.62,
NRG-BN009,2022-10-23,01:13:51,2022-10-23,01:13:51,2022-10-24,00:55:00,Daily,00:18:51,66.0,7.63,
NRG-BN010,2022-10-23,04:03:51,2022-10-23,04:03:51,2022-10-24,03:59:00,Daily,00:04:51,64.0,8.74,
NRG-BN011,2022-10-22,23:27:02,2022-10-22,23:27:02,2022-10-23,23:24:57,Daily,00:02:05,63.0,22.15,
NRG-BR001,2022-10-18,01:43:51,2022-10-18,01:43:51,2022-10-25,01:25:00,Weekly,00:18:51,,,
NRG-BR002,2022-10-23,02:33:51,2022-10-23,02:33:51,2022-10-24,02:30:00,Daily,00:03:51,56.0,118.76,
NRG-BR003,2022-10-18,01:43:51,2022-10-18,01:43:51,2022-10-25,01:35:00,Weekly,00:08:51,,,
NRG-BR004,2022-10-23,01:43:51,2022-10-23,01:43:51,2022-10-24,01:40:00,Daily,00:03:51,89.0,2626.84,
NRG-BR005,2022-10-23,01:53:51,2022-10-23,01:53:51,2022-10-24,01:45:00,Daily,00:08:51,34.0,25.08,
NRG-BR007,2022-10-23,01:53:51,2022-10-23,01:53:51,2022-10-24,01:50:00,Daily,00:03:51,73.0,219.4,
NRG-CC003,2022-10-23,02:13:51,2022-10-23,02:13:51,2022-10-24,02:05:00,Daily,00:08:51,83.0,506.74,
NRG-CC004,2022-10-23,02:13:51,2022-10-23,02:13:51,2022-10-24,02:10:00,Daily,00:03:51,44.0,229.14,
NRG-CC005,2022-10-23,04:13:51,2022-10-23,04:13:51,2022-10-24,04:05:00,Daily,00:08:51,47.0,49.53,
NRG-CC007CD,2022-10-23,02:23:51,2022-10-23,02:23:51,2022-10-24,02:15:00,Daily,00:08:51,35.0,152.38,
NRG-CC008,2022-10-23,02:23:51,2022-10-23,02:23:51,2022-10-24,02:20:00,Daily,00:03:51,64.0,161.29,
NRG-CC009,2022-10-23,02:33:51,2022-10-23,02:33:51,2022-10-24,02:25:00,Daily,00:08:51,66.0,31.93,
NRG-DT001,2022-10-23,02:33:51,2022-10-23,02:33:51,2022-10-24,02:30:00,Daily,00:03:51,55.0,119.84,
NRG-GI002,2022-10-18,02:43:51,2022-10-18,02:43:51,2022-10-25,02:35:00,Weekly,00:08:51,,,
NRG-GI003,2022-10-23,02:43:51,2022-10-23,02:43:51,2022-10-24,02:40:00,Daily,00:03:51,49.0,131.13,
NRG-GI004,2022-10-23,02:53:51,2022-10-23,02:53:51,2022-10-24,02:50:00,Daily,00:03:51,54.0,356.64,
NRG-GI005,2022-10-18,03:03:51,2022-10-18,03:03:51,2022-10-25,02:55:00,Weekly,00:08:51,,,
NRG-GI006,2022-10-23,03:03:51,2022-10-23,03:03:51,2022-10-24,03:00:00,Daily,00:03:51,74.0,303.23,
NRG-GI007,2022-10-23,04:43:51,2022-10-23,04:43:51,2022-10-24,04:40:00,Daily,00:03:51,52.0,8.32,
NRG-GU002,2022-10-23,03:13:51,2022-10-23,03:13:51,2022-10-24,03:05:00,Daily,00:08:51,50.0,219.38,
NRG-GU003,2022-10-23,03:13:51,2022-10-23,03:13:51,2022-10-24,03:10:00,Daily,00:03:51,48.0,238.34,
NRG-GU005,2022-10-23,03:23:51,2022-10-23,03:23:51,2022-10-24,03:15:00,Daily,00:08:51,55.0,620.73,
NRG-GU006,2022-10-23,03:23:51,2022-10-23,03:23:51,2022-10-24,03:20:00,Daily,00:03:51,51.0,419.98,
