Study ID,Last Run Date,Last Run Time,Last Successful Run Date,Last Successful Run Time,Next Run Date,Next Run Time,Occurrence,Estimated Execution Time,N: File Count,N: Total File Size (MB),Problem Detected
EAY191-N4,2023-09-01,00:30:00,2023-09-01,00:30:00,2023-09-02,00:30:00,Daily,00:00:00,68.0,7.43,
NRG-BN001,2023-09-01,01:10:00,2023-09-01,01:10:00,2023-09-02,01:00:00,Daily,00:10:00,61.0,1005.94,
NRG-BN002,2023-08-29,01:20:00,2023-08-29,01:20:00,2023-09-05,01:05:00,Weekly,00:15:00,,,
NRG-BN003,2023-09-01,01:10:00,2023-09-01,01:10:00,2023-09-02,01:10:00,Daily,00:00:00,51.0,93.99,
NRG-BN005,2023-09-01,01:20:00,2023-09-01,01:20:00,2023-09-02,01:15:00,Daily,00:05:00,62.0,129.65,
NRG-BN007,2023-09-01,01:20:00,2023-09-01,01:20:00,2023-09-02,01:20:00,Daily,00:00:00,73.0,893.1,
NRG-BN009,2023-09-01,01:10:00,2023-09-01,01:10:00,2023-09-02,00:55:00,Daily,00:15:00,65.0,10.9,
NRG-BN010,2023-09-01,04:00:00,2023-09-01,04:00:00,2023-09-02,03:59:00,Daily,00:01:00,63.0,31.89,
NRG-BN011,2023-08-31,23:30:00,2023-08-31,23:30:00,2023-09-01,23:24:57,Daily,00:05:03,62.0,173.22,
NRG-BN012,2023-09-01,07:50:00,2023-09-01,07:50:00,2023-09-02,07:45:00,Daily,00:05:00,51.0,17.78,
NRG-BR001,2023-08-29,01:30:00,2023-08-29,01:30:00,2023-09-05,01:25:00,Weekly,00:05:00,,,
NRG-BR002,2023-09-01,02:30:00,2023-09-01,02:30:00,2023-09-02,02:30:00,Daily,00:00:00,55.0,122.22,
NRG-BR003,2023-08-29,01:40:00,2023-08-29,01:40:00,2023-09-05,01:35:00,Weekly,00:05:00,,,
NRG-BR004,2023-09-01,05:10:00,2023-09-01,05:10:00,2023-09-02,05:10:00,Daily,00:00:00,88.0,2672.1,
NRG-BR005,2023-09-01,01:50:00,2023-09-01,01:50:00,2023-09-02,01:45:00,Daily,00:05:00,33.0,25.09,
NRG-BR007,2023-09-01,01:50:00,2023-09-01,01:50:00,2023-09-02,01:50:00,Daily,00:00:00,72.0,421.98,
NRG-CC003,2023-09-01,02:20:00,2023-09-01,02:20:00,2023-09-02,02:05:00,Daily,00:15:00,82.0,536.91,
NRG-CC004,2023-09-01,02:20:00,2023-09-01,02:20:00,2023-09-02,02:10:00,Daily,00:10:00,43.0,229.14,
NRG-CC005,2023-09-01,04:10:00,2023-09-01,04:10:00,2023-09-02,04:05:00,Daily,00:05:00,46.0,180.18,
NRG-CC007CD,2023-09-01,02:20:00,2023-09-01,02:20:00,2023-09-02,02:15:00,Daily,00:05:00,34.0,172.74,
NRG-CC008,2023-09-01,02:20:00,2023-09-01,02:20:00,2023-09-02,02:20:00,Daily,00:00:00,63.0,285.24,
NRG-CC009,2023-09-01,02:30:00,2023-09-01,02:30:00,2023-09-02,02:25:00,Daily,00:05:00,65.0,56.23,
NRG-CC010,2023-08-31,18:40:00,2023-08-31,18:40:00,2023-09-01,18:35:00,Daily,00:05:00,43.0,9.63,
NRG-DT001,2023-09-01,02:30:00,2023-09-01,02:30:00,2023-09-02,02:30:00,Daily,00:00:00,54.0,129.53,
NRG-GI002,2023-08-29,02:40:00,2023-08-29,02:40:00,2023-09-05,02:35:00,Weekly,00:05:00,,,
NRG-GI003,2023-09-01,02:40:00,2023-09-01,02:40:00,2023-09-02,02:40:00,Daily,00:00:00,48.0,162.56,
NRG-GI004,2023-09-01,02:50:00,2023-09-01,02:50:00,2023-09-02,02:50:00,Daily,00:00:00,56.0,422.78,
NRG-GI005,2023-08-26,03:00:00,2023-08-26,03:00:00,2023-09-02,02:55:00,Weekly,00:05:00,,,
NRG-GI006,2023-09-01,03:00:00,2023-09-01,03:00:00,2023-09-02,03:00:00,Daily,00:00:00,73.0,382.05,
NRG-GI007,2023-09-01,04:40:00,2023-09-01,04:40:00,2023-09-02,04:40:00,Daily,00:00:00,51.0,14.43,
NRG-GI008,2023-09-01,03:50:00,2023-09-01,03:50:00,2023-09-02,03:43:00,Daily,00:07:00,60.0,105.56,
NRG-GU002,2023-09-01,03:10:00,2023-09-01,03:10:00,2023-09-02,03:05:00,Daily,00:05:00,49.0,241.93,
NRG-GU003,2023-09-01,03:10:00,2023-09-01,03:10:00,2023-09-02,03:10:00,Daily,00:00:00,47.0,255.65,
NRG-GU005,2023-09-01,03:20:00,2023-09-01,03:20:00,2023-09-02,03:15:00,Daily,00:05:00,54.0,697.39,
NRG-GU006,2023-09-01,03:20:00,2023-09-01,03:20:00,2023-09-02,03:20:00,Daily,00:00:00,50.0,459.89,
NRG-GU007,2023-09-01,03:30:00,2023-09-01,03:30:00,2023-09-02,03:25:00,Daily,00:05:00,44.0,80.57,
NRG-GU008,2023-09-01,03:30:00,2023-09-01,03:30:00,2023-09-02,03:30:00,Daily,00:00:00,59.0,338.84,
NRG-GU009,2023-09-01,04:40:00,2023-09-01,04:40:00,2023-09-02,04:35:00,Daily,00:05:00,81.0,1237.1,
NRG-GU010,2023-09-01,04:50:00,2023-09-01,04:50:00,2023-09-02,04:45:00,Daily,00:05:00,60.0,421.78,
NRG-GU011,2023-09-01,04:20:00,2023-09-01,04:20:00,2023-09-02,04:15:00,Daily,00:05:00,58.0,60.62,
NRG-GU012,2023-02-15,16:43:51,,,2023-02-15,16:51:56.963000,Daily,,59.0,5.14,
NRG-GU012,2023-09-01,07:50:00,2023-09-01,07:50:00,2023-09-02,07:50:00,Daily,00:00:00,59.0,5.14,
NRG-GY003,2023-08-29,01:20:00,2023-08-29,01:20:00,2023-09-05,00:55:00,Weekly,00:25:00,,,
NRG-GY004,2023-08-29,00:50:00,2023-08-29,00:50:00,2023-09-05,00:50:00,Weekly,00:00:00,,,
NRG-GY005,2023-09-01,00:50:00,2023-09-01,00:50:00,2023-09-02,00:45:00,Daily,00:05:00,67.0,3177.26,
NRG-GY006,2023-09-01,00:50:00,2023-09-01,00:50:00,2023-09-02,00:40:00,Daily,00:10:00,71.0,1808.02,
NRG-GY007,2023-09-01,00:50:00,2023-09-01,00:50:00,2023-09-02,00:35:00,Daily,00:15:00,83.0,1066.92,
NRG-GY009,2023-09-01,00:30:00,2023-09-01,00:30:00,2023-09-02,00:30:00,Daily,00:00:00,77.0,2941.93,
NRG-GY012,2023-09-01,00:30:00,2023-09-01,00:30:00,2023-09-02,00:25:00,Daily,00:05:00,68.0,1392.06,
NRG-GY014,2023-09-01,00:30:00,2023-09-01,00:30:00,2023-09-02,00:20:00,Daily,00:10:00,60.0,262.45,
NRG-GY016,2023-09-01,00:30:00,2023-09-01,00:30:00,2023-09-02,00:15:00,Daily,00:15:00,61.0,106.35,
NRG-GY017,2023-09-01,00:10:00,2023-09-01,00:10:00,2023-09-02,00:10:00,Daily,00:00:00,71.0,208.2,
NRG-GY018,2023-09-01,00:10:00,2023-09-01,00:10:00,2023-09-02,00:05:00,Daily,00:05:00,84.0,17429.68,
NRG-GY019,2023-09-01,00:00:00,2023-09-01,00:00:00,2023-09-02,00:00:00,Daily,00:00:00,58.0,2105.76,
NRG-GY020,2023-09-01,00:30:00,2023-09-01,00:30:00,2023-09-02,00:30:00,Daily,00:00:00,67.0,495.48,
NRG-GY021,2023-08-31,23:50:00,2023-08-31,23:50:00,2023-09-01,23:50:00,Daily,00:00:00,64.0,332.16,
NRG-GY022,2023-08-31,23:50:00,2023-08-31,23:50:00,2023-09-01,23:45:00,Daily,00:05:00,32.0,117.77,
NRG-GY023,2023-08-31,23:40:00,2023-08-31,23:40:00,2023-09-01,23:40:00,Daily,00:00:00,66.0,393.46,
NRG-GY024,2023-08-31,23:30:00,2023-08-31,23:30:00,2023-09-01,23:30:00,Daily,00:00:00,13.0,0.57,
NRG-GY025,2023-08-31,23:40:00,2023-08-31,23:40:00,2023-09-01,23:35:00,Daily,00:05:00,64.0,35.43,
NRG-GY026,2023-09-01,01:40:00,2023-09-01,01:40:00,2023-09-02,01:37:00,Daily,00:03:00,72.0,128.95,
NRG-GY027,2023-08-31,23:30:00,2023-08-31,23:30:00,2023-09-01,23:25:00,Daily,00:05:00,68.0,23.28,
NRG-GY028,2023-09-01,03:20:00,2023-09-01,03:20:00,2023-09-02,03:15:00,Daily,00:05:00,64.0,9.56,
NRG-HN001,2023-09-01,05:00:00,2023-09-01,05:00:00,2023-09-02,05:00:00,Daily,00:00:00,71.0,2555.74,
NRG-HN002,2023-09-01,06:20:00,2023-09-01,06:20:00,2023-09-08,06:05:00,Weekly,00:15:00,68.0,1395.08,
NRG-HN003,2023-08-29,05:10:00,2023-08-29,05:10:00,2023-09-05,05:10:00,Weekly,00:00:00,,,
NRG-HN004,2023-09-01,05:20:00,2023-09-01,05:20:00,2023-09-02,05:15:00,Daily,00:05:00,74.0,1449.65,
NRG-HN005,2023-09-01,05:20:00,2023-09-01,05:20:00,2023-09-02,05:20:00,Daily,00:00:00,72.0,1379.99,
NRG-HN006,2023-08-31,21:10:00,2023-08-31,21:10:00,2023-09-01,21:04:03,Daily,00:05:57,76.0,191.23,
NRG-HN007,2023-09-01,05:30:00,2023-09-01,05:30:00,2023-09-02,05:30:00,Daily,00:00:00,53.0,72.8,
NRG-HN008,2023-09-01,04:50:00,2023-09-01,04:50:00,2023-09-02,04:50:00,Daily,00:00:00,53.0,32.4,
NRG-HN009,2023-09-01,05:00:00,2023-09-01,05:00:00,2023-09-02,04:55:00,Daily,00:05:00,55.0,434.94,
NRG-HN010,2023-09-01,07:00:00,2023-09-01,07:00:00,2023-09-02,06:55:00,Daily,00:05:00,42.0,2.38,
NRG-LU001,2023-08-29,05:40:00,2023-08-29,05:40:00,2023-09-05,05:35:00,Weekly,00:05:00,,,
NRG-LU002,2023-08-31,15:40:00,2023-08-31,15:40:00,2023-09-01,15:30:12,Daily,00:09:48,64.0,792.9,
NRG-LU003,2023-08-29,05:50:00,2023-08-29,05:50:00,2023-09-05,05:45:00,Weekly,00:05:00,,,
NRG-LU004,2023-09-01,05:50:00,2023-09-01,05:50:00,2023-09-02,05:50:00,Daily,00:00:00,46.0,134.63,
NRG-LU005,2023-09-01,06:00:00,2023-09-01,06:00:00,2023-09-02,05:55:00,Daily,00:05:00,84.0,3961.68,
NRG-LU006,2023-09-01,06:00:00,2023-09-01,06:00:00,2023-09-02,06:00:00,Daily,00:00:00,56.0,28.95,
NRG-LU007,2023-09-01,06:20:00,2023-09-01,06:20:00,2023-09-02,06:05:00,Daily,00:15:00,53.0,157.86,
NRG-LU008,2023-08-31,15:50:00,2023-08-31,15:50:00,2023-09-01,15:48:00,Daily,00:02:00,67.0,3.82,
NSABP-B-55,2023-09-01,02:00:00,2023-09-01,02:00:00,2023-09-02,01:57:00,Daily,00:03:00,117.0,2135.58,
RTOG-1112,2023-09-01,06:20:00,2023-09-01,06:20:00,2023-09-02,06:10:00,Daily,00:10:00,52.0,617.64,
RTOG-1115,2023-08-29,06:20:00,2023-08-29,06:20:00,2023-09-05,06:15:00,Weekly,00:05:00,,,
RTOG-1216,2023-09-01,06:20:00,2023-09-01,06:20:00,2023-09-02,06:20:00,Daily,00:00:00,77.0,1224.72,
RTOG-1308,2023-09-01,06:30:00,2023-09-01,06:30:00,2023-09-02,06:25:00,Daily,00:05:00,86.0,869.57,
S1418-E-01,2023-09-01,06:30:00,2023-09-01,06:30:00,2023-09-02,06:30:00,Daily,00:00:00,21.0,340.59,
S1914-E-01,2023-09-01,06:40:00,2023-09-01,06:40:00,2023-09-02,06:35:00,Daily,00:05:00,15.0,36.87,
