Study ID,Last Run Date,Last Run Time,Last Successful Run Date,Last Successful Run Time,Next Run Date,Next Run Time,Occurrence,Estimated Execution Time,N: File Count,N: Total File Size (MB),Problem Detected
NRG-BN001,2021-12-21,03:05:30,2021-12-21,03:05:30,2021-12-22,01:00:00,Daily,02:05:30,61.0,1027.56,
NRG-BN002,2021-12-21,03:05:30,2021-12-21,03:05:30,2021-12-28,01:05:00,Weekly,02:00:30,49.0,119.95,
NRG-BN003,2021-12-21,03:05:30,2021-12-21,03:05:30,2021-12-22,01:10:00,Daily,01:55:30,51.0,68.27,
NRG-BN005,2021-12-21,03:05:30,2021-12-21,03:05:30,2021-12-22,01:15:00,Daily,01:50:30,62.0,66.6,
NRG-BN007,2021-12-21,03:05:30,2021-12-21,03:05:30,2021-12-22,01:20:00,Daily,01:45:30,73.0,421.0,
NRG-BN009,2021-12-21,03:05:30,2021-12-21,03:05:30,2021-12-22,00:55:00,Daily,02:10:30,65.0,3.31,
NRG-BR001,2021-12-21,03:05:30,2021-12-21,03:05:30,2021-12-28,01:25:00,Weekly,01:40:30,45.0,140.98,
NRG-BR002,2021-12-21,05:44:01,2021-12-21,05:44:01,2021-12-22,02:30:00,Daily,03:14:01,54.0,131.88,
NRG-BR003,2021-12-21,03:05:30,2021-12-21,03:05:30,2021-12-28,01:35:00,Weekly,01:30:30,44.0,3356.7,
NRG-BR004,2021-12-21,03:05:30,2021-12-21,03:05:30,2021-12-22,01:40:00,Daily,01:25:30,79.0,1890.0,
NRG-BR005,2021-12-21,03:05:30,2021-12-21,03:05:30,2021-12-22,01:45:00,Daily,01:20:30,33.0,28.25,
NRG-BR007,2021-12-21,03:05:30,2021-12-21,03:05:30,2021-12-22,01:50:00,Daily,01:15:30,72.0,28.19,
NRG-CC003,2021-12-21,03:05:30,2021-12-21,03:05:30,2021-12-22,02:05:00,Daily,01:00:30,82.0,523.3,
NRG-CC004,2021-12-21,03:05:30,2021-12-21,03:05:30,2021-12-22,02:10:00,Daily,00:55:30,43.0,260.24,
NRG-CC007CD,2021-12-21,05:44:01,2021-12-21,05:44:01,2021-12-22,02:15:00,Daily,03:29:01,35.0,122.43,
NRG-CC008,2021-12-21,05:44:01,2021-12-21,05:44:01,2021-12-22,02:20:00,Daily,03:24:01,63.0,68.64,
NRG-CC009,2021-12-21,05:44:01,2021-12-21,05:44:01,2021-12-22,02:25:00,Daily,03:19:01,65.0,6.53,
NRG-DT001,2021-12-21,05:44:01,2021-12-21,05:44:01,2021-12-22,02:30:00,Daily,03:14:01,52.0,123.47,
NRG-GI002,2021-12-21,05:44:01,2021-12-21,05:44:01,2021-12-28,02:35:00,Weekly,03:09:01,59.0,2224.13,
NRG-GI003,2021-12-21,05:44:01,2021-12-21,05:44:01,2021-12-22,02:40:00,Daily,03:04:01,48.0,112.75,
NRG-GI004,2021-12-21,05:44:01,2021-12-21,05:44:01,2021-12-22,02:50:00,Daily,02:54:01,53.0,292.94,
NRG-GI005,2021-12-21,05:44:01,2021-12-21,05:44:01,2021-12-28,02:55:00,Weekly,02:49:01,41.0,60.72,
NRG-GI006,2021-12-21,05:44:01,2021-12-21,05:44:01,2021-12-22,03:00:00,Daily,02:44:01,73.0,208.43,
NRG-GI007,2021-12-21,07:50:35,2021-12-21,07:50:35,2021-12-22,04:40:00,Daily,03:10:35,51.0,1.32,
NRG-GU002,2021-12-21,07:50:35,2021-12-21,07:50:35,2021-12-22,03:05:00,Daily,04:45:35,50.0,207.71,
NRG-GU003,2021-12-21,07:50:35,2021-12-21,07:50:35,2021-12-22,03:10:00,Daily,04:40:35,47.0,265.08,
NRG-GU005,2021-12-21,07:50:35,2021-12-21,07:50:35,2021-12-22,03:15:00,Daily,04:35:35,52.0,503.8,
NRG-GU006,2021-12-21,07:50:35,2021-12-21,07:50:35,2021-12-22,03:20:00,Daily,04:30:35,50.0,459.05,
NRG-GU007,2021-12-21,07:50:35,2021-12-21,07:50:35,2021-12-22,03:25:00,Daily,04:25:35,44.0,42.54,
NRG-GU008,2021-12-21,07:50:35,2021-12-21,07:50:35,2021-12-22,03:30:00,Daily,04:20:35,59.0,68.29,
NRG-GU009,2021-12-21,07:50:35,2021-12-21,07:50:35,2021-12-22,03:35:00,Daily,04:15:35,77.0,61.24,
NRG-GU010,2021-12-21,07:50:35,2021-12-21,07:50:35,2021-12-22,04:45:00,Daily,03:05:35,60.0,1.23,
