Study ID,Last Run Date,Last Run Time,Last Successful Run Date,Last Successful Run Time,Next Run Date,Next Run Time,Occurrence,Estimated Execution Time,N: File Count,N: Total File Size (MB),Number of Stale Data Files Detected,Problem Detected
EAY191-N4,2024-01-27,00:40:00,2024-01-27,00:40:00,2024-01-28,00:30:00,Daily,00:10:00,68,35.8,0,
NRG-BN001,2024-01-27,01:10:00,2024-01-27,01:10:00,2024-01-28,01:00:00,Daily,00:10:00,61,1009.35,0,
NRG-BN002,2024-01-23,01:10:00,2024-01-23,01:10:00,2024-01-30,01:05:00,Weekly,00:05:00,0,,0,
NRG-BN003,2024-01-27,02:20:00,2024-01-27,02:20:00,2024-01-28,02:10:00,Daily,00:10:00,53,104.79,0,
NRG-BN005,2024-01-27,01:20:00,2024-01-27,01:20:00,2024-01-28,01:15:00,Daily,00:05:00,62,140.82,0,
NRG-BN007,2024-01-27,01:20:00,2024-01-27,01:20:00,2024-01-28,01:20:00,Daily,00:00:00,73,903.54,0,
NRG-BN009,2024-01-27,01:10:00,2024-01-27,01:10:00,2024-01-28,00:55:00,Daily,00:15:00,65,17.77,0,
NRG-BN010,2024-01-27,04:00:00,2024-01-27,04:00:00,2024-01-28,03:59:00,Daily,00:01:00,63,41.56,0,
NRG-BN011,2024-01-26,23:30:00,2024-01-26,23:30:00,2024-01-27,23:24:57,Daily,00:05:03,62,273.83,0,
NRG-BN012,2024-01-27,07:50:00,2024-01-27,07:50:00,2024-01-28,07:45:00,Daily,00:05:00,51,37.28,0,
NRG-BR001,2024-01-23,01:30:00,2024-01-23,01:30:00,2024-01-30,01:25:00,Weekly,00:05:00,0,,0,
NRG-BR002,2024-01-27,02:30:00,2024-01-27,02:30:00,2024-01-28,02:30:00,Daily,00:00:00,55,123.7,0,
NRG-BR003,2024-01-23,01:40:00,2024-01-23,01:40:00,2024-01-30,01:35:00,Weekly,00:05:00,0,,0,
NRG-BR004,2024-01-27,05:10:00,2024-01-27,05:10:00,2024-01-28,05:10:00,Daily,00:00:00,88,2681.31,0,
NRG-BR005,2024-01-27,01:50:00,2024-01-27,01:50:00,2024-01-28,01:45:00,Daily,00:05:00,35,27.31,0,
