Study ID,Last Run Date,Last Run Time,Last Successful Run Date,Last Successful Run Time,Next Run Date,Next Run Time,Occurrence,Estimated Execution Time,N: File Count,N: Total File Size (MB),Number of Stale Data Files Detected,Problem Detected
EAY191-N4,2023-10-03,00:30:00,2023-10-03,00:30:00,2023-10-04,00:30:00,Daily,00:00:00,68,13.03,0,
NRG-BN001,2023-10-03,01:10:00,2023-10-03,01:10:00,2023-10-04,01:00:00,Daily,00:10:00,61,1006.52,0,
NRG-BN002,2023-10-03,01:10:00,2023-10-03,01:10:00,2023-10-10,01:05:00,Weekly,00:05:00,49,100.96,0,
NRG-BN003,2023-10-03,01:10:00,2023-10-03,01:10:00,2023-10-04,01:10:00,Daily,00:00:00,51,96.05,0,
NRG-BN005,2023-10-03,01:20:00,2023-10-03,01:20:00,2023-10-04,01:15:00,Daily,00:05:00,62,132.88,0,
NRG-BN007,2023-10-03,01:20:00,2023-10-03,01:20:00,2023-10-04,01:20:00,Daily,00:00:00,73,894.27,0,
NRG-BN009,2023-10-03,01:10:00,2023-10-03,01:10:00,2023-10-04,00:55:00,Daily,00:15:00,65,12.49,0,
NRG-BN010,2023-10-03,04:00:00,2023-10-03,04:00:00,2023-10-04,03:59:00,Daily,00:01:00,63,34.06,0,
NRG-BN011,2023-10-02,23:30:00,2023-10-02,23:30:00,2023-10-03,23:24:57,Daily,00:05:03,62,190.15,62,[D] Stale data detected
NRG-BN012,2023-10-03,07:50:00,2023-10-03,07:50:00,2023-10-04,07:45:00,Daily,00:05:00,51,20.56,0,
NRG-BR001,2023-10-03,01:30:00,2023-10-03,01:30:00,2023-10-10,01:25:00,Weekly,00:05:00,45,110.77,0,
NRG-BR002,2023-10-03,02:30:00,2023-10-03,02:30:00,2023-10-04,02:30:00,Daily,00:00:00,55,122.87,0,
NRG-BR003,2023-10-03,01:40:00,2023-10-03,01:40:00,2023-10-10,01:35:00,Weekly,00:05:00,44,2617.67,0,
NRG-BR004,2023-10-03,05:10:00,2023-10-03,05:10:00,2023-10-04,05:10:00,Daily,00:00:00,88,2673.78,0,
NRG-BR005,2023-10-03,01:50:00,2023-10-03,01:50:00,2023-10-04,01:45:00,Daily,00:05:00,35,27.31,0,
NRG-BR007,2023-10-03,01:50:00,2023-10-03,01:50:00,2023-10-04,01:50:00,Daily,00:00:00,72,436.44,0,
NRG-CC003,2023-10-03,02:10:00,2023-10-03,02:10:00,2023-10-04,02:05:00,Daily,00:05:00,82,537.74,0,
NRG-CC004,2023-10-03,02:10:00,2023-10-03,02:10:00,2023-10-04,02:10:00,Daily,00:00:00,43,229.14,0,
NRG-CC005,2023-10-03,04:10:00,2023-10-03,04:10:00,2023-10-04,04:05:00,Daily,00:05:00,46,196.61,0,
NRG-CC007CD,2023-10-03,02:20:00,2023-10-03,02:20:00,2023-10-04,02:15:00,Daily,00:05:00,34,176.12,0,
NRG-CC008,2023-10-03,02:20:00,2023-10-03,02:20:00,2023-10-04,02:20:00,Daily,00:00:00,63,301.39,0,
NRG-CC009,2023-10-03,02:30:00,2023-10-03,02:30:00,2023-10-04,02:25:00,Daily,00:05:00,65,58.2,0,
NRG-CC010,2023-10-02,18:40:00,2023-10-02,18:40:00,2023-10-03,18:35:00,Daily,00:05:00,43,11.76,43,[D] Stale data detected
NRG-DT001,2023-10-03,02:30:00,2023-10-03,02:30:00,2023-10-04,02:30:00,Daily,00:00:00,54,129.86,0,
