Study ID,Last Run Date,Last Run Time,Last Successful Run Date,Last Successful Run Time,Next Run Date,Next Run Time,Occurrence,Estimated Execution Time,N: File Count,N: Total File Size (MB),Number of Stale Data Files Detected,Problem Detected
EAY191-N4,2024-06-26,00:40:00,2024-06-26,00:40:00,2024-06-27,00:30:00,Daily,00:10:00,68,81.91,0,
NRG-BN001,2024-06-26,01:10:00,2024-06-26,01:10:00,2024-06-27,01:00:00,Daily,00:10:00,61,1011.54,0,
NRG-BN002,2024-06-25,01:20:00,2024-06-25,01:20:00,2024-07-02,01:05:00,Weekly,00:15:00,0,,0,
NRG-BN003,2024-06-26,02:10:00,2024-06-26,02:10:00,2024-06-27,02:10:00,Daily,00:00:00,53,111.58,0,
NRG-BN005,2024-06-26,01:20:00,2024-06-26,01:20:00,2024-06-27,01:15:00,Daily,00:05:00,62,153.55,0,
NRG-BN007,2024-06-26,01:20:00,2024-06-26,01:20:00,2024-06-27,01:20:00,Daily,00:00:00,73,910.64,0,
NRG-BN009,2024-06-26,01:10:00,2024-06-26,01:10:00,2024-06-27,00:55:00,Daily,00:15:00,65,24.19,0,
NRG-BN010,2024-06-26,04:00:00,2024-06-26,04:00:00,2024-06-27,03:59:00,Daily,00:01:00,63,87.31,0,
NRG-BN011,2024-06-25,23:30:00,2024-06-25,23:30:00,2024-06-26,23:24:57,Daily,00:05:03,62,440.62,0,
NRG-BN012,2024-06-26,07:50:00,2024-06-26,07:50:00,2024-06-27,07:45:00,Daily,00:05:00,51,79.09,0,
NRG-BR001,2024-06-25,01:30:00,2024-06-25,01:30:00,2024-07-02,01:25:00,Weekly,00:05:00,0,,0,
NRG-BR002,2024-06-26,02:30:00,2024-06-26,02:30:00,2024-06-27,02:30:00,Daily,00:00:00,55,125.05,0,
NRG-BR003,2024-06-20,01:40:00,2024-06-20,01:40:00,2024-06-27,01:35:00,Weekly,00:05:00,0,,0,
NRG-BR004,2024-06-26,05:10:00,2024-06-26,05:10:00,2024-06-27,05:10:00,Daily,00:00:00,88,2704.7,0,
NRG-BR005,2024-06-26,01:50:00,2024-06-26,01:50:00,2024-06-27,01:45:00,Daily,00:05:00,35,27.31,0,
NRG-BR007,2024-06-26,01:50:00,2024-06-26,01:50:00,2024-06-27,01:50:00,Daily,00:00:00,76,596.01,0,
NRG-BR008,2024-06-25,23:20:00,2024-06-25,23:20:00,2024-06-26,23:20:00,Daily,00:00:00,70,16.64,0,
NRG-BR009,2024-06-26,00:10:01,2024-06-26,00:10:01,2024-06-27,00:10:00,Daily,00:00:01,62,25.31,0,
NRG-CC003,2024-06-26,02:10:00,2024-06-26,02:10:00,2024-06-27,02:05:00,Daily,00:05:00,82,549.09,0,
NRG-CC004,2024-06-26,02:10:00,2024-06-26,02:10:00,2024-06-27,02:10:00,Daily,00:00:00,43,229.14,0,
NRG-CC005,2024-06-25,21:50:00,2024-06-25,21:50:00,2024-06-26,21:44:52,Daily,00:05:08,54,344.75,0,
NRG-CC007CD,2024-06-26,02:20:00,2024-06-26,02:20:00,2024-06-27,02:15:00,Daily,00:05:00,34,186.86,0,
NRG-CC008,2024-06-26,02:20:00,2024-06-26,02:20:00,2024-06-27,02:20:00,Daily,00:00:00,63,437.87,0,
NRG-CC009,2024-06-26,02:30:00,2024-06-26,02:30:00,2024-06-27,02:25:00,Daily,00:05:00,65,98.19,0,
NRG-CC010,2024-06-25,18:40:00,2024-06-25,18:40:00,2024-06-26,18:35:00,Daily,00:05:00,43,42.1,0,
NRG-CC011,2024-06-26,01:50:00,2024-06-26,01:50:00,2024-06-27,01:44:00,Daily,00:06:00,45,11.43,0,
NRG-DT001,2024-06-26,02:30:00,2024-06-26,02:30:00,2024-06-27,02:30:00,Daily,00:00:00,54,133.57,0,
NRGF-001,2024-06-26,07:50:00,2024-06-26,07:50:00,2024-06-27,07:48:00,Daily,00:02:00,42,1.91,0,
NRG-GI002,2024-06-26,03:40:00,2024-06-26,03:40:00,2024-06-27,03:35:00,Daily,00:05:00,60,1700.23,0,
NRG-GI003,2024-06-26,02:40:00,2024-06-26,02:40:00,2024-06-27,02:40:00,Daily,00:00:00,48,200.15,0,
NRG-GI004,2024-06-26,02:50:00,2024-06-26,02:50:00,2024-06-27,02:50:00,Daily,00:00:00,56,461.82,0,
NRG-GI005,2024-06-22,03:00:00,2024-06-22,03:00:00,2024-06-29,02:55:00,Weekly,00:05:00,0,,0,
NRG-GI006,2024-06-26,03:00:00,2024-06-26,03:00:00,2024-06-27,03:00:00,Daily,00:00:00,73,508.8,0,
NRG-GI007,2024-06-26,04:40:00,2024-06-26,04:40:00,2024-06-27,04:40:00,Daily,00:00:00,51,33.38,0,
NRG-GI008,2024-06-26,03:50:00,2024-06-26,03:50:00,2024-06-27,03:43:00,Daily,00:07:00,61,287.58,0,
NRG-GU002,2024-06-26,03:20:00,2024-06-26,03:20:00,2024-06-27,03:05:00,Daily,00:15:00,49,254.18,0,
NRG-GU003,2024-06-26,03:20:00,2024-06-26,03:20:00,2024-06-27,03:10:00,Daily,00:10:00,47,264.29,0,
NRG-GU005,2024-06-26,03:20:00,2024-06-26,03:20:00,2024-06-27,03:15:00,Daily,00:05:00,54,761.05,0,
NRG-GU006,2024-06-26,03:20:00,2024-06-26,03:20:00,2024-06-27,03:20:00,Daily,00:00:00,50,477.38,0,
NRG-GU007,2024-06-26,03:30:00,2024-06-26,03:30:00,2024-06-27,03:25:00,Daily,00:05:00,44,98.79,0,
NRG-GU008,2024-06-26,03:30:00,2024-06-26,03:30:00,2024-06-27,03:30:00,Daily,00:00:00,59,569.26,0,
NRG-GU009,2024-06-26,04:40:00,2024-06-26,04:40:00,2024-06-27,04:35:00,Daily,00:05:00,81,2833.05,0,
NRG-GU010,2024-06-26,04:50:00,2024-06-26,04:50:00,2024-06-27,04:45:00,Daily,00:05:00,60,1379.92,0,
NRG-GU011,2024-06-26,04:20:00,2024-06-26,04:20:00,2024-06-27,04:15:00,Daily,00:05:00,58,220.78,0,
NRG-GU012,2023-02-15,16:43:51,,,2023-02-15,16:51:56.963000,Daily,,59,41.17,0,
NRG-GU012,2024-06-26,07:50:00,2024-06-26,07:50:00,2024-06-27,07:50:00,Daily,00:00:00,59,41.17,0,
NRG-GU013,2024-06-26,00:40:00,2024-06-26,00:40:00,2024-06-27,00:15:00,Daily,00:25:00,53,22.09,0,
NRG-GY003,2024-06-25,01:20:00,2024-06-25,01:20:00,2024-07-02,00:55:00,Weekly,00:25:00,0,,0,
