Study ID,Last Run Date,Last Run Time,Last Successful Run Date,Last Successful Run Time,Next Run Date,Next Run Time,Occurrence,Estimated Execution Time,N: File Count,N: Total File Size (MB),Number of Stale Data Files Detected,Problem Detected
EAY191-N4,2024-01-09,00:40:00,2024-01-09,00:40:00,2024-01-10,00:30:00,Daily,00:10:00,68,32.13,0,
NRG-BN001,2024-01-09,01:00:00,2024-01-09,01:00:00,2024-01-10,01:00:00,Daily,00:00:00,61,1009.16,0,
NRG-BN002,2024-01-09,01:30:00,2024-01-09,01:30:00,2024-01-16,01:05:00,Weekly,00:25:00,49,100.96,0,
NRG-BN003,2024-01-09,02:20:00,2024-01-09,02:20:00,2024-01-10,02:10:00,Daily,00:10:00,53,103.89,0,
NRG-BN005,2024-01-09,01:30:00,2024-01-09,01:30:00,2024-01-10,01:15:00,Daily,00:15:00,62,140.12,0,
NRG-BN007,2024-01-09,01:30:00,2024-01-09,01:30:00,2024-01-10,01:20:00,Daily,00:10:00,73,901.73,0,
NRG-BN009,2024-01-09,01:00:00,2024-01-09,01:00:00,2024-01-10,00:55:00,Daily,00:05:00,65,17.56,0,
NRG-BN010,2024-01-09,04:00:00,2024-01-09,04:00:00,2024-01-10,03:59:00,Daily,00:01:00,63,39.97,0,
NRG-BN011,2024-01-08,23:30:00,2024-01-08,23:30:00,2024-01-09,23:24:57,Daily,00:05:03,62,257.26,0,
NRG-BN012,2024-01-09,07:50:00,2024-01-09,07:50:00,2024-01-10,07:45:00,Daily,00:05:00,51,32.73,0,
NRG-BR001,2024-01-09,01:30:00,2024-01-09,01:30:00,2024-01-16,01:25:00,Weekly,00:05:00,45,110.77,0,
NRG-BR002,2024-01-09,02:30:00,2024-01-09,02:30:00,2024-01-10,02:30:00,Daily,00:00:00,55,123.64,0,
NRG-BR003,2024-01-09,01:40:00,2024-01-09,01:40:00,2024-01-16,01:35:00,Weekly,00:05:00,44,2619.94,0,
NRG-BR004,2024-01-09,05:20:00,2024-01-09,05:20:00,2024-01-10,05:10:00,Daily,00:10:00,88,2680.13,0,
NRG-BR005,2024-01-09,01:50:00,2024-01-09,01:50:00,2024-01-10,01:45:00,Daily,00:05:00,35,27.31,0,
NRG-BR007,2024-01-09,01:50:00,2024-01-09,01:50:00,2024-01-10,01:50:00,Daily,00:00:00,72,489.89,0,
NRG-BR008,2024-01-08,23:20:00,2024-01-08,23:20:00,2024-01-09,23:20:00,Daily,00:00:00,70,5.99,0,
NRG-CC003,2024-01-09,02:20:00,2024-01-09,02:20:00,2024-01-10,02:05:00,Daily,00:15:00,82,542.26,0,
NRG-CC004,2024-01-09,02:20:00,2024-01-09,02:20:00,2024-01-10,02:10:00,Daily,00:10:00,43,229.14,0,
NRG-CC005,2024-01-09,04:10:00,2024-01-09,04:10:00,2024-01-10,04:05:00,Daily,00:05:00,46,233.41,0,
NRG-CC007CD,2024-01-09,02:20:00,2024-01-09,02:20:00,2024-01-10,02:15:00,Daily,00:05:00,34,181.65,0,
NRG-CC008,2024-01-09,02:20:00,2024-01-09,02:20:00,2024-01-10,02:20:00,Daily,00:00:00,63,358.67,0,
NRG-CC009,2024-01-09,02:30:00,2024-01-09,02:30:00,2024-01-10,02:25:00,Daily,00:05:00,65,74.58,0,
NRG-CC010,2024-01-08,18:40:00,2024-01-08,18:40:00,2024-01-09,18:35:00,Daily,00:05:00,43,19.48,0,
NRG-DT001,2024-01-09,02:30:00,2024-01-09,02:30:00,2024-01-10,02:30:00,Daily,00:00:00,54,130.24,0,
