Study ID,Last Run Date,Last Run Time,Last Successful Run Date,Last Successful Run Time,Next Run Date,Next Run Time,Occurrence,Estimated Execution Time,N: File Count,N: Total File Size (MB),Number of Stale Data Files Detected,Problem Detected
EAY191-N4,2024-05-09,00:30:00,2024-05-09,00:30:00,2024-05-10,00:30:00,Daily,00:00:00,68,64.72,0,
NRG-BN001,2024-05-09,01:00:00,2024-05-09,01:00:00,2024-05-10,01:00:00,Daily,00:00:00,61,1011.05,0,
NRG-BN002,2024-05-07,01:20:00,2024-05-07,01:20:00,2024-05-14,01:05:00,Weekly,00:15:00,0,,0,
NRG-BN003,2024-05-09,02:10:00,2024-05-09,02:10:00,2024-05-10,02:10:00,Daily,00:00:00,53,110.11,0,
NRG-BN005,2024-05-09,01:20:00,2024-05-09,01:20:00,2024-05-10,01:15:00,Daily,00:05:00,62,151.69,0,
NRG-BN007,2024-05-09,01:20:00,2024-05-09,01:20:00,2024-05-10,01:20:00,Daily,00:00:00,73,910.06,0,
NRG-BN009,2024-05-09,01:00:00,2024-05-09,01:00:00,2024-05-10,00:55:00,Daily,00:05:00,65,22.49,0,
NRG-BN010,2024-05-09,04:00:00,2024-05-09,04:00:00,2024-05-10,03:59:00,Daily,00:01:00,63,68.94,0,
NRG-BN011,2024-05-08,23:30:00,2024-05-08,23:30:00,2024-05-09,23:24:57,Daily,00:05:03,62,382.07,0,
NRG-BN012,2024-05-09,07:50:00,2024-05-09,07:50:00,2024-05-10,07:45:00,Daily,00:05:00,51,67.32,0,
NRG-BR001,2024-05-07,01:30:00,2024-05-07,01:30:00,2024-05-14,01:25:00,Weekly,00:05:00,0,,0,
NRG-BR002,2024-05-09,02:30:00,2024-05-09,02:30:00,2024-05-10,02:30:00,Daily,00:00:00,55,124.62,0,
NRG-BR003,2024-05-09,01:40:00,2024-05-09,01:40:00,2024-05-16,01:35:00,Weekly,00:05:00,46,2622.41,0,
NRG-BR004,2024-05-09,05:10:00,2024-05-09,05:10:00,2024-05-10,05:10:00,Daily,00:00:00,88,2699.34,0,
NRG-BR005,2024-05-09,01:50:00,2024-05-09,01:50:00,2024-05-10,01:45:00,Daily,00:05:00,35,27.31,0,
NRG-BR007,2024-05-09,01:50:00,2024-05-09,01:50:00,2024-05-10,01:50:00,Daily,00:00:00,76,565.93,0,
NRG-BR008,2024-05-08,23:20:00,2024-05-08,23:20:00,2024-05-09,23:20:00,Daily,00:00:00,70,13.89,0,
NRG-BR009,2024-05-09,00:10:00,2024-05-09,00:10:00,2024-05-10,00:10:00,Daily,00:00:00,62,16.76,0,
NRG-CC003,2024-05-09,02:10:00,2024-05-09,02:10:00,2024-05-10,02:05:00,Daily,00:05:00,82,547.13,0,
NRG-CC004,2024-05-09,02:10:00,2024-05-09,02:10:00,2024-05-10,02:10:00,Daily,00:00:00,43,229.14,0,
NRG-CC005,2024-05-08,21:50:00,2024-05-08,21:50:00,2024-05-09,21:44:52,Daily,00:05:08,54,310.44,0,
NRG-CC007CD,2024-05-09,02:20:00,2024-05-09,02:20:00,2024-05-10,02:15:00,Daily,00:05:00,34,185.4,0,
NRG-CC008,2024-05-09,02:20:00,2024-05-09,02:20:00,2024-05-10,02:20:00,Daily,00:00:00,63,416.05,0,
NRG-CC009,2024-05-09,02:30:00,2024-05-09,02:30:00,2024-05-10,02:25:00,Daily,00:05:00,65,91.41,0,
NRG-CC010,2024-05-08,18:40:00,2024-05-08,18:40:00,2024-05-09,18:35:00,Daily,00:05:00,43,36.19,0,
NRG-CC011,2024-05-09,01:50:00,2024-05-09,01:50:00,2024-05-10,01:44:00,Daily,00:06:00,45,4.05,0,
NRG-DT001,2024-05-09,02:30:00,2024-05-09,02:30:00,2024-05-10,02:30:00,Daily,00:00:00,54,133.56,0,
NRGF-001,2024-05-09,07:50:00,2024-05-09,07:50:00,2024-05-10,07:48:00,Daily,00:02:00,42,1.4,0,
NRG-GI002,2024-05-09,03:40:00,2024-05-09,03:40:00,2024-05-10,03:35:00,Daily,00:05:00,60,1700.23,0,
NRG-GI003,2024-05-09,02:40:00,2024-05-09,02:40:00,2024-05-10,02:40:00,Daily,00:00:00,48,197.85,0,
NRG-GI004,2024-05-09,02:50:00,2024-05-09,02:50:00,2024-05-10,02:50:00,Daily,00:00:00,56,455.54,0,
NRG-GI005,2024-05-04,03:00:00,2024-05-04,03:00:00,2024-05-11,02:55:00,Weekly,00:05:00,0,,0,
NRG-GI006,2024-05-09,03:00:00,2024-05-09,03:00:00,2024-05-10,03:00:00,Daily,00:00:00,73,488.06,0,
NRG-GI007,2024-05-09,04:40:00,2024-05-09,04:40:00,2024-05-10,04:40:00,Daily,00:00:00,51,31.45,0,
NRG-GI008,2024-05-09,03:50:00,2024-05-09,03:50:00,2024-05-10,03:43:00,Daily,00:07:00,61,247.15,0,
NRG-GU002,2024-05-09,03:20:00,2024-05-09,03:20:00,2024-05-10,03:05:00,Daily,00:15:00,49,252.98,0,
NRG-GU003,2024-05-09,03:20:00,2024-05-09,03:20:00,2024-05-10,03:10:00,Daily,00:10:00,47,263.28,0,
NRG-GU005,2024-05-09,03:20:00,2024-05-09,03:20:00,2024-05-10,03:15:00,Daily,00:05:00,54,753.69,0,
NRG-GU006,2024-05-09,03:20:00,2024-05-09,03:20:00,2024-05-10,03:20:00,Daily,00:00:00,50,475.01,0,
NRG-GU007,2024-05-09,03:30:00,2024-05-09,03:30:00,2024-05-10,03:25:00,Daily,00:05:00,44,95.8,0,
