Study ID,Last Run Date,Last Run Time,Last Successful Run Date,Last Successful Run Time,Next Run Date,Next Run Time,Occurrence,Estimated Execution Time,N: File Count,N: Total File Size (MB),Number of Stale Data Files Detected,Problem Detected
EAY191-N4,2024-06-08,00:30:00,2024-06-08,00:30:00,2024-06-09,00:30:00,Daily,00:00:00,68,76.68,0,
NRG-BN001,2024-06-08,01:00:00,2024-06-08,01:00:00,2024-06-09,01:00:00,Daily,00:00:00,61,1011.47,0,
NRG-BN002,2024-06-04,01:30:00,2024-06-04,01:30:00,2024-06-11,01:05:00,Weekly,00:25:00,0,,0,
NRG-BN003,2024-06-08,02:10:00,2024-06-08,02:10:00,2024-06-09,02:10:00,Daily,00:00:00,53,110.99,0,
NRG-BN005,2024-06-08,01:20:00,2024-06-08,01:20:00,2024-06-09,01:15:00,Daily,00:05:00,62,152.18,0,
NRG-BN007,2024-06-08,01:20:00,2024-06-08,01:20:00,2024-06-09,01:20:00,Daily,00:00:00,73,910.24,0,
NRG-BN009,2024-06-08,01:00:00,2024-06-08,01:00:00,2024-06-09,00:55:00,Daily,00:05:00,65,23.82,0,
NRG-BN010,2024-06-08,04:00:00,2024-06-08,04:00:00,2024-06-09,03:59:00,Daily,00:01:00,63,83.0,0,
NRG-BN011,2024-06-07,23:30:00,2024-06-07,23:30:00,2024-06-08,23:24:57,Daily,00:05:03,62,418.93,0,
NRG-BN012,2024-06-08,07:50:00,2024-06-08,07:50:00,2024-06-09,07:45:00,Daily,00:05:00,51,75.7,0,
NRG-BR001,2024-06-04,01:30:00,2024-06-04,01:30:00,2024-06-11,01:25:00,Weekly,00:05:00,0,,0,
NRG-BR002,2024-06-08,02:30:00,2024-06-08,02:30:00,2024-06-09,02:30:00,Daily,00:00:00,55,124.99,0,
NRG-BR003,2024-06-06,01:40:00,2024-06-06,01:40:00,2024-06-13,01:35:00,Weekly,00:05:00,0,,0,
NRG-BR004,2024-06-08,05:10:00,2024-06-08,05:10:00,2024-06-09,05:10:00,Daily,00:00:00,88,2700.79,0,
NRG-BR005,2024-06-08,01:50:00,2024-06-08,01:50:00,2024-06-09,01:45:00,Daily,00:05:00,35,27.31,0,
NRG-BR007,2024-06-08,01:50:00,2024-06-08,01:50:00,2024-06-09,01:50:00,Daily,00:00:00,76,586.5,0,
NRG-BR008,2024-06-07,23:20:00,2024-06-07,23:20:00,2024-06-08,23:20:00,Daily,00:00:00,70,16.05,0,
NRG-BR009,2024-06-08,00:10:00,2024-06-08,00:10:00,2024-06-09,00:10:00,Daily,00:00:00,62,21.19,0,
NRG-CC003,2024-06-08,02:10:00,2024-06-08,02:10:00,2024-06-09,02:05:00,Daily,00:05:00,82,548.48,0,
NRG-CC004,2024-06-08,02:10:00,2024-06-08,02:10:00,2024-06-09,02:10:00,Daily,00:00:00,43,229.14,0,
NRG-CC005,2024-06-07,21:50:00,2024-06-07,21:50:00,2024-06-08,21:44:52,Daily,00:05:08,54,332.45,0,
NRG-CC007CD,2024-06-08,02:20:00,2024-06-08,02:20:00,2024-06-09,02:15:00,Daily,00:05:00,34,186.35,0,
NRG-CC008,2024-06-08,02:20:00,2024-06-08,02:20:00,2024-06-09,02:20:00,Daily,00:00:00,63,428.35,0,
NRG-CC009,2024-06-08,02:30:00,2024-06-08,02:30:00,2024-06-09,02:25:00,Daily,00:05:00,65,96.02,0,
NRG-CC010,2024-06-07,18:40:00,2024-06-07,18:40:00,2024-06-08,18:35:00,Daily,00:05:00,43,39.35,0,
NRG-CC011,2024-06-08,01:50:00,2024-06-08,01:50:00,2024-06-09,01:44:00,Daily,00:06:00,45,8.43,0,
NRG-DT001,2024-06-08,02:30:00,2024-06-08,02:30:00,2024-06-09,02:30:00,Daily,00:00:00,54,133.56,0,
NRGF-001,2024-06-08,07:50:00,2024-06-08,07:50:00,2024-06-09,07:48:00,Daily,00:02:00,42,1.71,0,
NRG-GI002,2024-06-08,03:40:00,2024-06-08,03:40:00,2024-06-09,03:35:00,Daily,00:05:00,60,1700.23,0,
NRG-GI003,2024-06-08,02:40:00,2024-06-08,02:40:00,2024-06-09,02:40:00,Daily,00:00:00,48,199.88,0,
NRG-GI004,2024-06-08,02:50:00,2024-06-08,02:50:00,2024-06-09,02:50:00,Daily,00:00:00,56,460.54,0,
