Study ID,Last Run Date,Last Run Time,Last Successful Run Date,Last Successful Run Time,Next Run Date,Next Run Time,Occurrence,Estimated Execution Time,N: File Count,N: Total File Size (MB),Problem Detected
NRG-BN001,2022-07-02,01:23:51,2022-07-02,01:23:51,2022-07-03,01:00:00,Daily,00:23:51,61.0,895.72,
NRG-BN002,2022-06-28,01:23:51,2022-06-28,01:23:51,2022-07-05,01:05:00,Weekly,00:18:51,,,
NRG-BN003,2022-07-02,01:23:51,2022-07-02,01:23:51,2022-07-03,01:10:00,Daily,00:13:51,51.0,86.84,
NRG-BN005,2022-07-02,01:23:51,2022-07-02,01:23:51,2022-07-03,01:15:00,Daily,00:08:51,62.0,98.91,
NRG-BN007,2022-07-02,01:23:51,2022-07-02,01:23:51,2022-07-03,01:20:00,Daily,00:03:51,73.0,676.27,
NRG-BN009,2022-07-02,01:23:51,2022-07-02,01:23:51,2022-07-03,00:55:00,Daily,00:28:51,65.0,33.33,
NRG-BN010,2022-07-02,04:03:51,2022-07-02,04:03:51,2022-07-03,03:59:00,Daily,00:04:51,63.0,32.43,
NRG-BN011,2022-07-02,00:03:51,2022-07-02,00:03:51,2022-07-02,23:24:57,Daily,23:21:06,62.0,31.16,
NRG-BR001,2022-06-28,01:43:51,2022-06-28,01:43:51,2022-07-05,01:25:00,Weekly,00:18:51,,,
NRG-BR002,2022-07-02,02:43:51,2022-07-02,02:43:51,2022-07-03,02:30:00,Daily,00:13:51,55.0,134.98,
NRG-BR003,2022-06-28,01:43:51,2022-06-28,01:43:51,2022-07-05,01:35:00,Weekly,00:08:51,,,
NRG-BR004,2022-07-02,01:53:51,2022-07-02,01:53:51,2022-07-03,01:40:00,Daily,00:13:51,85.0,2597.3,
NRG-BR005,2022-07-02,01:53:51,2022-07-02,01:53:51,2022-07-03,01:45:00,Daily,00:08:51,33.0,36.59,
NRG-BR007,2022-07-02,01:53:51,2022-07-02,01:53:51,2022-07-03,01:50:00,Daily,00:03:51,72.0,145.43,
NRG-CC003,2022-07-02,02:23:51,2022-07-02,02:23:51,2022-07-03,02:05:00,Daily,00:18:51,82.0,501.49,
NRG-CC004,2022-07-02,02:23:51,2022-07-02,02:23:51,2022-07-03,02:10:00,Daily,00:13:51,43.0,235.03,
NRG-CC005,2022-07-02,04:13:51,2022-07-02,04:13:51,2022-07-03,04:05:00,Daily,00:08:51,46.0,33.5,
NRG-CC007CD,2022-07-02,02:23:51,2022-07-02,02:23:51,2022-07-03,02:15:00,Daily,00:08:51,34.0,147.59,
