Study ID,Last Run Date,Last Run Time,Last Successful Run Date,Last Successful Run Time,Next Run Date,Next Run Time,Occurrence,Estimated Execution Time,N: File Count,N: Total File Size (MB),Number of Stale Data Files Detected,Problem Detected
EAY191-N4,2024-03-27,00:40:00,2024-03-27,00:40:00,2024-03-28,00:30:00,Daily,00:10:00,68,53.01,0,
NRG-BN001,2024-03-27,01:10:00,2024-03-27,01:10:00,2024-03-28,01:00:00,Daily,00:10:00,61,1010.21,0,
NRG-BN002,2024-03-26,01:10:00,2024-03-26,01:10:00,2024-04-02,01:05:00,Weekly,00:05:00,0,,0,
NRG-BN003,2024-03-27,02:10:00,2024-03-27,02:10:00,2024-03-28,02:10:00,Daily,00:00:00,53,108.82,0,
NRG-BN005,2024-03-27,01:20:00,2024-03-27,01:20:00,2024-03-28,01:15:00,Daily,00:05:00,62,148.57,0,
NRG-BN007,2024-03-27,01:20:00,2024-03-27,01:20:00,2024-03-28,01:20:00,Daily,00:00:00,73,907.47,0,
NRG-BN009,2024-03-27,01:10:00,2024-03-27,01:10:00,2024-03-28,00:55:00,Daily,00:15:00,65,20.32,0,
NRG-BN010,2024-03-27,04:00:00,2024-03-27,04:00:00,2024-03-28,03:59:00,Daily,00:01:00,63,49.04,0,
NRG-BN011,2024-03-26,23:30:00,2024-03-26,23:30:00,2024-03-27,23:24:57,Daily,00:05:03,62,340.92,0,
NRG-BN012,2024-03-27,07:50:00,2024-03-27,07:50:00,2024-03-28,07:45:00,Daily,00:05:00,51,51.28,0,
NRG-BR001,2024-03-26,01:40:00,2024-03-26,01:40:00,2024-04-02,01:25:00,Weekly,00:15:00,0,,0,
NRG-BR002,2024-03-27,02:30:00,2024-03-27,02:30:00,2024-03-28,02:30:00,Daily,00:00:00,55,123.96,0,
NRG-BR003,2024-03-21,02:40:00,2024-03-21,02:40:00,2024-03-28,02:35:00,Weekly,00:05:00,0,,0,
NRG-BR004,2024-03-27,05:10:00,2024-03-27,05:10:00,2024-03-28,05:10:00,Daily,00:00:00,88,2693.89,0,
NRG-BR005,2024-03-27,01:50:00,2024-03-27,01:50:00,2024-03-28,01:45:00,Daily,00:05:00,35,27.31,0,
NRG-BR007,2024-03-27,01:50:00,2024-03-27,01:50:00,2024-03-28,01:50:00,Daily,00:00:00,72,539.52,0,
NRG-BR008,2024-03-26,23:20:00,2024-03-26,23:20:00,2024-03-27,23:20:00,Daily,00:00:00,70,10.25,0,
NRG-BR009,2024-03-27,00:10:00,2024-03-27,00:10:00,2024-03-28,00:10:00,Daily,00:00:00,62,11.01,0,
NRG-CC003,2024-03-27,02:10:00,2024-03-27,02:10:00,2024-03-28,02:05:00,Daily,00:05:00,82,545.37,0,
NRG-CC004,2024-03-27,02:10:00,2024-03-27,02:10:00,2024-03-28,02:10:00,Daily,00:00:00,43,229.14,0,
NRG-CC005,2024-03-27,04:10:00,2024-03-27,04:10:00,2024-03-28,04:05:00,Daily,00:05:00,46,276.45,0,
NRG-CC007CD,2024-03-27,02:20:00,2024-03-27,02:20:00,2024-03-28,02:15:00,Daily,00:05:00,34,183.88,0,
NRG-CC008,2024-03-27,02:20:00,2024-03-27,02:20:00,2024-03-28,02:20:00,Daily,00:00:00,63,399.84,0,
NRG-CC009,2024-03-27,02:30:00,2024-03-27,02:30:00,2024-03-28,02:25:00,Daily,00:05:00,65,84.44,0,
NRG-CC010,2024-03-26,18:40:00,2024-03-26,18:40:00,2024-03-27,18:35:00,Daily,00:05:00,43,29.03,0,
NRG-DT001,2024-03-27,02:30:00,2024-03-27,02:30:00,2024-03-28,02:30:00,Daily,00:00:00,54,132.87,0,
NRGF-001,2024-03-27,07:50:00,2024-03-27,07:50:00,2024-03-28,07:48:00,Daily,00:02:00,42,1.4,0,
NRG-GI002,2024-03-27,03:40:00,2024-03-27,03:40:00,2024-03-28,03:35:00,Daily,00:05:00,60,1700.23,0,
NRG-GI003,2024-03-27,02:40:00,2024-03-27,02:40:00,2024-03-28,02:40:00,Daily,00:00:00,48,191.76,0,
NRG-GI004,2024-03-27,02:50:00,2024-03-27,02:50:00,2024-03-28,02:50:00,Daily,00:00:00,56,450.17,0,
NRG-GI005,2024-03-23,03:00:00,2024-03-23,03:00:00,2024-03-30,02:55:00,Weekly,00:05:00,0,,0,
NRG-GI006,2024-03-27,03:00:00,2024-03-27,03:00:00,2024-03-28,03:00:00,Daily,00:00:00,73,470.13,0,
NRG-GI007,2024-03-27,04:40:00,2024-03-27,04:40:00,2024-03-28,04:40:00,Daily,00:00:00,51,27.25,0,
NRG-GI008,2024-03-27,03:50:00,2024-03-27,03:50:00,2024-03-28,03:43:00,Daily,00:07:00,61,213.09,0,
NRG-GU002,2024-03-27,03:20:00,2024-03-27,03:20:00,2024-03-28,03:05:00,Daily,00:15:00,49,251.68,0,
NRG-GU003,2024-03-27,03:20:00,2024-03-27,03:20:00,2024-03-28,03:10:00,Daily,00:10:00,47,261.8,0,
NRG-GU005,2024-03-27,03:20:00,2024-03-27,03:20:00,2024-03-28,03:15:00,Daily,00:05:00,54,745.51,0,
NRG-GU006,2024-03-27,03:20:00,2024-03-27,03:20:00,2024-03-28,03:20:00,Daily,00:00:00,50,473.42,0,
NRG-GU007,2024-03-27,03:30:00,2024-03-27,03:30:00,2024-03-28,03:25:00,Daily,00:05:00,44,91.84,0,
NRG-GU008,2024-03-27,03:30:00,2024-03-27,03:30:00,2024-03-28,03:30:00,Daily,00:00:00,59,462.6,0,
NRG-GU009,2024-03-27,04:40:00,2024-03-27,04:40:00,2024-03-28,04:35:00,Daily,00:05:00,81,2265.56,0,
NRG-GU010,2024-03-27,04:50:00,2024-03-27,04:50:00,2024-03-28,04:45:00,Daily,00:05:00,60,1044.04,0,
NRG-GU011,2024-03-27,04:20:00,2024-03-27,04:20:00,2024-03-28,04:15:00,Daily,00:05:00,58,168.85,0,
NRG-GU012,2023-02-15,16:43:51,,,2023-02-15,16:51:56.963000,Daily,,59,20.42,0,
NRG-GU012,2024-03-27,07:50:00,2024-03-27,07:50:00,2024-03-28,07:50:00,Daily,00:00:00,59,20.42,0,
NRG-GU013,2024-03-27,00:40:00,2024-03-27,00:40:00,2024-03-28,00:15:00,Daily,00:25:00,53,5.42,0,
NRG-GY003,2024-03-26,01:10:00,2024-03-26,01:10:00,2024-04-02,00:55:00,Weekly,00:15:00,0,,0,
NRG-GY004,2024-03-26,01:10:00,2024-03-26,01:10:00,2024-04-02,00:50:00,Weekly,00:20:00,0,,0,
NRG-GY005,2024-03-27,01:10:00,2024-03-27,01:10:00,2024-03-28,00:45:00,Daily,00:25:00,67,3183.58,0,
NRG-GY006,2024-03-27,01:40:00,2024-03-27,01:40:00,2024-03-28,01:40:00,Daily,00:00:00,73,1849.38,0,
NRG-GY007,2024-03-27,00:40:00,2024-03-27,00:40:00,2024-03-28,00:35:00,Daily,00:05:00,83,1071.98,0,
NRG-GY009,2024-03-27,00:40:00,2024-03-27,00:40:00,2024-03-28,00:30:00,Daily,00:10:00,77,2963.75,0,
NRG-GY012,2024-03-27,00:40:00,2024-03-27,00:40:00,2024-03-28,00:25:00,Daily,00:15:00,68,1582.69,0,
NRG-GY014,2024-03-27,00:40:00,2024-03-27,00:40:00,2024-03-28,00:20:00,Daily,00:20:00,60,267.34,0,
NRG-GY016,2024-03-27,00:40:00,2024-03-27,00:40:00,2024-03-28,00:15:00,Daily,00:25:00,61,106.89,0,
NRG-GY017,2024-03-27,00:10:00,2024-03-27,00:10:00,2024-03-28,00:10:00,Daily,00:00:00,71,208.2,0,
NRG-GY018,2024-03-27,00:10:00,2024-03-27,00:10:00,2024-03-28,00:05:00,Daily,00:05:00,85,18854.59,0,
NRG-GY019,2024-03-27,00:00:00,2024-03-27,00:00:00,2024-03-28,00:00:00,Daily,00:00:00,58,2781.2,0,
NRG-GY020,2024-03-27,00:40:00,2024-03-27,00:40:00,2024-03-28,00:30:00,Daily,00:10:00,67,514.39,0,
NRG-GY021,2024-03-26,23:50:00,2024-03-26,23:50:00,2024-03-27,23:50:00,Daily,00:00:00,64,333.02,0,
NRG-GY022,2024-03-26,23:50:00,2024-03-26,23:50:00,2024-03-27,23:45:00,Daily,00:05:00,32,125.6,0,
NRG-GY023,2024-03-26,23:40:00,2024-03-26,23:40:00,2024-03-27,23:40:00,Daily,00:00:00,68,411.59,0,
NRG-GY024,2024-03-26,23:30:00,2024-03-26,23:30:00,2024-03-27,23:30:00,Daily,00:00:00,13,0.78,0,
NRG-GY025,2024-03-26,23:40:00,2024-03-26,23:40:00,2024-03-27,23:35:00,Daily,00:05:00,64,63.6,0,
NRG-GY026,2024-03-27,01:40:00,2024-03-27,01:40:00,2024-03-28,01:37:00,Daily,00:03:00,72,400.02,0,
NRG-GY027,2024-03-26,23:30:00,2024-03-26,23:30:00,2024-03-27,23:25:00,Daily,00:05:00,68,38.8,0,
NRG-GY028,2024-03-27,03:20:00,2024-03-27,03:20:00,2024-03-28,03:15:00,Daily,00:05:00,64,16.85,0,
NRG-GY031,2024-03-27,00:40:00,2024-03-27,00:40:00,2024-03-28,00:20:00,Daily,00:20:00,68,12.35,0,
NRG-GY033,2024-03-27,00:40:00,2024-03-27,00:40:00,2024-03-28,00:32:00,Daily,00:08:00,59,3.11,0,
NRG-HN001,2024-03-27,05:00:00,2024-03-27,05:00:00,2024-03-28,05:00:00,Daily,00:00:00,71,2644.05,0,
NRG-HN002,2024-03-22,06:20:00,2024-03-22,06:20:00,2024-03-29,06:05:00,Weekly,00:15:00,0,,0,
NRG-HN003,2024-03-26,05:10:00,2024-03-26,05:10:00,2024-04-02,05:10:00,Weekly,00:00:00,0,,0,
NRG-HN004,2024-03-27,05:20:00,2024-03-27,05:20:00,2024-03-28,05:15:00,Daily,00:05:00,74,1464.21,0,
NRG-HN005,2024-03-27,05:20:00,2024-03-27,05:20:00,2024-03-28,05:20:00,Daily,00:00:00,72,1573.42,0,
NRG-HN006,2024-03-27,06:30:00,2024-03-27,06:30:00,2024-03-28,06:25:00,Daily,00:05:00,77,247.17,0,
NRG-HN007,2024-03-27,05:30:00,2024-03-27,05:30:00,2024-03-28,05:30:00,Daily,00:00:00,53,72.84,0,
NRG-HN008,2024-03-27,04:50:00,2024-03-27,04:50:00,2024-03-28,04:50:00,Daily,00:00:00,53,42.35,0,
NRG-HN009,2024-03-27,05:00:00,2024-03-27,05:00:00,2024-03-28,04:55:00,Daily,00:05:00,55,793.7,0,
NRG-HN010,2024-03-27,07:00:00,2024-03-27,07:00:00,2024-03-28,06:55:00,Daily,00:05:00,42,17.41,0,
NRG-LU001,2024-03-26,05:40:00,2024-03-26,05:40:00,2024-04-02,05:35:00,Weekly,00:05:00,0,,0,
NRG-LU002,2024-03-26,15:30:00,2024-03-26,15:30:00,2024-03-27,15:30:12,Daily,00:00:12,64,821.04,0,
NRG-LU003,2024-03-26,05:50:00,2024-03-26,05:50:00,2024-04-02,05:45:00,Weekly,00:05:00,0,,0,
NRG-LU004,2024-03-27,05:50:00,2024-03-27,05:50:00,2024-03-28,05:50:00,Daily,00:00:00,46,136.92,0,
NRG-LU005,2024-03-27,06:00:00,2024-03-27,06:00:00,2024-03-28,05:55:00,Daily,00:05:00,84,4168.77,0,
NRG-LU006,2024-03-27,06:00:00,2024-03-27,06:00:00,2024-03-28,06:00:00,Daily,00:00:00,56,33.14,0,
NRG-LU007,2024-03-27,06:20:00,2024-03-27,06:20:00,2024-03-28,06:05:00,Daily,00:15:00,53,233.13,0,
NRG-LU008,2024-03-26,15:50:00,2024-03-26,15:50:00,2024-03-27,15:48:00,Daily,00:02:00,67,49.86,0,
NSABP-B-55,2024-03-27,02:00:00,2024-03-27,02:00:00,2024-03-28,01:57:00,Daily,00:03:00,117,2162.06,0,
RTOG-0534,2024-03-27,02:00:00,2024-03-27,02:00:00,2024-03-28,02:00:00,Daily,00:00:00,21,75.48,0,
RTOG-0724,2024-03-27,02:10:00,2024-03-27,02:10:00,2024-03-28,02:03:00,Daily,00:07:00,22,9.94,0,
RTOG-0815,2024-03-27,02:10:00,2024-03-27,02:10:00,2024-03-28,02:05:00,Daily,00:05:00,21,57.38,0,
RTOG-0848,2024-03-27,02:10:00,2024-03-27,02:10:00,2024-03-28,02:07:00,Daily,00:03:00,21,8.37,0,
RTOG-0920,2024-03-27,02:10:00,2024-03-27,02:10:00,2024-03-28,02:09:00,Daily,00:01:00,23,44.62,0,
RTOG-0924,2024-03-27,02:20:00,2024-03-27,02:20:00,2024-03-28,02:11:00,Daily,00:09:00,22,134.07,0,
RTOG-1005,2024-03-27,02:20:00,2024-03-27,02:20:00,2024-03-28,02:15:00,Daily,00:05:00,21,102.1,0,
RTOG-1008,2024-03-27,02:20:00,2024-03-27,02:20:00,2024-03-28,02:13:00,Daily,00:07:00,23,22.44,0,
RTOG-1016,2024-03-27,02:20:00,2024-03-27,02:20:00,2024-03-28,02:17:00,Daily,00:03:00,20,48.7,0,
RTOG-1112,2024-03-27,06:20:00,2024-03-27,06:20:00,2024-03-28,06:10:00,Daily,00:10:00,52,619.92,0,
RTOG-1115,2024-03-26,06:20:00,2024-03-26,06:20:00,2024-04-02,06:15:00,Weekly,00:05:00,0,,0,
RTOG-1216,2024-03-27,06:20:00,2024-03-27,06:20:00,2024-03-28,06:20:00,Daily,00:00:00,77,1395.8,0,
RTOG-1308,2024-03-27,06:30:00,2024-03-27,06:30:00,2024-03-28,06:25:00,Daily,00:05:00,86,935.95,0,
S1418-E-01,2024-03-27,06:30:00,2024-03-27,06:30:00,2024-03-28,06:30:00,Daily,00:00:00,21,342.36,0,
S1914-E-01,2024-03-27,06:40:00,2024-03-27,06:40:00,2024-03-28,06:35:00,Daily,00:05:00,15,52.43,0,
