Study ID,Last Run Date,Last Run Time,Last Successful Run Date,Last Successful Run Time,Next Run Date,Next Run Time,Occurrence,Estimated Execution Time,N: File Count,N: Total File Size (MB),Number of Stale Data Files Detected,Problem Detected
EAY191-N4,2023-12-27,00:30:00,2023-12-27,00:30:00,2023-12-28,00:30:00,Daily,00:00:00,68,28.81,0,
NRG-BN001,2023-12-27,01:00:00,2023-12-27,01:00:00,2023-12-28,01:00:00,Daily,00:00:00,61,1009.12,0,
NRG-BN002,2023-12-26,01:30:00,2023-12-26,01:30:00,2024-01-02,01:05:00,Weekly,00:25:00,0,,0,
NRG-BN003,2023-12-27,02:10:00,2023-12-27,02:10:00,2023-12-28,02:10:00,Daily,00:00:00,53,103.71,0,
NRG-BN005,2023-12-27,01:20:00,2023-12-27,01:20:00,2023-12-28,01:15:00,Daily,00:05:00,62,139.3,0,
NRG-BN007,2023-12-27,01:20:00,2023-12-27,01:20:00,2023-12-28,01:20:00,Daily,00:00:00,73,901.4,0,
NRG-BN009,2023-12-27,01:00:00,2023-12-27,01:00:00,2023-12-28,00:55:00,Daily,00:05:00,65,17.1,0,
NRG-BN010,2023-12-27,04:00:00,2023-12-27,04:00:00,2023-12-28,03:59:00,Daily,00:01:00,63,39.04,0,
NRG-BN011,2023-12-26,23:30:00,2023-12-26,23:30:00,2023-12-27,23:24:57,Daily,00:05:03,62,249.99,0,
NRG-BN012,2023-12-27,07:50:00,2023-12-27,07:50:00,2023-12-28,07:45:00,Daily,00:05:00,51,31.91,0,
NRG-BR001,2023-12-26,01:30:00,2023-12-26,01:30:00,2024-01-02,01:25:00,Weekly,00:05:00,0,,0,
NRG-BR002,2023-12-27,02:30:00,2023-12-27,02:30:00,2023-12-28,02:30:00,Daily,00:00:00,55,123.64,0,
NRG-BR003,2023-12-26,01:40:00,2023-12-26,01:40:00,2024-01-02,01:35:00,Weekly,00:05:00,0,,0,
NRG-BR004,2023-12-27,05:10:00,2023-12-27,05:10:00,2023-12-28,05:10:00,Daily,00:00:00,88,2677.7,0,
NRG-BR005,2023-12-27,01:50:00,2023-12-27,01:50:00,2023-12-28,01:45:00,Daily,00:05:00,35,27.31,0,
NRG-BR007,2023-12-27,01:50:00,2023-12-27,01:50:00,2023-12-28,01:50:00,Daily,00:00:00,72,482.83,0,
NRG-BR008,2023-12-26,23:20:00,2023-12-26,23:20:00,2023-12-27,23:20:00,Daily,00:00:00,70,5.49,0,
NRG-CC003,2023-12-27,02:10:00,2023-12-27,02:10:00,2023-12-28,02:05:00,Daily,00:05:00,82,541.9,0,
NRG-CC004,2023-12-27,02:10:00,2023-12-27,02:10:00,2023-12-28,02:10:00,Daily,00:00:00,43,229.14,0,
NRG-CC005,2023-12-27,04:10:00,2023-12-27,04:10:00,2023-12-28,04:05:00,Daily,00:05:00,46,230.17,0,
NRG-CC007CD,2023-12-27,02:20:00,2023-12-27,02:20:00,2023-12-28,02:15:00,Daily,00:05:00,34,181.21,0,
NRG-CC008,2023-12-27,02:20:00,2023-12-27,02:20:00,2023-12-28,02:20:00,Daily,00:00:00,63,354.2,0,
NRG-CC009,2023-12-27,02:30:00,2023-12-27,02:30:00,2023-12-28,02:25:00,Daily,00:05:00,65,73.6,0,
NRG-CC010,2023-12-26,18:40:00,2023-12-26,18:40:00,2023-12-27,18:35:00,Daily,00:05:00,43,18.0,0,
NRG-DT001,2023-12-27,02:30:00,2023-12-27,02:30:00,2023-12-28,02:30:00,Daily,00:00:00,54,130.24,0,
NRG-GI002,2023-12-26,02:40:00,2023-12-26,02:40:00,2024-01-02,02:35:00,Weekly,00:05:00,0,,0,
NRG-GI003,2023-12-27,02:40:00,2023-12-27,02:40:00,2023-12-28,02:40:00,Daily,00:00:00,48,178.8,0,
NRG-GI004,2023-12-27,02:50:00,2023-12-27,02:50:00,2023-12-28,02:50:00,Daily,00:00:00,56,439.2,0,
NRG-GI005,2023-12-23,03:00:00,2023-12-23,03:00:00,2023-12-30,02:55:00,Weekly,00:05:00,0,,0,
NRG-GI006,2023-12-27,03:00:00,2023-12-27,03:00:00,2023-12-28,03:00:00,Daily,00:00:00,73,432.97,0,
NRG-GI007,2023-12-27,04:40:00,2023-12-27,04:40:00,2023-12-28,04:40:00,Daily,00:00:00,51,23.16,0,
NRG-GI008,2023-12-27,03:50:00,2023-12-27,03:50:00,2023-12-28,03:43:00,Daily,00:07:00,60,151.06,0,
NRG-GU002,2023-12-27,03:10:00,2023-12-27,03:10:00,2023-12-28,03:05:00,Daily,00:05:00,49,248.21,0,
NRG-GU003,2023-12-27,03:10:00,2023-12-27,03:10:00,2023-12-28,03:10:00,Daily,00:00:00,47,258.92,0,
NRG-GU005,2023-12-27,03:20:00,2023-12-27,03:20:00,2023-12-28,03:15:00,Daily,00:05:00,54,725.63,0,
NRG-GU006,2023-12-27,03:20:00,2023-12-27,03:20:00,2023-12-28,03:20:00,Daily,00:00:00,50,467.61,0,
NRG-GU007,2023-12-27,03:30:00,2023-12-27,03:30:00,2023-12-28,03:25:00,Daily,00:05:00,44,89.02,0,
NRG-GU008,2023-12-27,03:30:00,2023-12-27,03:30:00,2023-12-28,03:30:00,Daily,00:00:00,59,404.14,0,
NRG-GU009,2023-12-27,04:40:00,2023-12-27,04:40:00,2023-12-28,04:35:00,Daily,00:05:00,81,1768.96,0,
NRG-GU010,2023-12-27,04:50:00,2023-12-27,04:50:00,2023-12-28,04:45:00,Daily,00:05:00,60,781.87,0,
NRG-GU011,2023-12-27,04:20:00,2023-12-27,04:20:00,2023-12-28,04:15:00,Daily,00:05:00,58,101.49,0,
NRG-GU012,2023-02-15,16:43:51,,,2023-02-15,16:51:56.963000,Daily,,59,10.49,0,
NRG-GU012,2023-12-27,07:50:00,2023-12-27,07:50:00,2023-12-28,07:50:00,Daily,00:00:00,59,10.49,0,
NRG-GY003,2023-12-26,01:00:00,2023-12-26,01:00:00,2024-01-02,00:55:00,Weekly,00:05:00,0,,0,
NRG-GY004,2023-12-26,01:00:00,2023-12-26,01:00:00,2024-01-02,00:50:00,Weekly,00:10:00,0,,0,
NRG-GY005,2023-12-27,00:50:00,2023-12-27,00:50:00,2023-12-28,00:45:00,Daily,00:05:00,67,3180.64,0,
NRG-GY006,2023-12-27,01:40:00,2023-12-27,01:40:00,2023-12-28,01:40:00,Daily,00:00:00,73,1840.08,0,
NRG-GY007,2023-12-27,00:50:00,2023-12-27,00:50:00,2023-12-28,00:35:00,Daily,00:15:00,83,1069.72,0,
NRG-GY009,2023-12-27,00:30:00,2023-12-27,00:30:00,2023-12-28,00:30:00,Daily,00:00:00,77,2957.44,0,
NRG-GY012,2023-12-27,00:30:00,2023-12-27,00:30:00,2023-12-28,00:25:00,Daily,00:05:00,68,1514.81,0,
NRG-GY014,2023-12-27,00:30:00,2023-12-27,00:30:00,2023-12-28,00:20:00,Daily,00:10:00,60,265.84,0,
