Study ID,Last Run Date,Last Run Time,Last Successful Run Date,Last Successful Run Time,Next Run Date,Next Run Time,Occurrence,Estimated Execution Time,N: File Count,N: Total File Size (MB),Problem Detected
NRG-BN001,2022-11-28,01:13:51,2022-11-28,01:13:51,2022-11-29,01:00:00,Daily,00:13:51,61.0,915.57,
NRG-BN002,2022-11-22,01:23:51,2022-11-22,01:23:51,2022-11-29,01:05:00,Weekly,00:18:51,,,
NRG-BN003,2022-11-28,01:13:51,2022-11-28,01:13:51,2022-11-29,01:10:00,Daily,00:03:51,51.0,77.18,
NRG-BN005,2022-11-28,01:33:51,2022-11-28,01:33:51,2022-11-29,01:15:00,Daily,00:18:51,62.0,88.72,
NRG-BN007,2022-11-28,01:33:51,2022-11-28,01:33:51,2022-11-29,01:20:00,Daily,00:13:51,73.0,799.38,
NRG-BN009,2022-11-28,01:13:51,2022-11-28,01:13:51,2022-11-29,00:55:00,Daily,00:18:51,65.0,7.71,
NRG-BN010,2022-11-28,04:03:51,2022-11-28,04:03:51,2022-11-29,03:59:00,Daily,00:04:51,63.0,9.01,
NRG-BN011,2022-11-27,23:23:51,2022-11-27,23:23:51,2022-11-28,23:24:57,Daily,00:01:06,62.0,22.98,
NRG-BR001,2022-11-22,01:43:51,2022-11-22,01:43:51,2022-11-29,01:25:00,Weekly,00:18:51,,,
NRG-BR002,2022-11-28,02:33:51,2022-11-28,02:33:51,2022-11-29,02:30:00,Daily,00:03:51,55.0,118.88,
NRG-BR003,2022-11-22,01:43:51,2022-11-22,01:43:51,2022-11-29,01:35:00,Weekly,00:08:51,,,
NRG-BR004,2022-11-28,05:13:51,2022-11-28,05:13:51,2022-11-29,05:10:00,Daily,00:03:51,88.0,2627.15,
NRG-BR005,2022-11-28,01:53:51,2022-11-28,01:53:51,2022-11-29,01:45:00,Daily,00:08:51,33.0,25.07,
NRG-BR007,2022-11-28,01:53:51,2022-11-28,01:53:51,2022-11-29,01:50:00,Daily,00:03:51,72.0,222.72,
NRG-CC003,2022-11-28,02:13:51,2022-11-28,02:13:51,2022-11-29,02:05:00,Daily,00:08:51,82.0,506.95,
NRG-CC004,2022-11-28,02:13:51,2022-11-28,02:13:51,2022-11-29,02:10:00,Daily,00:03:51,43.0,229.14,
NRG-CC005,2022-11-28,04:13:51,2022-11-28,04:13:51,2022-11-29,04:05:00,Daily,00:08:51,46.0,50.05,
NRG-CC007CD,2022-11-28,02:23:51,2022-11-28,02:23:51,2022-11-29,02:15:00,Daily,00:08:51,34.0,152.62,
NRG-CC008,2022-11-28,02:23:51,2022-11-28,02:23:51,2022-11-29,02:20:00,Daily,00:03:51,63.0,162.83,
NRG-CC009,2022-11-28,02:33:51,2022-11-28,02:33:51,2022-11-29,02:25:00,Daily,00:08:51,65.0,32.77,
NRG-DT001,2022-11-28,02:33:51,2022-11-28,02:33:51,2022-11-29,02:30:00,Daily,00:03:51,54.0,119.84,
NRG-GI002,2022-11-22,02:43:51,2022-11-22,02:43:51,2022-11-29,02:35:00,Weekly,00:08:51,,,
NRG-GI003,2022-11-28,02:43:51,2022-11-28,02:43:51,2022-11-29,02:40:00,Daily,00:03:51,48.0,131.5,
NRG-GI004,2022-11-28,02:53:51,2022-11-28,02:53:51,2022-11-29,02:50:00,Daily,00:03:51,53.0,358.46,
NRG-GI005,2022-11-22,03:03:51,2022-11-22,03:03:51,2022-11-29,02:55:00,Weekly,00:08:51,,,
NRG-GI006,2022-11-28,03:03:51,2022-11-28,03:03:51,2022-11-29,03:00:00,Daily,00:03:51,73.0,303.83,
NRG-GI007,2022-11-28,04:43:51,2022-11-28,04:43:51,2022-11-29,04:40:00,Daily,00:03:51,51.0,8.34,
NRG-GI008,2022-11-28,03:43:51,2022-11-28,03:43:51,2022-11-29,03:43:00,Daily,00:00:51,60.0,12.1,
NRG-GU002,2022-11-28,03:13:51,2022-11-28,03:13:51,2022-11-29,03:05:00,Daily,00:08:51,49.0,219.63,
NRG-GU003,2022-11-28,03:13:51,2022-11-28,03:13:51,2022-11-29,03:10:00,Daily,00:03:51,47.0,238.38,
NRG-GU005,2022-11-28,03:23:51,2022-11-28,03:23:51,2022-11-29,03:15:00,Daily,00:08:51,54.0,621.98,
NRG-GU006,2022-11-28,03:23:51,2022-11-28,03:23:51,2022-11-29,03:20:00,Daily,00:03:51,50.0,420.66,
NRG-GU007,2022-11-28,03:33:51,2022-11-28,03:33:51,2022-11-29,03:25:00,Daily,00:08:51,44.0,60.04,
NRG-GU008,2022-11-28,03:33:51,2022-11-28,03:33:51,2022-11-29,03:30:00,Daily,00:03:51,59.0,193.83,
NRG-GU009,2022-11-28,03:43:51,2022-11-28,03:43:51,2022-11-29,03:35:00,Daily,00:08:51,77.0,381.55,
NRG-GU010,2022-11-28,04:53:51,2022-11-28,04:53:51,2022-11-29,04:45:00,Daily,00:08:51,60.0,86.72,
NRG-GU011,2022-11-28,04:23:51,2022-11-28,04:23:51,2022-11-29,04:15:00,Daily,00:08:51,58.0,20.73,
NRG-GY003,2022-11-22,01:23:51,2022-11-22,01:23:51,2022-11-29,00:55:00,Weekly,00:28:51,,,
NRG-GY004,2022-11-22,00:53:51,2022-11-22,00:53:51,2022-11-29,00:50:00,Weekly,00:03:51,,,
NRG-GY005,2022-11-28,00:53:51,2022-11-28,00:53:51,2022-11-29,00:45:00,Daily,00:08:51,67.0,3150.99,
