Study ID,Last Run Date,Last Run Time,Last Successful Run Date,Last Successful Run Time,Next Run Date,Next Run Time,Occurrence,Estimated Execution Time,N: File Count,N: Total File Size (MB),Number of Stale Data Files Detected,Problem Detected
EAY191-N4,2023-11-29,00:30:00,2023-11-29,00:30:00,2023-11-30,00:30:00,Daily,00:00:00,68,23.39,0,
NRG-BN001,2023-11-29,01:10:00,2023-11-29,01:10:00,2023-11-30,01:00:00,Daily,00:10:00,61,1008.8,0,
NRG-BN002,2023-11-28,01:20:00,2023-11-28,01:20:00,2023-12-05,01:05:00,Weekly,00:15:00,0,,0,
NRG-BN003,2023-11-29,02:20:00,2023-11-29,02:20:00,2023-11-30,02:10:00,Daily,00:10:00,53,101.17,0,
NRG-BN005,2023-11-29,01:20:00,2023-11-29,01:20:00,2023-11-30,01:15:00,Daily,00:05:00,62,137.65,0,
NRG-BN007,2023-11-29,01:20:00,2023-11-29,01:20:00,2023-11-30,01:20:00,Daily,00:00:00,73,898.84,0,
NRG-BN009,2023-11-29,01:10:00,2023-11-29,01:10:00,2023-11-30,00:55:00,Daily,00:15:00,65,15.78,0,
NRG-BN010,2023-11-29,04:00:00,2023-11-29,04:00:00,2023-11-30,03:59:00,Daily,00:01:00,63,38.11,0,
NRG-BN011,2023-11-28,23:30:00,2023-11-28,23:30:00,2023-11-29,23:24:57,Daily,00:05:03,62,230.74,0,
NRG-BN012,2023-11-29,07:50:00,2023-11-29,07:50:00,2023-11-30,07:45:00,Daily,00:05:00,51,28.84,0,
NRG-BR001,2023-11-28,01:30:00,2023-11-28,01:30:00,2023-12-05,01:25:00,Weekly,00:05:00,0,,0,
NRG-BR002,2023-11-29,02:30:00,2023-11-29,02:30:00,2023-11-30,02:30:00,Daily,00:00:00,55,123.34,0,
NRG-BR003,2023-11-28,01:40:00,2023-11-28,01:40:00,2023-12-05,01:35:00,Weekly,00:05:00,0,,0,
NRG-BR004,2023-11-29,05:10:00,2023-11-29,05:10:00,2023-11-30,05:10:00,Daily,00:00:00,88,2676.48,0,
NRG-BR005,2023-11-29,01:50:00,2023-11-29,01:50:00,2023-11-30,01:45:00,Daily,00:05:00,35,27.31,0,
NRG-BR007,2023-11-29,01:50:00,2023-11-29,01:50:00,2023-11-30,01:50:00,Daily,00:00:00,72,466.95,0,
NRG-BR008,2023-11-28,23:20:00,2023-11-28,23:20:00,2023-11-29,23:20:00,Daily,00:00:00,70,4.29,0,
NRG-CC003,2023-11-29,02:20:00,2023-11-29,02:20:00,2023-11-30,02:05:00,Daily,00:15:00,82,540.87,0,
NRG-CC004,2023-11-29,02:20:00,2023-11-29,02:20:00,2023-11-30,02:10:00,Daily,00:10:00,43,229.14,0,
NRG-CC005,2023-11-29,04:10:00,2023-11-29,04:10:00,2023-11-30,04:05:00,Daily,00:05:00,46,220.71,0,
NRG-CC007CD,2023-11-29,02:20:00,2023-11-29,02:20:00,2023-11-30,02:15:00,Daily,00:05:00,34,179.68,0,
NRG-CC008,2023-11-29,02:20:00,2023-11-29,02:20:00,2023-11-30,02:20:00,Daily,00:00:00,63,338.05,0,
NRG-CC009,2023-11-29,02:30:00,2023-11-29,02:30:00,2023-11-30,02:25:00,Daily,00:05:00,65,71.12,0,
NRG-CC010,2023-11-28,18:40:00,2023-11-28,18:40:00,2023-11-29,18:35:00,Daily,00:05:00,43,16.11,0,
NRG-DT001,2023-11-29,02:30:00,2023-11-29,02:30:00,2023-11-30,02:30:00,Daily,00:00:00,54,130.13,0,
NRG-GI002,2023-11-28,02:40:00,2023-11-28,02:40:00,2023-12-05,02:35:00,Weekly,00:05:00,0,,0,
NRG-GI003,2023-11-29,02:40:00,2023-11-29,02:40:00,2023-11-30,02:40:00,Daily,00:00:00,48,174.56,0,
NRG-GI004,2023-11-29,02:50:00,2023-11-29,02:50:00,2023-11-30,02:50:00,Daily,00:00:00,56,435.92,0,
NRG-GI005,2023-11-25,03:00:00,2023-11-25,03:00:00,2023-12-02,02:55:00,Weekly,00:05:00,0,,0,
NRG-GI006,2023-11-29,03:00:00,2023-11-29,03:00:00,2023-11-30,03:00:00,Daily,00:00:00,73,421.48,0,
NRG-GI007,2023-11-29,04:40:00,2023-11-29,04:40:00,2023-11-30,04:40:00,Daily,00:00:00,51,18.73,0,
NRG-GI008,2023-11-29,03:50:00,2023-11-29,03:50:00,2023-11-30,03:43:00,Daily,00:07:00,61,138.8,0,
NRG-GU002,2023-11-29,03:10:00,2023-11-29,03:10:00,2023-11-30,03:05:00,Daily,00:05:00,49,246.86,0,
NRG-GU003,2023-11-29,03:10:00,2023-11-29,03:10:00,2023-11-30,03:10:00,Daily,00:00:00,47,258.38,0,
NRG-GU005,2023-11-29,03:20:00,2023-11-29,03:20:00,2023-11-30,03:15:00,Daily,00:05:00,54,715.79,0,
NRG-GU006,2023-11-29,03:20:00,2023-11-29,03:20:00,2023-11-30,03:20:00,Daily,00:00:00,50,465.17,0,
NRG-GU007,2023-11-29,03:30:00,2023-11-29,03:30:00,2023-11-30,03:25:00,Daily,00:05:00,44,87.03,0,
