Study ID,Last Run Date,Last Run Time,Last Successful Run Date,Last Successful Run Time,Next Run Date,Next Run Time,Occurrence,Estimated Execution Time,N: File Count,N: Total File Size (MB),Number of Stale Data Files Detected,Problem Detected
EAY191-N4,2023-12-21,00:40:00,2023-12-21,00:40:00,2023-12-22,00:30:00,Daily,00:10:00,68,28.44,0,
NRG-BN001,2023-12-21,01:00:00,2023-12-21,01:00:00,2023-12-22,01:00:00,Daily,00:00:00,61,1009.12,0,
NRG-BN002,2023-12-19,01:30:00,2023-12-19,01:30:00,2023-12-26,01:05:00,Weekly,00:25:00,0,,0,
NRG-BN003,2023-12-21,02:20:00,2023-12-21,02:20:00,2023-12-22,02:10:00,Daily,00:10:00,53,103.5,0,
NRG-BN005,2023-12-21,01:20:00,2023-12-21,01:20:00,2023-12-22,01:15:00,Daily,00:05:00,62,139.29,0,
NRG-BN007,2023-12-21,01:20:00,2023-12-21,01:20:00,2023-12-22,01:20:00,Daily,00:00:00,73,901.25,0,
NRG-BN009,2023-12-21,01:00:00,2023-12-21,01:00:00,2023-12-22,00:55:00,Daily,00:05:00,65,17.05,0,
NRG-BN010,2023-12-21,04:00:00,2023-12-21,04:00:00,2023-12-22,03:59:00,Daily,00:01:00,63,39.02,0,
NRG-BN011,2023-12-20,23:30:00,2023-12-20,23:30:00,2023-12-21,23:24:57,Daily,00:05:03,62,247.52,0,
NRG-BN012,2023-12-21,07:50:00,2023-12-21,07:50:00,2023-12-22,07:45:00,Daily,00:05:00,51,31.88,0,
NRG-BR001,2023-12-19,01:30:00,2023-12-19,01:30:00,2023-12-26,01:25:00,Weekly,00:05:00,0,,0,
NRG-BR002,2023-12-21,02:40:00,2023-12-21,02:40:00,2023-12-22,02:30:00,Daily,00:10:00,55,123.48,0,
NRG-BR003,2023-12-19,01:40:00,2023-12-19,01:40:00,2023-12-26,01:35:00,Weekly,00:05:00,0,,0,
NRG-BR004,2023-12-21,05:10:00,2023-12-21,05:10:00,2023-12-22,05:10:00,Daily,00:00:00,88,2677.56,0,
NRG-BR005,2023-12-21,01:50:00,2023-12-21,01:50:00,2023-12-22,01:45:00,Daily,00:05:00,35,27.31,0,
NRG-BR007,2023-12-21,01:50:00,2023-12-21,01:50:00,2023-12-22,01:50:00,Daily,00:00:00,72,480.82,0,
NRG-BR008,2023-12-20,23:20:00,2023-12-20,23:20:00,2023-12-21,23:20:00,Daily,00:00:00,70,5.13,0,
NRG-CC003,2023-12-21,02:20:00,2023-12-21,02:20:00,2023-12-22,02:05:00,Daily,00:15:00,82,541.63,0,
NRG-CC004,2023-12-21,02:20:00,2023-12-21,02:20:00,2023-12-22,02:10:00,Daily,00:10:00,43,229.14,0,
NRG-CC005,2023-12-21,04:10:00,2023-12-21,04:10:00,2023-12-22,04:05:00,Daily,00:05:00,46,228.3,0,
NRG-CC007CD,2023-12-21,02:20:00,2023-12-21,02:20:00,2023-12-22,02:15:00,Daily,00:05:00,34,181.03,0,
NRG-CC008,2023-12-21,02:20:00,2023-12-21,02:20:00,2023-12-22,02:20:00,Daily,00:00:00,63,352.88,0,
NRG-CC009,2023-12-21,02:40:00,2023-12-21,02:40:00,2023-12-22,02:25:00,Daily,00:15:00,65,73.51,0,
NRG-CC010,2023-12-20,18:40:00,2023-12-20,18:40:00,2023-12-21,18:35:00,Daily,00:05:00,43,17.9,0,
NRG-DT001,2023-12-21,02:40:00,2023-12-21,02:40:00,2023-12-22,02:30:00,Daily,00:10:00,54,130.24,0,
NRG-GI002,2023-12-19,02:40:00,2023-12-19,02:40:00,2023-12-26,02:35:00,Weekly,00:05:00,0,,0,
NRG-GI003,2023-12-21,02:40:00,2023-12-21,02:40:00,2023-12-22,02:40:00,Daily,00:00:00,48,178.8,0,
NRG-GI004,2023-12-21,02:50:00,2023-12-21,02:50:00,2023-12-22,02:50:00,Daily,00:00:00,56,438.39,0,
NRG-GI005,2023-12-16,03:00:00,2023-12-16,03:00:00,2023-12-23,02:55:00,Weekly,00:05:00,0,,0,
NRG-GI006,2023-12-21,03:00:00,2023-12-21,03:00:00,2023-12-22,03:00:00,Daily,00:00:00,73,432.27,0,
NRG-GI007,2023-12-21,04:40:00,2023-12-21,04:40:00,2023-12-22,04:40:00,Daily,00:00:00,51,20.78,0,
NRG-GI008,2023-12-21,03:50:00,2023-12-21,03:50:00,2023-12-22,03:43:00,Daily,00:07:00,60,149.47,0,
NRG-GU002,2023-12-21,03:10:00,2023-12-21,03:10:00,2023-12-22,03:05:00,Daily,00:05:00,49,247.87,0,
NRG-GU003,2023-12-21,03:10:00,2023-12-21,03:10:00,2023-12-22,03:10:00,Daily,00:00:00,47,258.79,0,
NRG-GU005,2023-12-21,03:20:00,2023-12-21,03:20:00,2023-12-22,03:15:00,Daily,00:05:00,54,724.87,0,
NRG-GU006,2023-12-21,03:20:00,2023-12-21,03:20:00,2023-12-22,03:20:00,Daily,00:00:00,50,467.43,0,
NRG-GU007,2023-12-21,03:30:00,2023-12-21,03:30:00,2023-12-22,03:25:00,Daily,00:05:00,44,89.02,0,
NRG-GU008,2023-12-21,03:30:00,2023-12-21,03:30:00,2023-12-22,03:30:00,Daily,00:00:00,59,400.49,0,
NRG-GU009,2023-12-21,04:40:00,2023-12-21,04:40:00,2023-12-22,04:35:00,Daily,00:05:00,81,1752.31,0,
NRG-GU010,2023-12-21,04:50:00,2023-12-14,04:50:00,2023-12-22,04:45:00,Daily,00:05:00,0,,0,[A] [G] Zip file creation process failed
NRG-GU011,2023-12-21,04:20:00,2023-12-21,04:20:00,2023-12-22,04:15:00,Daily,00:05:00,58,100.46,0,
NRG-GU012,2023-02-15,16:43:51,,,2023-02-15,16:51:56.963000,Daily,,59,10.48,0,
NRG-GU012,2023-12-21,07:50:00,2023-12-21,07:50:00,2023-12-22,07:50:00,Daily,00:00:00,59,10.48,0,
NRG-GY003,2023-12-19,01:00:00,2023-12-19,01:00:00,2023-12-26,00:55:00,Weekly,00:05:00,0,,0,
NRG-GY004,2023-12-19,01:00:00,2023-12-19,01:00:00,2023-12-26,00:50:00,Weekly,00:10:00,0,,0,
NRG-GY005,2023-12-21,01:00:00,2023-12-21,01:00:00,2023-12-22,00:45:00,Daily,00:15:00,67,3180.64,0,
NRG-GY006,2023-12-21,01:40:00,2023-12-21,01:40:00,2023-12-22,01:40:00,Daily,00:00:00,73,1839.99,0,
NRG-GY007,2023-12-21,00:40:00,2023-12-21,00:40:00,2023-12-22,00:35:00,Daily,00:05:00,83,1069.54,0,
NRG-GY009,2023-12-21,00:40:00,2023-12-21,00:40:00,2023-12-22,00:30:00,Daily,00:10:00,77,2957.4,0,
NRG-GY012,2023-12-21,00:40:00,2023-12-21,00:40:00,2023-12-22,00:25:00,Daily,00:15:00,68,1510.47,0,
NRG-GY014,2023-12-21,00:40:00,2023-12-21,00:40:00,2023-12-22,00:20:00,Daily,00:20:00,60,265.83,0,
NRG-GY016,2023-12-21,00:40:00,2023-12-21,00:40:00,2023-12-22,00:15:00,Daily,00:25:00,61,106.89,0,
NRG-GY017,2023-12-21,00:10:00,2023-12-21,00:10:00,2023-12-22,00:10:00,Daily,00:00:00,71,208.2,0,
NRG-GY018,2023-12-21,00:10:00,2023-12-21,00:10:00,2023-12-22,00:05:00,Daily,00:05:00,85,18360.09,0,
NRG-GY019,2023-12-21,00:00:00,2023-12-21,00:00:00,2023-12-22,00:00:00,Daily,00:00:00,58,2454.82,0,
NRG-GY020,2023-12-21,00:40:00,2023-12-21,00:40:00,2023-12-22,00:30:00,Daily,00:10:00,67,507.48,0,
NRG-GY021,2023-12-20,23:50:00,2023-12-20,23:50:00,2023-12-21,23:50:00,Daily,00:00:00,64,332.53,0,
NRG-GY022,2023-12-20,23:50:00,2023-12-20,23:50:00,2023-12-21,23:45:00,Daily,00:05:00,32,123.07,0,
NRG-GY023,2023-12-20,23:40:00,2023-12-20,23:40:00,2023-12-21,23:40:00,Daily,00:00:00,68,405.07,0,
NRG-GY024,2023-12-20,23:30:00,2023-12-20,23:30:00,2023-12-21,23:30:00,Daily,00:00:00,13,0.64,0,
NRG-GY025,2023-12-20,23:40:00,2023-12-20,23:40:00,2023-12-21,23:35:00,Daily,00:05:00,64,51.5,0,
NRG-GY026,2023-12-21,01:40:00,2023-12-21,01:40:00,2023-12-22,01:37:00,Daily,00:03:00,72,254.11,0,
NRG-GY027,2023-12-20,23:30:00,2023-12-20,23:30:00,2023-12-21,23:25:00,Daily,00:05:00,68,35.25,0,
NRG-GY028,2023-12-21,03:20:00,2023-12-21,03:20:00,2023-12-22,03:15:00,Daily,00:05:00,64,15.2,0,
NRG-HN001,2023-12-21,05:00:00,2023-12-21,05:00:00,2023-12-22,05:00:00,Daily,00:00:00,71,2597.97,0,
NRG-HN002,2023-12-15,06:20:00,2023-12-15,06:20:00,2023-12-22,06:05:00,Weekly,00:15:00,0,,0,
NRG-HN003,2023-12-19,05:10:00,2023-12-19,05:10:00,2023-12-26,05:10:00,Weekly,00:00:00,0,,0,
NRG-HN004,2023-12-21,05:20:00,2023-12-21,05:20:00,2023-12-22,05:15:00,Daily,00:05:00,74,1458.24,0,
NRG-HN005,2023-12-21,05:20:00,2023-12-21,05:20:00,2023-12-22,05:20:00,Daily,00:00:00,72,1500.24,0,
NRG-HN006,2023-12-20,21:10:00,2023-12-20,21:10:00,2023-12-21,21:04:03,Daily,00:05:57,76,221.46,0,
NRG-HN007,2023-12-21,05:30:00,2023-12-21,05:30:00,2023-12-22,05:30:00,Daily,00:00:00,53,72.84,0,
NRG-HN008,2023-12-21,04:50:00,2023-12-21,04:50:00,2023-12-22,04:50:00,Daily,00:00:00,53,36.22,0,
NRG-HN009,2023-12-21,05:00:00,2023-12-21,05:00:00,2023-12-22,04:55:00,Daily,00:05:00,55,605.95,0,
NRG-HN010,2023-12-21,07:00:00,2023-12-21,07:00:00,2023-12-22,06:55:00,Daily,00:05:00,42,7.06,0,
