Study ID,Last Run Date,Last Run Time,Last Successful Run Date,Last Successful Run Time,Next Run Date,Next Run Time,Occurrence,Estimated Execution Time,N: File Count,N: Total File Size (MB),Problem Detected
NRG-BN001,2022-12-20,01:23:51,2022-12-20,01:23:51,2022-12-21,01:00:00,Daily,00:23:51,61.0,916.43,
NRG-BN002,2022-12-20,01:23:51,2022-12-20,01:23:51,2022-12-27,01:05:00,Weekly,00:18:51,49.0,100.91,
NRG-BN003,2022-12-20,01:23:51,2022-12-20,01:23:51,2022-12-21,01:10:00,Daily,00:13:51,51.0,78.17,
NRG-BN005,2022-12-20,01:23:51,2022-12-20,01:23:51,2022-12-21,01:15:00,Daily,00:08:51,62.0,91.24,
NRG-BN007,2022-12-20,01:23:51,2022-12-20,01:23:51,2022-12-21,01:20:00,Daily,00:03:51,73.0,816.48,
NRG-BN009,2022-12-20,01:23:51,2022-12-20,01:23:51,2022-12-21,00:55:00,Daily,00:28:51,65.0,7.83,
NRG-BN010,2022-12-20,04:03:53,2022-12-20,04:03:53,2022-12-21,03:59:00,Daily,00:04:53,63.0,10.78,
NRG-BN011,2022-12-19,23:23:51,2022-12-19,23:23:51,2022-12-20,23:24:57,Daily,00:01:06,62.0,28.24,
NRG-BR001,2022-12-20,01:43:51,2022-12-20,01:43:51,2022-12-27,01:25:00,Weekly,00:18:51,45.0,110.77,
NRG-BR002,2022-12-20,02:33:51,2022-12-20,02:33:51,2022-12-21,02:30:00,Daily,00:03:51,55.0,119.21,
NRG-BR003,2022-12-20,01:43:51,2022-12-20,01:43:51,2022-12-27,01:35:00,Weekly,00:08:51,44.0,2610.76,
NRG-BR004,2022-12-20,05:13:51,2022-12-20,05:13:51,2022-12-21,05:10:00,Daily,00:03:51,88.0,2629.34,
NRG-BR005,2022-12-20,01:53:51,2022-12-20,01:53:51,2022-12-21,01:45:00,Daily,00:08:51,33.0,25.09,
NRG-BR007,2022-12-20,01:53:51,2022-12-20,01:53:51,2022-12-21,01:50:00,Daily,00:03:51,72.0,239.73,
NRG-CC003,2022-12-20,02:13:51,2022-12-20,02:13:51,2022-12-21,02:05:00,Daily,00:08:51,82.0,513.02,
NRG-CC004,2022-12-20,02:13:51,2022-12-20,02:13:51,2022-12-21,02:10:00,Daily,00:03:51,43.0,229.14,
NRG-CC005,2022-12-20,04:13:51,2022-12-20,04:13:51,2022-12-21,04:05:00,Daily,00:08:51,46.0,55.8,
NRG-CC007CD,2022-12-20,02:23:51,2022-12-20,02:23:51,2022-12-21,02:15:00,Daily,00:08:51,34.0,155.03,
NRG-CC008,2022-12-20,02:23:51,2022-12-20,02:23:51,2022-12-21,02:20:00,Daily,00:03:51,63.0,171.21,
NRG-CC009,2022-12-20,02:33:51,2022-12-20,02:33:51,2022-12-21,02:25:00,Daily,00:08:51,65.0,37.71,
NRG-DT001,2022-12-20,02:33:51,2022-12-20,02:33:51,2022-12-21,02:30:00,Daily,00:03:51,54.0,125.86,
