Study ID,Last Run Date,Last Run Time,Last Successful Run Date,Last Successful Run Time,Next Run Date,Next Run Time,Occurrence,Estimated Execution Time,N: File Count,N: Total File Size (MB),Problem Detected
EAY191-N4,2023-05-24,00:30:00,2023-05-24,00:30:00,2023-05-25,00:30:00,Daily,00:00:00,68.0,1.38,
NRG-BN001,2023-05-24,01:00:00,2023-05-24,01:00:00,2023-05-25,01:00:00,Daily,00:00:00,61.0,1003.02,
NRG-BN002,2023-05-23,01:10:00,2023-05-23,01:10:00,2023-05-30,01:05:00,Weekly,00:05:00,,,
NRG-BN003,2023-05-24,01:10:00,2023-05-24,01:10:00,2023-05-25,01:10:00,Daily,00:00:00,51.0,89.34,
NRG-BN005,2023-05-24,01:20:00,2023-05-24,01:20:00,2023-05-25,01:15:00,Daily,00:05:00,62.0,111.1,
NRG-BN007,2023-05-24,01:20:00,2023-05-24,01:20:00,2023-05-25,01:20:00,Daily,00:00:00,73.0,878.77,
NRG-BN009,2023-05-24,01:00:00,2023-05-24,01:00:00,2023-05-25,00:55:00,Daily,00:05:00,65.0,10.34,
NRG-BN010,2023-05-24,04:00:00,2023-05-24,04:00:00,2023-05-25,03:59:00,Daily,00:01:00,63.0,21.87,
NRG-BN011,2023-05-23,23:30:00,2023-05-23,23:30:00,2023-05-24,23:24:57,Daily,00:05:03,62.0,112.96,
NRG-BN012,2023-05-24,07:50:00,2023-05-24,07:50:00,2023-05-25,07:45:00,Daily,00:05:00,51.0,8.67,
NRG-BR001,2023-05-23,01:30:00,2023-05-23,01:30:00,2023-05-30,01:25:00,Weekly,00:05:00,,,
NRG-BR002,2023-05-24,02:30:00,2023-05-24,02:30:00,2023-05-25,02:30:00,Daily,00:00:00,55.0,121.08,
NRG-BR003,2023-05-23,01:40:00,2023-05-23,01:40:00,2023-05-30,01:35:00,Weekly,00:05:00,,,
NRG-BR004,2023-05-24,05:10:00,2023-05-24,05:10:00,2023-05-25,05:10:00,Daily,00:00:00,88.0,2656.19,
NRG-BR005,2023-05-24,01:50:00,2023-05-24,01:50:00,2023-05-25,01:45:00,Daily,00:05:00,33.0,25.09,
NRG-BR007,2023-05-24,01:50:00,2023-05-24,01:50:00,2023-05-25,01:50:00,Daily,00:00:00,72.0,366.45,
NRG-CC003,2023-05-24,02:20:00,2023-05-24,02:20:00,2023-05-25,02:05:00,Daily,00:15:00,82.0,531.68,
NRG-CC004,2023-05-24,02:20:00,2023-05-24,02:20:00,2023-05-25,02:10:00,Daily,00:10:00,43.0,229.14,
NRG-CC005,2023-05-24,04:10:00,2023-05-24,04:10:00,2023-05-25,04:05:00,Daily,00:05:00,46.0,129.34,
NRG-CC007CD,2023-05-24,02:20:00,2023-05-24,02:20:00,2023-05-25,02:15:00,Daily,00:05:00,34.0,165.37,
NRG-CC008,2023-05-24,02:20:00,2023-05-24,02:20:00,2023-05-25,02:20:00,Daily,00:00:00,63.0,235.96,
NRG-CC009,2023-05-24,02:30:00,2023-05-24,02:30:00,2023-05-25,02:25:00,Daily,00:05:00,65.0,50.04,
NRG-CC010,2023-05-23,18:40:00,2023-05-23,18:40:00,2023-05-24,18:35:00,Daily,00:05:00,43.0,3.67,
NRG-DT001,2023-05-24,02:30:00,2023-05-24,02:30:00,2023-05-25,02:30:00,Daily,00:00:00,54.0,127.06,
NRG-GI002,2023-05-23,02:40:00,2023-05-23,02:40:00,2023-05-30,02:35:00,Weekly,00:05:00,,,
NRG-GI003,2023-05-24,02:40:00,2023-05-24,02:40:00,2023-05-25,02:40:00,Daily,00:00:00,48.0,150.44,
NRG-GI004,2023-05-24,02:50:00,2023-05-24,02:50:00,2023-05-25,02:50:00,Daily,00:00:00,56.0,408.87,
NRG-GI005,2023-05-20,03:00:00,2023-05-20,03:00:00,2023-05-27,02:55:00,Weekly,00:05:00,,,
NRG-GI006,2023-05-24,03:00:00,2023-05-24,03:00:00,2023-05-25,03:00:00,Daily,00:00:00,73.0,346.48,
NRG-GI007,2023-05-24,04:40:00,2023-05-24,04:40:00,2023-05-25,04:40:00,Daily,00:00:00,51.0,11.87,
NRG-GI008,2023-05-24,03:50:00,2023-05-24,03:50:00,2023-05-25,03:43:00,Daily,00:07:00,60.0,64.59,
NRG-GU002,2023-05-24,03:10:00,2023-05-24,03:10:00,2023-05-25,03:05:00,Daily,00:05:00,49.0,238.03,
NRG-GU003,2023-05-24,03:10:00,2023-05-24,03:10:00,2023-05-25,03:10:00,Daily,00:00:00,47.0,248.25,
NRG-GU005,2023-05-24,03:20:00,2023-05-24,03:20:00,2023-05-25,03:15:00,Daily,00:05:00,54.0,671.78,
NRG-GU006,2023-05-24,03:20:00,2023-05-24,03:20:00,2023-05-25,03:20:00,Daily,00:00:00,50.0,450.19,
NRG-GU007,2023-05-24,03:30:00,2023-05-24,03:30:00,2023-05-25,03:25:00,Daily,00:05:00,44.0,73.18,
NRG-GU008,2023-05-24,03:30:00,2023-05-24,03:30:00,2023-05-25,03:30:00,Daily,00:00:00,59.0,293.37,
NRG-GU009,2023-05-24,04:40:00,2023-05-24,04:40:00,2023-05-25,04:35:00,Daily,00:05:00,81.0,889.59,
NRG-GU010,2023-05-24,04:50:00,2023-05-24,04:50:00,2023-05-25,04:45:00,Daily,00:05:00,60.0,253.24,
NRG-GU011,2023-05-24,04:20:00,2023-05-24,04:20:00,2023-05-25,04:15:00,Daily,00:05:00,58.0,49.5,
NRG-GU012,2023-02-15,16:43:51,,,2023-02-15,16:51:56.963000,Daily,,,,
NRG-GU012,2023-05-24,07:50:00,,,2023-05-25,07:50:00,Daily,,,,
NRG-GY003,2023-05-23,01:10:00,2023-05-23,01:10:00,2023-05-30,00:55:00,Weekly,00:15:00,,,
NRG-GY004,2023-05-23,00:50:00,2023-05-23,00:50:00,2023-05-30,00:50:00,Weekly,00:00:00,,,
NRG-GY005,2023-05-24,00:50:00,2023-05-24,00:50:00,2023-05-25,00:45:00,Daily,00:05:00,67.0,3171.33,
NRG-GY006,2023-05-24,00:50:00,2023-05-24,00:50:00,2023-05-25,00:40:00,Daily,00:10:00,71.0,1795.4,
NRG-GY007,2023-05-24,00:50:00,2023-05-24,00:50:00,2023-05-25,00:35:00,Daily,00:15:00,83.0,1063.57,
NRG-GY009,2023-05-24,00:30:00,2023-05-24,00:30:00,2023-05-25,00:30:00,Daily,00:00:00,77.0,2926.08,
NRG-GY012,2023-05-24,00:30:00,2023-05-24,00:30:00,2023-05-25,00:25:00,Daily,00:05:00,68.0,1192.49,
NRG-GY014,2023-05-24,00:30:00,2023-05-24,00:30:00,2023-05-25,00:20:00,Daily,00:10:00,60.0,258.89,
NRG-GY016,2023-05-24,00:30:00,2023-05-24,00:30:00,2023-05-25,00:15:00,Daily,00:15:00,61.0,106.31,
NRG-GY017,2023-05-24,00:10:00,2023-05-24,00:10:00,2023-05-25,00:10:00,Daily,00:00:00,71.0,208.2,
NRG-GY018,2023-05-24,00:10:00,2023-05-24,00:10:00,2023-05-25,00:05:00,Daily,00:05:00,84.0,15843.79,
NRG-GY019,2023-05-24,00:00:00,2023-05-24,00:00:00,2023-05-25,00:00:00,Daily,00:00:00,58.0,1797.66,
NRG-GY020,2023-05-24,00:30:00,2023-05-24,00:30:00,2023-05-25,00:30:00,Daily,00:00:00,67.0,474.53,
NRG-GY021,2023-05-23,23:50:00,2023-05-23,23:50:00,2023-05-24,23:50:00,Daily,00:00:00,64.0,331.61,
NRG-GY022,2023-05-23,23:50:00,2023-05-23,23:50:00,2023-05-24,23:45:00,Daily,00:05:00,32.0,113.11,
NRG-GY023,2023-05-23,23:40:00,2023-05-23,23:40:00,2023-05-24,23:40:00,Daily,00:00:00,66.0,368.24,
NRG-GY024,2023-05-23,23:30:00,2023-05-23,23:30:00,2023-05-24,23:30:00,Daily,00:00:00,13.0,0.51,
NRG-GY025,2023-05-23,23:40:00,2023-05-23,23:40:00,2023-05-24,23:35:00,Daily,00:05:00,64.0,19.89,
NRG-GY026,2023-05-24,01:40:00,2023-05-24,01:40:00,2023-05-25,01:37:00,Daily,00:03:00,72.0,59.61,
NRG-GY027,2023-05-23,23:30:00,2023-05-23,23:30:00,2023-05-24,23:25:00,Daily,00:05:00,68.0,16.76,
