Study ID,Last Run Date,Last Run Time,Last Successful Run Date,Last Successful Run Time,Next Run Date,Next Run Time,Occurrence,Estimated Execution Time,N: File Count,N: Total File Size (MB),Number of Stale Data Files Detected,Problem Detected
EAY191-N4,2024-06-18,00:40:00,2024-06-18,00:40:00,2024-06-19,00:30:00,Daily,00:10:00,68,78.67,0,
NRG-BN001,2024-06-18,01:00:00,2024-06-18,01:00:00,2024-06-19,01:00:00,Daily,00:00:00,61,1011.46,0,
NRG-BN002,2024-06-18,01:30:00,2024-06-18,01:30:00,2024-06-25,01:05:00,Weekly,00:25:00,49,100.96,0,
NRG-BN003,2024-06-18,02:10:00,2024-06-18,02:10:00,2024-06-19,02:10:00,Daily,00:00:00,53,111.19,0,
NRG-BN005,2024-06-18,01:30:00,2024-06-18,01:30:00,2024-06-19,01:15:00,Daily,00:15:00,62,152.4,0,
NRG-BN007,2024-06-18,01:30:00,2024-06-18,01:30:00,2024-06-19,01:20:00,Daily,00:10:00,73,910.61,0,
NRG-BN009,2024-06-18,01:00:00,2024-06-18,01:00:00,2024-06-19,00:55:00,Daily,00:05:00,65,24.02,0,
NRG-BN010,2024-06-18,04:00:00,2024-06-18,04:00:00,2024-06-19,03:59:00,Daily,00:01:00,63,85.22,0,
NRG-BN011,2024-06-17,23:30:00,2024-06-17,23:30:00,2024-06-18,23:24:57,Daily,00:05:03,62,431.11,0,
NRG-BN012,2024-06-18,07:50:00,2024-06-18,07:50:00,2024-06-19,07:45:00,Daily,00:05:00,51,77.93,0,
NRG-BR001,2024-06-18,01:30:00,2024-06-18,01:30:00,2024-06-25,01:25:00,Weekly,00:05:00,45,110.77,0,
NRG-BR002,2024-06-18,02:30:00,2024-06-18,02:30:00,2024-06-19,02:30:00,Daily,00:00:00,55,125.0,0,
NRG-BR003,2024-06-13,01:40:00,2024-06-13,01:40:00,2024-06-20,01:35:00,Weekly,00:05:00,0,,0,
NRG-BR004,2024-06-18,05:20:00,2024-06-18,05:20:00,2024-06-19,05:10:00,Daily,00:10:00,88,2703.35,0,
NRG-BR005,2024-06-18,01:50:00,2024-06-18,01:50:00,2024-06-19,01:45:00,Daily,00:05:00,35,27.31,0,
NRG-BR007,2024-06-18,01:50:00,2024-06-18,01:50:00,2024-06-19,01:50:00,Daily,00:00:00,76,591.19,0,
NRG-BR008,2024-06-17,23:20:00,2024-06-17,23:20:00,2024-06-18,23:20:00,Daily,00:00:00,70,16.22,0,
NRG-BR009,2024-06-18,00:10:00,2024-06-18,00:10:00,2024-06-19,00:10:00,Daily,00:00:00,62,23.36,0,
NRG-CC003,2024-06-18,02:10:00,2024-06-18,02:10:00,2024-06-19,02:05:00,Daily,00:05:00,82,548.74,0,
NRG-CC004,2024-06-18,02:10:00,2024-06-18,02:10:00,2024-06-19,02:10:00,Daily,00:00:00,43,229.14,0,
NRG-CC005,2024-06-17,21:50:00,2024-06-17,21:50:00,2024-06-18,21:44:52,Daily,00:05:08,54,338.54,0,
NRG-CC007CD,2024-06-18,02:20:00,2024-06-18,02:20:00,2024-06-19,02:15:00,Daily,00:05:00,34,186.66,0,
NRG-CC008,2024-06-18,02:20:00,2024-06-18,02:20:00,2024-06-19,02:20:00,Daily,00:00:00,63,432.03,0,
NRG-CC009,2024-06-18,02:30:00,2024-06-18,02:30:00,2024-06-19,02:25:00,Daily,00:05:00,65,97.27,0,
NRG-CC010,2024-06-17,18:40:00,2024-06-17,18:40:00,2024-06-18,18:35:00,Daily,00:05:00,43,40.35,0,
NRG-CC011,2024-06-18,01:50:00,2024-06-18,01:50:00,2024-06-19,01:44:00,Daily,00:06:00,45,9.78,0,
NRG-DT001,2024-06-18,02:30:00,2024-06-18,02:30:00,2024-06-19,02:30:00,Daily,00:00:00,54,133.57,0,
NRGF-001,2024-06-18,07:50:00,2024-06-18,07:50:00,2024-06-19,07:48:00,Daily,00:02:00,42,1.77,0,
NRG-GI002,2024-06-18,03:40:00,2024-06-18,03:40:00,2024-06-19,03:35:00,Daily,00:05:00,60,1700.23,0,
NRG-GI003,2024-06-18,02:40:00,2024-06-18,02:40:00,2024-06-19,02:40:00,Daily,00:00:00,48,199.93,0,
NRG-GI004,2024-06-18,02:50:00,2024-06-18,02:50:00,2024-06-19,02:50:00,Daily,00:00:00,56,461.62,0,
NRG-GI005,2024-06-15,03:00:00,2024-06-15,03:00:00,2024-06-22,02:55:00,Weekly,00:05:00,0,,0,
NRG-GI006,2024-06-18,03:00:00,2024-06-18,03:00:00,2024-06-19,03:00:00,Daily,00:00:00,73,504.99,0,
NRG-GI007,2024-06-18,04:40:00,2024-06-18,04:40:00,2024-06-19,04:40:00,Daily,00:00:00,51,32.73,0,
NRG-GI008,2024-06-18,03:50:00,2024-06-18,03:50:00,2024-06-19,03:43:00,Daily,00:07:00,61,279.25,0,
NRG-GU002,2024-06-18,03:20:00,2024-06-18,03:20:00,2024-06-19,03:05:00,Daily,00:15:00,49,253.99,0,
NRG-GU003,2024-06-18,03:20:00,2024-06-18,03:20:00,2024-06-19,03:10:00,Daily,00:10:00,47,264.18,0,
NRG-GU005,2024-06-18,03:20:00,2024-06-18,03:20:00,2024-06-19,03:15:00,Daily,00:05:00,54,759.89,0,
NRG-GU006,2024-06-18,03:20:00,2024-06-18,03:20:00,2024-06-19,03:20:00,Daily,00:00:00,50,477.23,0,
NRG-GU007,2024-06-18,03:30:00,2024-06-18,03:30:00,2024-06-19,03:25:00,Daily,00:05:00,44,97.3,0,
NRG-GU008,2024-06-18,03:30:00,2024-06-18,03:30:00,2024-06-19,03:30:00,Daily,00:00:00,59,563.15,0,
NRG-GU009,2024-06-18,04:40:00,2024-06-18,04:40:00,2024-06-19,04:35:00,Daily,00:05:00,81,2779.1,0,
NRG-GU010,2024-06-18,04:50:00,2024-06-18,04:50:00,2024-06-19,04:45:00,Daily,00:05:00,60,1330.04,0,
NRG-GU011,2024-06-18,04:20:00,2024-06-18,04:20:00,2024-06-19,04:15:00,Daily,00:05:00,58,219.6,0,
NRG-GU012,2023-02-15,16:43:51,,,2023-02-15,16:51:56.963000,Daily,,59,39.15,0,
NRG-GU012,2024-06-18,07:50:00,2024-06-18,07:50:00,2024-06-19,07:50:00,Daily,00:00:00,59,39.15,0,
NRG-GU013,2024-06-18,00:40:00,2024-06-18,00:40:00,2024-06-19,00:15:00,Daily,00:25:00,53,21.33,0,
NRG-GY003,2024-06-18,01:00:00,2024-06-18,01:00:00,2024-06-25,00:55:00,Weekly,00:05:00,49,492.38,0,
NRG-GY004,2024-06-18,01:00:00,2024-06-18,01:00:00,2024-06-25,00:50:00,Weekly,00:10:00,53,3280.45,0,
NRG-GY005,2024-06-18,01:00:00,2024-06-18,01:00:00,2024-06-19,00:45:00,Daily,00:15:00,67,3185.8,0,
NRG-GY006,2024-06-18,01:40:00,2024-06-18,01:40:00,2024-06-19,01:40:00,Daily,00:00:00,73,1855.37,0,
NRG-GY007,2024-06-18,00:40:00,2024-06-18,00:40:00,2024-06-19,00:35:00,Daily,00:05:00,83,1074.42,0,
NRG-GY009,2024-06-18,00:40:00,2024-06-18,00:40:00,2024-06-19,00:30:00,Daily,00:10:00,77,2969.24,0,
NRG-GY012,2024-06-18,00:40:00,2024-06-18,00:40:00,2024-06-19,00:25:00,Daily,00:15:00,68,1611.68,0,
NRG-GY014,2024-06-18,00:40:00,2024-06-18,00:40:00,2024-06-19,00:20:00,Daily,00:20:00,60,268.26,0,
NRG-GY016,2024-06-18,00:40:00,2024-06-18,00:40:00,2024-06-19,00:15:00,Daily,00:25:00,61,107.2,0,
NRG-GY017,2024-06-18,00:10:00,2024-06-18,00:10:00,2024-06-19,00:10:00,Daily,00:00:00,71,208.2,0,
NRG-GY018,2024-06-18,00:10:00,2024-06-18,00:10:00,2024-06-19,00:05:00,Daily,00:05:00,33,4313.61,0,
NRG-GY019,2024-06-18,00:00:00,2024-06-18,00:00:00,2024-06-19,00:00:00,Daily,00:00:00,58,3098.55,0,
NRG-GY020,2024-06-18,00:40:00,2024-06-18,00:40:00,2024-06-19,00:30:00,Daily,00:10:00,67,520.41,0,
NRG-GY021,2024-06-17,23:50:00,2024-06-17,23:50:00,2024-06-18,23:50:00,Daily,00:00:00,64,333.08,0,
NRG-GY022,2024-06-17,23:50:00,2024-06-17,23:50:00,2024-06-18,23:45:00,Daily,00:05:00,32,129.9,0,
NRG-GY023,2024-06-17,23:40:00,2024-06-17,23:40:00,2024-06-18,23:40:00,Daily,00:00:00,68,417.05,0,
NRG-GY024,2024-06-17,23:30:00,2024-06-17,23:30:00,2024-06-18,23:30:00,Daily,00:00:00,13,0.91,0,
NRG-GY025,2024-06-17,23:40:00,2024-06-17,23:40:00,2024-06-18,23:35:00,Daily,00:05:00,64,79.07,0,
NRG-GY026,2024-06-18,01:40:00,2024-06-18,01:40:00,2024-06-19,01:37:00,Daily,00:03:00,72,537.0,0,
NRG-GY027,2024-06-17,23:30:00,2024-06-17,23:30:00,2024-06-18,23:25:00,Daily,00:05:00,68,47.98,0,
NRG-GY028,2024-06-18,03:20:00,2024-06-18,03:20:00,2024-06-19,03:15:00,Daily,00:05:00,64,24.71,0,
NRG-GY031,2024-06-18,00:40:00,2024-06-18,00:40:00,2024-06-19,00:20:00,Daily,00:20:00,68,21.32,0,
NRG-GY033,2024-06-18,00:40:00,2024-06-18,00:40:00,2024-06-19,00:32:00,Daily,00:08:00,59,16.26,0,
NRG-HN001,2024-06-18,05:00:00,2024-06-18,05:00:00,2024-06-19,05:00:00,Daily,00:00:00,71,2672.46,0,
NRG-HN002,2024-06-14,06:10:00,2024-06-14,06:10:00,2024-06-21,06:05:00,Weekly,00:05:00,0,,0,
NRG-HN003,2024-06-18,05:20:00,2024-06-18,05:20:00,2024-06-25,05:10:00,Weekly,00:10:00,45,187.98,0,
NRG-HN004,2024-06-18,05:20:00,2024-06-18,05:20:00,2024-06-19,05:15:00,Daily,00:05:00,74,1468.64,0,
NRG-HN005,2024-06-18,05:20:00,2024-06-18,05:20:00,2024-06-19,05:20:00,Daily,00:00:00,72,1607.23,0,
NRG-HN006,2024-06-18,06:30:00,2024-06-18,06:30:00,2024-06-19,06:25:00,Daily,00:05:00,77,278.9,0,
NRG-HN007,2024-06-18,05:40:00,2024-06-18,05:40:00,2024-06-19,05:30:00,Daily,00:10:00,53,72.84,0,
NRG-HN008,2024-06-18,04:50:00,2024-06-18,04:50:00,2024-06-19,04:50:00,Daily,00:00:00,53,50.78,0,
NRG-HN009,2024-06-18,05:00:00,2024-06-18,05:00:00,2024-06-19,04:55:00,Daily,00:05:00,55,958.09,0,
NRG-HN010,2024-06-18,07:00:00,2024-06-18,07:00:00,2024-06-19,06:55:00,Daily,00:05:00,42,23.85,0,
NRG-LU001,2024-06-18,05:40:00,2024-06-18,05:40:00,2024-06-25,05:35:00,Weekly,00:05:00,59,364.23,0,
NRG-LU002,2024-06-17,15:30:00,2024-06-17,15:30:00,2024-06-18,15:30:12,Daily,00:00:12,64,829.35,0,
NRG-LU003,2024-06-18,05:50:00,2024-06-18,05:50:00,2024-06-25,05:45:00,Weekly,00:05:00,43,87.59,0,
NRG-LU004,2024-06-18,05:50:00,2024-06-18,05:50:00,2024-06-19,05:50:00,Daily,00:00:00,46,137.02,0,
NRG-LU005,2024-06-17,18:50:00,2024-06-17,18:50:00,2024-06-18,18:42:26,Daily,00:07:34,94,4441.22,0,
NRG-LU006,2024-06-18,06:00:00,2024-06-18,06:00:00,2024-06-19,06:00:00,Daily,00:00:00,56,33.14,0,
NRG-LU007,2024-06-18,06:10:00,2024-06-18,06:10:00,2024-06-19,06:05:00,Daily,00:05:00,53,272.48,0,
NRG-LU008,2024-06-17,15:50:00,2024-06-17,15:50:00,2024-06-18,15:48:00,Daily,00:02:00,67,101.89,0,
NSABP-B-55,2024-06-18,02:00:00,2024-04-22,02:00:00,2024-06-19,01:57:00,Daily,00:03:00,0,,0,[A] [G] Zip file creation process failed
RTOG-0534,2024-06-18,02:00:00,2024-06-18,02:00:00,2024-06-19,02:00:00,Daily,00:00:00,21,82.71,0,
RTOG-0724,2024-06-18,02:10:00,2024-06-18,02:10:00,2024-06-19,02:03:00,Daily,00:07:00,22,10.88,0,
RTOG-0815,2024-06-18,02:10:00,2024-06-18,02:10:00,2024-06-19,02:05:00,Daily,00:05:00,21,63.03,0,
RTOG-0848,2024-06-18,02:10:00,2024-06-18,02:10:00,2024-06-19,02:07:00,Daily,00:03:00,21,8.72,0,
RTOG-0920,2024-06-18,02:10:00,2024-06-18,02:10:00,2024-06-19,02:09:00,Daily,00:01:00,23,52.91,0,
RTOG-0924,2024-06-18,02:20:00,2024-06-18,02:20:00,2024-06-19,02:11:00,Daily,00:09:00,22,154.6,0,
RTOG-1005,2024-06-18,02:20:00,2024-06-18,02:20:00,2024-06-19,02:15:00,Daily,00:05:00,21,109.44,0,
RTOG-1008,2024-06-18,02:20:00,2024-06-18,02:20:00,2024-06-19,02:13:00,Daily,00:07:00,23,35.19,0,
RTOG-1016,2024-06-18,02:20:00,2024-06-18,02:20:00,2024-06-19,02:17:00,Daily,00:03:00,20,56.81,0,
RTOG-1112,2024-06-18,06:10:00,2024-06-18,06:10:00,2024-06-19,06:10:00,Daily,00:00:00,52,620.38,0,
RTOG-1115,2024-06-18,06:20:00,2024-06-18,06:20:00,2024-06-25,06:15:00,Weekly,00:05:00,53,481.95,0,
RTOG-1216,2024-06-18,06:20:00,2024-06-18,06:20:00,2024-06-19,06:20:00,Daily,00:00:00,77,1453.05,0,
RTOG-1308,2024-06-18,06:30:00,2024-06-18,06:30:00,2024-06-19,06:25:00,Daily,00:05:00,86,953.59,0,
S1418-E-01,2024-06-18,06:30:00,2024-06-18,06:30:00,2024-06-19,06:30:00,Daily,00:00:00,21,343.2,0,
S1914-E-01,2024-06-18,06:40:00,2024-06-18,06:40:00,2024-06-19,06:35:00,Daily,00:05:00,15,59.02,0,
