Study ID,Last Run Date,Last Run Time,Last Successful Run Date,Last Successful Run Time,Next Run Date,Next Run Time,Occurrence,Estimated Execution Time,N: File Count,N: Total File Size (MB),Problem Detected
NRG-BN001,2022-07-27,01:13:51,2022-07-27,01:13:51,2022-07-28,01:00:00,Daily,00:13:51,61.0,900.05,
NRG-BN002,2022-07-26,01:23:51,2022-07-26,01:23:51,2022-08-02,01:05:00,Weekly,00:18:51,,,
NRG-BN003,2022-07-27,01:13:51,2022-07-27,01:13:51,2022-07-28,01:10:00,Daily,00:03:51,51.0,88.08,
NRG-BN005,2022-07-27,01:33:51,2022-07-27,01:33:51,2022-07-28,01:15:00,Daily,00:18:51,62.0,101.5,
NRG-BN007,2022-07-27,01:33:51,2022-07-27,01:33:51,2022-07-28,01:20:00,Daily,00:13:51,73.0,699.36,
NRG-BN009,2022-07-27,01:13:51,2022-07-27,01:13:51,2022-07-28,00:55:00,Daily,00:18:51,65.0,33.57,
NRG-BN010,2022-07-27,04:03:51,2022-07-27,04:03:51,2022-07-28,03:59:00,Daily,00:04:51,63.0,33.18,
NRG-BN011,2022-07-26,23:23:51,2022-07-26,23:23:51,2022-07-27,23:24:57,Daily,00:01:06,62.0,33.66,
NRG-BR001,2022-07-26,01:43:51,2022-07-26,01:43:51,2022-08-02,01:25:00,Weekly,00:18:51,,,
NRG-BR002,2022-07-27,02:33:51,2022-07-27,02:33:51,2022-07-28,02:30:00,Daily,00:03:51,55.0,135.23,
NRG-BR003,2022-07-26,01:43:51,2022-07-26,01:43:51,2022-08-02,01:35:00,Weekly,00:08:51,,,
NRG-BR004,2022-07-27,01:43:51,2022-07-27,01:43:51,2022-07-28,01:40:00,Daily,00:03:51,85.0,2616.83,
NRG-BR005,2022-07-27,01:53:51,2022-07-27,01:53:51,2022-07-28,01:45:00,Daily,00:08:51,33.0,36.59,
NRG-BR007,2022-07-27,01:53:51,2022-07-27,01:53:51,2022-07-28,01:50:00,Daily,00:03:51,72.0,166.46,
NRG-CC003,2022-07-27,02:13:51,2022-07-27,02:13:51,2022-07-28,02:05:00,Daily,00:08:51,82.0,505.43,
NRG-CC004,2022-07-27,02:13:51,2022-07-27,02:13:51,2022-07-28,02:10:00,Daily,00:03:51,43.0,235.03,
NRG-CC005,2022-07-27,04:13:51,2022-07-27,04:13:51,2022-07-28,04:05:00,Daily,00:08:51,46.0,36.97,
NRG-CC007CD,2022-07-27,02:23:51,2022-07-27,02:23:51,2022-07-28,02:15:00,Daily,00:08:51,34.0,150.58,
NRG-CC008,2022-07-27,02:23:51,2022-07-27,02:23:51,2022-07-28,02:20:00,Daily,00:03:51,63.0,139.79,
NRG-CC009,2022-07-27,02:33:51,2022-07-27,02:33:51,2022-07-28,02:25:00,Daily,00:08:51,65.0,46.35,
NRG-DT001,2022-07-27,02:33:51,2022-07-27,02:33:51,2022-07-28,02:30:00,Daily,00:03:51,52.0,132.6,
NRG-GI002,2022-07-26,02:43:51,2022-07-26,02:43:51,2022-08-02,02:35:00,Weekly,00:08:51,,,
NRG-GI003,2022-07-27,02:43:51,2022-07-27,02:43:51,2022-07-28,02:40:00,Daily,00:03:51,48.0,126.99,
NRG-GI004,2022-07-27,02:53:51,2022-07-27,02:53:51,2022-07-28,02:50:00,Daily,00:03:51,53.0,346.76,
NRG-GI005,2022-07-26,03:03:51,2022-07-26,03:03:51,2022-08-02,02:55:00,Weekly,00:08:51,,,
NRG-GI006,2022-07-27,03:03:51,2022-07-27,03:03:51,2022-07-28,03:00:00,Daily,00:03:51,73.0,287.33,
NRG-GI007,2022-07-27,04:43:51,2022-07-27,04:43:51,2022-07-28,04:40:00,Daily,00:03:51,51.0,27.69,
NRG-GU002,2022-07-27,03:13:51,2022-07-27,03:13:51,2022-07-28,03:05:00,Daily,00:08:51,49.0,221.26,
NRG-GU003,2022-07-27,03:13:51,2022-07-27,03:13:51,2022-07-28,03:10:00,Daily,00:03:51,47.0,246.15,
NRG-GU005,2022-07-27,03:23:51,2022-07-27,03:23:51,2022-07-28,03:15:00,Daily,00:08:51,52.0,570.6,
NRG-GU006,2022-07-27,03:23:51,2022-07-27,03:23:51,2022-07-28,03:20:00,Daily,00:03:51,50.0,411.84,
NRG-GU007,2022-07-27,03:33:51,2022-07-27,03:33:51,2022-07-28,03:25:00,Daily,00:08:51,44.0,68.42,
NRG-GU008,2022-07-27,03:33:51,2022-07-27,03:33:51,2022-07-28,03:30:00,Daily,00:03:51,59.0,146.56,
NRG-GU009,2022-07-27,03:43:51,2022-07-27,03:43:51,2022-07-28,03:35:00,Daily,00:08:51,77.0,219.54,
NRG-GU010,2022-07-27,04:53:51,2022-07-27,04:53:51,2022-07-28,04:45:00,Daily,00:08:51,60.0,51.03,
NRG-GU011,2022-07-27,04:23:51,2022-07-27,04:23:51,2022-07-28,04:15:00,Daily,00:08:51,58.0,39.99,
NRG-GY003,2022-07-26,01:23:51,2022-07-26,01:23:51,2022-08-02,00:55:00,Weekly,00:28:51,,,
NRG-GY004,2022-07-26,00:53:51,2022-07-26,00:53:51,2022-08-02,00:50:00,Weekly,00:03:51,,,
NRG-GY005,2022-07-27,00:53:51,2022-07-27,00:53:51,2022-07-28,00:45:00,Daily,00:08:51,67.0,3050.72,
NRG-GY006,2022-07-27,00:53:51,2022-07-27,00:53:51,2022-07-28,00:40:00,Daily,00:13:51,71.0,1585.92,
NRG-GY007,2022-07-27,00:53:51,2022-07-27,00:53:51,2022-07-28,00:35:00,Daily,00:18:51,83.0,1050.31,
NRG-GY009,2022-07-27,00:33:51,2022-07-27,00:33:51,2022-07-28,00:30:00,Daily,00:03:51,77.0,2740.54,
NRG-GY012,2022-07-27,00:33:51,2022-07-27,00:33:51,2022-07-28,00:25:00,Daily,00:08:51,61.0,810.98,
NRG-GY014,2022-07-27,00:23:51,2022-07-27,00:23:51,2022-07-28,00:20:00,Daily,00:03:51,60.0,235.32,
NRG-GY016,2022-07-27,00:23:51,2022-07-27,00:23:51,2022-07-28,00:15:00,Daily,00:08:51,61.0,128.21,
NRG-GY017,2022-07-27,00:13:51,2022-07-27,00:13:51,2022-07-28,00:10:00,Daily,00:03:51,71.0,231.76,
NRG-GY018,2022-07-27,01:13:51,2022-07-27,01:13:51,2022-07-28,01:05:00,Daily,00:08:51,79.0,2838.27,
NRG-GY019,2022-07-27,00:03:51,2022-07-27,00:03:51,2022-07-28,00:00:00,Daily,00:03:51,58.0,1061.64,
NRG-GY020,2022-07-27,00:33:51,2022-07-27,00:33:51,2022-07-28,00:30:00,Daily,00:03:51,67.0,343.02,
NRG-GY021,2022-07-27,00:03:51,2022-07-27,00:03:51,2022-07-27,23:50:00,Daily,23:46:09,64.0,334.97,
NRG-GY022,2022-07-27,00:03:51,2022-07-27,00:03:51,2022-07-27,23:45:00,Daily,23:41:09,32.0,109.72,
NRG-GY023,2022-07-27,00:03:51,2022-07-27,00:03:51,2022-07-27,23:40:00,Daily,23:36:09,66.0,163.2,
NRG-GY024,2022-07-27,00:03:51,2022-07-27,00:03:51,2022-07-27,23:30:00,Daily,23:26:09,13.0,5.95,
NRG-GY025,2022-07-27,00:03:51,2022-07-27,00:03:51,2022-07-27,23:35:00,Daily,23:31:09,64.0,31.78,
NRG-HN001,2022-07-27,05:03:51,2022-07-27,05:03:51,2022-07-28,05:00:00,Daily,00:03:51,71.0,2195.72,
NRG-HN002,2022-07-22,06:13:51,2022-07-22,06:13:51,2022-07-29,06:05:00,Weekly,00:08:51,,,
NRG-HN003,2022-07-26,05:13:51,2022-07-26,05:13:51,2022-08-02,05:10:00,Weekly,00:03:51,,,
NRG-HN004,2022-07-27,05:23:51,2022-07-27,05:23:51,2022-07-28,05:15:00,Daily,00:08:51,74.0,1390.34,
NRG-HN005,2022-07-27,05:23:51,2022-07-27,05:23:51,2022-07-28,05:20:00,Daily,00:03:51,72.0,945.6,
NRG-HN006,2022-07-26,21:03:51,2022-07-26,21:03:51,2022-07-27,21:04:03,Daily,00:00:12,76.0,124.43,
NRG-HN007,2022-07-27,05:33:51,2022-07-27,05:33:51,2022-07-28,05:30:00,Daily,00:03:51,53.0,84.22,
NRG-HN008,2022-07-27,04:53:51,2022-07-27,04:53:51,2022-07-28,04:50:00,Daily,00:03:51,53.0,31.79,
NRG-HN009,2022-07-27,05:03:51,2022-07-27,05:03:51,2022-07-28,04:55:00,Daily,00:08:51,55.0,78.78,
NRG-LU001,2022-07-26,05:43:51,2022-07-26,05:43:51,2022-08-02,05:35:00,Weekly,00:08:51,,,
NRG-LU002,2022-07-26,15:33:51,2022-07-26,15:33:51,2022-07-27,15:30:12,Daily,00:03:39,64.0,675.09,
NRG-LU003,2022-07-26,05:53:51,2022-07-26,05:53:51,2022-08-02,05:45:00,Weekly,00:08:51,,,
NRG-LU004,2022-07-27,05:53:51,2022-07-27,05:53:51,2022-07-28,05:50:00,Daily,00:03:51,46.0,139.6,
NRG-LU005,2022-07-27,06:03:51,2022-07-27,06:03:51,2022-07-28,05:55:00,Daily,00:08:51,84.0,3032.29,
NRG-LU006,2022-07-27,06:03:51,2022-07-27,06:03:51,2022-07-28,06:00:00,Daily,00:03:51,56.0,39.51,
