Study ID,Last Run Date,Last Run Time,Last Successful Run Date,Last Successful Run Time,Next Run Date,Next Run Time,Occurrence,Estimated Execution Time,N: File Count,N: Total File Size (MB),Problem Detected
EAY191-N4,2023-05-27,00:30:00,2023-05-27,00:30:00,2023-05-28,00:30:00,Daily,00:00:00,68.0,1.38,
NRG-BN001,2023-05-27,01:00:00,2023-05-27,01:00:00,2023-05-28,01:00:00,Daily,00:00:00,61.0,1003.06,
NRG-BN002,2023-05-23,01:10:00,2023-05-23,01:10:00,2023-05-30,01:05:00,Weekly,00:05:00,,,
NRG-BN003,2023-05-27,01:10:00,2023-05-27,01:10:00,2023-05-28,01:10:00,Daily,00:00:00,51.0,89.58,
NRG-BN005,2023-05-27,01:20:00,2023-05-27,01:20:00,2023-05-28,01:15:00,Daily,00:05:00,62.0,111.1,
NRG-BN007,2023-05-27,01:20:00,2023-05-27,01:20:00,2023-05-28,01:20:00,Daily,00:00:00,73.0,879.39,
NRG-BN009,2023-05-27,01:00:00,2023-05-27,01:00:00,2023-05-28,00:55:00,Daily,00:05:00,65.0,10.34,
NRG-BN010,2023-05-27,04:00:00,2023-05-27,04:00:00,2023-05-28,03:59:00,Daily,00:01:00,63.0,22.32,
NRG-BN011,2023-05-26,23:30:00,2023-05-26,23:30:00,2023-05-27,23:24:57,Daily,00:05:03,62.0,115.15,
NRG-BN012,2023-05-27,07:50:00,2023-05-27,07:50:00,2023-05-28,07:45:00,Daily,00:05:00,51.0,9.15,
NRG-BR001,2023-05-23,01:30:00,2023-05-23,01:30:00,2023-05-30,01:25:00,Weekly,00:05:00,,,
NRG-BR002,2023-05-27,02:30:00,2023-05-27,02:30:00,2023-05-28,02:30:00,Daily,00:00:00,55.0,121.08,
NRG-BR003,2023-05-23,01:40:00,2023-05-23,01:40:00,2023-05-30,01:35:00,Weekly,00:05:00,,,
NRG-BR004,2023-05-27,05:10:00,2023-05-27,05:10:00,2023-05-28,05:10:00,Daily,00:00:00,88.0,2656.35,
NRG-BR005,2023-05-27,01:50:00,2023-05-27,01:50:00,2023-05-28,01:45:00,Daily,00:05:00,33.0,25.09,
NRG-BR007,2023-05-27,01:50:00,2023-05-27,01:50:00,2023-05-28,01:50:00,Daily,00:00:00,72.0,367.87,
NRG-CC003,2023-05-27,02:10:00,2023-05-27,02:10:00,2023-05-28,02:05:00,Daily,00:05:00,82.0,531.72,
NRG-CC004,2023-05-27,02:10:00,2023-05-27,02:10:00,2023-05-28,02:10:00,Daily,00:00:00,43.0,229.14,
NRG-CC005,2023-05-27,04:10:00,2023-05-27,04:10:00,2023-05-28,04:05:00,Daily,00:05:00,46.0,130.74,
NRG-CC007CD,2023-05-27,02:20:00,2023-05-27,02:20:00,2023-05-28,02:15:00,Daily,00:05:00,34.0,165.77,
NRG-CC008,2023-05-27,02:20:00,2023-05-27,02:20:00,2023-05-28,02:20:00,Daily,00:00:00,63.0,237.78,
NRG-CC009,2023-05-27,02:30:00,2023-05-27,02:30:00,2023-05-28,02:25:00,Daily,00:05:00,65.0,50.5,
NRG-CC010,2023-05-26,18:40:00,2023-05-26,18:40:00,2023-05-27,18:35:00,Daily,00:05:00,43.0,3.67,
NRG-DT001,2023-05-27,02:30:00,2023-05-27,02:30:00,2023-05-28,02:30:00,Daily,00:00:00,54.0,127.06,
NRG-GI002,2023-05-23,02:40:00,2023-05-23,02:40:00,2023-05-30,02:35:00,Weekly,00:05:00,,,
NRG-GI003,2023-05-27,02:40:00,2023-05-27,02:40:00,2023-05-28,02:40:00,Daily,00:00:00,48.0,152.85,
NRG-GI004,2023-05-27,02:50:00,2023-05-27,02:50:00,2023-05-28,02:50:00,Daily,00:00:00,56.0,409.7,
NRG-GI005,2023-05-27,03:00:00,2023-05-27,03:00:00,2023-06-03,02:55:00,Weekly,00:05:00,43.0,168.22,
NRG-GI006,2023-05-27,03:00:00,2023-05-27,03:00:00,2023-05-28,03:00:00,Daily,00:00:00,73.0,350.31,
NRG-GI007,2023-05-27,04:40:00,2023-05-27,04:40:00,2023-05-28,04:40:00,Daily,00:00:00,51.0,12.12,
NRG-GI008,2023-05-27,03:50:00,2023-05-27,03:50:00,2023-05-28,03:43:00,Daily,00:07:00,60.0,65.46,
