Study ID,Last Run Date,Last Run Time,Last Successful Run Date,Last Successful Run Time,Next Run Date,Next Run Time,Occurrence,Estimated Execution Time,N: File Count,N: Total File Size (MB),Number of Stale Data Files Detected,Problem Detected
EAY191-N4,2024-02-15,00:30:00,2024-02-15,00:30:00,2024-02-16,00:30:00,Daily,00:00:00,68,40.54,0,
NRG-BN001,2024-02-15,01:00:00,2024-02-15,01:00:00,2024-02-16,01:00:00,Daily,00:00:00,61,1009.89,0,
NRG-BN002,2024-02-13,01:30:00,2024-02-13,01:30:00,2024-02-20,01:05:00,Weekly,00:25:00,0,,0,
NRG-BN003,2024-02-15,02:10:00,2024-02-15,02:10:00,2024-02-16,02:10:00,Daily,00:00:00,53,106.12,0,
NRG-BN005,2024-02-15,01:20:00,2024-02-15,01:20:00,2024-02-16,01:15:00,Daily,00:05:00,62,142.79,0,
NRG-BN007,2024-02-15,01:20:00,2024-02-15,01:20:00,2024-02-16,01:20:00,Daily,00:00:00,73,904.68,0,
NRG-BN009,2024-02-15,01:00:00,2024-02-15,01:00:00,2024-02-16,00:55:00,Daily,00:05:00,65,18.54,0,
NRG-BN010,2024-02-15,04:00:00,2024-02-15,04:00:00,2024-02-16,03:59:00,Daily,00:01:00,63,42.36,0,
NRG-BN011,2024-02-14,23:30:00,2024-02-14,23:30:00,2024-02-15,23:24:57,Daily,00:05:03,62,297.13,0,
NRG-BN012,2024-02-15,07:50:00,2024-02-15,07:50:00,2024-02-16,07:45:00,Daily,00:05:00,51,42.56,0,
NRG-BR001,2024-02-13,01:30:00,2024-02-13,01:30:00,2024-02-20,01:25:00,Weekly,00:05:00,0,,0,
NRG-BR002,2024-02-15,02:30:00,2024-02-15,02:30:00,2024-02-16,02:30:00,Daily,00:00:00,55,123.8,0,
NRG-BR003,2024-02-15,02:40:00,2024-02-15,02:40:00,2024-02-22,02:35:00,Weekly,00:05:00,45,2620.76,0,
NRG-BR004,2024-02-15,05:10:00,2024-02-15,05:10:00,2024-02-16,05:10:00,Daily,00:00:00,88,2682.35,0,
