Study ID,Last Run Date,Last Run Time,Last Successful Run Date,Last Successful Run Time,Next Run Date,Next Run Time,Occurrence,Estimated Execution Time,N: File Count,N: Total File Size (MB),Problem Detected
NRG-BN001,2022-02-07,01:03:51,2022-02-07,01:03:51,2022-02-08,01:00:00,Daily,00:03:51,61.0,878.07,
NRG-BN002,2022-02-01,01:10:00,2022-02-01,01:10:00,2022-02-08,01:05:00,Weekly,00:05:00,,,
NRG-BN003,2022-02-07,01:13:51,2022-02-07,01:13:51,2022-02-08,01:10:00,Daily,00:03:51,51.0,80.38,
NRG-BN005,2022-02-07,01:23:51,2022-02-07,01:23:51,2022-02-08,01:15:00,Daily,00:08:51,62.0,84.93,
NRG-BN007,2022-02-07,01:23:51,2022-02-07,01:23:51,2022-02-08,01:20:00,Daily,00:03:51,73.0,463.38,
NRG-BN009,2022-02-07,01:03:51,2022-02-07,01:03:51,2022-02-08,00:55:00,Daily,00:08:51,65.0,31.84,
NRG-BR001,2022-02-01,01:30:00,2022-02-01,01:30:00,2022-02-08,01:25:00,Weekly,00:05:00,,,
NRG-BR002,2022-02-07,02:33:51,2022-02-07,02:33:51,2022-02-08,02:30:00,Daily,00:03:51,55.0,132.73,
NRG-BR003,2022-02-01,01:40:00,2022-02-01,01:40:00,2022-02-08,01:35:00,Weekly,00:05:00,,,
NRG-BR004,2022-02-07,01:43:51,2022-02-07,01:43:51,2022-02-08,01:40:00,Daily,00:03:51,79.0,2024.7,
NRG-BR005,2022-02-07,01:53:51,2022-02-07,01:53:51,2022-02-08,01:45:00,Daily,00:08:51,33.0,36.59,
NRG-BR007,2022-02-07,01:53:51,2022-02-07,01:53:51,2022-02-08,01:50:00,Daily,00:03:51,72.0,64.57,
NRG-CC003,2022-02-07,02:13:51,2022-02-07,02:13:51,2022-02-08,02:05:00,Daily,00:08:51,82.0,476.56,
NRG-CC004,2022-02-07,02:13:51,2022-02-07,02:13:51,2022-02-08,02:10:00,Daily,00:03:51,43.0,235.03,
NRG-CC007CD,2022-02-07,02:23:51,2022-02-07,02:23:51,2022-02-08,02:15:00,Daily,00:08:51,34.0,125.26,
